X1,X2,X3,X4,X5,X6,X7,X8,X9,COG
17,100,2,0.5,1,2.5,1.5,11,8,19.98
16,140,3,0.5,1,2.5,1.5,15,16,19.01
24,100,1,0.5,2,2.5,1.5,10,16,20.28
25,150,2,0.5,1,2.0,1.5,11,12,20.18
15,150,3,0.5,2,2.0,1.5,12,4,20.44
24,140,1,0.5,2,2.5,1.5,15,8,19.03
23,150,3,0.5,1,2.5,1.5,13,12,19.81
16,120,1,0.5,3,2.5,1.5,11,16,20.2
19,110,2,0.5,1,2.0,1.5,10,4,19.94
21,140,2,0.5,1,2.0,1.5,14,10,19.84
24,140,2,0.5,1,2.0,1.5,14,10,19.8
17,120,1,0.5,1,2.0,1.5,13,16,19.99
24,120,2,0.5,1,2.0,1.5,11,16,20.03
21,140,2,0.5,1,2.5,1.5,14,8,20.27
18,120,3,0.5,1,2.5,1.5,11,12,19.85
15,100,1,0.5,4,2.5,1.5,14,16,20.12
22,140,3,0.5,1,2.0,1.5,15,12,18.94
19,150,2,0.5,2,2.5,1.5,13,16,19.91
20,140,2,0.5,1,2.5,1.5,14,16,20.26
15,140,2,0.5,3,2.5,1.5,11,12,20.15
18,100,3,0.5,1,2.0,1.5,12,16,20.31
24,110,2,0.5,1,2.0,1.5,10,8,20.03
22,130,3,0.5,1,2.5,1.5,15,6,20.1
21,140,1,0.5,3,2.0,1.5,12,16,20.21
19,110,3,0.5,1,2.5,1.5,12,16,20.28
25,150,2,0.5,1,2.5,1.5,15,6,20.12
24,120,1,0.5,2,2.0,1.5,15,8,19.15
16,130,4,0.5,1,2.0,1.5,12,4,19.92
20,100,3,0.5,1,2.0,1.5,10,16,20.16
22,140,3,0.5,1,2.0,1.5,10,16,20.13
22,110,1,0.5,3,2.5,1.5,10,16,20.26
16,140,1,0.5,3,2.0,1.5,15,16,18.83
21,140,3,0.5,1,2.5,1.5,13,16,19.85
23,120,2,0.5,1,2.5,1.5,12,16,20.47
21,100,2,0.5,1,2.5,1.5,10,16,20.17
19,120,1,0.5,1,2.5,1.5,14,16,20.16
24,140,1,0.5,1,2.5,1.5,12,14,20.08
20,150,3,0.5,1,2.0,1.5,15,16,19.05
16,100,1,0.5,3,2.0,1.5,14,16,20.2
16,140,1,0.5,3,2.0,1.5,10,16,20.21
16,120,3,0.5,1,2.0,1.5,12,4,19.94
22,110,3,0.5,1,2.5,1.5,12,12,20.36
18,150,3,0.5,1,2.0,1.5,12,16,20.36
22,140,3,0.5,1,2.5,1.5,14,14,19.89
16,140,1,0.5,3,2.0,1.5,13,16,19.84
22,130,3,0.5,1,2.0,1.5,12,8,20.16
15,100,1,0.5,4,2.5,1.5,10,12,19.76
22,150,1,0.5,3,2.5,1.5,14,14,19.72
19,110,1,0.5,1,2.0,1.5,12,16,20.46
18,120,1,0.5,2,2.5,1.5,15,16,19.24
16,130,3,0.5,1,2.0,1.5,13,12,19.91
16,110,3,0.5,2,2.5,1.5,15,16,19.0
20,140,1,0.5,1,2.5,1.5,15,16,18.74
15,120,2,0.5,2,2.5,1.5,10,16,20.24
22,100,3,0.5,1,2.0,1.5,11,16,19.79
18,140,3,0.5,1,2.5,1.5,12,12,20.35
16,110,4,0.5,1,2.0,1.5,14,16,20.21
15,100,1,0.5,4,2.5,1.5,12,16,20.51
16,150,3,0.5,2,2.0,1.5,13,12,19.93
24,120,2,0.5,1,2.0,1.5,10,16,20.18
23,140,3,0.5,1,2.5,1.5,13,4,19.95
24,130,2,0.5,1,2.5,1.5,12,14,19.91
19,120,3,0.5,1,2.5,1.5,10,12,20.04
17,150,1,0.5,1,2.5,1.5,15,16,18.78
21,150,1,0.5,1,2.0,1.5,12,8,20.22
25,110,2,0.5,1,2.5,1.5,10,16,20.15
17,100,2,0.5,1,2.5,1.5,12,8,20.17
18,120,1,0.5,1,2.5,1.5,11,16,19.99
20,120,3,0.5,1,2.5,1.5,15,16,18.63
20,150,1,0.5,1,2.0,1.5,12,16,20.37
18,100,3,0.5,1,2.0,1.5,12,12,20.31
20,140,1,0.5,1,2.0,1.5,13,16,19.95
16,150,2,0.5,1,2.0,1.5,15,2,19.94
25,110,2,0.5,1,2.0,1.5,12,12,20.35
19,150,3,0.5,1,2.0,1.5,12,16,20.06
22,100,1,0.5,1,2.0,1.5,12,8,20.29
21,110,3,0.5,1,2.5,1.5,12,16,20.46
18,110,3,0.5,1,2.0,1.5,14,16,20.11
15,130,2,0.5,1,2.0,1.5,14,16,20.27
24,120,2,0.5,1,2.5,1.5,11,16,20.0
16,140,3,0.5,1,2.0,1.5,14,16,20.27
20,140,2,0.5,2,2.5,1.5,14,4,19.9
22,140,2,0.5,1,2.0,1.5,14,14,19.89
16,110,1,0.5,2,2.0,1.5,12,16,20.43
16,110,4,0.5,1,2.5,1.5,15,16,19.06
22,110,1,0.5,3,2.5,1.5,12,16,20.36
24,150,2,0.5,1,2.0,1.5,14,10,19.99
24,100,2,0.5,1,2.0,1.5,11,16,20.01
21,150,1,0.5,3,2.5,1.5,14,16,20.04
20,120,3,0.5,1,2.5,1.5,15,8,18.75
21,100,1,0.5,1,2.0,1.5,14,16,20.31
20,150,1,0.5,1,2.5,1.5,15,16,19.07
25,140,2,0.5,1,2.0,1.5,11,14,20.32
17,140,1,0.5,3,2.0,1.5,15,16,19.07
23,140,3,0.5,1,2.5,1.5,13,12,19.85
15,100,1,0.5,4,2.5,1.5,10,16,19.82
24,150,1,0.5,1,2.0,1.5,13,12,19.98
22,130,3,0.5,1,2.0,1.5,12,16,20.5
22,140,3,0.5,1,2.0,1.5,12,16,20.42
23,140,1,0.5,2,2.0,1.5,13,14,20.33
25,110,2,0.5,1,2.0,1.5,14,8,20.33
24,120,2,0.5,1,2.5,1.5,11,12,20.09
15,110,2,0.5,1,2.0,1.5,12,12,20.24
19,150,3,0.5,1,2.5,1.5,15,16,18.67
15,100,1,0.5,4,2.5,1.5,13,12,19.98
23,110,2,0.5,1,2.0,1.5,10,16,20.16
21,120,1,0.5,1,2.0,1.5,12,8,20.2
16,140,1,0.5,1,2.5,1.5,15,8,18.76
16,150,2,0.5,3,2.5,1.5,15,4,18.75
25,100,2,0.5,1,2.0,1.5,11,14,20.34
18,150,3,0.5,1,2.5,1.5,12,16,20.37
20,140,3,0.5,1,2.5,1.5,14,2,19.62
17,110,1,0.5,1,2.5,1.5,14,16,20.11
16,120,2,0.5,1,2.0,1.5,10,16,20.28
24,130,1,0.5,2,2.0,1.5,12,14,20.03
18,140,2,0.5,1,2.5,1.5,13,16,19.88
19,150,1,0.5,3,2.0,1.5,11,16,19.92
25,110,1,0.5,2,2.5,1.5,13,10,20.32
23,120,2,0.5,2,2.5,1.5,11,16,20.07
15,110,3,0.5,2,2.5,1.5,10,16,20.37
22,120,2,0.5,1,2.0,1.5,10,16,20.12
23,110,2,0.5,1,2.5,1.5,10,16,20.13
16,130,3,0.5,1,2.0,1.5,12,16,20.47
18,130,3,0.5,1,2.0,1.5,12,16,20.33
20,140,1,0.5,1,2.5,1.5,14,16,20.3
24,140,2,0.5,1,2.5,1.5,10,16,20.19
15,150,3,0.5,2,2.0,1.5,12,16,20.5
23,150,2,0.5,1,2.0,1.5,10,16,20.24
17,140,3,0.5,1,2.0,1.5,12,12,20.21
15,100,1,0.5,4,2.5,1.5,12,16,20.51
15,130,3,0.5,1,2.0,1.5,12,4,20.34
22,150,3,0.5,1,2.0,1.5,15,12,19.09
22,100,2,0.5,2,2.0,1.5,10,8,20.12
24,110,1,0.5,2,2.0,1.5,12,14,20.03
15,140,2,0.5,3,2.5,1.5,12,12,20.09
22,150,2,0.5,1,2.5,1.5,15,12,19.06
22,110,1,0.5,1,2.5,1.5,12,16,20.46
16,150,1,0.5,3,2.5,1.5,14,10,19.77
21,120,2,0.5,1,2.0,1.5,14,8,20.24
19,150,1,0.5,3,2.5,1.5,15,16,19.03
17,100,1,0.5,4,2.5,1.5,11,16,20.02
17,110,4,0.5,1,2.0,1.5,14,16,20.06
25,100,1,0.5,2,2.5,1.5,10,16,20.33
15,150,3,0.5,2,2.0,1.5,12,8,20.42
22,150,1,0.5,3,2.0,1.5,10,8,20.2
21,100,3,0.5,1,2.0,1.5,12,16,20.47
23,130,2,0.5,1,2.0,1.5,12,16,20.31
22,150,3,0.5,1,2.0,1.5,11,16,19.94
22,140,1,0.5,3,2.0,1.5,15,12,18.91
16,110,2,0.5,2,2.5,1.5,15,16,19.14
24,100,1,0.5,2,2.0,1.5,14,10,19.87
16,120,4,0.5,1,2.0,1.5,15,4,19.04
15,100,3,0.5,2,2.0,1.5,12,12,20.52
17,100,1,0.5,4,2.0,1.5,13,16,19.75
22,150,2,0.5,1,2.5,1.5,14,14,19.86
16,140,3,0.5,1,2.5,1.5,13,8,20.03
16,100,1,0.5,4,2.5,1.5,15,16,18.85
20,140,1,0.5,3,2.0,1.5,12,2,20.01
24,140,2,0.5,1,2.5,1.5,14,10,19.81
25,140,2,0.5,1,2.5,1.5,10,12,19.96
25,150,2,0.5,1,2.0,1.5,11,14,20.37
20,140,2,0.5,2,2.5,1.5,14,4,19.9
24,120,2,0.5,1,2.0,1.5,10,14,19.92
17,100,3,0.5,1,2.0,1.5,12,16,20.3
16,140,2,0.5,3,2.5,1.5,11,16,19.96
15,100,2,0.5,3,2.0,1.5,12,16,20.25
16,110,2,0.5,1,2.0,1.5,15,16,18.81
15,150,2,0.5,3,2.5,1.5,10,12,19.79
24,140,1,0.5,1,2.0,1.5,10,16,20.2
24,130,2,0.5,1,2.0,1.5,13,12,19.98
17,150,1,0.5,1,2.0,1.5,15,16,18.77
15,110,2,0.5,3,2.5,1.5,12,16,20.54
18,140,3,0.5,1,2.0,1.5,11,12,19.79
20,120,3,0.5,1,2.5,1.5,15,6,20.06
21,120,1,0.5,3,2.0,1.5,11,8,20.22
16,120,1,0.5,3,2.0,1.5,13,16,20.02
25,120,1,0.5,1,2.5,1.5,15,6,20.11
24,110,2,0.5,1,2.5,1.5,10,16,20.12
24,100,1,0.5,1,2.0,1.5,14,10,19.93
16,120,2,0.5,3,2.0,1.5,15,16,18.78
18,100,3,0.5,1,2.0,1.5,11,16,20.03
17,100,1,0.5,4,2.0,1.5,11,16,19.91
15,110,2,0.5,1,2.5,1.5,13,16,20.03
21,100,1,0.5,3,2.0,1.5,12,16,20.31
25,100,1,0.5,2,2.5,1.5,10,12,19.99
16,120,3,0.5,1,2.0,1.5,12,8,20.17
24,130,2,0.5,1,2.0,1.5,11,16,19.94
23,140,3,0.5,1,2.5,1.5,14,12,20.19
16,110,3,0.5,2,2.5,1.5,15,16,19.0
22,140,3,0.5,1,2.0,1.5,14,14,19.82
15,150,2,0.5,3,2.0,1.5,10,16,19.97
23,150,1,0.5,2,2.0,1.5,15,10,20.19
15,150,2,0.5,2,2.0,1.5,12,16,20.51
19,150,1,0.5,3,2.0,1.5,13,16,20.03
17,100,1,0.5,4,2.0,1.5,15,16,19.12
24,150,2,0.5,1,2.5,1.5,14,10,19.97
21,120,1,0.5,3,2.0,1.5,13,8,20.2
24,100,2,0.5,1,2.0,1.5,14,10,20.0
22,150,1,0.5,3,2.5,1.5,13,16,19.92
16,150,2,0.5,1,2.0,1.5,15,4,18.74
21,140,1,0.5,1,2.5,1.5,12,16,20.5
20,140,1,0.5,2,2.0,1.5,12,16,20.35
