X1,X2,X3,X4,X5,X6,X7,X8,ANG,AVG,RIP
19.46,119.2,0.92,0.03,2.78,2.07,1.55,11.83,-47.0,-1440.42,29.08
19.37,127.9,1.42,0.03,2.9,2.08,1.56,14.91,-44.0,-1697.39,48.42
15.49,134.4,1.64,0.03,2.01,2.02,1.52,14.79,-44.0,-1382.13,55.35
24.06,132.0,1.25,0.03,2.5,2.02,1.52,11.69,-46.0,-1844.93,48.28
16.98,134.7,1.64,0.19,1.63,2.03,1.53,10.65,-46.0,-1108.18,27.84
15.65,139.2,1.65,0.02,1.73,2.03,1.53,10.43,-47.0,-1013.83,24.29
23.68,104.5,1.65,0.01,1.61,2.01,1.51,14.66,-43.0,-1844.58,62.53
17.87,136.3,1.83,0.01,2.71,2.08,1.58,10.28,-48.0,-1500.45,31.85
24.43,122.0,1.62,0.03,1.8,2.06,1.56,14.81,-43.0,-1957.18,63.24
24.44,128.1,1.69,0.02,1.99,2.06,1.56,11.75,-46.0,-1915.21,68.11
23.43,128.2,1.88,0.02,1.74,2.1,1.59,10.38,-46.0,-1820.68,66.14
19.33,128.2,0.72,0.08,2.97,2.06,1.56,13.35,-46.0,-1472.03,42.3
24.91,134.9,1.64,0.01,1.66,2.05,1.55,14.79,-43.0,-1999.68,63.3
15.53,127.1,1.65,0.01,2.46,2.01,1.51,12.62,-49.0,-1321.66,43.69
24.2,139.0,1.68,0.02,1.99,2.06,1.56,14.96,-43.0,-1998.07,62.03
23.66,104.5,0.93,0.01,2.75,2.01,1.51,14.66,-45.0,-1785.81,34.53
16.08,134.8,1.26,0.01,3.27,2.02,1.52,10.92,-50.0,-1310.05,55.13
24.15,125.8,0.54,0.0,3.19,2.03,1.53,14.64,-43.0,-1657.97,22.65
24.12,119.8,0.5,0.02,3.23,2.08,1.58,14.99,-42.0,-1713.71,21.58
21.28,127.8,0.92,0.12,2.37,2.11,1.61,11.92,-46.0,-1569.52,36.63
24.67,130.2,1.23,0.02,2.27,2.06,1.56,10.9,-46.0,-1868.29,49.6
24.39,128.3,0.78,0.03,2.91,2.06,1.56,11.69,-45.0,-1717.89,30.12
19.25,134.7,1.63,0.13,2.62,2.06,1.56,10.23,-47.0,-1539.26,31.21
15.46,134.7,0.51,0.04,3.14,2.17,1.67,10.83,-48.0,-971.58,93.65
23.46,134.6,0.91,0.01,2.55,2.13,1.63,10.62,-46.0,-1758.74,38.69
19.46,131.9,1.28,0.03,2.37,2.07,1.55,11.83,-47.0,-1507.95,30.63
15.84,139.5,1.64,0.01,1.58,2.03,1.53,10.65,-47.0,-999.84,25.43
17.69,138.5,1.4,0.14,3.16,2.03,1.53,10.44,-48.0,-1407.69,31.96
24.86,120.3,1.74,0.03,1.6,2.07,1.57,10.66,-45.0,-1890.7,68.0
17.84,134.6,0.72,0.13,2.31,2.01,1.51,10.42,-47.0,-1081.57,41.36
15.87,138.2,1.64,0.06,3.19,2.04,1.54,10.74,-49.0,-1363.93,35.83
23.65,113.8,1.0,0.03,2.59,2.01,1.51,12.89,-46.0,-1787.06,37.52
15.7,134.7,1.95,0.02,3.14,2.09,1.59,10.17,-49.0,-1389.85,31.03
18.41,137.9,1.35,0.05,2.11,2.05,1.55,10.68,-47.0,-1362.57,28.78
24.12,119.7,1.64,0.12,1.65,2.02,1.51,14.49,-43.0,-1879.4,64.13
24.12,139.2,1.65,0.0,1.73,2.03,1.53,10.43,-45.0,-1888.19,64.34
24.74,139.9,1.18,0.01,1.62,2.01,1.51,10.09,-45.0,-1884.86,55.97
23.8,104.6,1.27,0.09,2.13,2.04,1.53,14.66,-44.0,-1810.39,52.46
15.94,128.6,1.31,0.01,2.72,2.08,1.58,10.31,-49.0,-1173.92,47.05
24.02,94.0,0.71,0.02,2.71,2.01,1.51,14.72,-44.0,-1726.18,27.39
23.34,128.5,1.65,0.03,1.98,2.1,1.56,10.6,-46.0,-1793.32,59.11
21.47,138.9,0.9,0.03,2.38,2.1,1.59,10.41,-46.0,-1608.18,35.75
21.16,101.0,1.14,0.07,2.75,2.06,1.56,11.87,-47.0,-1540.04,28.79
24.12,134.7,0.76,0.19,1.67,2.04,1.53,10.65,-44.0,-1693.85,60.26
24.89,117.1,1.2,0.03,2.27,2.05,1.55,10.85,-46.0,-1839.11,47.58
24.22,134.9,1.16,0.03,2.37,2.06,1.56,10.1,-46.0,-1834.95,43.36
15.46,132.5,1.68,0.04,1.72,2.07,1.57,14.71,-44.0,-1292.55,51.69
15.86,136.3,1.41,0.01,3.17,2.08,1.58,10.28,-49.0,-1313.61,49.99
15.88,129.6,1.26,0.13,2.37,2.14,1.51,10.62,-47.0,-1001.1,46.51
19.31,134.7,1.19,0.02,3.2,2.06,1.53,10.38,-48.0,-1491.54,32.02
20.84,127.4,0.9,0.03,3.24,2.02,1.52,11.92,-47.0,-1563.25,31.41
23.53,104.4,0.94,0.03,2.59,2.01,1.51,14.69,-44.0,-1783.07,35.14
19.25,134.7,1.52,0.03,2.63,2.07,1.57,11.62,-48.0,-1574.42,37.06
19.26,128.1,1.42,0.03,2.97,2.14,1.64,11.69,-48.0,-1553.78,35.72
21.74,128.0,1.4,0.18,2.7,2.06,1.51,11.92,-46.0,-1639.12,41.19
23.7,104.5,1.65,0.06,1.6,2.02,1.51,14.82,-43.0,-1825.76,61.95
19.27,127.1,1.65,0.03,2.99,2.01,1.51,12.62,-48.0,-1620.18,48.12
21.19,101.0,1.11,0.04,2.59,2.12,1.56,11.87,-47.0,-1512.26,31.81
23.98,132.1,0.72,0.08,2.48,2.08,1.56,13.35,-45.0,-1797.42,37.94
18.2,138.3,1.35,0.03,2.21,2.05,1.55,14.51,-45.0,-1561.96,46.26
23.8,135.3,1.38,0.09,2.15,2.01,1.51,10.14,-46.0,-1827.82,49.81
24.06,127.9,1.21,0.02,2.06,2.07,1.57,14.88,-43.0,-1925.47,53.75
15.94,134.6,1.87,0.01,2.71,2.05,1.55,10.31,-49.0,-1360.64,30.09
17.69,134.1,1.26,0.02,2.93,2.22,1.56,10.43,-47.0,-1309.12,35.19
19.82,126.4,1.42,0.03,2.97,2.06,1.54,10.85,-48.0,-1549.61,30.56
22.69,139.2,1.31,0.02,2.06,2.09,1.59,10.2,-46.0,-1767.29,47.32
17.69,135.2,1.31,0.03,2.37,2.23,1.57,11.81,-47.0,-1284.81,30.66
17.69,119.3,0.92,0.0,2.28,2.2,1.56,10.43,-47.0,-1008.96,37.38
17.0,134.8,1.81,0.19,2.68,2.08,1.58,10.28,-48.0,-1381.13,32.61
17.82,131.7,1.34,0.02,2.37,2.22,1.56,10.75,-47.0,-1259.1,24.85
15.43,139.2,0.5,0.02,1.73,2.03,1.53,14.44,-42.0,-871.62,72.82
24.0,129.2,1.23,0.03,2.29,2.18,1.51,14.65,-43.0,-1833.21,50.39
24.74,139.9,1.14,0.01,2.31,2.1,1.59,10.2,-46.0,-1878.9,45.77
16.49,135.0,1.66,0.2,1.7,2.08,1.58,10.63,-46.0,-1076.36,27.75
23.68,104.5,1.67,0.01,1.71,2.01,1.51,14.66,-44.0,-1837.69,63.04
17.46,138.5,1.4,0.03,2.39,2.04,1.54,10.39,-48.0,-1330.16,24.58
24.75,120.7,1.24,0.02,2.26,2.02,1.51,14.74,-44.0,-1929.79,56.37
24.92,135.2,0.56,0.0,3.03,2.01,1.51,10.84,-42.0,-1611.86,35.56
15.69,134.9,0.5,0.02,3.23,2.02,1.51,14.64,-46.0,-1277.6,86.19
23.7,104.5,1.61,0.01,2.14,2.1,1.59,14.82,-44.0,-1877.76,61.95
23.68,135.2,1.65,0.01,1.35,2.01,1.51,10.64,-45.0,-1834.15,66.27
24.69,131.4,1.17,0.03,2.21,2.07,1.57,10.21,-45.0,-1872.47,47.8
24.44,139.1,1.68,0.03,1.91,2.06,1.56,14.96,-43.0,-2010.85,61.04
24.19,132.3,0.71,0.01,3.02,2.04,1.54,13.36,-44.0,-1720.31,28.47
24.96,127.2,1.22,0.02,2.37,2.04,1.54,10.48,-46.0,-1862.6,46.56
17.69,135.0,1.28,0.0,3.13,2.22,1.56,11.73,-47.0,-1319.26,37.8
15.93,134.7,1.6,0.03,1.69,2.08,1.53,10.65,-46.0,-998.7,23.22
16.87,134.6,1.56,0.08,2.42,2.02,1.52,13.35,-47.0,-1434.22,46.17
19.42,136.3,1.64,0.02,2.66,2.06,1.56,11.86,-48.0,-1614.82,40.52
16.19,132.6,1.64,0.03,3.2,2.03,1.53,10.62,-49.0,-1386.49,32.58
24.05,93.1,0.5,0.0,3.11,2.02,1.51,10.61,-45.0,-1499.58,48.76
17.84,138.5,1.8,0.03,2.3,2.03,1.53,10.76,-48.0,-1482.35,36.01
17.68,134.2,1.64,0.03,2.58,2.05,1.55,10.43,-48.0,-1437.94,28.61
24.11,134.7,0.51,0.01,3.23,2.01,1.51,14.67,-41.0,-1665.62,24.13
15.76,128.1,1.43,0.03,2.9,2.06,1.56,11.78,-49.0,-1311.32,48.9
24.22,135.1,0.51,0.14,2.92,2.1,1.6,14.64,-42.0,-1754.8,28.32
23.6,109.0,1.02,0.01,2.59,2.01,1.51,12.94,-46.0,-1764.91,36.73
15.46,134.7,1.62,0.04,1.82,2.17,1.67,10.6,-47.0,-984.07,30.84
19.36,134.7,1.81,0.03,2.7,2.07,1.57,11.48,-48.0,-1622.43,44.8
24.02,138.9,0.71,0.02,2.5,2.03,1.53,10.3,-44.0,-1751.54,40.93
15.89,137.0,1.87,0.01,2.71,2.08,1.58,14.76,-45.0,-1592.7,56.8
17.77,139.3,1.68,0.03,1.99,2.06,1.56,14.95,-43.0,-1608.23,53.01
17.86,134.4,1.4,0.01,2.28,2.04,1.54,10.98,-48.0,-1361.89,28.51
15.65,132.4,1.65,0.02,1.73,2.02,1.52,13.39,-46.0,-1197.4,41.34
24.07,94.1,0.5,0.0,3.11,2.01,1.51,10.28,-45.0,-1508.82,51.53
24.35,131.8,1.28,0.0,2.37,2.22,1.56,10.39,-45.0,-1758.47,53.76
15.85,138.8,1.26,0.03,3.29,2.06,1.55,14.44,-47.0,-1459.93,71.12
19.46,120.6,0.92,0.02,3.11,2.05,1.55,11.83,-48.0,-1461.64,36.99
24.02,94.2,1.18,0.0,2.31,2.07,1.57,14.73,-44.0,-1761.69,46.67
23.63,109.1,1.02,0.03,2.52,2.01,1.51,14.29,-45.0,-1797.94,37.35
23.66,114.5,0.99,0.02,2.5,2.04,1.54,12.87,-46.0,-1785.49,38.93
16.07,134.6,1.18,0.13,2.36,2.19,1.53,10.43,-47.0,-1003.13,45.65
24.5,132.8,0.69,0.01,2.72,2.06,1.56,11.65,-45.0,-1778.76,35.81
21.49,135.1,1.06,0.12,2.92,2.02,1.51,10.53,-46.0,-1600.27,27.59
21.02,101.0,1.69,0.01,1.99,2.06,1.56,13.79,-45.0,-1669.37,54.78
19.37,128.1,1.65,0.03,1.58,2.06,1.56,11.78,-46.0,-1454.44,46.84
24.83,134.5,0.5,0.03,3.1,2.08,1.54,10.48,-42.0,-1566.21,46.5
23.44,127.2,1.65,0.03,1.99,2.06,1.56,10.6,-46.0,-1811.74,59.37
15.94,132.6,1.64,0.03,3.2,2.03,1.53,10.8,-50.0,-1368.38,35.71
24.94,139.2,1.67,0.0,1.72,2.03,1.53,10.43,-45.0,-1931.49,67.64
19.16,134.7,1.58,0.03,2.7,2.05,1.55,11.59,-48.0,-1571.09,37.19
15.59,134.9,1.68,0.04,1.72,2.07,1.57,10.87,-47.0,-1021.18,27.36
24.46,128.1,0.5,0.02,3.18,2.02,1.51,10.86,-43.0,-1596.93,46.66
24.43,139.2,1.64,0.08,1.79,2.02,1.52,14.93,-43.0,-1989.26,60.43
24.75,120.7,1.24,0.02,2.26,2.02,1.52,14.74,-44.0,-1930.07,56.35
18.81,119.2,1.63,0.03,2.66,2.05,1.55,11.77,-48.0,-1541.33,38.97
23.08,139.1,1.01,0.02,2.9,2.09,1.59,11.78,-46.0,-1725.81,30.94
24.01,139.0,1.63,0.02,1.88,2.05,1.55,11.69,-46.0,-1916.94,65.41
23.8,134.3,1.48,0.03,2.15,2.01,1.51,10.37,-46.0,-1846.62,52.64
19.37,122.3,1.43,0.03,2.97,2.06,1.56,11.69,-48.0,-1550.02,34.68
24.54,138.5,1.66,0.19,1.7,2.08,1.58,10.62,-45.0,-1891.04,68.24
17.58,131.4,1.16,0.13,2.37,2.22,1.56,10.42,-46.0,-1165.74,29.23
24.02,132.1,0.71,0.02,2.5,2.06,1.55,13.35,-45.0,-1819.28,36.89
19.25,134.7,1.82,0.03,2.7,2.07,1.57,11.61,-48.0,-1624.52,45.62
15.87,134.1,1.05,0.01,3.27,2.02,1.52,14.67,-46.0,-1451.39,78.08
17.92,129.1,1.26,0.13,2.17,2.17,1.51,10.7,-46.0,-1177.62,23.83
24.44,128.5,1.69,0.03,1.93,2.06,1.56,13.76,-45.0,-1957.38,68.19
19.37,139.0,1.68,0.03,1.99,2.06,1.56,14.96,-43.0,-1741.07,52.48
23.11,139.0,1.68,0.02,1.99,2.09,1.59,10.63,-46.0,-1837.79,60.35
24.03,127.2,1.23,0.02,2.5,2.02,1.52,13.58,-45.0,-1888.25,51.08
17.69,131.7,1.26,0.1,2.37,2.22,1.56,10.43,-46.0,-1202.68,23.51
24.46,128.5,1.31,0.03,2.07,2.06,1.56,10.84,-46.0,-1885.58,52.48
24.39,131.5,1.61,0.03,1.83,2.06,1.56,11.73,-46.0,-1906.43,66.88
16.49,138.5,1.63,0.19,1.76,2.08,1.58,10.79,-46.0,-1109.49,28.41
24.43,133.6,1.77,0.03,1.91,2.06,1.56,14.72,-43.0,-1982.39,64.54
23.8,135.3,1.31,0.03,2.38,2.06,1.56,10.75,-46.0,-1835.84,46.97
16.98,132.6,1.64,0.19,1.63,2.06,1.53,10.65,-46.0,-1100.09,27.76
24.31,101.0,0.62,0.01,2.75,2.06,1.56,11.87,-45.0,-1673.68,33.44
19.37,128.1,1.41,0.03,2.97,2.05,1.55,11.69,-48.0,-1562.34,33.66
15.7,134.7,1.88,0.03,3.2,2.09,1.59,10.38,-50.0,-1373.18,32.34
16.11,135.1,1.65,0.02,1.68,2.02,1.51,10.66,-47.0,-1060.57,27.69
15.38,134.9,1.87,0.07,2.01,2.08,1.58,10.31,-48.0,-1132.82,30.08
19.31,134.7,1.19,0.04,3.2,2.1,1.57,10.38,-48.0,-1477.17,33.09
24.44,139.7,1.68,0.03,1.99,2.06,1.56,14.96,-43.0,-2022.32,61.79
24.22,135.1,0.51,0.02,2.93,2.11,1.61,14.59,-43.0,-1781.8,26.54
15.7,134.7,1.95,0.03,2.85,2.11,1.59,10.17,-49.0,-1350.24,30.66
24.69,131.4,0.51,0.03,2.88,2.01,1.51,10.21,-43.0,-1685.76,43.06
24.12,134.6,0.52,0.01,2.59,2.01,1.51,12.94,-44.0,-1795.16,35.76
24.01,120.0,0.72,0.03,2.59,2.02,1.51,13.37,-45.0,-1780.61,35.0
17.49,129.9,1.64,0.03,3.2,2.01,1.51,10.62,-49.0,-1464.71,32.16
19.37,136.7,1.14,0.03,2.36,2.07,1.57,10.09,-47.0,-1423.54,29.54
24.72,139.1,0.9,0.03,1.76,2.1,1.59,11.84,-45.0,-1858.34,54.25
24.57,128.5,1.14,0.07,2.51,2.06,1.56,11.84,-46.0,-1839.33,47.92
23.7,104.5,1.42,0.01,2.08,2.01,1.51,14.66,-44.0,-1852.29,56.95
19.36,128.7,1.19,0.02,2.41,2.06,1.53,10.38,-47.0,-1427.49,28.89
15.62,134.7,1.88,0.02,3.2,2.09,1.59,10.38,-50.0,-1361.71,31.5
16.19,134.9,1.87,0.01,2.71,2.08,1.58,10.58,-49.0,-1387.55,33.87
24.1,137.0,1.33,0.03,2.24,2.06,1.56,10.77,-46.0,-1856.23,50.82
23.37,134.9,0.5,0.0,3.23,2.02,1.52,14.64,-43.0,-1641.52,19.11
24.84,133.9,1.57,0.03,2.03,2.07,1.57,12.7,-46.0,-1943.0,67.62
24.81,134.7,1.11,0.04,2.27,2.1,1.59,10.58,-45.0,-1874.68,48.71
19.39,117.4,1.42,0.03,2.97,2.06,1.56,14.77,-45.0,-1673.14,48.71
24.03,132.0,0.76,0.03,1.99,2.02,1.52,13.36,-45.0,-1816.24,44.81
24.89,139.1,1.64,0.03,1.91,2.06,1.56,14.97,-43.0,-2020.97,62.27
15.97,134.7,1.26,0.01,3.27,2.04,1.53,14.67,-47.0,-1484.17,68.79
15.85,134.7,1.02,0.03,2.58,2.09,1.59,10.62,-48.0,-1056.73,61.6
17.68,135.2,1.64,0.03,2.58,2.06,1.55,10.43,-48.0,-1432.01,28.74
24.0,128.2,1.23,0.02,2.12,2.02,1.51,14.67,-44.0,-1911.56,53.04
16.67,134.9,1.23,0.02,2.27,2.09,1.59,10.86,-47.0,-1165.14,32.9
24.88,135.2,1.2,0.03,2.4,2.07,1.57,10.21,-45.0,-1869.15,47.1
19.46,119.2,0.91,0.03,2.78,2.07,1.55,11.83,-47.0,-1429.73,29.27
24.02,94.8,0.5,0.0,3.11,2.01,1.51,14.91,-44.0,-1637.54,16.45
24.04,128.5,0.94,0.03,2.49,2.06,1.56,14.79,-44.0,-1883.26,39.18
24.15,138.8,0.5,0.0,3.23,2.01,1.51,14.64,-42.0,-1596.8,22.93
24.19,134.7,1.81,0.02,1.66,2.07,1.57,11.48,-46.0,-1913.81,70.42
24.94,132.1,0.71,0.08,2.37,2.06,1.54,10.26,-44.0,-1788.02,44.67
24.66,134.9,0.64,0.02,2.26,2.09,1.59,10.15,-44.0,-1772.51,45.45
15.93,134.7,0.81,0.03,1.66,2.03,1.53,10.61,-49.0,-775.96,39.02
24.15,134.7,0.57,0.03,3.16,2.01,1.51,14.26,-42.0,-1693.23,25.88
24.44,139.1,1.68,0.01,1.99,2.04,1.54,14.96,-43.0,-2024.29,61.92
17.82,131.2,1.34,0.02,2.14,2.19,1.53,10.67,-46.0,-1216.1,22.72
16.15,134.7,1.64,0.03,3.18,2.04,1.51,10.62,-49.0,-1372.59,33.58
21.0,94.2,0.53,0.07,3.11,2.01,1.51,14.73,-44.0,-1504.53,34.87
15.99,134.7,1.65,0.09,2.58,2.06,1.56,10.62,-49.0,-1291.65,29.07
24.5,132.8,1.16,0.02,2.38,2.09,1.56,10.1,-45.0,-1843.98,45.32
24.56,138.3,0.74,0.22,2.67,2.01,1.51,10.4,-44.0,-1725.21,36.63
24.98,135.6,0.64,0.02,2.69,2.02,1.52,10.69,-43.0,-1758.68,36.29
15.46,134.7,1.2,0.03,1.72,2.04,1.53,10.43,-48.0,-811.89,41.81
23.6,109.1,1.02,0.13,2.54,2.01,1.51,12.99,-46.0,-1737.17,39.09
15.46,134.7,1.67,0.01,2.98,2.07,1.56,10.6,-50.0,-1302.84,36.25
23.19,132.3,0.72,0.02,3.19,2.02,1.52,13.32,-45.0,-1634.15,27.71
24.12,117.5,0.5,0.0,3.11,2.01,1.51,14.67,-44.0,-1693.94,19.48
24.11,134.7,0.66,0.14,3.08,2.18,1.6,10.38,-43.0,-1571.03,38.55
19.37,128.1,1.43,0.04,1.72,2.07,1.57,11.69,-46.0,-1412.31,41.13
24.0,139.8,1.01,0.08,2.5,2.1,1.59,11.81,-46.0,-1805.72,44.3
24.02,94.1,0.5,0.03,3.13,2.01,1.51,14.5,-44.0,-1659.75,17.92
23.03,132.5,0.5,0.02,3.19,2.02,1.52,13.32,-44.0,-1652.51,27.42
24.75,136.7,1.24,0.02,2.12,2.02,1.51,10.81,-46.0,-1915.87,51.55
21.36,127.7,1.15,0.01,2.92,2.06,1.56,11.85,-47.0,-1655.14,29.25
24.53,120.0,0.5,0.08,3.15,2.04,1.53,14.78,-42.0,-1699.33,21.87
24.02,139.8,1.81,0.0,1.69,2.01,1.51,14.74,-43.0,-1966.32,62.33
16.24,135.9,1.64,0.02,2.66,2.06,1.55,10.63,-49.0,-1330.22,28.84
23.37,134.9,1.32,0.01,2.31,2.02,1.52,14.72,-44.0,-1919.51,52.49
23.66,109.0,1.02,0.01,1.74,2.01,1.51,12.94,-45.0,-1720.35,48.49
16.47,134.7,1.6,0.04,1.73,2.03,1.53,10.65,-47.0,-1084.06,27.74
24.16,139.1,0.54,0.01,2.29,2.04,1.54,14.96,-43.0,-1871.96,34.47
19.37,128.1,1.35,0.03,2.95,2.06,1.56,11.69,-48.0,-1550.37,32.84
24.0,128.2,1.22,0.02,2.12,2.06,1.51,10.7,-46.0,-1806.29,49.82
24.19,94.2,0.53,0.01,2.66,2.01,1.51,14.73,-44.0,-1697.89,25.29
15.86,134.7,1.67,0.01,2.54,2.02,1.51,12.94,-48.0,-1400.62,44.28
23.86,127.1,0.51,0.03,2.0,2.06,1.56,10.6,-44.0,-1639.24,53.46
16.22,127.8,1.62,0.03,2.92,2.09,1.59,10.6,-49.0,-1338.96,31.86
23.4,138.5,1.65,0.19,1.6,2.08,1.58,10.56,-45.0,-1788.83,65.45
24.02,132.1,0.72,0.08,2.5,2.02,1.51,13.42,-45.0,-1802.83,36.78
17.66,137.5,1.85,0.0,2.7,2.06,1.56,10.32,-48.0,-1446.29,34.08
19.17,113.1,1.46,0.03,2.38,2.06,1.56,10.13,-47.0,-1418.54,28.85
23.63,134.7,1.66,0.0,1.92,2.01,1.51,10.42,-46.0,-1856.8,61.24
19.31,134.7,1.26,0.01,3.2,2.06,1.53,14.97,-45.0,-1667.86,47.36
23.2,132.1,0.72,0.02,3.19,2.02,1.52,13.38,-45.0,-1679.7,28.4
16.74,138.9,1.66,0.17,1.7,2.01,1.51,10.63,-46.0,-1130.99,28.29
24.88,135.2,1.41,0.03,1.93,2.07,1.57,10.21,-45.0,-1929.22,56.42
24.44,128.5,1.19,0.03,2.06,2.06,1.56,10.38,-46.0,-1842.21,49.45
24.58,139.3,0.72,0.03,2.7,2.02,1.51,10.26,-44.0,-1750.55,33.21
24.48,134.4,0.5,0.08,3.17,2.06,1.56,10.62,-42.0,-1537.93,52.03
15.53,127.1,1.65,0.01,2.39,2.03,1.53,12.62,-49.0,-1297.24,44.05
24.2,119.7,0.5,0.02,3.11,2.07,1.57,14.95,-42.0,-1741.75,20.48
23.55,119.9,1.15,0.19,1.73,2.03,1.53,10.43,-45.0,-1668.36,56.36
19.46,119.2,0.92,0.03,2.97,2.07,1.55,11.91,-48.0,-1448.61,33.17
24.0,129.2,1.25,0.08,2.52,2.18,1.51,14.65,-43.0,-1819.21,51.97
23.25,139.4,1.64,0.03,2.26,2.04,1.54,14.96,-43.0,-1972.02,60.81
23.32,139.0,0.86,0.07,3.03,2.02,1.52,11.63,-45.0,-1660.4,32.22
19.37,128.1,1.42,0.03,2.97,2.03,1.53,11.7,-48.0,-1566.64,34.04
23.13,109.2,0.95,0.02,2.93,2.1,1.6,12.89,-46.0,-1704.9,30.88
24.99,130.2,0.5,0.0,2.38,2.04,1.54,10.71,-44.0,-1747.18,46.27
18.41,138.4,1.35,0.02,2.25,2.05,1.55,10.76,-47.0,-1418.75,24.74
15.99,135.5,1.65,0.09,2.58,2.06,1.56,10.62,-49.0,-1280.25,29.44
16.05,134.7,0.51,0.02,3.14,2.09,1.59,10.17,-48.0,-992.59,92.13
23.44,135.6,1.59,0.01,2.08,2.01,1.51,14.66,-44.0,-1952.31,59.72
15.86,138.3,1.65,0.02,2.66,2.03,1.53,10.4,-49.0,-1305.13,27.44
15.35,134.9,0.9,0.01,3.21,2.02,1.52,10.91,-50.0,-1144.12,82.68
15.87,133.6,0.71,0.03,3.19,2.03,1.53,10.62,-49.0,-1111.08,82.77
24.97,120.5,1.34,0.03,2.23,2.12,1.62,14.62,-44.0,-1948.04,62.13
17.82,130.9,0.54,0.02,2.14,2.22,1.57,10.6,-45.0,-993.74,38.06
24.44,94.5,0.5,0.03,1.91,2.06,1.56,14.95,-43.0,-1673.03,36.57
19.27,118.4,1.65,0.03,1.68,2.02,1.52,11.89,-47.0,-1423.75,46.32
24.52,133.6,0.5,0.0,1.82,2.04,1.54,14.64,-43.0,-1827.27,42.42
24.06,139.2,0.91,0.0,2.58,2.03,1.53,10.43,-45.0,-1762.4,39.15
19.37,128.1,1.41,0.18,2.97,2.05,1.55,11.62,-47.0,-1513.12,33.64
24.6,134.7,0.5,0.03,3.15,2.01,1.51,14.57,-41.0,-1661.26,24.19
18.41,138.4,1.42,0.03,2.24,2.05,1.55,10.76,-47.0,-1429.8,26.27
24.99,128.5,1.23,0.03,2.35,2.04,1.54,14.45,-44.0,-1934.32,58.38
16.7,138.3,1.64,0.02,3.11,2.01,1.51,10.4,-49.0,-1424.81,28.95
23.11,139.3,0.84,0.02,2.91,2.09,1.59,10.35,-45.0,-1693.03,28.03
22.87,113.8,0.9,0.03,3.05,2.06,1.56,10.55,-46.0,-1625.79,28.69
23.97,134.9,1.65,0.09,1.87,2.07,1.56,10.62,-46.0,-1857.53,63.25
23.36,119.9,1.67,0.0,1.94,2.01,1.51,14.63,-43.0,-1894.25,61.35
21.25,138.9,0.92,0.12,3.21,2.03,1.53,11.92,-46.0,-1566.34,32.41
24.54,94.8,0.5,0.0,3.05,2.01,1.51,14.88,-44.0,-1658.07,18.95
15.89,132.7,1.28,0.02,2.37,2.2,1.51,10.27,-47.0,-1006.14,45.53
24.64,132.8,0.5,0.03,3.14,2.06,1.56,11.75,-43.0,-1597.39,34.26
24.5,134.7,0.5,0.01,3.16,2.02,1.52,14.41,-41.0,-1676.04,23.75
16.0,134.9,0.55,0.04,1.72,2.08,1.57,14.61,-42.0,-930.31,58.08
16.55,134.7,1.19,0.02,3.32,2.04,1.53,10.17,-49.0,-1301.44,58.71
24.04,134.9,0.5,0.0,3.13,2.01,1.51,14.64,-43.0,-1681.11,20.2
24.11,120.0,0.51,0.0,3.11,2.02,1.51,14.61,-44.0,-1690.32,19.84
23.97,104.5,1.65,0.03,1.55,2.08,1.58,14.66,-43.0,-1834.88,64.26
19.37,128.1,1.2,0.03,2.41,2.05,1.55,11.69,-47.0,-1483.33,28.31
19.31,134.7,1.31,0.02,3.2,2.06,1.53,10.21,-48.0,-1487.66,33.28
15.33,131.6,1.85,0.08,2.5,2.02,1.52,13.36,-48.0,-1391.64,49.27
15.97,134.7,1.26,0.01,3.27,2.02,1.51,14.67,-47.0,-1486.44,68.46
24.53,139.0,1.68,0.04,1.98,2.08,1.58,14.96,-43.0,-1993.6,62.0
24.36,139.0,0.5,0.02,3.19,2.06,1.56,14.88,-41.0,-1676.15,24.48
17.82,131.2,1.34,0.01,2.14,2.19,1.53,10.67,-47.0,-1208.31,24.72
19.74,121.1,1.63,0.03,2.78,2.08,1.56,10.82,-48.0,-1559.96,35.36
23.65,113.8,0.98,0.03,2.29,2.01,1.51,12.89,-46.0,-1767.27,41.36
19.76,118.7,1.68,0.01,2.66,2.05,1.55,11.86,-48.0,-1598.07,41.92
24.47,134.3,1.74,0.02,1.64,2.09,1.59,10.73,-45.0,-1922.3,68.46
16.19,132.6,1.64,0.03,3.23,2.06,1.56,10.61,-49.0,-1384.39,34.0
23.6,109.0,1.13,0.01,2.59,2.01,1.51,12.31,-47.0,-1752.46,39.14
23.96,93.7,0.5,0.01,3.13,2.01,1.51,14.5,-44.0,-1662.0,17.47
15.46,135.1,1.68,0.09,1.56,2.08,1.57,10.6,-46.0,-936.12,22.14
23.78,116.6,1.93,0.0,1.6,2.01,1.51,14.86,-43.0,-1903.6,63.29
24.92,104.5,1.43,0.08,1.99,2.02,1.52,11.05,-46.0,-1824.28,56.32
22.28,139.2,1.65,0.0,1.73,2.01,1.51,10.47,-46.0,-1728.1,57.8
24.92,134.7,1.26,0.11,2.03,2.09,1.59,14.6,-44.0,-1938.69,59.18
24.19,93.9,0.5,0.01,3.01,2.01,1.51,14.73,-44.0,-1675.45,19.12
23.38,134.9,0.52,0.0,3.24,2.02,1.52,14.64,-43.0,-1629.32,20.29
