X1,X2,X3,X4,X5,X6,X7,X8,X9,ANG,AVG,RIP
19.33,124.7,2.39,0.03,0.78,2.28,1.73,13.35,4.8,-44.0,-1440.38,77.39
24.87,138.7,2.57,0.02,0.76,2.58,1.73,12.06,6.07,-30.0,-2147.13,56.03
24.68,132.8,0.64,0.54,2.01,2.37,1.5,14.83,3.49,-38.0,-1869.08,41.4
24.38,136.3,0.74,0.02,0.51,2.34,1.81,10.7,7.77,-25.0,-2086.17,43.1
24.77,109.6,0.82,0.01,2.71,2.24,1.72,12.05,6.09,-45.0,-1785.7,26.59
24.95,134.1,1.65,0.0,1.68,2.53,1.98,10.75,7.28,-33.0,-2099.37,48.74
18.25,131.2,1.09,0.07,1.94,2.06,1.5,14.79,2.05,-47.0,-1366.38,46.44
24.38,133.1,0.82,0.01,2.75,2.33,1.51,14.6,4.02,-42.0,-1852.03,34.97
24.86,135.5,0.61,0.0,2.68,2.36,1.86,11.54,6.55,-37.0,-1905.73,25.04
24.89,136.0,2.27,0.03,1.29,2.46,1.92,11.98,6.04,-34.0,-2154.91,61.36
24.38,124.4,0.94,0.01,2.66,2.05,1.51,13.84,3.51,-47.0,-1827.49,41.97
19.72,119.4,1.79,0.19,2.75,2.06,1.55,13.55,4.49,-48.0,-1613.74,69.2
24.93,132.0,2.6,0.24,0.81,2.02,1.51,10.78,7.29,-32.0,-2085.66,49.48
19.16,136.3,0.93,0.02,3.51,2.07,1.55,13.61,5.1,-48.0,-1483.37,22.57
24.32,120.6,0.68,0.21,2.76,2.14,1.63,13.72,4.96,-44.0,-1781.19,31.01
19.18,136.3,0.7,0.2,3.58,2.09,1.57,13.77,4.05,-48.0,-1382.89,18.0
18.85,139.0,0.75,0.03,3.7,2.28,1.73,13.89,4.8,-48.0,-1393.5,19.88
24.62,136.4,0.71,0.31,2.69,2.1,1.57,13.81,4.57,-42.0,-1828.46,31.86
24.2,132.7,0.54,0.61,0.53,2.32,1.5,14.64,4.16,-28.0,-1942.31,49.88
24.69,139.7,0.72,0.03,2.68,2.25,1.73,13.7,4.46,-43.0,-1888.43,33.57
24.38,120.9,0.68,0.21,2.76,2.13,1.62,13.71,4.91,-44.0,-1782.57,30.34
24.48,130.9,1.07,0.04,1.45,2.06,1.5,12.11,1.58,-45.0,-1807.15,59.62
17.69,135.4,0.61,0.01,2.78,2.06,1.51,14.7,6.55,-45.0,-1386.36,33.36
24.53,132.6,2.57,0.62,0.83,2.32,1.5,14.53,3.94,-32.0,-2009.43,55.69
24.86,134.3,0.91,0.03,2.67,2.48,1.71,14.94,3.19,-42.0,-1886.86,39.16
19.3,124.7,1.67,0.03,2.66,2.05,1.5,10.55,0.28,-47.0,-1528.86,31.82
17.95,134.2,1.65,0.02,3.11,2.3,1.52,10.39,7.39,-45.0,-1333.61,34.3
19.72,119.4,1.79,0.19,1.99,2.0,1.5,13.55,4.5,-48.0,-1561.94,72.09
24.13,135.9,0.58,0.61,2.49,2.09,1.54,14.77,4.1,-40.0,-1834.06,32.57
18.3,132.0,1.09,0.03,1.93,2.05,1.5,14.5,2.05,-47.0,-1379.11,45.1
24.76,136.1,2.57,0.39,1.06,2.54,1.72,12.05,6.04,-30.0,-2100.34,59.88
18.85,139.0,2.19,0.03,2.27,2.03,1.5,11.59,4.8,-48.0,-1610.09,70.85
19.34,136.3,0.89,0.01,3.51,2.38,1.86,13.11,5.1,-48.0,-1462.56,18.8
24.61,125.4,0.5,0.02,3.09,2.06,1.56,11.97,6.41,-43.0,-1663.19,13.33
24.07,131.3,2.65,0.01,0.81,2.02,1.51,10.6,6.07,-42.0,-1887.75,66.12
24.57,139.1,0.57,0.01,3.08,2.24,1.54,11.93,2.06,-43.0,-1564.87,25.42
24.57,139.4,0.57,0.39,2.65,2.05,1.51,13.33,5.1,-40.0,-1817.33,27.6
23.95,139.9,2.48,0.2,0.82,2.14,1.63,12.2,6.85,-30.0,-2155.46,57.1
24.54,135.2,0.55,0.04,1.7,2.04,1.54,11.01,4.71,-42.0,-1800.58,49.28
19.01,115.0,0.5,0.04,4.16,2.0,1.5,10.61,4.88,-48.0,-1102.05,108.75
24.19,132.7,1.12,0.06,2.61,2.33,1.51,14.6,3.99,-41.0,-1880.8,49.89
24.92,139.1,2.68,0.07,0.81,2.3,1.73,12.26,5.77,-31.0,-2168.43,59.71
23.95,139.9,2.56,0.39,0.71,2.06,1.56,12.2,6.82,-29.0,-2138.21,57.25
24.38,124.4,1.06,0.01,2.63,2.08,1.54,11.55,2.7,-47.0,-1778.8,44.6
23.88,135.7,0.62,0.61,2.7,2.03,1.5,14.76,4.36,-41.0,-1776.6,29.11
24.47,138.3,2.48,0.4,0.94,2.04,1.5,12.33,6.2,-31.0,-2112.76,57.23
24.39,119.4,1.79,0.19,1.63,2.06,1.55,14.52,4.09,-42.0,-1991.64,63.96
24.76,138.6,2.57,0.39,0.76,2.28,1.73,12.06,6.18,-30.0,-2141.14,55.22
19.35,124.9,1.68,0.03,2.66,2.06,1.51,12.03,0.01,-47.0,-1574.17,39.7
24.55,139.4,0.57,0.43,2.5,2.33,1.54,13.39,5.06,-37.0,-1900.82,34.78
24.89,136.0,2.3,0.03,1.29,2.35,1.81,11.98,6.13,-34.0,-2157.27,59.75
24.38,124.0,0.94,0.01,2.66,2.05,1.51,13.84,3.51,-47.0,-1824.08,41.89
24.95,134.1,0.58,0.0,1.21,2.32,1.77,13.66,4.39,-33.0,-2067.95,50.66
18.27,131.2,1.09,0.07,1.94,2.06,1.5,14.79,2.14,-47.0,-1374.05,46.01
24.7,133.1,0.51,0.39,2.75,2.16,1.63,10.31,6.08,-44.0,-1639.27,20.68
24.2,132.7,2.6,0.61,1.14,2.32,1.5,14.64,4.16,-32.0,-2015.45,54.96
24.86,125.7,1.03,0.0,2.58,2.2,1.51,14.85,1.92,-45.0,-1816.72,47.07
17.56,131.7,2.6,0.22,0.82,2.02,1.51,14.72,2.03,-46.0,-1299.78,59.16
17.86,130.0,1.7,0.41,3.0,2.44,1.66,11.51,6.52,-45.0,-1268.61,43.5
24.93,115.7,0.56,0.24,2.76,2.02,1.51,10.76,7.29,-40.0,-1736.1,18.08
19.16,136.3,0.61,0.02,3.51,2.06,1.56,13.61,6.48,-48.0,-1420.42,19.35
24.9,131.9,0.5,0.02,1.94,2.07,1.51,12.05,6.05,-31.0,-1918.5,39.81
18.32,130.7,2.44,0.06,1.89,2.06,1.5,14.88,5.96,-47.0,-1614.15,74.22
24.17,119.4,1.79,0.21,1.71,2.42,1.63,14.83,4.0,-39.0,-1940.42,63.68
24.45,133.1,0.82,0.01,2.68,2.33,1.51,14.65,3.91,-42.0,-1864.72,35.99
24.76,138.9,2.48,0.03,0.53,2.3,1.77,12.27,5.9,-29.0,-2141.84,58.06
24.75,138.3,2.69,0.03,0.63,2.2,1.51,12.14,5.91,-31.0,-2106.55,59.99
24.77,137.7,2.37,0.03,1.17,2.1,1.5,10.28,7.62,-32.0,-2082.96,48.73
24.77,110.2,2.36,0.04,0.62,2.02,1.51,12.33,5.89,-35.0,-1944.27,64.48
24.32,128.1,0.74,0.02,0.51,2.34,1.81,10.71,3.99,-41.0,-1684.8,76.45
24.9,131.9,0.6,0.54,1.94,2.08,1.51,14.7,3.4,-40.0,-1863.96,37.94
24.69,131.4,1.08,0.39,1.35,2.36,1.86,11.6,1.92,-44.0,-1743.19,66.93
24.22,125.7,0.52,0.39,0.76,2.08,1.56,10.62,7.94,-26.0,-1991.61,41.17
24.52,134.3,1.01,0.06,1.38,2.2,1.51,14.84,2.06,-44.0,-1830.43,52.44
24.58,130.1,1.7,0.0,1.67,2.54,1.98,10.52,1.96,-45.0,-1885.72,72.86
24.68,132.8,0.64,0.54,2.77,2.4,1.56,10.41,7.71,-32.0,-1757.41,30.34
24.5,139.5,2.3,0.39,1.2,2.04,1.5,10.63,4.04,-44.0,-1893.03,70.55
24.77,131.2,1.66,0.07,1.93,2.08,1.5,10.76,0.76,-45.0,-1888.28,67.74
19.16,138.9,0.93,0.02,3.21,2.06,1.56,13.62,5.24,-48.0,-1520.07,26.67
24.38,126.6,0.69,0.02,2.75,2.08,1.54,13.71,4.87,-45.0,-1826.92,29.93
24.78,133.4,0.5,0.02,3.09,2.04,1.52,12.07,6.04,-43.0,-1650.77,14.06
24.55,133.6,0.53,0.4,0.83,2.44,1.92,10.52,5.94,-30.0,-1910.82,64.85
24.29,109.3,0.51,0.22,3.16,2.22,1.72,14.04,4.67,-46.0,-1637.12,20.81
24.86,134.9,0.87,0.06,2.59,2.04,1.51,14.91,3.24,-45.0,-1925.07,43.56
24.38,124.4,0.94,0.01,2.5,2.02,1.51,13.84,3.47,-47.0,-1847.35,43.05
19.66,119.4,1.82,0.4,2.71,2.48,1.72,13.4,4.67,-46.0,-1424.07,66.2
24.87,116.8,0.5,0.0,3.1,2.2,1.51,13.38,4.75,-42.0,-1684.27,22.66
24.12,138.9,2.56,0.03,0.81,2.31,1.73,13.38,4.78,-33.0,-2082.02,69.21
24.66,139.8,0.63,0.03,2.27,2.04,1.51,13.86,4.48,-42.0,-1961.41,34.71
24.39,133.1,2.35,0.56,1.35,2.32,1.5,14.64,3.97,-33.0,-2043.29,57.1
24.76,110.3,0.58,0.03,2.7,2.11,1.53,13.4,4.81,-46.0,-1757.75,26.45
24.55,125.6,0.53,0.4,0.76,2.58,1.72,10.16,7.97,-25.0,-1966.23,45.82
24.48,131.2,0.71,0.55,1.45,2.06,1.5,14.76,3.76,-38.0,-1915.84,44.39
24.86,125.5,2.27,0.01,1.18,2.36,1.86,11.49,4.21,-44.0,-1950.88,68.35
24.68,132.8,0.64,0.04,0.64,2.37,1.51,10.41,5.94,-34.0,-1900.11,67.2
19.39,133.3,0.75,0.02,2.5,2.12,1.52,13.63,4.49,-47.0,-1425.78,31.73
24.38,136.4,0.74,0.02,0.51,2.64,1.81,10.7,7.77,-25.0,-2077.45,47.34
24.79,133.2,0.52,0.02,3.06,2.44,1.92,10.5,4.9,-45.0,-1629.25,21.63
24.78,138.6,0.96,0.0,2.62,2.04,1.54,13.33,4.85,-40.0,-1961.04,43.93
24.9,136.7,1.63,0.0,0.57,2.44,1.92,10.56,6.15,-35.0,-2002.45,65.82
24.86,134.7,1.01,0.06,2.6,2.2,1.51,14.84,2.06,-45.0,-1817.99,47.77
24.54,138.6,1.7,0.0,1.7,2.24,1.54,10.56,4.7,-44.0,-1882.62,62.84
24.78,116.8,0.5,0.04,3.08,2.0,1.5,10.92,6.21,-45.0,-1605.77,13.42
24.32,120.6,0.62,0.22,3.07,2.14,1.63,13.72,4.96,-44.0,-1691.55,21.3
24.9,133.4,0.5,0.02,3.09,2.44,1.92,12.06,5.89,-43.0,-1689.09,11.21
24.95,134.1,1.65,0.06,1.68,2.53,1.98,10.75,7.3,-34.0,-2140.58,46.62
24.41,132.2,1.08,0.39,1.24,2.06,1.5,10.81,5.96,-39.0,-1849.48,58.34
24.67,123.7,0.54,0.02,2.78,2.02,1.51,10.38,2.07,-44.0,-1712.69,37.96
19.66,132.0,2.13,0.01,0.82,2.15,1.65,11.54,4.67,-43.0,-1477.28,78.7
24.86,135.5,0.92,0.0,2.68,2.37,1.85,11.39,5.17,-45.0,-1810.69,36.0
24.27,111.0,0.59,0.0,3.09,2.02,1.51,10.78,6.08,-45.0,-1569.22,14.19
24.71,139.0,1.13,0.03,0.57,2.26,1.73,12.18,1.99,-44.0,-1740.41,73.72
20.33,134.3,0.91,0.03,1.45,2.28,1.71,13.85,3.66,-44.0,-1466.57,54.31
24.72,136.3,0.5,0.0,3.12,2.48,1.96,10.8,7.28,-36.0,-1699.75,21.16
19.31,134.1,0.95,0.02,1.7,2.12,1.57,13.56,5.1,-40.0,-1515.67,52.78
24.22,138.7,0.52,0.11,1.17,2.08,1.56,10.68,8.1,-27.0,-2107.22,37.51
24.83,110.3,0.58,0.01,2.7,2.11,1.53,13.4,4.77,-46.0,-1753.92,25.85
19.25,136.3,0.7,0.2,3.51,2.08,1.57,13.82,5.1,-48.0,-1401.07,15.09
24.27,120.0,0.5,0.01,2.76,2.01,1.51,10.78,6.08,-44.0,-1683.71,22.26
24.61,134.3,0.91,0.03,1.43,2.35,1.57,13.95,3.66,-41.0,-1900.88,51.41
24.76,133.4,0.5,0.02,3.13,2.77,1.92,12.06,6.18,-36.0,-1776.11,27.95
18.85,139.0,1.95,0.02,2.27,2.03,1.5,11.59,4.8,-47.0,-1593.67,65.9
24.93,133.5,0.51,0.54,3.09,2.78,1.91,10.38,6.05,-40.0,-1534.86,23.81
24.86,139.7,2.24,0.04,1.1,2.22,1.52,13.84,1.59,-44.0,-1875.52,66.02
24.77,130.7,1.05,0.1,1.89,2.2,1.51,14.88,2.18,-44.0,-1880.49,50.26
24.59,139.4,0.53,0.03,0.52,2.17,1.57,10.49,7.62,-26.0,-2062.73,40.09
17.92,131.2,2.3,0.63,1.45,2.06,1.5,14.76,1.92,-45.0,-1354.0,55.57
24.57,138.8,0.57,0.39,2.48,2.04,1.54,13.33,5.1,-40.0,-1881.28,30.34
24.76,139.0,2.57,0.39,0.76,2.1,1.5,12.06,6.18,-30.0,-2119.23,54.91
24.52,125.6,1.72,0.41,0.9,2.06,1.51,10.55,0.01,-44.0,-1688.04,78.27
24.2,132.7,0.94,0.62,0.53,2.32,1.5,13.37,4.86,-27.0,-1919.55,61.97
24.2,132.7,0.54,0.61,0.76,2.35,1.5,14.64,4.16,-29.0,-1937.81,48.46
24.67,138.6,1.7,0.0,1.7,2.23,1.54,13.47,4.86,-36.0,-2112.78,62.55
24.57,139.4,0.78,0.39,1.38,2.08,1.53,10.76,7.3,-29.0,-2013.14,40.98
24.86,139.6,1.18,0.06,2.41,2.27,1.74,14.52,3.63,-42.0,-2033.9,55.32
19.32,119.4,2.52,0.21,1.85,2.13,1.63,13.71,4.6,-48.0,-1582.12,77.08
24.86,134.2,0.58,0.0,1.45,2.39,1.84,10.75,7.33,-25.0,-2071.68,36.16
24.78,135.6,0.62,0.0,2.62,2.04,1.54,11.62,6.56,-38.0,-1879.0,24.64
19.16,138.9,0.93,0.02,3.21,2.06,1.55,13.62,5.24,-48.0,-1519.39,26.65
18.73,126.2,1.09,0.07,1.93,2.06,1.5,11.57,2.05,-45.0,-1276.11,36.17
18.4,131.2,0.62,0.07,1.92,2.06,1.5,14.76,2.05,-46.0,-1252.17,32.12
24.54,138.6,0.58,0.0,1.74,2.07,1.52,13.4,4.7,-37.0,-1969.53,45.99
24.61,136.4,0.71,0.21,1.86,2.2,1.51,13.77,4.59,-38.0,-1949.21,43.94
24.44,132.7,0.73,0.61,0.78,2.32,1.5,10.8,7.29,-27.0,-1959.83,50.75
24.2,132.7,0.54,0.24,0.53,2.32,1.5,14.63,4.16,-28.0,-1966.44,49.33
24.8,138.9,1.33,0.03,2.03,2.02,1.5,13.86,4.34,-41.0,-2063.79,58.68
18.2,134.1,0.6,0.01,1.19,2.32,1.81,14.79,7.3,-25.0,-1834.64,78.97
17.92,130.7,1.08,0.08,1.45,2.06,1.5,14.76,6.23,-32.0,-1601.09,60.56
24.76,137.7,0.53,0.03,0.52,2.14,1.54,10.92,7.32,-26.0,-2094.71,41.05
17.58,139.5,1.94,0.39,2.77,2.25,1.73,14.73,5.93,-48.0,-1521.26,66.09
24.06,136.0,0.53,0.53,1.2,2.04,1.5,14.55,4.16,-34.0,-1906.98,46.4
24.77,139.0,0.5,0.03,3.11,2.28,1.76,12.5,5.73,-41.0,-1681.01,13.64
24.86,134.6,1.03,0.58,2.58,2.19,1.5,14.62,2.06,-43.0,-1705.18,47.28
24.75,139.4,0.57,0.39,2.49,2.05,1.5,10.76,5.7,-44.0,-1716.75,27.82
17.52,130.2,1.7,0.02,3.1,2.3,1.51,13.78,2.03,-48.0,-1367.06,48.08
24.86,125.8,2.27,0.61,1.2,2.03,1.5,14.27,3.88,-37.0,-2030.7,60.84
24.86,125.5,2.27,0.01,1.08,2.36,1.86,11.49,4.62,-44.0,-1913.21,69.6
24.93,136.7,1.58,0.02,0.57,2.08,1.56,10.56,3.66,-43.0,-1838.16,73.44
24.76,138.6,0.85,0.03,0.9,2.38,1.54,13.39,4.85,-31.0,-2044.82,53.17
24.69,109.4,1.13,0.02,2.21,2.22,1.72,13.86,3.81,-46.0,-1853.74,53.32
24.27,111.0,0.59,0.0,3.09,2.02,1.51,13.76,4.97,-44.0,-1711.76,20.4
24.94,140.0,0.63,0.02,0.51,2.03,1.5,10.73,7.33,-28.0,-2132.04,39.86
24.55,139.3,0.56,0.43,2.5,2.33,1.54,13.39,2.76,-43.0,-1702.63,40.61
19.72,137.8,1.79,0.18,2.75,2.24,1.74,13.84,4.49,-48.0,-1658.83,71.93
23.78,125.9,2.56,0.39,0.81,2.31,1.73,13.32,4.78,-35.0,-1932.64,73.06
24.38,123.1,0.94,0.01,2.5,2.02,1.51,13.84,3.47,-47.0,-1857.08,42.88
24.27,111.0,0.51,0.0,3.17,2.02,1.51,10.78,6.08,-44.0,-1546.15,18.02
24.52,136.4,0.71,0.21,2.71,2.4,1.71,14.68,3.8,-41.0,-1882.59,33.85
24.9,138.7,2.4,0.39,0.82,2.24,1.73,12.06,6.04,-30.0,-2132.64,57.04
24.2,132.7,2.35,0.62,1.22,2.24,1.5,14.64,4.16,-33.0,-2029.25,56.06
24.65,132.8,0.64,0.03,2.01,2.04,1.52,12.01,6.34,-36.0,-1934.1,38.55
18.85,125.1,0.99,0.03,2.26,2.03,1.5,14.87,5.07,-47.0,-1459.55,46.93
18.54,134.6,2.21,0.06,2.58,2.06,1.5,14.85,6.46,-48.0,-1654.26,77.01
24.06,136.0,1.08,0.37,1.2,2.04,1.5,14.66,4.16,-37.0,-1971.6,56.3
24.9,134.0,0.5,0.02,3.09,2.44,1.92,12.06,5.1,-45.0,-1673.01,17.13
24.77,137.7,2.37,0.03,1.17,2.28,1.74,10.28,7.62,-32.0,-2104.41,49.04
19.32,124.7,0.51,0.02,2.61,2.06,1.56,10.51,7.94,-29.0,-1585.26,62.56
24.76,138.6,0.56,0.01,2.63,2.33,1.54,14.66,3.58,-41.0,-1891.89,32.08
24.7,134.0,0.5,0.4,3.13,2.16,1.63,10.31,4.11,-42.0,-1467.31,23.16
24.97,136.7,1.64,0.0,0.57,2.34,1.81,10.56,4.59,-42.0,-1863.01,72.66
24.95,134.1,1.46,0.06,1.88,2.53,1.98,10.75,7.27,-35.0,-2094.68,46.77
17.81,135.9,0.59,0.37,2.79,2.01,1.5,12.27,5.93,-38.0,-1318.4,56.1
24.16,125.6,1.78,0.61,1.48,2.03,1.5,14.73,4.11,-38.0,-1981.03,60.49
24.9,131.2,0.5,0.02,3.09,2.43,1.91,11.98,6.01,-43.0,-1709.61,10.77
24.89,138.5,0.91,0.0,2.68,2.36,1.86,13.55,4.56,-41.0,-1939.21,43.51
24.38,131.3,2.43,0.01,1.18,2.29,1.79,14.67,3.95,-37.0,-2103.15,64.96
23.78,135.7,1.09,0.61,2.69,2.04,1.51,14.76,4.36,-40.0,-1824.4,46.47
24.92,134.2,1.71,0.0,1.45,2.52,1.82,10.82,7.26,-32.0,-2100.61,48.97
24.9,131.9,0.5,0.02,2.69,2.14,1.58,12.21,5.89,-41.0,-1834.74,24.57
24.38,136.3,2.58,0.02,0.5,2.36,1.81,14.53,4.09,-31.0,-2102.06,57.63
24.17,119.4,1.43,0.58,1.71,2.42,1.63,14.84,3.99,-38.0,-1878.45,57.81
18.75,139.0,2.56,0.03,0.81,2.32,1.73,13.38,4.78,-44.0,-1450.15,77.75
24.66,124.8,2.59,0.22,0.82,2.06,1.51,10.71,2.03,-44.0,-1811.46,80.66
18.32,131.2,2.44,0.36,1.89,2.06,1.5,14.88,1.65,-46.0,-1525.86,60.04
24.77,110.3,0.58,0.03,2.7,2.12,1.54,13.46,4.76,-46.0,-1763.16,25.72
24.27,139.9,0.58,0.39,0.76,2.36,1.52,12.2,6.53,-26.0,-2063.41,52.04
24.9,136.6,2.31,0.1,1.03,2.45,1.93,12.16,5.94,-32.0,-2157.27,60.93
24.9,133.4,0.64,0.02,0.72,2.42,1.91,11.97,5.9,-25.0,-2067.25,51.92
24.68,132.8,0.64,0.03,2.01,2.38,1.51,10.41,7.72,-28.0,-1922.1,35.43
24.59,137.2,2.39,0.03,1.17,2.16,1.55,10.28,7.62,-32.0,-2050.26,51.71
24.41,111.9,0.67,0.04,2.75,2.03,1.51,10.3,4.49,-46.0,-1655.85,30.79
24.19,133.3,0.53,0.03,3.09,2.44,1.92,11.98,6.04,-44.0,-1669.63,15.35
24.96,133.1,0.51,0.4,3.06,2.16,1.63,10.31,6.08,-43.0,-1488.44,14.2
19.04,134.4,0.59,0.0,3.51,2.42,1.82,14.7,7.72,-39.0,-1558.12,53.73
24.76,138.7,0.88,0.37,2.49,2.52,1.73,12.06,6.18,-34.0,-1945.97,37.72
19.94,119.9,1.16,0.21,2.58,2.13,1.63,13.72,4.67,-48.0,-1491.56,48.09
19.6,138.5,1.36,0.03,2.73,2.15,1.65,10.74,6.26,-46.0,-1532.79,43.19
24.66,136.0,0.9,0.03,2.27,2.32,1.79,13.86,4.26,-43.0,-1961.73,46.44
24.87,136.1,1.18,0.04,2.41,2.27,1.74,12.06,6.01,-40.0,-1991.75,45.16
18.85,124.2,0.75,0.04,3.86,2.07,1.54,13.54,4.38,-48.0,-1357.42,23.43
24.15,125.6,2.59,0.61,0.76,2.03,1.5,14.72,4.13,-33.0,-2006.77,57.2
18.76,134.7,2.39,0.01,2.35,2.02,1.51,12.33,5.91,-48.0,-1622.01,77.41
18.32,110.3,1.11,0.03,2.69,2.08,1.53,14.5,4.74,-48.0,-1405.02,47.93
24.76,138.7,2.26,0.39,1.2,2.5,1.66,12.06,4.16,-41.0,-1907.67,72.21
24.8,139.0,2.19,0.03,0.75,2.06,1.5,11.33,4.8,-42.0,-1915.11,70.86
18.96,139.0,0.5,0.02,3.7,2.44,1.92,12.02,4.61,-48.0,-1293.1,44.71
24.77,139.6,2.59,0.03,0.52,2.26,1.73,10.63,5.9,-38.0,-2023.29,66.1
24.8,135.6,1.31,0.0,2.03,2.04,1.51,13.9,3.77,-43.0,-1998.05,58.35
24.75,119.4,0.93,0.21,1.71,2.04,1.53,14.93,3.32,-44.0,-1868.94,48.85
24.65,136.6,2.34,0.03,1.03,2.31,1.79,12.16,5.85,-33.0,-2138.6,64.76
23.86,139.2,2.35,0.39,1.21,2.08,1.53,14.68,4.08,-35.0,-2083.14,60.14
18.31,132.8,2.42,0.54,2.01,2.37,1.5,10.41,7.71,-42.0,-1342.92,63.34
24.7,130.7,0.51,0.02,3.06,2.16,1.63,10.47,6.05,-45.0,-1581.59,12.13
24.83,133.1,0.71,0.53,2.89,2.43,1.91,11.98,6.01,-38.0,-1737.73,21.77
17.91,139.4,0.59,0.39,2.77,2.04,1.53,14.56,5.92,-45.0,-1323.88,31.62
24.17,133.3,0.64,0.02,2.1,2.4,1.51,12.13,6.69,-32.0,-1934.87,39.19
18.81,139.0,2.32,0.03,2.27,2.03,1.5,13.86,7.31,-45.0,-1721.16,77.97
23.88,135.7,0.62,0.61,2.7,2.01,1.5,14.76,4.36,-41.0,-1777.56,29.26
24.76,138.6,0.85,0.03,0.96,2.42,1.57,13.39,4.85,-31.0,-2047.26,53.05
18.01,138.7,0.52,0.11,1.44,2.08,1.56,10.68,2.02,-42.0,-1057.3,47.7
24.55,136.1,1.18,0.02,2.41,2.09,1.56,12.06,6.01,-41.0,-1946.73,46.03
24.9,139.6,0.53,0.02,2.69,2.14,1.58,14.99,3.11,-44.0,-1868.27,23.0
17.92,131.2,0.58,0.37,0.81,2.37,1.82,14.83,1.92,-40.0,-1057.38,54.88
24.21,125.5,2.27,0.6,1.18,2.34,1.83,11.49,4.21,-43.0,-1820.79,73.08
24.14,133.1,0.53,0.01,2.75,2.33,1.51,14.6,4.02,-42.0,-1820.26,32.97
17.56,122.7,2.6,0.21,0.86,2.06,1.56,14.72,2.03,-46.0,-1298.91,58.44
24.97,134.1,1.65,0.03,1.68,2.53,1.98,10.75,7.28,-34.0,-2090.51,48.86
24.38,131.3,2.23,0.01,1.18,2.32,1.79,14.67,3.95,-38.0,-2079.38,64.77
24.76,138.7,2.56,0.39,0.81,2.33,1.73,12.06,6.18,-30.0,-2153.71,54.55
24.41,120.2,0.67,0.21,2.77,2.33,1.63,13.72,2.04,-45.0,-1668.02,35.84
24.86,110.3,0.5,0.0,2.68,2.36,1.86,11.54,6.53,-41.0,-1747.18,26.3
20.71,132.9,0.64,0.01,1.97,2.39,1.87,12.01,5.02,-39.0,-1568.28,49.69
24.92,135.0,0.5,0.02,3.09,2.44,1.92,12.06,4.11,-45.0,-1663.57,21.38
17.56,130.5,1.95,0.38,1.91,2.28,1.73,14.73,5.96,-46.0,-1433.49,66.72
19.3,108.8,1.21,0.03,3.09,2.0,1.5,14.34,4.65,-48.0,-1562.32,48.46
24.87,136.1,1.18,0.04,2.41,2.26,1.73,12.06,6.0,-40.0,-1976.87,45.42
24.75,136.1,0.58,0.01,2.52,2.06,1.54,10.76,7.27,-36.0,-1867.97,23.51
17.91,139.5,0.59,0.39,2.29,2.02,1.5,13.79,4.16,-44.0,-1263.01,26.94
23.75,132.8,2.57,0.61,0.76,2.54,1.73,14.64,4.18,-30.0,-2019.64,59.59
19.19,125.2,1.67,0.03,1.14,2.06,1.5,10.55,3.73,-40.0,-1366.72,65.33
24.9,131.0,2.58,0.21,0.82,2.02,1.51,14.72,2.03,-42.0,-1878.27,60.04
24.38,132.8,0.93,0.01,2.5,2.04,1.51,13.85,4.77,-43.0,-1946.09,44.82
24.8,138.3,1.6,0.03,1.75,2.04,1.51,12.49,5.71,-37.0,-2113.0,58.0
24.9,133.9,0.5,0.02,3.09,2.46,1.91,11.94,6.02,-42.0,-1710.61,10.96
18.94,136.3,0.75,0.03,3.71,2.04,1.52,13.82,4.8,-48.0,-1415.37,20.47
18.85,139.0,2.2,0.07,1.87,2.03,1.5,13.86,4.8,-48.0,-1609.18,76.22
24.99,110.8,0.54,0.03,2.7,2.13,1.63,12.28,5.73,-45.0,-1746.42,23.23
24.95,134.5,1.65,0.03,1.69,2.48,1.93,10.75,7.3,-34.0,-2118.38,46.97
24.9,133.5,0.5,0.06,3.09,2.5,1.98,12.06,5.97,-41.0,-1726.87,13.09
19.72,137.8,1.76,0.18,2.75,2.24,1.74,13.96,4.19,-48.0,-1658.95,70.01
24.88,135.6,0.66,0.01,2.69,2.36,1.86,11.67,6.44,-39.0,-1900.4,24.35
24.76,125.6,2.29,0.6,1.2,2.03,1.5,14.72,3.52,-37.0,-1995.73,59.77
22.9,135.6,0.53,0.61,0.52,2.09,1.5,10.49,7.62,-25.0,-1844.82,57.77
24.36,132.8,0.64,0.03,2.0,2.08,1.5,10.4,7.72,-29.0,-1888.72,35.02
24.73,134.0,0.77,0.03,2.85,2.26,1.73,13.87,4.4,-44.0,-1838.76,32.64
24.8,136.3,0.76,0.02,0.51,2.34,1.81,12.26,5.94,-25.0,-2106.3,51.13
24.86,138.8,0.63,0.03,2.68,2.36,1.86,11.5,6.64,-38.0,-1869.31,23.58
24.2,138.6,0.85,0.0,2.62,2.42,1.64,13.21,4.8,-39.0,-1882.37,41.66
24.66,136.0,0.87,0.1,2.27,2.46,1.93,13.86,4.35,-41.0,-1960.08,47.18
24.18,132.9,0.78,0.62,1.39,2.24,1.5,10.66,7.38,-28.0,-1905.46,47.74
24.67,130.7,0.65,0.06,1.89,2.06,1.5,14.88,3.45,-42.0,-1928.45,38.3
24.36,133.4,2.17,0.05,1.35,2.32,1.5,14.64,3.97,-36.0,-2056.92,60.69
24.86,135.7,0.61,0.0,2.68,2.34,1.84,11.69,6.45,-38.0,-1904.52,25.22
