X1,X2,X3,X4,X5,AVG,RIP
16.020969457117946,90.3630654881536,3.1325277878159596,1.770880722337861,1.510606629046373,-760.9414103094387,0.20781246629999478
19.309789510267482,91.49951794630613,1.4296621287205737,2.71861844038408,1.503917216160922,-979.8314853974844,0.3735680654603295
16.232503586688157,90.00361220857548,3.1325277878159596,1.770880722337861,1.510606629046373,-779.4076805831864,0.2290577951722962
18.050317372562635,94.76321441007687,1.389973598076426,2.8212789031946492,1.51139434265321,-924.7192010871374,0.34769426694356065
16.373548693395243,95.80683699425997,3.222596418468846,1.5500915208926636,1.5012399143705752,-805.5861924269072,0.25793861541837215
17.071172293118646,90.0867049502383,1.4271922582756764,2.6658347431971583,1.5127145294852289,-851.2984021310756,0.310395711303441
16.893783032175108,91.39776716079987,3.209631987718545,1.540659527240007,1.5050453666425885,-817.8338841699026,0.272665174477115
16.020969457117946,91.57089640810592,3.1325277878159596,1.770880722337861,1.510606629046373,-766.1802418674972,0.21132216924598995
18.050317372562635,91.37227404378785,1.4437337575149292,2.759885417920028,1.5011370459933149,-912.4723634866818,0.3317859344286824
17.218759977353397,92.92286151942137,3.2211677700985044,1.5970115027366913,1.506992514401167,-832.7937273274587,0.30086839539192106
18.6933991534922,91.49920421606875,1.4380189420976897,2.7313457291566543,1.506129257060388,-953.7888354089225,0.35300997881546836
16.84093219310619,96.80205919576655,3.171230429607177,1.5965807067314126,1.510606629046373,-826.378726485284,0.292773911064613
18.6933991534922,92.77516279211487,1.4922695575567921,2.661433182020585,1.5130563635677958,-965.6006230655985,0.3689722264654503
16.893783032175108,91.34910834597483,3.113176964339839,1.5661770706476121,1.505056506613541,-819.859377844979,0.28227941658957073
16.373548693395243,95.04865813888141,3.222596418468846,1.5648291544116943,1.5015309938011452,-796.9451727228662,0.24466499198009872
17.283044178242974,91.8735643476428,1.4261814538859547,2.682111409381915,1.501053472019278,-874.5007248698919,0.31542915817884193
16.232503586688157,93.00320421953636,3.1325277878159596,1.6046415411737414,1.510590789793779,-789.7710331766481,0.24095097475010233
18.6933991534922,91.49920421606875,1.5346791214221431,2.6660186417458474,1.5061292686335794,-957.0195754069297,0.3590854196807784
17.36239900021989,91.8735643476428,1.4031188914901722,2.682111409381915,1.5008941390137536,-879.5762302458262,0.322004699675678
17.813677207002183,90.32307499102043,1.4437337575149292,2.7343233688497874,1.5011370459933149,-902.5507501146515,0.32681680766199034
