X1,X2,X3,X4,X5,X6,X7,X8,X9,ANG,AVG,RIP
21,100,1,0.5,3,2.0,1.5,12,10,-47.0,-1358.47,27.41
24,120,1,0.5,2,2.5,1.5,11,12,-41.0,-1682.18,54.14
16,130,4,0.5,1,2.0,1.5,12,2,-46.0,-1184.6,42.05
15,110,1,0.5,1,2.0,1.5,14,12,-25.0,-1182.82,98.12
16,120,2,0.5,3,2.5,1.5,11,12,-45.0,-1042.07,31.07
23,140,3,0.5,1,2.5,1.5,13,6,-42.0,-1671.37,75.96
23,140,1,0.5,3,2.5,1.5,15,10,-34.0,-1787.17,36.48
18,120,1,0.5,2,2.5,1.5,11,16,-30.0,-1360.34,87.16
25,120,2,0.5,1,2.0,1.5,15,6,-39.0,-1920.28,57.16
24,100,2,0.5,1,2.5,1.5,11,10,-41.0,-1574.77,72.96
23,110,3,0.5,1,2.5,1.5,12,10,-41.0,-1603.69,75.27
22,120,3,0.5,1,2.0,1.5,14,6,-44.0,-1622.55,73.65
18,120,3,0.5,1,2.5,1.5,11,2,-43.0,-1105.65,56.41
21,100,3,0.5,1,2.0,1.5,10,14,-43.0,-1463.7,67.92
20,150,3,0.5,1,2.0,1.5,12,16,-28.0,-1809.81,73.16
16,110,3,0.5,2,2.5,1.5,15,8,-47.0,-1102.77,47.93
24,120,2,0.5,1,2.0,1.5,11,12,-41.0,-1804.03,66.63
18,140,3,0.5,1,2.0,1.5,12,6,-45.0,-1370.85,67.68
19,100,3,0.5,1,2.0,1.5,10,10,-44.0,-1289.36,71.6
23,150,3,0.5,1,2.5,1.5,10,12,-40.0,-1782.98,75.6
16,150,2,0.5,3,2.5,1.5,15,2,-43.0,-1144.97,46.33
25,110,2,0.5,1,2.5,1.5,13,10,-34.0,-1878.35,64.45
19,120,3,0.5,1,2.5,1.5,14,10,-41.0,-1374.22,70.2
15,110,1,0.5,1,2.0,1.5,11,14,-25.0,-1061.31,116.94
18,150,3,0.5,1,2.0,1.5,15,12,-35.0,-1668.38,67.41
24,140,2,0.5,1,2.0,1.5,10,16,-30.0,-1997.99,49.63
17,120,1,0.5,1,2.0,1.5,14,16,-25.0,-1555.62,82.84
15,100,1,0.5,4,2.5,1.5,10,6,-47.0,-748.76,94.83
19,150,1,0.5,3,2.0,1.5,13,8,-48.0,-1371.96,20.84
24,100,2,0.5,1,2.5,1.5,12,10,-41.0,-1606.93,69.99
17,110,4,0.5,1,2.5,1.5,14,6,-44.0,-1073.7,48.51
22,150,1,0.5,3,2.0,1.5,13,10,-45.0,-1508.73,33.93
22,100,3,0.5,1,2.0,1.5,12,4,-45.0,-1514.61,75.42
25,110,2,0.5,1,2.5,1.5,14,8,-36.0,-1844.63,63.14
24,130,2,0.5,1,2.5,1.5,12,8,-41.0,-1715.17,74.82
23,110,2,0.5,1,2.0,1.5,14,12,-35.0,-1891.93,65.31
21,110,3,0.5,1,2.5,1.5,10,10,-42.0,-1387.15,78.57
24,150,2,0.5,1,2.5,1.5,10,8,-42.0,-1762.72,77.36
18,140,2,0.5,2,2.0,1.5,15,2,-45.0,-1497.72,49.67
22,140,3,0.5,1,2.0,1.5,14,8,-41.0,-1772.4,73.37
22,130,3,0.5,1,2.0,1.5,12,2,-44.0,-1618.61,75.53
19,150,2,0.5,2,2.0,1.5,12,10,-46.0,-1501.2,68.0
20,100,3,0.5,1,2.5,1.5,14,14,-32.0,-1601.0,74.22
24,130,1,0.5,1,2.0,1.5,12,14,-29.0,-2008.11,50.25
18,100,3,0.5,1,2.0,1.5,13,8,-46.0,-1257.51,68.56
21,130,3,0.5,1,2.0,1.5,15,2,-43.0,-1574.53,64.06
23,110,2,0.5,1,2.0,1.5,10,14,-41.0,-1649.46,64.43
15,120,1,0.5,2,2.5,1.5,10,14,-27.0,-1039.1,119.25
17,150,3,0.5,2,2.0,1.5,14,12,-46.0,-1476.15,67.77
25,150,2,0.5,1,2.5,1.5,13,8,-31.0,-2032.2,67.63
22,140,2,0.5,2,2.0,1.5,14,14,-34.0,-2055.59,59.18
22,150,1,0.5,3,2.0,1.5,13,4,-45.0,-1505.49,29.74
24,100,1,0.5,2,2.5,1.5,13,12,-35.0,-1723.09,48.3
22,150,1,0.5,3,2.5,1.5,14,10,-35.0,-1668.34,44.3
18,100,1,0.5,1,2.5,1.5,10,10,-40.0,-975.5,79.66
25,150,2,0.5,1,2.0,1.5,15,6,-34.0,-2120.69,46.4
15,130,2,0.5,1,2.0,1.5,13,14,-28.0,-1310.27,79.11
23,110,3,0.5,1,2.5,1.5,15,10,-32.0,-1876.35,57.88
22,110,3,0.5,1,2.0,1.5,11,6,-45.0,-1553.54,77.36
22,150,2,0.5,1,2.0,1.5,14,12,-31.0,-2028.0,66.45
16,100,1,0.5,3,2.0,1.5,14,12,-47.0,-1073.05,35.89
16,150,3,0.5,2,2.0,1.5,13,6,-48.0,-1373.51,51.09
18,100,3,0.5,1,2.0,1.5,12,10,-45.0,-1245.61,70.78
15,140,2,0.5,3,2.5,1.5,12,6,-46.0,-988.08,37.46
23,120,3,0.5,1,2.5,1.5,12,16,-28.0,-1943.52,54.39
21,150,2,0.5,1,2.5,1.5,12,4,-43.0,-1453.47,74.61
19,130,3,0.5,1,2.5,1.5,12,6,-43.0,-1253.63,72.81
20,140,2,0.5,2,2.5,1.5,10,8,-43.0,-1384.46,66.62
21,120,3,0.5,1,2.0,1.5,12,4,-45.0,-1510.85,77.6
17,100,1,0.5,4,2.0,1.5,11,12,-48.0,-994.65,68.66
20,150,1,0.5,1,2.5,1.5,15,12,-25.0,-1839.05,62.6
22,130,3,0.5,1,2.5,1.5,12,8,-42.0,-1557.92,81.22
24,100,2,0.5,1,2.5,1.5,11,16,-30.0,-1799.64,51.69
23,110,3,0.5,1,2.5,1.5,10,16,-37.0,-1703.67,62.75
22,150,3,0.5,1,2.0,1.5,13,8,-42.0,-1757.42,76.58
19,140,2,0.5,1,2.0,1.5,14,16,-26.0,-1782.45,76.57
22,150,1,0.5,1,2.0,1.5,12,16,-27.0,-2016.42,49.68
25,150,2,0.5,1,2.5,1.5,13,10,-30.0,-2140.72,51.24
21,140,3,0.5,1,2.5,1.5,14,16,-28.0,-2028.16,58.0
21,130,3,0.5,1,2.0,1.5,12,8,-44.0,-1577.65,80.07
15,140,2,0.5,1,2.0,1.5,11,12,-31.0,-1177.56,82.79
20,100,3,0.5,1,2.0,1.5,12,16,-39.0,-1518.99,69.99
20,140,2,0.5,2,2.0,1.5,14,4,-47.0,-1581.72,66.04
19,110,3,0.5,1,2.0,1.5,13,16,-37.0,-1566.61,69.47
22,100,2,0.5,2,2.5,1.5,10,16,-40.0,-1518.63,56.83
17,100,2,0.5,1,2.5,1.5,11,8,-38.0,-948.75,73.51
16,140,3,0.5,1,2.5,1.5,15,16,-26.0,-1552.53,92.31
24,100,1,0.5,2,2.5,1.5,10,16,-36.0,-1668.22,46.02
25,150,2,0.5,1,2.0,1.5,11,12,-32.0,-2103.41,61.48
15,150,3,0.5,2,2.0,1.5,12,4,-48.0,-1290.02,45.73
24,140,1,0.5,2,2.5,1.5,15,8,-35.0,-1953.19,38.59
23,150,3,0.5,1,2.5,1.5,13,12,-27.0,-2032.93,66.23
16,120,1,0.5,3,2.5,1.5,11,16,-37.0,-1054.15,92.71
19,110,2,0.5,1,2.0,1.5,10,4,-43.0,-1161.06,60.49
21,140,2,0.5,1,2.0,1.5,14,10,-39.0,-1733.07,73.27
24,140,2,0.5,1,2.0,1.5,14,10,-33.0,-2101.02,56.94
17,120,1,0.5,1,2.0,1.5,13,16,-25.0,-1479.38,87.98
24,120,2,0.5,1,2.0,1.5,11,16,-31.0,-1969.14,48.65
21,140,2,0.5,1,2.5,1.5,14,8,-40.0,-1558.43,73.27
18,120,3,0.5,1,2.5,1.5,11,12,-41.0,-1227.79,71.82
15,100,1,0.5,4,2.5,1.5,14,16,-46.0,-911.67,79.59
22,140,3,0.5,1,2.0,1.5,15,12,-32.0,-2103.43,50.9
19,150,2,0.5,2,2.5,1.5,13,16,-28.0,-1715.48,80.23
20,140,2,0.5,1,2.5,1.5,14,16,-25.0,-1894.18,72.78
15,140,2,0.5,3,2.5,1.5,11,12,-45.0,-1000.18,34.32
18,100,3,0.5,1,2.0,1.5,12,16,-40.0,-1335.45,65.49
24,110,2,0.5,1,2.0,1.5,10,8,-44.0,-1669.07,70.51
22,130,3,0.5,1,2.5,1.5,15,6,-40.0,-1620.44,64.14
21,140,1,0.5,3,2.0,1.5,12,16,-38.0,-1595.18,37.27
19,110,3,0.5,1,2.5,1.5,12,16,-35.0,-1451.85,81.75
25,150,2,0.5,1,2.5,1.5,15,6,-31.0,-2073.23,41.97
24,120,1,0.5,2,2.0,1.5,15,8,-42.0,-1839.75,48.64
16,130,4,0.5,1,2.0,1.5,12,4,-47.0,-1164.97,44.75
20,100,3,0.5,1,2.0,1.5,10,16,-41.0,-1412.34,64.2
22,140,3,0.5,1,2.0,1.5,10,16,-35.0,-1830.68,64.83
22,110,1,0.5,3,2.5,1.5,10,16,-41.0,-1427.71,38.84
16,140,1,0.5,3,2.0,1.5,15,16,-44.0,-1301.35,44.05
21,140,3,0.5,1,2.5,1.5,13,16,-26.0,-1931.32,65.48
23,120,2,0.5,1,2.5,1.5,12,16,-27.0,-1919.5,52.86
21,100,2,0.5,1,2.5,1.5,10,16,-35.0,-1464.45,74.85
19,120,1,0.5,1,2.5,1.5,14,16,-25.0,-1674.97,84.21
24,140,1,0.5,1,2.5,1.5,12,14,-27.0,-2046.74,49.64
20,150,3,0.5,1,2.0,1.5,15,16,-32.0,-2095.85,45.4
16,100,1,0.5,3,2.0,1.5,14,16,-40.0,-1190.63,50.53
16,140,1,0.5,3,2.0,1.5,10,16,-34.0,-1228.15,78.81
16,120,3,0.5,1,2.0,1.5,12,4,-46.0,-1129.86,43.84
22,110,3,0.5,1,2.5,1.5,12,12,-39.0,-1600.96,75.91
18,150,3,0.5,1,2.0,1.5,12,16,-35.0,-1575.36,76.1
22,140,3,0.5,1,2.5,1.5,14,14,-28.0,-2065.08,54.62
16,140,1,0.5,3,2.0,1.5,13,16,-40.0,-1258.92,48.23
22,130,3,0.5,1,2.0,1.5,12,8,-44.0,-1649.28,79.51
15,100,1,0.5,4,2.5,1.5,10,12,-46.0,-743.32,91.61
22,150,1,0.5,3,2.5,1.5,14,14,-30.0,-1868.11,50.83
19,110,1,0.5,1,2.0,1.5,12,16,-25.0,-1539.12,77.15
18,120,1,0.5,2,2.5,1.5,15,16,-26.0,-1622.56,79.01
16,130,3,0.5,1,2.0,1.5,13,12,-44.0,-1204.24,60.59
16,110,3,0.5,2,2.5,1.5,15,16,-42.0,-1296.67,59.08
20,140,1,0.5,1,2.5,1.5,15,16,-25.0,-1993.17,56.65
15,120,2,0.5,2,2.5,1.5,10,16,-32.0,-1075.23,95.3
22,100,3,0.5,1,2.0,1.5,11,16,-39.0,-1657.51,61.78
18,140,3,0.5,1,2.5,1.5,12,12,-40.0,-1315.9,74.88
16,110,4,0.5,1,2.0,1.5,14,16,-41.0,-1331.69,66.06
15,100,1,0.5,4,2.5,1.5,12,16,-45.0,-843.92,99.55
16,150,3,0.5,2,2.0,1.5,13,12,-48.0,-1371.32,64.18
24,120,2,0.5,1,2.0,1.5,10,16,-33.0,-1870.93,55.46
23,140,3,0.5,1,2.5,1.5,13,4,-43.0,-1607.08,72.79
24,130,2,0.5,1,2.5,1.5,12,14,-29.0,-2000.84,55.81
19,120,3,0.5,1,2.5,1.5,10,12,-42.0,-1255.58,78.03
17,150,1,0.5,1,2.5,1.5,15,16,-25.0,-1685.22,83.8
21,150,1,0.5,1,2.0,1.5,12,8,-40.0,-1546.94,67.18
25,110,2,0.5,1,2.5,1.5,10,16,-32.0,-1898.96,50.05
17,100,2,0.5,1,2.5,1.5,12,8,-38.0,-973.76,75.25
18,120,1,0.5,1,2.5,1.5,11,16,-27.0,-1364.52,106.01
20,120,3,0.5,1,2.5,1.5,15,16,-28.0,-1880.67,62.57
20,150,1,0.5,1,2.0,1.5,12,16,-25.0,-1784.51,67.97
18,100,3,0.5,1,2.0,1.5,12,12,-44.0,-1251.48,71.7
20,140,1,0.5,1,2.0,1.5,13,16,-25.0,-1826.21,64.25
16,150,2,0.5,1,2.0,1.5,15,2,-43.0,-1165.12,43.19
25,110,2,0.5,1,2.0,1.5,12,12,-36.0,-1925.46,61.73
19,150,3,0.5,1,2.0,1.5,12,16,-29.0,-1710.18,79.22
22,100,1,0.5,1,2.0,1.5,12,8,-38.0,-1440.64,66.79
21,110,3,0.5,1,2.5,1.5,12,16,-29.0,-1668.48,74.97
18,110,3,0.5,1,2.0,1.5,14,16,-37.0,-1515.6,67.67
15,130,2,0.5,1,2.0,1.5,14,16,-27.0,-1404.08,80.56
24,120,2,0.5,1,2.5,1.5,11,16,-28.0,-1945.6,48.61
16,140,3,0.5,1,2.0,1.5,14,16,-36.0,-1437.66,75.38
20,140,2,0.5,2,2.5,1.5,14,4,-44.0,-1406.63,62.5
22,140,2,0.5,1,2.0,1.5,14,14,-31.0,-2054.75,56.22
16,110,1,0.5,2,2.0,1.5,12,16,-27.0,-1375.35,67.34
16,110,4,0.5,1,2.5,1.5,15,16,-34.0,-1376.55,80.54
22,110,1,0.5,3,2.5,1.5,12,16,-35.0,-1580.22,53.7
24,150,2,0.5,1,2.0,1.5,14,10,-32.0,-2164.04,55.01
24,100,2,0.5,1,2.0,1.5,11,16,-34.0,-1841.6,51.14
21,150,1,0.5,3,2.5,1.5,14,16,-31.0,-1851.25,58.68
20,120,3,0.5,1,2.5,1.5,15,8,-41.0,-1441.02,64.82
21,100,1,0.5,1,2.0,1.5,14,16,-27.0,-1796.78,58.03
20,150,1,0.5,1,2.5,1.5,15,16,-25.0,-2058.0,54.62
25,140,2,0.5,1,2.0,1.5,11,14,-31.0,-2110.99,47.7
17,140,1,0.5,3,2.0,1.5,15,16,-43.0,-1387.99,44.01
23,140,3,0.5,1,2.5,1.5,13,12,-28.0,-1985.32,68.3
15,100,1,0.5,4,2.5,1.5,10,16,-44.0,-773.76,117.66
24,150,1,0.5,1,2.0,1.5,13,12,-30.0,-2104.06,51.36
22,130,3,0.5,1,2.0,1.5,12,16,-30.0,-1921.85,62.12
22,140,3,0.5,1,2.0,1.5,12,16,-29.0,-1970.0,60.04
23,140,1,0.5,2,2.0,1.5,13,14,-34.0,-1962.21,47.27
25,110,2,0.5,1,2.0,1.5,14,8,-40.0,-1889.6,62.62
24,120,2,0.5,1,2.5,1.5,11,12,-39.0,-1768.93,69.4
15,110,2,0.5,1,2.0,1.5,12,12,-28.0,-1179.58,78.2
19,150,3,0.5,1,2.5,1.5,15,16,-28.0,-1955.11,62.96
15,100,1,0.5,4,2.5,1.5,13,12,-48.0,-815.78,75.34
23,110,2,0.5,1,2.0,1.5,10,16,-38.0,-1723.82,59.58
21,120,1,0.5,1,2.0,1.5,12,8,-38.0,-1443.63,66.59
16,140,1,0.5,1,2.5,1.5,15,8,-34.0,-1144.97,86.52
16,150,2,0.5,3,2.5,1.5,15,4,-46.0,-1125.92,47.3
25,100,2,0.5,1,2.0,1.5,11,14,-37.0,-1843.09,55.74
18,150,3,0.5,1,2.5,1.5,12,16,-26.0,-1538.61,97.7
20,140,3,0.5,1,2.5,1.5,14,2,-43.0,-1346.89,66.74
17,110,1,0.5,1,2.5,1.5,14,16,-25.0,-1434.99,101.95
16,120,2,0.5,1,2.0,1.5,10,16,-30.0,-1249.79,80.55
24,130,1,0.5,2,2.0,1.5,12,14,-35.0,-1901.06,40.77
18,140,2,0.5,1,2.5,1.5,13,16,-25.0,-1589.64,93.22
19,150,1,0.5,3,2.0,1.5,11,16,-42.0,-1367.6,30.66
25,110,1,0.5,2,2.5,1.5,13,10,-37.0,-1792.97,50.0
23,120,2,0.5,2,2.5,1.5,11,16,-32.0,-1814.5,54.96
15,110,3,0.5,2,2.5,1.5,10,16,-42.0,-1009.2,65.4
22,120,2,0.5,1,2.0,1.5,10,16,-37.0,-1697.72,63.27
23,110,2,0.5,1,2.5,1.5,10,16,-34.0,-1708.69,62.51
16,130,3,0.5,1,2.0,1.5,12,16,-39.0,-1272.28,68.14
18,130,3,0.5,1,2.0,1.5,12,16,-39.0,-1452.04,68.76
20,140,1,0.5,1,2.5,1.5,14,16,-25.0,-1894.52,70.96
24,140,2,0.5,1,2.5,1.5,10,16,-28.0,-1946.9,49.79
15,150,3,0.5,2,2.0,1.5,12,16,-46.0,-1271.76,67.89
23,150,2,0.5,1,2.0,1.5,10,16,-29.0,-1923.68,54.34
17,140,3,0.5,1,2.0,1.5,12,12,-44.0,-1285.59,66.44
15,100,1,0.5,4,2.5,1.5,12,16,-45.0,-843.92,99.55
15,130,3,0.5,1,2.0,1.5,12,4,-47.0,-1045.48,42.51
22,150,3,0.5,1,2.0,1.5,15,12,-32.0,-2168.26,47.57
22,100,2,0.5,2,2.0,1.5,10,8,-45.0,-1564.31,61.79
24,110,1,0.5,2,2.0,1.5,12,14,-37.0,-1794.18,42.88
15,140,2,0.5,3,2.5,1.5,12,12,-46.0,-1002.42,36.71
22,150,2,0.5,1,2.5,1.5,15,12,-30.0,-2110.57,45.38
22,110,1,0.5,1,2.5,1.5,12,16,-25.0,-1733.29,65.96
16,150,1,0.5,3,2.5,1.5,14,10,-46.0,-1025.75,55.44
21,120,2,0.5,1,2.0,1.5,14,8,-44.0,-1535.26,74.65
19,150,1,0.5,3,2.5,1.5,15,16,-33.0,-1723.46,62.91
17,100,1,0.5,4,2.5,1.5,11,16,-44.0,-912.54,86.47
17,110,4,0.5,1,2.0,1.5,14,16,-40.0,-1418.98,65.78
25,100,1,0.5,2,2.5,1.5,10,16,-34.0,-1759.69,40.09
15,150,3,0.5,2,2.0,1.5,12,8,-48.0,-1286.33,50.98
22,150,1,0.5,3,2.0,1.5,10,8,-45.0,-1434.07,25.94
21,100,3,0.5,1,2.0,1.5,12,16,-38.0,-1630.89,66.63
23,130,2,0.5,1,2.0,1.5,12,16,-29.0,-1990.24,53.14
22,150,3,0.5,1,2.0,1.5,11,16,-29.0,-1934.77,60.74
22,140,1,0.5,3,2.0,1.5,15,12,-40.0,-1760.81,43.5
16,110,2,0.5,2,2.5,1.5,15,16,-38.0,-1282.61,70.4
24,100,1,0.5,2,2.0,1.5,14,10,-43.0,-1707.02,49.8
16,120,4,0.5,1,2.0,1.5,15,4,-46.0,-1174.98,43.32
15,100,3,0.5,2,2.0,1.5,12,12,-48.0,-1188.65,61.65
17,100,1,0.5,4,2.0,1.5,13,16,-48.0,-1067.9,34.32
22,150,2,0.5,1,2.5,1.5,14,14,-28.0,-2115.34,50.65
16,140,3,0.5,1,2.5,1.5,13,8,-44.0,-1059.61,46.62
16,100,1,0.5,4,2.5,1.5,15,16,-46.0,-1011.12,64.78
20,140,1,0.5,3,2.0,1.5,12,2,-46.0,-1425.23,25.19
24,140,2,0.5,1,2.5,1.5,14,10,-30.0,-2057.77,55.96
25,140,2,0.5,1,2.5,1.5,10,12,-39.0,-1893.23,66.24
25,150,2,0.5,1,2.0,1.5,11,14,-31.0,-2183.46,43.06
20,140,2,0.5,2,2.5,1.5,14,4,-44.0,-1406.63,62.5
24,120,2,0.5,1,2.0,1.5,10,14,-40.0,-1811.67,61.21
17,100,3,0.5,1,2.0,1.5,12,16,-40.0,-1252.72,64.81
16,140,2,0.5,3,2.5,1.5,11,16,-43.0,-1138.94,50.05
15,100,2,0.5,3,2.0,1.5,12,16,-47.0,-1145.44,47.28
16,110,2,0.5,1,2.0,1.5,15,16,-27.0,-1473.72,77.37
15,150,2,0.5,3,2.5,1.5,10,12,-45.0,-976.11,34.21
24,140,1,0.5,1,2.0,1.5,10,16,-29.0,-1988.76,48.76
24,130,2,0.5,1,2.0,1.5,13,12,-33.0,-2049.04,59.87
17,150,1,0.5,1,2.0,1.5,15,16,-25.0,-1740.84,73.41
15,110,2,0.5,3,2.5,1.5,12,16,-43.0,-1025.8,59.08
18,140,3,0.5,1,2.0,1.5,11,12,-44.0,-1315.04,76.23
20,120,3,0.5,1,2.5,1.5,15,6,-42.0,-1370.05,63.94
21,120,1,0.5,3,2.0,1.5,11,8,-46.0,-1402.83,26.87
16,120,1,0.5,3,2.0,1.5,13,16,-38.0,-1246.34,49.77
25,120,1,0.5,1,2.5,1.5,15,6,-35.0,-1838.97,50.95
24,110,2,0.5,1,2.5,1.5,10,16,-32.0,-1794.73,57.95
24,100,1,0.5,1,2.0,1.5,14,10,-35.0,-1773.9,59.04
16,120,2,0.5,3,2.0,1.5,15,16,-48.0,-1403.54,66.51
18,100,3,0.5,1,2.0,1.5,11,16,-41.0,-1291.03,61.82
17,100,1,0.5,4,2.0,1.5,11,16,-46.0,-985.27,64.83
15,110,2,0.5,1,2.5,1.5,13,16,-25.0,-1216.73,105.62
21,100,1,0.5,3,2.0,1.5,12,16,-43.0,-1420.7,27.82
25,100,1,0.5,2,2.5,1.5,10,12,-42.0,-1599.37,51.55
16,120,3,0.5,1,2.0,1.5,12,8,-46.0,-1120.08,52.97
24,130,2,0.5,1,2.0,1.5,11,16,-30.0,-2020.1,47.44
23,140,3,0.5,1,2.5,1.5,14,12,-29.0,-2075.36,56.38
16,110,3,0.5,2,2.5,1.5,15,16,-42.0,-1296.67,59.08
22,140,3,0.5,1,2.0,1.5,14,14,-31.0,-2107.18,56.15
15,150,2,0.5,3,2.0,1.5,10,16,-43.0,-1171.85,34.91
23,150,1,0.5,2,2.0,1.5,15,10,-38.0,-2006.49,44.12
15,150,2,0.5,2,2.0,1.5,12,16,-37.0,-1295.76,61.16
19,150,1,0.5,3,2.0,1.5,13,16,-41.0,-1489.73,39.25
17,100,1,0.5,4,2.0,1.5,15,16,-48.0,-1176.4,32.87
24,150,2,0.5,1,2.5,1.5,14,10,-30.0,-2122.19,52.37
21,120,1,0.5,3,2.0,1.5,13,8,-47.0,-1443.99,30.92
24,100,2,0.5,1,2.0,1.5,14,10,-39.0,-1814.95,64.19
22,150,1,0.5,3,2.5,1.5,13,16,-28.0,-1842.38,53.43
16,150,2,0.5,1,2.0,1.5,15,4,-45.0,-1145.3,44.36
21,140,1,0.5,1,2.5,1.5,12,16,-25.0,-1809.4,69.96
20,140,1,0.5,2,2.0,1.5,12,16,-30.0,-1678.71,60.53
22,140,2,0.5,1,2.0,1.5,15,12,-32.0,-2055.4,53.8
19,150,1,0.5,1,2.5,1.5,10,16,-29.0,-1507.47,90.7
16,140,2,0.5,3,2.0,1.5,12,4,-48.0,-1301.88,42.78
16,110,2,0.5,2,2.0,1.5,12,16,-37.0,-1305.05,56.22
16,110,2,0.5,1,2.5,1.5,15,16,-25.0,-1431.32,92.74
25,140,2,0.5,1,2.0,1.5,15,6,-35.0,-2066.34,52.9
20,140,1,0.5,3,2.0,1.5,12,4,-47.0,-1404.04,26.82
19,150,1,0.5,2,2.0,1.5,13,14,-35.0,-1580.19,57.51
15,150,3,0.5,1,2.0,1.5,12,8,-46.0,-1103.25,47.16
21,150,2,0.5,2,2.0,1.5,12,14,-39.0,-1807.4,66.12
19,130,3,0.5,1,2.5,1.5,15,16,-27.0,-1842.92,70.31
24,150,1,0.5,2,2.0,1.5,13,12,-35.0,-2016.79,41.45
17,100,1,0.5,4,2.0,1.5,11,16,-46.0,-985.27,64.83
22,120,2,0.5,2,2.0,1.5,15,8,-46.0,-1733.05,67.86
23,110,1,0.5,2,2.0,1.5,12,16,-34.0,-1792.53,41.17
20,120,2,0.5,1,2.0,1.5,15,16,-29.0,-1878.16,61.01
15,120,1,0.5,3,2.5,1.5,12,12,-42.0,-886.62,83.67
20,100,1,0.5,1,2.5,1.5,15,16,-25.0,-1748.4,69.4
16,110,2,0.5,1,2.0,1.5,15,8,-44.0,-1078.42,43.28
16,120,1,0.5,3,2.0,1.5,15,12,-48.0,-1167.35,37.95
17,140,1,0.5,1,2.5,1.5,15,16,-25.0,-1636.66,85.93
25,150,2,0.5,1,2.0,1.5,11,8,-43.0,-1938.53,68.01
22,150,1,0.5,3,2.0,1.5,13,16,-33.0,-1744.66,39.79
20,140,3,0.5,1,2.0,1.5,14,4,-45.0,-1507.59,71.68
20,150,1,0.5,3,2.0,1.5,11,16,-42.0,-1438.85,27.08
24,130,1,0.5,1,2.5,1.5,12,14,-27.0,-1986.19,52.5
22,140,2,0.5,1,2.0,1.5,14,14,-31.0,-2054.75,56.22
21,150,3,0.5,1,2.0,1.5,15,14,-33.0,-2121.72,48.58
21,120,3,0.5,1,2.0,1.5,12,8,-44.0,-1540.76,80.02
15,100,1,0.5,3,2.5,1.5,14,16,-38.0,-1034.26,82.08
15,100,1,0.5,4,2.5,1.5,10,12,-46.0,-743.32,91.61
20,120,3,0.5,1,2.0,1.5,15,16,-32.0,-1915.75,57.56
24,130,1,0.5,1,2.5,1.5,15,8,-32.0,-1932.29,45.93
23,120,2,0.5,1,2.5,1.5,10,16,-31.0,-1776.4,61.45
24,120,2,0.5,1,2.0,1.5,15,8,-37.0,-1964.04,60.09
20,120,1,0.5,3,2.5,1.5,11,16,-40.0,-1348.05,51.79
24,140,1,0.5,2,2.5,1.5,12,14,-30.0,-1987.76,41.62
16,140,1,0.5,1,2.0,1.5,15,16,-25.0,-1607.88,78.28
22,150,2,0.5,2,2.0,1.5,14,14,-33.0,-2117.16,54.96
15,110,3,0.5,2,2.5,1.5,15,16,-43.0,-1195.95,61.97
22,100,2,0.5,2,2.0,1.5,10,16,-43.0,-1588.02,53.56
16,130,4,0.5,1,2.0,1.5,12,8,-46.0,-1186.84,54.87
