X1,X2,X3,X4,X5,X6,X7,X8,X9,ANG,AVG,RIP
22.05,129.6,1.14,0.66,2.76,2.44,1.52,14.11,4.5,-29.0,-250.64,92.76
22.85,119.5,0.5,0.7,3.47,2.31,1.67,10.29,9.71,-24.0,-213.59,125.06
22.77,111.0,2.61,0.22,1.13,2.01,1.51,13.59,6.25,-27.0,-256.0,92.33
16.41,123.8,0.5,0.76,0.63,2.11,1.61,12.6,4.24,-35.0,-196.44,115.96
17.28,118.7,0.5,0.7,3.91,2.12,1.52,10.74,7.94,-28.0,-197.61,155.55
22.44,93.0,0.61,0.66,0.88,2.26,1.73,10.92,7.51,-27.0,-216.89,122.86
24.51,92.2,1.66,0.19,0.51,2.2,1.63,13.36,1.61,-40.0,-200.81,86.25
24.46,123.3,0.8,0.93,2.64,2.16,1.52,12.29,6.25,-26.0,-235.75,92.33
16.81,129.7,2.38,0.61,1.9,2.28,1.78,10.31,8.69,-28.0,-202.52,155.11
22.59,112.3,0.79,0.02,1.49,2.33,1.65,13.86,2.4,-36.0,-219.95,84.72
23.22,105.5,1.51,0.07,0.5,2.61,1.92,11.62,5.19,-33.0,-212.54,105.28
22.23,108.0,3.2,0.05,0.79,2.58,1.9,11.44,4.58,-38.0,-198.39,104.17
24.52,112.4,0.5,0.88,3.16,2.61,1.92,13.04,5.41,-27.0,-242.94,89.69
24.56,133.4,0.51,0.93,1.26,2.25,1.56,13.04,5.11,-27.0,-244.49,84.98
24.44,133.8,0.5,0.14,3.18,2.16,1.66,12.29,1.76,-43.0,-181.39,98.26
18.26,139.2,1.52,0.5,3.0,2.57,1.86,11.37,13.02,-24.0,-248.31,130.29
22.45,135.1,0.78,0.93,1.47,2.66,1.9,13.59,2.35,-37.0,-218.02,88.41
16.12,131.1,3.5,0.03,1.72,2.2,1.7,14.75,12.13,-24.0,-303.96,89.97
21.95,112.5,1.01,0.97,2.83,2.51,1.8,10.2,6.0,-36.0,-187.73,118.87
18.09,139.2,0.62,0.69,3.4,2.37,1.87,11.36,12.98,-23.0,-245.9,134.48
20.39,126.8,1.89,0.61,1.9,2.76,1.93,12.52,8.25,-25.0,-255.33,118.65
16.28,121.2,2.55,0.07,2.56,2.04,1.54,11.84,0.26,-42.0,-180.41,76.17
16.59,123.5,0.5,0.05,3.19,2.11,1.5,12.31,6.27,-29.0,-215.37,125.86
22.19,127.6,1.06,0.82,2.77,2.36,1.58,12.71,4.5,-32.0,-223.37,106.24
19.92,130.0,1.48,0.22,2.76,2.7,1.88,12.34,10.73,-24.0,-261.93,117.35
24.03,124.7,0.53,0.24,3.25,2.32,1.53,11.71,5.69,-29.0,-217.02,102.44
18.61,138.5,1.42,0.53,3.0,2.49,1.86,11.32,13.07,-24.0,-247.34,127.45
24.13,130.8,3.24,0.2,0.5,2.31,1.67,10.22,5.46,-37.0,-190.42,104.11
24.86,135.1,0.98,0.8,0.82,2.64,1.9,13.59,4.12,-29.0,-248.36,73.82
17.3,114.2,0.71,0.22,2.51,2.04,1.53,12.39,8.14,-26.0,-236.07,131.7
23.94,128.1,1.28,0.02,2.26,2.42,1.64,10.19,7.67,-28.0,-209.07,107.75
20.15,112.2,1.16,0.01,2.4,2.33,1.65,13.86,8.99,-25.0,-279.94,99.18
21.39,90.5,0.5,0.84,3.57,2.08,1.58,11.44,8.86,-25.0,-223.61,129.27
18.09,112.5,1.32,0.97,3.23,2.12,1.62,14.21,2.1,-37.0,-208.5,86.24
23.02,135.1,0.8,0.88,1.45,2.64,1.9,13.59,2.35,-37.0,-222.42,86.29
16.73,122.5,2.49,0.07,2.56,2.1,1.6,12.86,7.75,-31.0,-239.48,109.83
16.12,129.9,3.48,0.23,1.72,2.18,1.68,14.75,12.13,-24.0,-300.19,90.47
16.57,118.7,2.06,0.74,1.63,2.04,1.54,10.74,8.63,-27.0,-205.92,150.63
17.28,112.7,1.07,0.2,2.51,2.02,1.52,14.31,9.28,-25.0,-277.42,97.17
22.22,131.3,2.23,0.61,1.42,2.11,1.61,10.38,7.72,-28.0,-214.13,120.17
24.36,133.1,3.15,0.63,0.55,2.0,1.5,12.39,6.24,-26.0,-241.72,89.51
15.16,129.5,0.95,0.38,2.21,2.02,1.52,11.59,9.48,-25.0,-224.25,148.22
23.18,131.0,1.61,0.2,0.5,2.44,1.94,14.26,5.46,-26.0,-273.73,81.56
21.76,123.5,0.5,0.83,3.38,2.58,1.8,12.45,4.19,-35.0,-208.46,109.06
23.93,88.4,2.36,0.94,1.17,2.02,1.5,12.12,6.96,-26.0,-234.64,99.56
24.44,130.9,0.5,0.05,3.18,2.2,1.7,12.29,1.76,-43.0,-183.98,95.57
24.66,119.0,2.01,0.67,1.4,2.36,1.58,10.18,4.37,-41.0,-179.06,102.52
15.94,125.9,0.5,0.24,3.25,2.03,1.53,13.16,5.83,-29.0,-226.26,114.33
17.3,114.2,1.54,0.28,2.51,2.04,1.5,12.39,0.6,-42.0,-169.26,88.36
21.47,139.5,0.5,0.67,3.73,2.38,1.87,11.36,10.17,-22.0,-229.78,134.01
20.04,127.0,1.07,0.02,2.23,2.33,1.65,13.86,9.01,-25.0,-279.95,99.43
15.96,132.9,0.68,0.18,2.93,2.21,1.71,13.16,8.46,-26.0,-250.66,122.17
22.19,97.3,3.47,0.77,0.5,2.02,1.5,13.22,7.59,-25.0,-257.87,102.84
20.24,121.6,0.79,0.11,3.25,2.22,1.72,12.52,5.94,-31.0,-227.95,114.45
21.01,121.2,1.5,0.07,2.56,2.1,1.6,12.69,0.37,-42.0,-187.76,79.58
20.01,135.0,0.97,0.81,2.38,2.66,1.9,13.59,8.94,-24.0,-279.41,107.18
21.57,130.6,3.3,0.2,0.5,2.32,1.7,14.3,7.13,-25.0,-280.79,89.06
24.48,93.1,2.85,0.88,0.5,2.45,1.51,13.15,5.37,-28.0,-241.58,86.18
22.03,133.1,0.54,0.12,0.5,2.25,1.56,11.48,9.25,-24.0,-246.69,112.28
22.19,127.6,0.94,0.67,3.17,2.38,1.6,10.18,4.56,-42.0,-174.0,109.69
23.55,138.5,3.27,0.54,0.5,2.47,1.69,12.34,6.65,-25.0,-245.53,98.82
24.52,131.4,2.06,0.4,0.51,2.44,1.52,14.74,3.74,-28.0,-260.01,64.83
24.52,110.6,0.74,0.47,1.39,2.44,1.52,11.62,6.86,-26.0,-231.05,92.25
22.12,112.5,0.96,0.94,2.83,2.5,1.8,14.42,6.46,-25.0,-275.59,88.06
22.96,131.2,0.5,0.88,3.46,2.58,1.91,14.44,2.38,-34.0,-227.61,82.97
22.95,113.5,2.13,0.21,1.64,2.24,1.74,12.49,7.56,-25.0,-249.7,103.98
24.89,112.7,1.06,0.22,2.5,2.28,1.76,14.26,0.54,-35.0,-215.34,76.73
22.18,123.7,0.5,0.66,3.61,2.58,1.91,10.09,4.15,-44.0,-162.98,114.83
16.73,121.2,2.53,0.07,1.33,2.1,1.6,12.88,10.4,-25.0,-258.75,126.31
24.15,109.0,1.52,0.26,0.56,2.69,1.91,12.54,6.31,-26.0,-246.84,91.62
21.64,118.7,0.51,0.6,1.83,2.03,1.53,10.74,7.35,-28.0,-212.52,128.3
24.51,97.2,1.88,0.78,1.4,2.2,1.63,13.36,1.61,-40.0,-202.04,86.32
23.44,107.0,0.91,0.5,2.7,2.63,1.92,12.16,7.35,-25.0,-243.24,104.5
22.85,119.7,0.64,0.7,0.7,2.32,1.7,14.46,5.69,-26.0,-274.17,79.06
22.19,92.3,3.41,0.18,0.54,2.03,1.5,13.21,0.48,-41.0,-185.96,84.08
20.15,107.1,1.07,0.26,0.55,2.28,1.78,13.86,8.98,-24.0,-281.46,101.51
20.57,114.2,1.0,0.72,2.48,2.08,1.5,11.3,10.74,-24.0,-237.46,124.78
21.57,124.3,0.62,0.82,3.06,2.27,1.61,11.69,4.32,-38.0,-194.03,109.67
24.12,134.4,1.79,0.68,1.48,2.2,1.63,13.35,1.49,-41.0,-202.61,86.74
24.9,118.2,2.23,0.63,0.75,2.15,1.56,10.79,6.14,-31.0,-210.02,92.67
16.76,121.5,2.23,0.63,0.74,2.12,1.56,12.88,6.54,-28.0,-232.25,120.11
24.86,135.1,0.98,0.05,1.7,2.44,1.7,13.55,4.59,-27.0,-252.4,75.79
17.37,114.2,1.54,0.28,2.51,2.06,1.56,14.4,4.69,-32.0,-242.55,84.65
20.48,112.2,1.73,0.07,2.4,2.04,1.54,13.84,8.68,-27.0,-271.91,94.64
24.36,129.6,0.76,0.63,1.96,2.0,1.5,12.39,5.71,-27.0,-234.61,90.39
21.57,127.4,3.3,0.67,0.5,2.32,1.7,14.04,7.13,-25.0,-275.67,94.65
21.64,131.3,2.3,0.61,1.42,2.26,1.76,10.2,8.06,-27.0,-211.75,132.11
16.06,129.2,3.26,0.23,1.73,2.16,1.66,14.75,12.13,-25.0,-298.08,89.81
18.08,133.1,0.99,0.63,0.55,2.04,1.5,12.39,6.25,-29.0,-225.62,124.92
24.66,119.0,1.93,0.85,1.44,2.08,1.58,10.18,4.37,-42.0,-179.31,100.44
16.21,139.2,0.62,0.67,2.45,2.04,1.52,11.36,13.33,-24.0,-241.56,143.19
24.89,130.7,0.5,0.05,3.1,2.37,1.73,12.29,5.82,-27.0,-232.48,88.02
19.96,117.7,0.64,0.55,3.25,2.01,1.51,12.74,10.21,-24.0,-256.76,114.43
20.31,136.2,0.54,0.17,3.25,2.22,1.71,11.5,5.94,-32.0,-208.42,125.9
16.12,131.1,3.5,0.15,1.71,2.19,1.69,14.75,12.13,-24.0,-301.1,91.28
23.96,138.9,3.19,0.54,0.5,2.52,1.69,12.34,6.7,-25.0,-248.19,92.22
23.91,112.7,0.99,0.4,2.56,2.44,1.52,14.73,4.07,-28.0,-257.93,74.39
20.53,128.6,0.99,0.91,2.1,2.15,1.63,14.16,8.06,-25.0,-281.94,92.17
16.05,131.4,3.5,0.4,0.51,2.2,1.7,14.76,3.31,-32.0,-235.07,84.73
22.19,92.3,3.41,0.18,0.54,2.02,1.5,13.21,0.19,-41.0,-184.35,84.04
16.61,122.9,2.5,0.99,2.56,2.12,1.6,12.86,7.75,-27.0,-239.93,124.73
17.26,133.4,1.08,0.93,1.25,2.25,1.56,14.37,6.52,-27.0,-261.32,97.25
22.55,112.3,0.79,0.01,1.48,2.33,1.65,13.86,2.4,-36.0,-218.27,85.04
18.33,119.6,1.31,0.7,3.31,2.21,1.7,14.46,5.7,-29.0,-256.97,93.34
24.66,119.0,1.03,0.23,1.4,2.38,1.59,10.92,4.12,-40.0,-188.09,98.92
22.05,112.7,1.16,0.02,2.4,2.34,1.66,11.63,8.99,-25.0,-242.45,112.69
19.92,95.6,1.1,0.21,0.71,2.02,1.52,14.31,8.73,-24.0,-280.82,94.55
24.78,97.3,3.03,0.63,0.5,2.09,1.5,13.22,5.0,-28.0,-241.34,82.91
22.96,131.2,0.5,0.88,3.46,2.58,1.91,14.45,5.04,-26.0,-264.65,86.21
24.44,123.5,0.5,0.05,3.18,2.36,1.73,12.29,6.27,-27.0,-235.12,92.47
24.52,110.6,3.19,0.67,0.5,2.43,1.52,11.62,6.86,-26.0,-231.68,92.5
17.95,118.6,0.63,0.01,2.8,2.22,1.64,12.75,10.11,-24.0,-258.97,124.73
24.64,129.4,2.82,0.77,0.58,2.4,1.9,14.75,3.61,-28.0,-262.57,64.75
24.52,111.1,0.74,0.54,1.39,2.44,1.52,12.33,6.15,-27.0,-238.29,87.92
22.22,135.1,0.8,0.8,2.42,2.64,1.9,13.59,2.7,-37.0,-217.8,88.65
23.18,96.7,2.24,0.19,0.5,2.23,1.61,14.36,5.46,-26.0,-266.11,80.47
24.52,133.4,2.06,0.65,1.39,2.46,1.56,14.11,4.37,-28.0,-257.02,72.07
20.26,123.0,1.05,0.26,0.57,2.28,1.78,13.86,5.77,-27.0,-258.08,104.22
16.73,121.2,2.54,0.22,2.56,2.1,1.6,14.5,0.07,-34.0,-218.2,67.34
21.19,89.6,1.72,0.88,2.03,2.0,1.5,13.14,2.05,-41.0,-190.34,88.99
16.62,129.9,3.42,0.23,1.72,2.18,1.68,14.75,11.63,-25.0,-298.61,89.05
20.24,121.6,0.81,0.13,3.25,2.04,1.54,12.52,5.94,-32.0,-225.89,112.46
23.66,138.3,3.32,0.54,0.5,2.2,1.7,14.75,4.59,-26.0,-270.03,74.81
16.37,135.4,0.5,0.2,3.91,2.02,1.52,10.62,7.94,-29.0,-194.65,154.37
24.48,93.1,2.85,0.87,0.52,2.47,1.51,13.2,5.32,-27.0,-243.84,86.74
16.49,131.3,2.3,0.61,1.32,2.26,1.76,14.24,8.06,-26.0,-272.28,102.19
20.53,134.2,2.56,0.91,1.85,2.13,1.61,11.91,0.32,-45.0,-169.99,90.33
24.76,117.9,0.78,0.1,2.57,2.1,1.6,10.74,0.12,-46.0,-160.41,98.75
16.12,131.1,3.5,0.78,0.84,2.2,1.7,14.75,4.76,-29.0,-251.4,85.31
22.78,119.7,0.64,0.7,0.7,2.04,1.5,12.45,1.61,-43.0,-181.23,93.71
15.95,121.2,1.16,0.02,2.56,2.0,1.5,11.86,0.3,-41.0,-163.4,87.89
22.35,134.0,0.59,0.28,1.71,2.17,1.67,14.65,6.0,-26.0,-278.87,79.47
16.46,130.8,1.17,0.2,1.27,2.19,1.69,14.29,4.5,-29.0,-240.6,94.78
16.46,131.3,2.32,0.61,1.42,2.11,1.61,14.45,7.72,-26.0,-270.45,97.03
22.05,129.6,1.36,0.66,2.75,2.44,1.52,14.11,4.5,-30.0,-248.78,92.15
24.16,114.2,0.93,0.22,2.53,2.01,1.51,12.39,0.59,-44.0,-178.74,90.92
21.39,90.5,0.5,0.66,1.36,2.08,1.58,11.44,8.86,-24.0,-231.58,125.35
17.3,114.2,0.71,0.22,0.81,2.05,1.55,12.82,7.79,-26.0,-241.5,127.31
24.52,110.6,0.74,0.67,1.39,2.41,1.52,11.62,6.86,-26.0,-230.88,92.63
16.12,123.9,3.5,0.23,1.72,2.07,1.57,14.75,11.46,-25.0,-293.24,90.72
18.25,121.4,0.79,1.0,2.8,2.14,1.64,12.53,5.84,-29.0,-224.12,124.53
21.96,120.1,0.79,0.11,0.5,2.26,1.57,12.05,8.99,-24.0,-250.51,111.26
18.09,106.7,1.4,0.97,3.22,2.01,1.51,14.21,2.09,-37.0,-206.13,86.17
17.9,131.4,0.96,0.22,0.52,2.06,1.56,13.63,10.34,-24.0,-275.42,111.19
20.57,114.1,1.0,0.72,2.52,2.08,1.5,11.3,10.74,-24.0,-236.18,125.26
23.18,96.7,3.3,0.2,0.5,2.32,1.7,14.35,5.47,-26.0,-266.24,80.97
22.24,112.1,0.93,0.03,2.83,2.33,1.82,14.08,6.46,-28.0,-269.13,87.45
24.56,112.7,0.51,0.2,2.52,2.05,1.51,12.98,5.47,-28.0,-240.24,85.73
24.16,134.4,1.79,0.68,1.49,2.2,1.63,13.36,1.61,-40.0,-204.51,87.71
23.09,107.5,0.65,0.97,0.63,2.13,1.52,14.21,2.18,-35.0,-220.66,82.0
17.3,112.7,1.94,0.68,2.51,2.01,1.51,14.27,10.92,-25.0,-280.46,100.64
20.13,136.6,0.54,0.12,0.5,2.25,1.56,13.71,9.16,-24.0,-277.97,103.35
17.28,112.8,3.27,0.2,1.44,2.02,1.52,14.35,9.28,-26.0,-276.5,96.08
22.3,118.2,2.25,0.77,0.75,2.08,1.56,10.79,6.16,-32.0,-203.9,117.21
22.2,114.2,3.57,0.22,0.5,2.06,1.53,12.39,8.41,-24.0,-251.7,107.49
21.39,90.5,0.5,0.84,3.46,2.08,1.58,11.43,8.86,-25.0,-224.6,128.21
21.57,130.6,0.67,0.2,0.5,2.33,1.7,14.3,7.13,-25.0,-280.44,89.56
