AVG,RIP,RES
-1758.651,0.371,"[1775.296, 1799.368, 1828.654, 1862.711, 1898.488, 1937.901, 1976.308, 2009.862, 2039.735, 2059.541, 2067.034, 2064.349, 2046.934, 2016.644, 1976.272, 1926.12, 1871.477, 1813.519, 1757.433, 1713.361, 1678.767, 1653.164, 1640.05, 1633.138, 1633.13, 1641.685, 1652.694, 1667.87, 1686.478, 1704.427, 1725.538, 1747.309, 1768.308, 1792.185, 1814.832, 1835.926, 1857.681, 1873.489, 1881.063, 1879.067, 1861.297, 1828.464, 1777.939, 1715.7, 1648.078, 1575.54, 1505.049, 1447.857, 1414.427, 1419.335, 1448.567, 1488.538, 1533.283, 1577.786, 1617.593, 1652.003, 1680.344, 1704.27, 1724.805, 1744.718, 1765.8, 1790.37, 1818.89, 1851.877, 1888.917, 1928.472, 1967.334, 2003.658, 2034.447, 2055.635, 2065.831, 2063.682, 2047.592, 2017.881, 1978.063, 1928.639, 1871.134, 1810.665, 1753.187, 1706.691, 1671.61, 1647.007, 1633.306, 1627.138, 1628.146, 1635.906, 1647.76, 1663.353, 1681.499, 1700.493, 1720.84, 1741.816, 1763.33, 1785.642, 1808.047, 1829.609, 1850.079, 1865.256, 1872.612, 1869.659, 1852.567, 1821.256, 1773.239, 1714.79, 1648.785, 1579.294, 1513.215, 1456.534, 1424.217, 1430.345, 1458.086, 1498.234, 1541.854, 1583.417, 1623.727, 1657.296, 1685.072, 1710.48, 1731.633, 1752.183, 1775.219]"
