ANG,RES
38.0,"[41.658, 35.858, 30.055, 24.192, 18.278, 12.266, 6.121, -0.187, -6.68, -13.434, -20.486, -27.885, -35.806, -44.615, -54.613, -66.073, -79.349, -94.702, -112.227, -131.537, -152.125, -173.614, -195.933, -218.363, -240.657, -262.391, -281.989, -299.711, -314.51, -330.168, -348.593, -370.051, -393.762, -419.613, -447.346, -476.377, -505.776, -534.86, -563.485, -589.736, -610.959, -631.075, -649.769, -665.675, -678.379, -687.981, -694.978, -699.777, -702.759, -704.327, -704.602, -703.669, -701.633, -698.539, -694.512, -689.676, -684.059, -677.764, -670.803, -663.188, -654.92, -645.989, -636.418, -626.176, -615.269, -603.647, -591.184, -577.787, -563.372, -547.868, -531.159, -513.058, -493.288, -471.581, -447.48, -420.447, -389.984, -355.074, -316.208, -273.587, -227.118, -176.627, -122.166, -63.92, -2.689, 61.126, 127.569, 195.638, 264.893, 335.006, 405.546, 476.119, 545.431, 613.035, 678.164, 739.768, 797.437, 850.883, 900.139, 945.636, 986.779, 1022.757, 1054.853, 1083.528, 1109.405, 1132.949, 1154.56, 1174.519, 1193.054, 1210.242, 1226.188, 1241.015, 1254.917, 1268.017, 1280.357, 1291.966, 1302.885, 1313.136, 1322.74, 1331.673, 1339.928, 1347.454, 1354.194, 1360.068, 1365.057, 1369.099, 1372.104, 1373.992, 1374.679, 1374.001, 1371.643, 1367.264, 1360.484, 1350.959, 1338.276, 1322.206, 1302.853, 1280.129, 1256.07, 1227.058, 1192.907, 1154.087, 1111.339, 1065.173, 1016.577, 966.385, 915.725, 865.585, 816.889, 770.228, 726.418, 685.9, 648.814, 613.61, 579.135, 544.825, 510.809, 477.641, 445.156, 413.376, 382.637, 353.921, 326.736, 300.785, 275.824, 251.677, 228.278, 205.454, 183.014, 160.836, 138.874, 117.157, 95.625, 74.212, 52.841, 31.48, 10.021, -11.495, -33.074, -54.664, -76.204]"
