P2P,THD,RES,FFT
21.165,1956.769,"[-1.381, 1.741, 4.519, 6.753, 8.322, 9.029, 9.033, 8.598, 7.754, 6.855, 5.985, 5.095, 4.36, 3.673, 3.022, 2.514, 2.023, 1.609, 1.325, 1.005, 0.75, 0.559, 0.304, 0.137, 0.016, -0.141, -0.212, -0.312, -0.449, -0.52, -0.643, -0.74, -0.77, -0.89, -0.993, -1.085, -1.28, -1.424, -1.57, -1.784, -1.961, -2.221, -2.559, -2.887, -3.339, -3.829, -4.321, -4.962, -5.635, -6.371, -7.256, -8.118, -8.974, -9.769, -10.224, -10.212, -9.559, -8.042, -5.873, -3.102, -0.012, 2.979, 5.733, 7.913, 9.27, 9.886, 9.826, 9.202, 8.389, 7.422, 6.449, 5.593, 4.722, 3.982, 3.384, 2.777, 2.299, 1.89, 1.46, 1.157, 0.883, 0.626, 0.479, 0.284, 0.097, -0.022, -0.211, -0.335, -0.394, -0.533, -0.619, -0.715, -0.888, -0.991, -1.116, -1.261, -1.346, -1.527, -1.731, -1.911, -2.211, -2.491, -2.763, -3.159, -3.549, -4.021, -4.628, -5.24, -5.977, -6.811, -7.674, -8.689, -9.714, -10.574, -11.206, -11.279, -10.581, -9.186, -6.969, -4.204, -1.175]","[0.0, 0.375, 5.258, 0.143, 4.302, 0.072, 2.438, 0.026, 1.192, 0.005, 0.513, 0.012, 0.181, 0.012, 0.037, 0.005, 0.013, 0.02, 0.018, 0.004, 0.014, 0.003, 0.008, 0.002, 0.005, 0.003, 0.003, 0.002, 0.002, 0.002, 0.003, 0.002, 0.003, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.027, 0.002, 0.003, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002]"
