X1,X2,X3,X4,X5,X6,X7,X8,X9,ANG,AVG,RIP
23.78,132.4,0.5,0.07,3.05,2.14,1.64,13.98,17.08,-40.0,-1739.4,22.45
24.97,138.4,2.41,0.18,1.02,2.04,1.52,10.89,11.68,-45.0,-1858.87,79.35
19.26,112.6,2.24,0.62,1.11,2.11,1.52,10.16,10.23,-44.0,-1184.99,58.22
24.99,126.6,1.65,0.5,1.68,2.37,1.81,10.65,11.46,-44.0,-1757.65,78.39
24.74,122.7,0.5,0.29,3.12,2.02,1.52,14.11,17.64,-40.0,-1594.61,18.66
19.33,124.4,1.03,0.63,2.4,2.02,1.52,11.49,11.78,-45.0,-1274.32,29.33
24.7,139.7,0.62,0.02,2.75,2.1,1.58,10.34,10.45,-43.0,-1745.12,36.75
24.69,138.6,2.86,0.19,0.52,2.26,1.76,10.39,10.46,-45.0,-1770.75,84.46
22.33,126.7,0.62,0.5,2.76,2.04,1.53,12.74,14.53,-42.0,-1536.53,33.3
23.76,122.9,1.23,0.5,2.08,2.11,1.59,10.28,15.0,-42.0,-1576.61,65.32
24.43,137.8,1.06,0.21,2.59,2.02,1.52,11.1,11.53,-45.0,-1761.4,46.84
24.57,139.2,0.64,0.11,2.74,2.06,1.56,12.46,13.01,-44.0,-1775.64,36.18
24.51,138.6,0.54,0.07,2.87,2.02,1.52,14.69,15.58,-42.0,-1783.82,24.07
24.97,138.4,0.5,0.27,1.14,2.04,1.52,10.31,14.89,-42.0,-1605.74,68.79
19.33,124.8,1.23,0.19,2.42,2.08,1.58,10.15,10.73,-46.0,-1394.92,30.14
20.13,122.6,1.1,0.26,2.63,2.03,1.52,10.2,10.44,-46.0,-1434.19,31.07
24.12,113.1,2.2,0.11,1.11,2.02,1.52,10.12,10.17,-45.0,-1760.63,74.75
24.41,117.0,2.17,0.74,1.19,2.02,1.52,13.95,14.76,-41.0,-1698.96,63.18
22.95,128.8,0.63,0.33,3.08,2.16,1.65,14.33,17.85,-40.0,-1597.67,22.35
23.18,124.2,0.62,0.21,2.05,2.18,1.66,14.45,17.35,-40.0,-1691.35,32.04
24.58,138.2,1.64,0.13,1.69,2.1,1.54,10.19,10.46,-45.0,-1882.4,66.73
17.53,126.4,2.27,0.5,2.66,2.03,1.53,14.08,14.75,-43.0,-1526.03,56.34
22.95,129.7,0.62,0.33,3.08,2.09,1.58,10.48,11.87,-44.0,-1515.81,33.11
24.89,114.5,1.38,0.21,1.75,2.11,1.6,14.48,17.95,-40.0,-1779.82,52.55
24.86,123.2,0.62,0.29,2.89,2.31,1.81,13.87,17.58,-40.0,-1659.98,32.3
24.48,130.0,0.54,0.08,2.03,2.01,1.51,14.38,16.99,-40.0,-1819.89,32.38
20.13,135.8,1.18,0.14,2.84,2.22,1.7,14.3,14.97,-44.0,-1652.79,46.03
24.48,127.3,0.57,0.12,2.4,2.14,1.64,14.12,15.52,-42.0,-1808.38,34.42
22.97,128.8,0.5,0.27,3.44,2.3,1.79,14.34,15.02,-41.0,-1542.55,21.28
20.11,124.9,1.7,0.31,2.05,2.66,1.81,11.0,11.4,-44.0,-1338.82,52.82
24.99,124.4,1.6,0.11,1.59,2.36,1.8,10.65,11.47,-45.0,-1845.97,74.87
24.31,129.8,1.03,0.02,2.4,2.04,1.53,13.73,15.04,-43.0,-1899.3,48.7
24.6,131.0,2.3,0.24,1.1,2.04,1.52,13.52,15.46,-41.0,-1787.96,61.64
24.11,115.0,0.58,0.22,2.61,2.23,1.73,14.45,17.73,-40.0,-1688.59,27.82
17.32,112.6,2.34,0.52,1.11,2.02,1.52,10.41,10.54,-45.0,-1054.55,41.74
24.89,124.6,0.78,0.14,2.79,2.34,1.83,10.18,10.71,-44.0,-1748.43,43.18
22.29,126.7,0.62,0.25,2.76,2.25,1.74,14.57,15.58,-41.0,-1662.97,29.31
17.29,112.6,2.3,0.21,1.11,2.02,1.52,10.57,11.07,-46.0,-1112.23,44.8
20.02,126.8,1.14,0.52,3.12,2.07,1.56,10.5,10.66,-46.0,-1362.3,34.8
22.92,112.5,0.5,0.33,3.43,2.03,1.52,14.08,17.24,-40.0,-1503.96,16.52
24.69,138.6,2.86,0.19,0.52,2.03,1.53,10.34,10.46,-45.0,-1782.34,83.88
24.76,111.7,0.5,0.3,3.08,2.02,1.51,14.34,17.64,-40.0,-1611.0,18.9
20.01,132.4,0.94,0.27,3.03,2.01,1.51,10.37,10.46,-46.0,-1435.58,40.53
24.67,122.6,1.29,0.54,0.87,2.13,1.63,10.31,10.59,-44.0,-1617.4,79.41
20.04,127.3,1.13,0.29,2.35,2.06,1.56,10.27,10.55,-46.0,-1418.22,36.31
16.01,130.9,1.12,0.25,1.36,2.18,1.68,10.11,10.77,-47.0,-772.5,29.99
17.32,124.4,1.03,0.52,2.69,2.08,1.58,10.41,11.98,-46.0,-1139.05,44.89
24.88,122.8,0.58,0.11,2.64,2.06,1.53,14.08,14.75,-43.0,-1800.02,34.8
24.5,127.3,1.27,0.07,2.4,2.14,1.64,14.34,15.5,-42.0,-1919.66,59.06
17.31,112.5,0.9,0.81,2.46,2.02,1.52,14.08,14.6,-42.0,-1119.89,50.01
24.62,129.8,0.88,0.19,1.72,2.04,1.53,13.73,15.01,-42.0,-1824.83,47.45
24.83,122.8,0.59,0.11,2.66,2.25,1.73,14.08,15.58,-42.0,-1793.14,35.11
24.46,127.3,1.29,0.07,0.92,2.03,1.53,10.26,10.36,-44.0,-1690.89,72.87
22.97,128.7,0.51,0.44,3.44,2.16,1.65,14.68,16.66,-40.0,-1496.25,13.88
22.97,128.8,0.51,0.38,3.44,2.16,1.65,12.12,17.31,-40.0,-1408.92,21.52
22.92,129.3,0.51,0.37,3.44,2.16,1.65,14.1,17.26,-40.0,-1483.14,13.57
22.97,128.8,0.5,0.24,3.45,2.28,1.77,10.74,11.66,-42.0,-1444.08,42.3
24.78,134.2,0.96,0.24,2.59,2.02,1.52,10.2,11.51,-45.0,-1761.01,49.38
24.97,129.8,2.17,0.24,1.02,2.04,1.52,14.99,17.25,-40.0,-1791.59,49.97
18.03,123.9,1.6,0.21,1.59,2.34,1.81,10.65,11.49,-45.0,-1171.46,38.43
17.43,112.5,0.66,0.12,2.74,2.04,1.54,12.29,14.13,-46.0,-1204.52,54.7
22.89,128.7,0.5,0.32,3.42,2.16,1.65,12.57,14.64,-41.0,-1482.9,21.67
21.44,135.1,0.56,0.14,2.44,2.22,1.7,14.3,14.97,-43.0,-1617.33,32.1
20.01,132.4,0.88,0.12,3.21,2.06,1.56,10.27,10.46,-47.0,-1457.39,47.71
21.12,126.2,1.24,0.13,2.76,2.02,1.52,10.39,10.53,-47.0,-1578.53,32.84
22.11,113.9,0.5,0.52,3.59,2.04,1.53,14.69,17.99,-40.0,-1387.79,14.13
19.29,128.5,1.03,0.11,2.45,2.24,1.65,11.18,17.17,-40.0,-1402.97,65.53
24.97,138.4,2.09,0.24,0.92,2.04,1.52,10.36,11.68,-45.0,-1801.37,81.17
21.92,128.7,0.51,0.31,3.44,2.13,1.62,14.46,14.63,-42.0,-1502.48,29.24
17.29,112.6,2.22,0.21,1.11,2.02,1.52,10.41,10.54,-45.0,-1079.72,41.4
22.85,127.0,1.27,0.04,2.4,2.14,1.64,14.34,15.68,-42.0,-1872.66,54.16
24.66,117.3,1.37,0.19,2.18,2.3,1.79,10.02,10.45,-45.0,-1792.65,57.44
24.48,123.3,0.85,0.21,2.06,2.11,1.6,10.21,10.7,-45.0,-1731.24,54.2
24.8,138.6,2.86,0.19,0.52,2.03,1.52,10.34,10.46,-45.0,-1754.65,83.59
20.03,135.6,1.14,0.16,3.12,2.2,1.69,10.03,10.66,-47.0,-1472.87,34.7
24.45,129.3,0.51,0.37,2.92,2.15,1.65,14.1,17.26,-40.0,-1662.44,22.76
17.34,125.2,2.22,0.75,2.27,2.02,1.52,14.06,14.75,-42.0,-1400.86,55.16
18.19,113.1,1.26,0.11,0.96,2.06,1.53,10.26,10.56,-47.0,-889.52,61.79
24.81,114.6,0.5,0.52,3.08,2.04,1.53,14.66,17.99,-40.0,-1535.23,19.09
24.58,138.2,1.15,0.13,1.69,2.08,1.52,10.28,11.51,-45.0,-1812.18,61.77
24.32,134.1,0.55,0.51,0.98,2.14,1.64,10.45,10.5,-45.0,-1556.59,80.89
24.48,137.5,0.85,0.21,2.06,2.1,1.6,10.21,10.46,-45.0,-1764.86,52.54
19.6,114.6,1.38,0.2,1.75,2.11,1.6,14.48,17.69,-40.0,-1549.87,49.98
24.67,139.2,1.26,0.07,2.12,2.06,1.56,12.29,13.96,-44.0,-1898.36,62.99
24.53,125.8,1.64,0.24,1.69,2.08,1.53,10.19,11.15,-45.0,-1811.55,72.54
24.93,134.6,2.17,0.24,1.17,2.05,1.53,14.33,17.24,-40.0,-1789.13,54.46
15.43,126.7,0.62,0.24,2.72,2.02,1.52,14.57,17.5,-40.0,-1221.39,82.74
23.12,128.7,0.5,0.37,3.43,2.16,1.65,11.43,17.28,-40.0,-1361.2,24.7
22.95,128.7,0.81,0.33,3.08,2.16,1.65,14.92,17.81,-40.0,-1663.55,28.5
24.61,134.1,1.6,0.08,1.59,2.19,1.64,10.07,14.47,-43.0,-1767.78,78.96
16.01,130.8,0.56,0.25,1.35,2.18,1.68,10.34,10.67,-47.0,-752.17,30.37
24.48,130.0,0.54,0.04,2.03,2.09,1.59,13.7,16.99,-40.0,-1775.41,35.92
24.62,138.8,0.88,0.06,1.71,2.03,1.52,13.73,15.01,-42.0,-1861.34,46.78
24.42,126.2,0.62,0.11,2.76,2.02,1.52,10.03,10.15,-43.0,-1701.72,43.3
22.97,126.2,0.5,0.26,2.57,2.03,1.52,14.22,15.02,-42.0,-1681.41,30.74
24.89,130.0,1.38,0.38,1.75,2.15,1.64,14.48,17.95,-40.0,-1755.21,53.85
17.32,123.6,1.26,0.51,0.95,2.04,1.53,10.35,10.54,-47.0,-829.31,51.75
22.97,129.0,2.97,0.19,0.52,2.03,1.53,10.34,10.5,-44.0,-1618.61,80.3
24.88,137.8,0.96,0.24,2.59,2.02,1.52,11.11,11.53,-45.0,-1754.7,45.64
24.18,124.4,1.06,0.74,1.13,2.08,1.58,11.48,11.78,-44.0,-1575.15,70.71
23.8,126.7,1.27,0.07,2.36,2.14,1.64,14.1,15.58,-42.0,-1890.97,56.33
21.11,124.1,0.62,0.21,2.35,2.18,1.66,14.19,17.35,-40.0,-1564.25,34.06
24.88,128.7,0.55,0.15,2.95,2.16,1.65,14.94,17.4,-40.0,-1756.59,23.57
24.48,130.8,0.57,0.12,2.4,2.14,1.64,14.12,15.52,-42.0,-1817.6,34.48
24.99,124.4,0.51,0.11,1.59,2.34,1.78,10.65,11.44,-44.0,-1664.85,68.36
18.89,136.1,1.37,0.16,2.84,2.09,1.59,10.4,10.5,-47.0,-1460.95,28.59
17.29,112.6,2.29,0.57,0.96,2.02,1.52,10.41,10.54,-44.0,-988.7,41.18
22.97,128.7,0.51,0.37,3.44,2.16,1.65,14.68,17.25,-40.0,-1518.82,11.71
22.09,128.5,1.03,0.11,2.45,2.1,1.58,11.42,11.78,-46.0,-1652.09,39.21
19.36,124.5,1.03,0.61,1.68,2.04,1.54,10.21,11.78,-45.0,-1123.38,51.55
24.94,113.7,1.32,0.14,1.99,2.08,1.57,10.51,10.7,-45.0,-1835.47,56.37
24.55,129.8,2.53,0.24,0.83,2.02,1.52,10.45,10.78,-44.0,-1796.54,81.51
17.34,127.0,0.63,0.75,2.46,2.02,1.52,14.08,14.75,-41.0,-1128.02,47.76
24.01,130.8,1.11,0.21,2.3,2.18,1.68,10.24,17.24,-40.0,-1583.37,66.83
24.82,126.9,1.23,0.55,1.75,2.34,1.81,10.35,10.45,-44.0,-1727.42,66.57
24.57,139.4,1.25,0.07,1.72,2.04,1.53,12.29,13.96,-44.0,-1873.25,63.49
24.63,129.0,0.53,0.36,3.08,2.16,1.65,14.71,17.28,-40.0,-1626.41,18.8
19.44,120.5,1.28,0.21,2.39,2.08,1.56,10.05,10.73,-47.0,-1377.74,34.76
24.46,129.1,1.27,0.07,2.13,2.03,1.52,13.99,15.57,-42.0,-1900.07,57.27
19.98,122.6,1.1,0.26,2.69,2.03,1.53,10.2,10.44,-46.0,-1431.1,29.44
20.12,127.0,1.18,0.5,2.63,2.09,1.57,14.71,14.97,-42.0,-1535.97,42.99
22.95,127.3,0.57,0.12,2.4,2.15,1.64,14.12,15.52,-42.0,-1743.07,34.17
20.8,112.2,2.24,0.31,1.83,2.38,1.51,14.08,14.75,-41.0,-1509.95,62.35
24.08,123.3,0.58,0.52,2.64,2.02,1.52,13.81,14.73,-42.0,-1644.71,35.25
22.17,126.7,0.51,0.21,1.94,2.1,1.6,10.14,10.75,-44.0,-1453.48,58.56
24.43,137.8,0.84,0.21,2.59,2.04,1.54,10.22,10.48,-44.0,-1747.91,41.41
17.43,112.6,2.29,0.03,1.98,2.02,1.52,10.41,14.67,-44.0,-1488.73,70.79
21.12,124.4,1.24,0.13,2.82,2.03,1.52,10.35,10.46,-47.0,-1564.81,32.25
24.87,126.0,1.03,0.63,2.4,2.07,1.57,11.49,11.95,-44.0,-1703.55,54.65
23.12,138.7,0.64,0.03,2.15,2.07,1.57,10.41,10.7,-45.0,-1665.73,46.41
24.58,129.8,1.63,0.07,1.72,2.1,1.54,13.73,15.01,-42.0,-1904.16,62.89
22.98,129.8,0.5,0.44,1.0,2.29,1.78,14.99,15.03,-40.0,-1511.49,54.07
22.55,130.9,1.14,0.12,1.36,2.18,1.68,10.11,10.77,-45.0,-1534.48,65.79
19.29,124.4,1.04,0.62,2.69,2.17,1.58,10.13,11.81,-45.0,-1224.51,33.2
22.95,128.7,0.62,0.33,3.08,2.16,1.65,14.95,17.3,-40.0,-1666.39,18.49
24.99,124.4,0.55,0.11,1.98,2.31,1.8,10.41,11.63,-44.0,-1713.34,59.41
21.34,135.9,1.14,0.14,2.85,2.22,1.7,10.35,15.07,-43.0,-1587.06,51.74
24.31,129.8,1.03,0.08,2.4,2.02,1.51,14.41,15.04,-43.0,-1892.03,47.12
24.46,129.6,1.27,0.2,2.38,2.02,1.52,14.11,15.58,-42.0,-1900.1,56.33
21.27,139.2,1.26,0.07,2.74,2.06,1.56,10.38,13.01,-46.0,-1670.98,43.92
20.13,122.6,0.89,0.27,3.5,2.3,1.79,10.16,10.44,-46.0,-1348.41,50.01
22.92,113.8,0.5,0.2,3.44,2.16,1.61,14.1,17.26,-40.0,-1547.56,17.43
23.76,112.3,0.61,0.23,2.84,2.23,1.73,14.33,17.76,-40.0,-1662.2,28.25
24.84,138.3,0.52,0.2,3.08,2.16,1.65,14.92,17.85,-40.0,-1638.91,18.82
22.62,137.8,1.06,0.21,2.59,2.02,1.52,11.1,11.51,-46.0,-1684.85,40.1
19.51,117.0,1.58,0.62,2.75,2.11,1.52,11.55,14.76,-43.0,-1339.08,56.28
24.44,138.6,1.27,0.07,2.37,2.02,1.52,13.99,17.52,-40.0,-1879.26,51.8
23.32,138.6,1.07,0.13,2.82,2.02,1.52,10.08,10.46,-45.0,-1678.22,31.26
22.98,114.5,1.37,0.33,2.07,2.1,1.6,10.06,10.42,-45.0,-1647.29,53.17
24.88,122.8,0.58,0.11,2.64,2.06,1.53,14.08,14.59,-43.0,-1796.82,35.31
24.6,123.2,1.61,0.29,1.79,2.3,1.8,14.33,17.58,-40.0,-1795.91,53.75
20.13,117.0,1.18,0.14,2.4,2.19,1.69,14.11,14.97,-43.0,-1610.22,48.1
24.58,138.2,1.16,0.27,1.75,2.1,1.54,10.23,10.65,-45.0,-1769.34,60.81
22.97,132.7,0.5,0.27,3.45,2.28,1.77,14.33,14.87,-41.0,-1517.45,20.92
19.31,126.8,0.5,0.52,3.67,2.12,1.53,14.69,17.99,-40.0,-1284.75,43.08
24.49,125.7,1.64,0.14,1.78,2.14,1.58,10.45,11.27,-45.0,-1843.8,70.42
15.65,130.9,0.75,0.25,1.36,2.13,1.63,10.18,10.77,-47.0,-692.27,37.92
20.39,128.3,0.9,0.29,3.16,2.08,1.56,14.74,16.94,-40.0,-1611.51,42.33
22.29,112.2,1.07,0.11,2.72,2.24,1.73,14.57,17.6,-40.0,-1739.89,49.0
22.14,124.4,1.97,0.24,2.14,2.04,1.53,14.44,17.99,-40.0,-1785.59,56.77
24.62,128.7,0.66,0.19,2.06,2.07,1.56,13.73,15.01,-42.0,-1806.83,41.37
24.5,122.9,1.23,0.5,2.08,2.29,1.77,14.56,14.75,-42.0,-1772.91,58.01
20.19,124.9,2.22,0.31,2.02,2.38,1.51,13.93,14.75,-41.0,-1526.69,61.57
24.5,127.3,1.27,0.37,2.15,2.14,1.64,13.14,15.5,-41.0,-1784.13,59.63
24.48,123.4,0.85,0.21,0.65,2.1,1.6,10.21,10.46,-45.0,-1542.36,85.94
24.86,124.5,1.3,0.21,2.17,2.14,1.61,10.09,10.45,-45.0,-1813.41,56.08
22.97,128.8,0.5,0.28,3.44,2.3,1.79,14.34,15.02,-41.0,-1536.69,21.14
22.97,128.7,0.51,0.07,2.31,2.15,1.64,14.68,17.26,-40.0,-1750.9,28.06
24.48,137.0,0.58,0.11,2.64,2.03,1.53,14.14,14.59,-43.0,-1803.18,33.43
24.99,135.8,0.58,0.13,2.85,2.22,1.7,14.3,14.97,-42.0,-1778.3,32.39
22.97,128.8,0.51,0.22,3.45,2.28,1.77,12.97,14.54,-42.0,-1524.07,21.81
23.12,138.7,0.63,0.03,2.85,2.06,1.56,10.32,11.12,-45.0,-1674.42,36.92
17.92,114.9,1.26,0.11,0.96,2.05,1.55,10.27,10.56,-47.0,-887.21,57.74
24.06,127.0,0.63,0.67,2.46,2.02,1.51,14.08,14.75,-41.0,-1640.57,38.62
24.46,138.6,0.58,0.07,2.84,2.02,1.52,10.49,15.58,-42.0,-1653.82,40.62
21.68,100.1,0.56,0.57,2.89,2.15,1.64,14.46,14.62,-42.0,-1396.05,22.86
22.95,138.6,2.82,0.2,0.52,2.03,1.53,10.34,10.46,-44.0,-1665.85,78.84
24.05,133.3,0.68,0.24,0.93,2.06,1.56,14.99,17.25,-40.0,-1680.22,42.89
24.93,139.2,1.23,0.06,1.75,2.32,1.81,10.35,10.57,-45.0,-1899.9,60.23
17.32,113.5,0.57,0.12,2.4,2.04,1.54,14.08,15.46,-42.0,-1211.5,52.61
19.29,117.6,1.03,0.62,2.69,2.06,1.55,11.63,11.78,-46.0,-1252.6,30.78
24.13,127.5,0.59,0.02,2.71,2.06,1.54,14.08,14.76,-43.0,-1806.59,31.75
24.9,124.6,0.78,0.14,2.79,2.34,1.83,10.18,10.9,-45.0,-1712.15,42.98
23.26,126.6,1.0,0.46,2.88,2.15,1.65,10.36,17.58,-40.0,-1433.63,59.96
17.32,123.7,1.26,0.51,0.95,2.16,1.65,10.35,17.54,-40.0,-801.0,90.03
24.58,138.3,1.66,0.2,1.73,2.15,1.65,14.9,17.85,-40.0,-1850.46,51.85
24.95,128.7,0.57,0.19,2.06,2.07,1.56,14.11,15.01,-42.0,-1807.46,41.15
22.11,127.5,0.5,0.52,2.38,2.04,1.53,14.7,17.99,-40.0,-1548.93,30.27
24.78,129.8,0.5,0.37,2.86,2.08,1.53,13.73,15.11,-41.0,-1659.7,31.33
24.5,124.8,2.3,0.31,0.96,2.38,1.51,12.35,14.63,-41.0,-1638.74,67.77
24.72,128.6,0.52,0.03,1.72,2.16,1.65,10.64,14.52,-43.0,-1693.48,59.56
16.95,128.2,3.0,0.84,1.83,2.03,1.53,14.03,14.77,-42.0,-1375.26,51.8
24.88,122.5,1.27,0.05,2.32,2.02,1.52,14.11,15.25,-43.0,-1916.32,59.87
24.84,137.0,0.5,0.2,3.1,2.18,1.67,14.7,17.85,-40.0,-1621.0,19.78
23.32,138.6,1.07,0.13,2.82,2.31,1.81,10.06,11.48,-46.0,-1686.99,45.21
24.69,138.6,1.77,0.19,1.61,2.08,1.53,10.35,10.44,-45.0,-1870.43,70.65
17.32,123.6,1.26,0.51,0.95,2.04,1.53,10.38,10.54,-47.0,-829.45,51.64
22.05,126.8,2.17,0.58,1.72,2.04,1.53,14.69,17.99,-40.0,-1646.5,53.94
24.88,122.8,1.31,0.07,2.03,2.03,1.53,13.98,14.65,-44.0,-1914.24,61.57
24.86,124.5,0.79,0.21,2.56,2.12,1.61,10.12,14.1,-44.0,-1668.44,55.39
24.68,128.7,0.51,0.37,2.87,2.14,1.64,11.29,14.66,-42.0,-1577.22,42.11
24.5,127.3,1.27,0.07,2.4,2.15,1.64,14.34,15.57,-42.0,-1916.82,58.8
20.04,137.7,1.13,0.24,2.71,2.07,1.56,10.03,10.19,-46.0,-1469.74,30.29
23.03,129.8,0.54,0.07,1.43,2.08,1.53,13.73,15.01,-42.0,-1628.93,49.51
24.3,129.2,0.53,0.03,1.97,2.2,1.7,14.38,14.63,-43.0,-1780.1,42.11
19.29,124.2,1.03,0.62,2.87,2.15,1.56,11.4,15.02,-42.0,-1278.29,50.11
21.12,124.4,1.24,0.13,2.59,2.03,1.52,10.35,10.46,-46.0,-1583.61,33.56
21.79,105.5,0.55,0.44,1.69,2.08,1.53,10.79,14.29,-42.0,-1244.9,60.95
22.92,130.3,0.5,0.5,3.46,2.06,1.56,14.18,17.26,-40.0,-1407.2,8.72
23.17,125.4,0.5,0.02,3.41,2.17,1.67,10.36,14.56,-43.0,-1512.53,28.98
24.88,137.8,0.96,0.24,2.59,2.04,1.52,11.04,11.53,-45.0,-1760.7,46.1
24.48,123.4,0.85,0.21,2.06,2.12,1.61,10.21,10.7,-45.0,-1724.18,54.4
24.11,126.9,1.26,0.14,1.75,2.34,1.81,10.18,10.45,-45.0,-1749.55,59.86
24.62,138.8,1.24,0.11,1.71,2.02,1.52,13.69,15.01,-42.0,-1909.31,57.86
24.85,123.3,0.75,0.2,2.06,2.14,1.61,10.08,10.46,-44.0,-1719.4,55.11
22.97,128.7,0.59,0.37,3.36,2.16,1.65,14.35,17.26,-40.0,-1554.93,18.17
20.04,113.7,1.27,0.24,2.72,2.08,1.57,10.41,10.46,-47.0,-1435.16,31.33
23.59,136.7,1.02,0.13,2.82,2.05,1.52,10.07,10.34,-45.0,-1684.23,32.24
17.58,129.8,1.03,0.16,2.4,2.02,1.52,14.41,15.04,-43.0,-1416.23,52.32
21.12,138.6,1.24,0.13,2.38,2.02,1.52,10.39,10.46,-46.0,-1615.61,37.21
21.91,126.8,2.17,0.45,1.72,2.08,1.53,14.69,17.99,-40.0,-1654.3,54.47
24.71,129.0,2.96,0.19,0.52,2.03,1.53,10.34,10.5,-44.0,-1759.64,84.36
24.99,124.4,1.6,0.11,1.59,2.37,1.81,10.62,11.47,-45.0,-1834.41,74.85
24.57,139.2,0.63,0.1,2.77,2.04,1.52,12.46,13.01,-44.0,-1762.09,34.59
17.39,130.5,0.52,0.75,2.42,2.19,1.69,14.08,14.75,-40.0,-1095.81,47.63
24.82,126.9,1.26,0.56,2.12,2.08,1.56,12.09,13.78,-43.0,-1749.82,63.41
24.65,130.8,0.73,0.5,2.66,2.03,1.53,14.12,14.75,-42.0,-1716.63,36.42
21.12,124.4,1.24,0.13,2.8,2.11,1.52,10.41,10.46,-46.0,-1535.36,32.95
17.22,113.5,2.27,0.22,2.04,2.03,1.53,14.08,14.69,-44.0,-1516.6,57.78
24.43,138.6,1.27,0.11,2.37,2.02,1.52,14.17,17.32,-40.0,-1868.36,51.19
22.95,139.9,0.8,0.02,3.08,2.08,1.57,10.37,10.9,-45.0,-1638.96,30.07
22.98,132.7,0.53,0.33,3.08,2.04,1.53,10.08,10.29,-42.0,-1495.62,53.64
24.84,125.8,0.52,0.13,1.69,2.1,1.54,10.19,10.53,-44.0,-1671.17,63.8
22.92,113.8,0.5,0.2,3.44,2.16,1.61,13.72,17.26,-40.0,-1522.8,18.1
24.79,113.7,1.27,0.07,2.06,2.14,1.64,14.33,15.5,-42.0,-1885.52,59.38
22.92,129.3,1.71,0.07,1.72,2.15,1.65,14.1,17.79,-40.0,-1789.47,59.2
20.59,129.9,2.22,0.24,2.08,2.04,1.52,14.05,17.37,-40.0,-1710.26,62.08
22.87,129.9,0.5,0.36,3.47,2.04,1.53,13.77,17.21,-40.0,-1451.2,13.27
23.39,113.3,2.21,0.13,0.59,2.02,1.52,10.29,10.48,-44.0,-1592.26,79.78
24.46,138.8,0.58,0.11,2.64,2.05,1.52,14.08,15.23,-42.0,-1811.0,31.85
22.92,115.1,0.5,0.2,3.09,2.16,1.61,14.92,17.26,-40.0,-1634.0,19.05
24.99,135.4,1.6,0.11,1.59,2.08,1.51,10.19,10.45,-45.0,-1892.3,66.72
24.48,123.4,0.85,0.21,2.06,2.13,1.62,10.21,10.26,-44.0,-1734.14,53.77
24.27,125.8,1.86,0.13,0.62,2.04,1.54,10.18,10.47,-44.0,-1700.34,80.45
23.78,127.3,0.54,0.11,2.36,2.17,1.64,14.08,17.62,-40.0,-1728.9,30.62
24.67,139.2,1.26,0.07,2.12,2.08,1.56,10.2,10.46,-45.0,-1876.92,54.81
23.04,122.8,0.5,0.34,3.11,2.03,1.52,14.07,17.4,-40.0,-1589.94,20.87
24.46,128.8,1.27,0.07,2.37,2.02,1.52,13.99,15.5,-42.0,-1901.19,57.87
24.48,113.9,0.54,0.08,2.04,2.01,1.51,10.19,17.36,-40.0,-1530.05,51.9
24.47,133.0,0.5,0.27,3.17,2.3,1.77,14.33,14.87,-40.0,-1617.91,25.56
22.99,133.6,0.55,0.33,3.11,2.15,1.64,14.88,17.26,-40.0,-1638.07,16.59
23.88,125.5,0.66,0.19,2.06,2.09,1.58,10.55,10.82,-44.0,-1651.96,53.37
24.83,125.8,1.64,0.24,1.72,2.2,1.66,10.19,11.48,-45.0,-1819.66,75.02
24.98,114.6,0.77,0.14,2.74,2.16,1.65,10.33,10.7,-45.0,-1699.78,40.21
24.45,137.5,1.0,0.09,2.67,2.07,1.57,10.37,10.93,-45.0,-1767.27,40.33
24.97,138.4,0.96,0.24,2.61,2.02,1.52,11.11,11.51,-45.0,-1735.31,44.82
17.34,127.0,0.63,0.68,2.2,2.02,1.52,14.08,14.75,-41.0,-1097.12,44.98
24.82,124.6,0.75,0.63,2.79,2.34,1.83,10.35,10.71,-42.0,-1598.0,51.41
24.57,139.4,0.89,0.06,1.57,2.04,1.53,12.33,13.96,-44.0,-1856.16,54.34
24.83,130.0,0.54,0.08,2.03,2.01,1.51,10.02,17.09,-40.0,-1595.49,52.28
20.09,126.8,1.14,0.52,3.12,2.06,1.55,10.19,10.67,-46.0,-1367.4,36.05
24.46,138.6,1.27,0.07,2.37,2.02,1.52,14.41,15.56,-42.0,-1930.73,56.39
24.59,125.8,1.64,0.13,1.69,2.1,1.54,10.33,10.45,-45.0,-1822.02,66.64
24.5,138.2,1.64,0.13,1.69,2.1,1.54,10.23,10.45,-45.0,-1855.33,67.08
24.31,128.2,1.03,0.08,2.4,2.02,1.51,14.11,15.06,-43.0,-1879.8,46.85
24.0,139.2,0.64,0.11,2.74,2.06,1.56,12.4,16.69,-40.0,-1706.14,36.0
21.07,123.6,1.26,0.13,2.73,2.04,1.52,10.35,10.57,-47.0,-1563.43,33.71
24.31,128.2,0.58,0.08,2.4,2.02,1.51,14.38,14.62,-43.0,-1828.29,35.94
22.88,129.0,0.52,0.33,2.86,2.16,1.65,14.92,17.85,-40.0,-1661.56,21.22
17.56,137.0,2.27,0.5,2.66,2.03,1.53,14.08,14.75,-43.0,-1555.66,54.74
24.69,138.4,1.78,0.16,1.61,2.06,1.53,10.19,10.44,-45.0,-1916.59,71.37
24.11,139.4,0.89,0.09,1.35,2.04,1.53,10.37,10.44,-44.0,-1717.82,63.88
18.89,136.2,1.37,0.16,2.84,2.09,1.59,10.38,10.5,-47.0,-1470.17,28.54
