X1,X2,X3,X4,X5,X6,X7,X8,X9,ANG,AVG,RIP
23,140,3,0.5,1,2.5,1.5,12,17,-40.0,-1414.67,77.25
15,110,3,0.5,1,2.0,1.5,10,17,-40.0,-964.58,79.25
25,120,2,0.5,1,2.5,1.5,15,18,-40.0,-1551.1,61.01
16,100,1,0.5,1,2.5,1.5,10,17,-40.0,-478.05,166.67
17,100,2,0.5,2,2.5,1.5,14,18,-40.0,-1011.32,48.16
24,140,2,0.5,1,2.0,1.5,10,15,-42.0,-1589.64,75.35
24,150,2,0.5,1,2.0,1.5,10,12,-44.0,-1754.66,80.42
15,130,2,0.5,1,2.0,1.5,13,18,-40.0,-1000.75,59.25
21,100,3,0.5,1,2.0,1.5,10,11,-45.0,-1422.59,76.36
18,100,2,0.5,1,2.5,1.5,12,16,-40.0,-920.62,60.06
25,110,2,0.5,1,2.5,1.5,14,16,-40.0,-1549.44,55.34
22,140,3,0.5,1,2.0,1.5,12,13,-44.0,-1623.58,70.71
24,150,2,0.5,1,2.5,1.5,10,11,-43.0,-1662.92,82.18
15,100,1,0.5,4,2.0,1.5,10,12,-47.0,-996.07,103.75
22,120,1,0.5,1,2.0,1.5,15,16,-40.0,-1509.53,46.43
15,150,1,0.5,4,2.5,1.5,12,14,-44.0,-856.06,126.84
24,110,1,0.5,2,2.0,1.5,12,16,-40.0,-1588.41,56.6
15,130,2,0.5,1,2.0,1.5,13,15,-40.0,-980.3,53.05
22,110,3,0.5,1,2.5,1.5,10,11,-43.0,-1356.48,80.87
18,120,2,0.5,1,2.5,1.5,11,16,-40.0,-959.33,62.69
22,100,1,0.5,3,2.5,1.5,11,17,-40.0,-1149.64,51.43
24,140,2,0.5,1,2.5,1.5,10,17,-40.0,-1330.2,91.4
17,150,1,0.5,1,2.0,1.5,10,12,-46.0,-849.21,48.07
23,150,3,0.5,1,2.5,1.5,14,17,-40.0,-1533.86,67.95
19,100,1,0.5,1,2.0,1.5,14,16,-40.0,-1035.56,42.05
19,150,1,0.5,2,2.0,1.5,13,17,-40.0,-1432.56,43.65
24,150,2,0.5,1,2.0,1.5,10,13,-44.0,-1682.57,80.4
18,130,3,0.5,1,2.0,1.5,12,17,-40.0,-1246.65,64.12
20,140,3,0.5,1,2.5,1.5,10,16,-40.0,-1163.35,80.18
22,150,1,0.5,1,2.5,1.5,14,17,-40.0,-1418.62,61.51
15,130,3,0.5,1,2.0,1.5,12,13,-45.0,-1097.76,49.02
25,120,1,0.5,2,2.5,1.5,11,16,-40.0,-1435.69,62.27
21,120,2,0.5,1,2.0,1.5,12,16,-40.0,-1438.17,75.08
16,120,3,0.5,2,2.0,1.5,13,15,-43.0,-1395.09,63.83
18,100,3,0.5,1,2.0,1.5,13,14,-43.0,-1283.01,55.04
16,110,1,0.5,3,2.5,1.5,14,18,-40.0,-902.23,80.39
15,150,1,0.5,3,2.0,1.5,13,15,-44.0,-1182.93,94.87
18,110,2,0.5,2,2.5,1.5,11,18,-40.0,-942.14,72.73
22,120,1,0.5,1,2.0,1.5,11,16,-40.0,-1321.29,69.55
15,110,2,0.5,1,2.5,1.5,12,14,-40.0,-690.67,65.11
17,130,2,0.5,1,2.5,1.5,12,13,-42.0,-956.19,37.73
24,120,2,0.5,1,2.0,1.5,10,16,-40.0,-1495.95,77.61
19,130,1,0.5,3,2.0,1.5,13,17,-40.0,-1424.78,52.49
16,130,2,0.5,1,2.5,1.5,11,17,-40.0,-769.26,89.28
16,110,1,0.5,2,2.5,1.5,11,16,-40.0,-696.01,85.23
16,140,3,0.5,1,2.5,1.5,10,17,-40.0,-816.44,80.03
17,100,2,0.5,3,2.0,1.5,11,12,-47.0,-1273.52,53.29
21,150,1,0.5,1,2.0,1.5,14,17,-40.0,-1491.02,48.15
22,100,3,0.5,1,2.0,1.5,11,13,-44.0,-1478.56,76.61
24,150,2,0.5,1,2.5,1.5,12,16,-40.0,-1521.96,70.03
18,140,3,0.5,1,2.5,1.5,11,16,-40.0,-1065.62,64.1
24,100,2,0.5,1,2.0,1.5,12,13,-44.0,-1591.71,75.28
19,110,1,0.5,2,2.0,1.5,11,15,-42.0,-1193.92,56.58
15,140,1,0.5,3,2.0,1.5,11,18,-40.0,-1085.98,90.26
24,110,2,0.5,1,2.0,1.5,11,12,-44.0,-1628.11,79.55
