X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,COG
20,120,3,0.5,1,2.5,1.5,10,17,0,6,20.36
24,150,1,0.5,2,2.5,1.5,11,16,4,3,19.4
20,120,3,0.5,1,2.5,1.5,10,15,0,5,20.46
15,140,4,0.5,1,2.5,1.5,10,11,8,9,20.61
16,140,2,0.5,2,2.5,1.5,13,14,13,12,20.53
