X1,X2,X3,X4,X5,X6,ANG,AVG,RIP
18.43,143.5,2.34,1.23,1.0,1.68,-44.0,-1107.209,63.586
22.74,91.8,2.89,1.03,1.0,2.31,-44.0,-1273.589,61.818
24.51,143.0,2.57,3.72,1.0,2.34,-43.0,-1704.28,70.089
16.55,141.2,2.34,1.05,1.0,1.83,-44.0,-890.989,52.14
16.43,141.4,1.05,1.28,1.0,2.06,-45.0,-838.884,57.445
19.92,93.2,2.72,1.44,1.0,2.29,-45.0,-1006.719,62.861
16.64,118.0,2.5,1.1,1.0,1.56,-45.0,-862.741,43.811
16.86,92.2,2.95,2.63,1.0,2.18,-45.0,-730.581,44.285
24.57,102.6,2.6,1.01,1.0,1.76,-44.0,-1517.45,61.144
16.43,94.2,1.11,1.2,1.0,1.77,-45.0,-721.615,40.979
22.97,96.2,1.68,3.07,1.0,1.6,-44.0,-1332.294,63.207
16.38,93.2,2.51,1.59,1.0,1.78,-45.0,-726.439,37.138
23.64,109.4,2.85,2.36,1.0,2.15,-44.0,-1455.734,64.776
23.76,143.3,1.24,1.12,1.0,2.01,-43.0,-1650.822,70.545
15.82,140.6,1.34,3.8,1.0,1.64,-45.0,-771.916,58.639
24.53,139.2,1.47,1.62,1.0,2.16,-44.0,-1709.769,67.024
23.06,135.9,2.86,2.65,1.0,1.66,-44.0,-1517.72,70.282
24.57,122.3,2.4,3.83,1.0,1.76,-44.0,-1596.567,65.301
23.49,90.8,2.14,2.64,1.0,1.79,-44.0,-1352.748,60.124
16.32,137.7,2.2,1.58,1.0,1.85,-45.0,-826.853,51.907
24.27,114.1,1.75,1.52,1.0,2.32,-44.0,-1549.978,65.431
16.43,144.0,1.05,3.72,1.0,1.77,-45.0,-861.605,56.417
15.66,116.0,1.07,3.77,1.0,1.57,-46.0,-702.11,51.626
22.74,97.5,2.88,1.03,1.0,1.5,-43.0,-1334.507,58.956
16.26,129.7,2.72,2.94,1.0,1.76,-45.0,-812.01,51.371
15.18,94.1,1.05,1.2,1.0,1.62,-46.0,-610.127,50.647
19.01,103.6,2.87,2.29,1.0,2.18,-45.0,-971.271,62.704
21.91,108.4,2.33,2.74,1.0,1.69,-44.0,-1293.307,65.645
23.26,143.9,1.31,2.95,1.0,2.08,-44.0,-1590.208,71.761
17.04,142.7,1.08,1.45,1.0,2.38,-45.0,-902.961,60.881
24.02,115.7,1.33,2.9,1.0,2.19,-44.0,-1521.288,66.32
16.25,105.0,3.19,1.12,1.0,1.56,-44.0,-802.422,35.346
22.99,92.1,2.88,3.19,1.0,1.76,-44.0,-1282.031,61.663
22.74,96.7,2.86,1.03,1.0,2.32,-44.0,-1299.682,63.996
24.82,145.1,2.47,2.35,1.0,1.9,-43.0,-1737.418,69.619
16.34,102.1,3.4,3.9,1.0,2.5,-45.0,-728.205,44.893
24.39,92.0,2.68,3.67,1.0,2.04,-44.0,-1432.546,61.543
24.29,122.8,2.56,1.41,1.0,2.34,-43.0,-1589.067,67.94
16.45,148.3,3.47,2.13,1.0,1.65,-44.0,-882.341,53.617
24.41,111.2,2.77,2.62,1.0,2.45,-44.0,-1543.66,65.09
16.91,93.4,2.57,3.65,1.0,1.56,-45.0,-747.425,44.61
17.74,123.6,3.02,2.26,1.0,1.68,-45.0,-926.915,56.966
24.98,145.1,2.47,3.13,1.0,1.54,-44.0,-1754.483,69.493
16.38,96.3,1.67,1.5,1.0,1.52,-45.0,-745.511,37.611
23.64,134.8,2.69,1.39,1.0,1.62,-43.0,-1578.532,67.677
15.82,141.3,1.35,3.8,1.0,2.18,-45.0,-781.514,54.214
19.92,119.0,2.51,2.29,1.0,2.2,-44.0,-1129.12,70.263
24.63,94.9,2.56,3.75,1.0,1.66,-44.0,-1456.468,60.616
18.37,143.2,1.86,1.05,1.0,1.56,-44.0,-1089.078,65.386
24.43,103.7,1.01,2.86,1.0,1.68,-44.0,-1496.433,62.446
17.12,143.0,1.9,1.08,1.0,1.68,-45.0,-956.377,57.452
23.49,144.3,2.8,2.64,1.0,1.78,-43.0,-1596.589,71.703
17.04,97.5,1.08,2.93,1.0,1.62,-45.0,-760.155,49.205
16.47,105.9,3.51,1.93,1.0,1.76,-45.0,-764.866,41.512
16.97,101.9,3.34,3.77,1.0,1.6,-45.0,-781.369,47.243
24.99,105.7,2.57,2.37,1.0,2.01,-44.0,-1554.49,64.264
23.0,110.6,2.12,3.19,1.0,1.76,-44.0,-1402.659,66.664
15.22,146.9,2.4,3.94,1.0,1.83,-45.0,-740.973,59.185
18.46,109.5,2.82,2.29,1.0,2.23,-44.0,-942.351,60.888
15.45,91.5,2.86,2.76,1.0,1.52,-46.0,-635.44,46.724
20.47,93.5,2.74,3.05,1.0,1.89,-44.0,-1069.361,64.12
17.9,98.6,2.78,2.61,1.0,1.89,-45.0,-856.489,52.212
23.32,140.7,2.88,2.68,1.0,2.34,-43.0,-1585.335,71.89
16.97,128.4,2.6,2.0,1.0,1.56,-45.0,-881.186,52.28
15.45,94.3,2.77,2.63,1.0,2.5,-46.0,-624.383,48.797
23.55,90.2,2.67,1.41,1.0,1.62,-44.0,-1343.626,56.782
24.94,103.2,2.47,3.24,1.0,1.53,-44.0,-1537.869,61.263
18.43,146.5,2.38,1.23,1.0,1.68,-44.0,-1089.039,67.149
17.19,138.4,1.88,1.14,1.0,1.56,-45.0,-955.166,55.062
19.76,91.0,2.51,2.5,1.0,2.2,-45.0,-991.298,62.93
24.57,95.0,2.57,1.23,1.0,1.66,-44.0,-1461.871,59.309
15.81,135.0,3.56,2.9,1.0,1.62,-45.0,-789.387,50.033
17.14,148.3,2.83,2.13,1.0,1.61,-44.0,-962.758,58.491
16.75,91.4,3.25,3.57,1.0,2.21,-45.0,-713.683,43.424
18.67,94.7,2.13,1.24,1.0,1.68,-44.0,-936.802,56.068
24.05,109.1,1.26,1.57,1.0,1.68,-44.0,-1505.995,63.402
23.72,102.3,2.66,2.35,1.0,1.91,-44.0,-1423.347,62.706
24.2,104.2,1.01,2.86,1.0,1.7,-44.0,-1484.785,62.338
23.76,143.7,1.26,3.04,1.0,2.06,-43.0,-1628.067,72.231
15.82,124.4,1.01,2.85,1.0,2.1,-45.0,-742.97,50.526
23.64,109.4,2.87,1.97,1.0,2.31,-44.0,-1451.859,65.404
23.91,127.0,2.73,1.2,1.0,1.86,-43.0,-1580.016,67.727
23.2,97.6,2.84,1.62,1.0,1.72,-44.0,-1354.305,61.643
20.7,91.1,3.26,1.66,1.0,1.52,-44.0,-1100.371,58.43
23.38,111.2,2.9,2.56,1.0,2.18,-44.0,-1447.068,66.255
16.43,94.6,1.05,1.2,1.0,1.6,-45.0,-736.333,37.715
24.86,135.3,2.47,1.55,1.0,1.52,-43.0,-1695.316,67.129
23.09,112.4,1.34,2.63,1.0,2.18,-44.0,-1413.605,69.003
17.03,139.5,2.15,3.35,1.0,2.09,-45.0,-895.3,60.491
17.88,91.0,2.63,2.7,1.0,1.76,-45.0,-820.635,49.523
24.51,149.6,1.01,3.75,1.0,1.56,-44.0,-1748.067,67.027
24.57,105.1,2.56,1.23,1.0,1.6,-43.0,-1525.826,61.996
24.51,120.9,1.01,3.6,1.0,1.54,-44.0,-1607.653,63.248
16.45,148.3,3.26,2.13,1.0,1.65,-45.0,-873.338,53.777
16.47,94.7,1.05,1.2,1.0,1.76,-45.0,-713.691,41.164
24.82,94.8,2.5,2.35,1.0,1.9,-44.0,-1466.051,61.133
24.54,145.9,1.41,3.75,1.0,1.66,-44.0,-1730.578,67.138
24.57,122.9,2.39,3.83,1.0,1.76,-44.0,-1603.179,65.202
16.43,94.6,1.05,1.16,1.0,1.6,-45.0,-738.004,37.337
23.49,90.8,2.14,2.64,1.0,1.84,-44.0,-1350.937,60.365
22.75,97.5,2.88,1.03,1.0,1.54,-43.0,-1332.458,59.042
16.61,122.8,2.37,1.41,1.0,1.52,-45.0,-856.978,45.299
23.48,103.7,1.26,1.04,1.0,1.5,-44.0,-1444.706,62.045
18.42,94.1,2.1,1.24,1.0,1.68,-45.0,-898.962,53.505
17.13,147.6,3.46,3.64,1.0,1.61,-44.0,-961.444,60.192
24.41,141.7,2.77,2.62,1.0,2.47,-43.0,-1702.63,69.783
16.4,106.0,3.4,3.9,1.0,1.78,-45.0,-752.564,45.177
24.09,94.1,1.05,1.2,1.0,1.77,-44.0,-1412.748,60.661
17.88,92.5,2.63,2.73,1.0,1.76,-45.0,-826.378,50.213
17.12,98.9,1.9,1.25,1.0,1.71,-45.0,-802.045,44.494
23.76,96.6,2.34,1.12,1.0,2.0,-44.0,-1401.574,60.886
22.99,91.9,2.68,3.19,1.0,1.76,-44.0,-1280.989,61.418
24.3,143.1,2.56,2.29,1.0,2.38,-43.0,-1694.452,69.923
16.25,106.3,3.45,2.39,1.0,1.54,-45.0,-750.604,42.585
22.74,97.2,2.86,3.98,1.0,1.68,-44.0,-1294.807,63.371
17.19,91.0,2.79,1.69,1.0,1.58,-45.0,-786.398,39.893
17.12,94.2,1.9,1.08,1.0,1.72,-45.0,-793.135,42.398
16.38,93.2,2.68,1.59,1.0,1.78,-45.0,-725.199,37.613
23.49,90.8,2.76,2.64,1.0,1.78,-44.0,-1346.413,59.922
24.15,91.9,2.73,3.73,1.0,2.02,-44.0,-1390.421,61.068
24.26,97.8,1.13,1.0,1.0,1.51,-44.0,-1478.986,60.345
16.34,98.6,1.05,1.2,1.0,1.6,-45.0,-727.614,40.465
24.99,91.3,2.49,2.77,1.0,1.64,-44.0,-1467.209,59.23
16.58,140.2,2.47,1.05,1.0,1.83,-45.0,-889.217,52.593
24.16,123.5,2.4,3.75,1.0,1.54,-44.0,-1568.363,64.902
24.03,124.2,1.01,2.85,1.0,2.06,-44.0,-1569.667,68.953
16.43,145.8,3.47,2.13,1.0,1.62,-44.0,-887.954,52.913
24.4,97.5,2.69,1.03,1.0,2.06,-44.0,-1466.689,61.374
17.19,94.6,2.58,1.23,1.0,1.56,-45.0,-824.153,40.236
24.51,94.8,2.57,3.72,1.0,2.34,-44.0,-1449.728,62.062
18.46,109.5,2.65,2.36,1.0,2.23,-45.0,-932.116,62.156
24.27,114.1,1.75,1.52,1.0,2.31,-44.0,-1550.561,65.38
24.41,111.2,2.77,3.59,1.0,2.45,-44.0,-1539.655,65.643
16.32,131.2,2.2,1.58,1.0,2.04,-45.0,-822.205,49.897
24.57,144.3,2.27,3.92,1.0,1.66,-44.0,-1711.183,68.445
23.55,90.1,2.67,1.41,1.0,1.52,-44.0,-1345.648,55.842
16.61,94.7,1.05,1.2,1.0,1.77,-45.0,-719.089,42.915
24.86,135.4,2.58,2.34,1.0,2.02,-43.0,-1706.467,68.928
24.55,109.3,2.65,2.35,1.0,2.01,-44.0,-1534.006,63.657
16.25,94.9,2.58,1.12,1.0,1.66,-45.0,-752.237,33.82
16.64,146.4,2.5,1.3,1.0,1.54,-44.0,-927.917,53.43
20.7,91.1,3.26,1.61,1.0,1.52,-44.0,-1097.659,58.719
16.43,105.9,3.46,1.93,1.0,1.62,-45.0,-781.303,41.187
16.38,143.5,2.51,1.59,1.0,1.76,-45.0,-868.077,52.029
22.97,91.4,2.86,2.77,1.0,1.64,-44.0,-1297.924,61.168
23.64,106.3,2.77,1.16,1.0,2.32,-44.0,-1435.566,64.717
24.94,136.7,2.47,3.38,1.0,1.5,-44.0,-1708.636,68.122
24.58,96.3,1.66,1.54,1.0,1.52,-44.0,-1483.061,58.686
22.74,97.8,1.76,2.01,1.0,1.69,-44.0,-1308.956,63.215
24.21,103.7,1.06,2.74,1.0,1.78,-44.0,-1482.275,62.564
16.92,93.9,2.66,2.14,1.0,1.6,-45.0,-761.384,41.993
17.19,132.6,1.88,1.15,1.0,1.56,-45.0,-935.791,54.093
