X1,X2,X3,X4,X5,X6,ANG,AVG,RIP
15,100,1,2,2,0.5,-47.0,-890.09,37.6
16,100,1,2,1,0.5,-46.0,-813.82,38.44
23,140,1,1,1,0.5,-44.0,-1734.18,61.41
15,150,1,1,1,0.5,-45.0,-946.07,47.78
23,130,1,1,1,0.5,-44.0,-1693.35,59.97
16,130,1,1,2,0.5,-46.0,-1249.45,42.71
15,130,3,2,2,0.5,-42.0,-962.68,33.93
16,140,1,1,1,0.5,-45.0,-1063.27,45.88
25,140,1,1,1,1.5,-44.0,-1771.78,65.83
23,110,2,1,1,1.0,-43.0,-1501.35,57.19
15,120,1,2,1,0.5,-46.0,-780.76,51.34
17,120,1,1,2,0.5,-47.0,-1320.25,43.21
25,130,1,1,1,1.0,-44.0,-1772.81,60.29
18,110,1,2,2,1.0,-47.0,-982.1,56.26
25,100,1,2,2,1.0,-44.0,-1477.57,43.84
15,150,3,1,1,0.5,-45.0,-1087.01,37.86
17,100,1,2,3,0.5,-48.0,-990.59,65.89
15,110,1,1,1,0.5,-45.0,-888.81,38.29
15,140,3,2,1,0.5,-44.0,-910.84,32.07
16,100,3,1,2,1.0,-43.0,-972.3,31.93
17,100,2,1,2,0.5,-45.0,-1316.29,55.23
17,100,1,1,3,0.5,-48.0,-1302.01,41.23
24,100,1,2,2,0.5,-45.0,-1487.42,52.8
15,120,2,2,1,0.5,-45.0,-850.51,37.92
15,120,1,1,2,0.5,-46.0,-1158.77,49.16
24,110,2,1,1,0.5,-44.0,-1687.07,53.69
17,110,1,1,3,0.5,-48.0,-1324.74,41.06
16,150,1,1,1,0.5,-45.0,-1057.96,49.97
24,110,1,1,1,0.5,-45.0,-1696.05,53.51
16,150,2,2,2,0.5,-46.0,-1085.22,38.18
15,120,2,1,3,0.5,-40.0,-1238.12,56.39
24,120,1,2,1,0.5,-45.0,-1646.32,63.14
16,100,1,2,2,0.5,-48.0,-952.6,29.1
15,110,3,1,1,1.0,-44.0,-856.17,28.3
16,120,2,2,1,0.5,-45.0,-925.08,39.4
25,110,2,2,1,0.5,-43.0,-1649.27,51.14
17,130,1,1,3,1.0,-47.0,-1112.46,36.92
15,100,2,1,2,1.0,-46.0,-918.69,38.99
25,150,1,1,2,1.0,-42.0,-1704.07,53.14
15,150,2,1,1,0.5,-44.0,-1045.98,59.12
15,150,1,2,1,0.5,-46.0,-837.14,58.12
24,100,2,1,1,1.0,-44.0,-1528.15,54.1
25,100,2,1,1,0.5,-44.0,-1691.83,47.69
15,140,3,1,1,0.5,-44.0,-1071.69,38.32
16,140,1,1,3,1.0,-48.0,-1061.82,35.87
15,120,1,1,3,1.0,-48.0,-957.34,33.69
18,130,2,1,2,0.5,-44.0,-1415.39,60.46
15,100,3,1,2,1.0,-44.0,-929.01,28.88
25,110,2,1,1,1.0,-43.0,-1660.83,57.16
24,110,1,1,1,1.0,-44.0,-1585.51,57.96
18,110,3,1,1,0.5,-45.0,-1215.84,44.12
25,100,2,2,1,0.5,-44.0,-1582.2,46.69
15,110,1,1,3,1.0,-48.0,-949.58,28.51
23,150,1,1,1,0.5,-44.0,-1760.43,63.26
15,130,1,1,2,0.5,-46.0,-1170.15,47.43
18,150,2,2,2,0.5,-43.0,-1208.71,49.63
16,110,2,2,1,0.5,-45.0,-904.82,35.85
16,100,3,1,1,1.0,-44.0,-892.43,29.55
24,130,1,2,2,0.5,-44.0,-1616.83,62.5
23,120,2,1,1,0.5,-44.0,-1658.91,56.35
16,120,2,2,2,0.5,-47.0,-1011.73,31.36
25,150,1,1,2,1.5,-42.0,-1696.85,56.44
23,140,1,1,1,1.0,-44.0,-1628.31,64.93
18,100,3,2,1,0.5,-44.0,-1030.98,34.85
16,100,3,2,2,1.0,-42.0,-793.71,30.85
23,140,1,1,2,1.0,-44.0,-1600.0,50.92
25,100,1,1,1,0.5,-45.0,-1709.1,52.46
22,100,1,1,2,0.5,-46.0,-1570.95,46.11
16,140,3,1,1,0.5,-45.0,-1158.18,39.55
25,140,1,2,2,0.5,-44.0,-1634.37,57.37
16,100,2,2,1,0.5,-45.0,-885.39,35.04
17,130,3,2,1,0.5,-44.0,-1052.12,35.61
17,100,1,1,1,0.5,-45.0,-1047.52,52.92
16,150,1,1,2,0.5,-46.0,-1275.41,42.86
24,100,1,2,2,1.0,-45.0,-1424.87,50.63
18,110,3,2,1,0.5,-44.0,-1052.37,38.58
22,150,1,1,2,0.5,-45.0,-1707.33,53.43
15,100,2,1,2,0.5,-44.0,-1216.71,63.93
25,110,1,2,1,0.5,-45.0,-1677.37,56.98
16,150,3,2,1,0.5,-44.0,-1022.42,34.53
18,110,1,2,3,0.5,-46.0,-1050.92,79.63
16,130,2,1,2,0.5,-44.0,-1336.21,52.09
25,130,2,2,1,1.0,-44.0,-1716.15,59.92
24,100,1,1,1,0.5,-45.0,-1652.15,52.38
17,140,1,1,3,0.5,-48.0,-1354.03,43.46
17,130,3,1,1,1.0,-44.0,-1049.29,42.68
16,100,1,1,2,0.5,-47.0,-1194.32,47.7
17,110,2,2,1,0.5,-45.0,-995.64,38.76
24,120,2,1,1,0.5,-44.0,-1731.57,55.18
16,110,3,1,2,1.0,-43.0,-1000.06,33.69
15,100,3,1,1,0.5,-45.0,-1022.42,32.42
25,100,2,1,1,0.5,-44.0,-1691.83,47.69
25,100,1,2,1,0.5,-45.0,-1616.96,54.49
24,150,1,1,1,1.5,-43.0,-1712.21,67.4
16,100,1,1,2,1.0,-46.0,-928.22,28.11
25,140,2,2,1,1.0,-44.0,-1764.8,61.49
23,110,1,2,2,0.5,-46.0,-1481.24,62.6
16,110,2,1,2,0.5,-45.0,-1276.89,55.47
18,100,1,2,2,0.5,-47.0,-1098.24,37.79
22,100,1,2,1,0.5,-45.0,-1361.88,57.67
17,100,2,1,2,0.5,-45.0,-1316.29,55.23
15,100,1,2,2,0.5,-47.0,-890.09,37.6
23,130,1,1,1,0.5,-44.0,-1693.35,59.97
16,140,2,1,1,0.5,-44.0,-1153.6,55.13
24,100,1,2,1,0.5,-45.0,-1536.77,57.92
24,150,1,1,1,1.0,-44.0,-1766.27,63.12
16,130,2,2,1,0.5,-45.0,-948.24,41.72
17,110,2,1,2,0.5,-44.0,-1341.37,57.14
23,130,1,1,2,1.0,-45.0,-1575.46,49.68
17,140,1,1,2,0.5,-46.0,-1343.66,43.89
17,120,1,1,2,0.5,-47.0,-1320.25,43.21
17,100,1,1,3,0.5,-48.0,-1302.01,41.23
15,130,1,2,3,0.5,-48.0,-982.5,60.29
24,100,2,1,1,1.0,-44.0,-1528.15,54.1
25,140,1,1,1,1.5,-44.0,-1771.78,65.83
16,100,1,2,3,0.5,-48.0,-953.13,57.82
15,100,1,2,3,1.0,-48.0,-738.28,72.94
24,140,1,1,2,1.0,-43.0,-1665.02,46.68
25,150,1,1,2,1.0,-42.0,-1704.07,53.14
16,100,1,1,2,0.5,-47.0,-1194.32,47.7
15,110,1,2,2,0.5,-47.0,-921.04,41.25
22,130,1,1,2,0.5,-46.0,-1669.32,49.6
15,130,3,2,1,0.5,-44.0,-887.53,30.68
18,110,1,2,2,0.5,-47.0,-1129.61,41.52
25,110,1,1,1,1.5,-44.0,-1615.53,62.06
19,100,3,2,1,0.5,-44.0,-1104.57,42.15
15,110,2,2,3,0.5,-40.0,-857.48,50.1
15,150,1,1,2,0.5,-47.0,-1195.47,42.96
17,110,1,1,3,0.5,-48.0,-1324.74,41.06
23,110,2,1,1,1.0,-43.0,-1501.35,57.19
15,120,1,1,1,0.5,-45.0,-904.41,39.99
16,130,1,1,1,0.5,-45.0,-1034.13,46.12
25,110,2,2,1,0.5,-43.0,-1649.27,51.14
16,110,1,1,1,0.5,-45.0,-960.99,45.28
15,110,2,2,2,0.5,-47.0,-939.79,33.66
25,110,1,2,2,0.5,-43.0,-1567.01,48.94
16,110,1,2,3,0.5,-48.0,-982.37,58.3
17,100,1,2,2,1.0,-47.0,-878.97,46.02
15,100,1,1,1,0.5,-45.0,-870.22,36.88
17,150,3,1,1,0.5,-44.0,-1236.43,44.63
23,100,2,1,1,0.5,-44.0,-1569.91,51.98
23,110,1,1,2,1.0,-46.0,-1491.26,45.93
16,150,1,1,1,0.5,-45.0,-1057.96,49.97
18,150,2,1,2,0.5,-44.0,-1454.03,59.4
15,110,1,1,2,0.5,-46.0,-1153.26,50.28
15,130,1,1,1,0.5,-45.0,-914.77,42.57
25,140,1,1,1,1.0,-44.0,-1801.51,62.47
15,130,2,1,1,0.5,-44.0,-1019.61,63.3
17,100,3,2,1,1.0,-44.0,-868.29,34.98
21,100,1,1,2,0.5,-47.0,-1510.58,49.59
18,150,1,2,2,0.5,-46.0,-1235.26,59.85
25,130,1,2,1,0.5,-45.0,-1779.63,60.51
16,100,2,1,2,0.5,-44.0,-1262.18,58.05
25,110,1,1,1,1.0,-44.0,-1669.27,57.94
18,110,2,2,1,0.5,-45.0,-1056.91,45.05
15,120,1,1,2,0.5,-46.0,-1158.77,49.16
24,130,1,1,1,1.0,-44.0,-1686.3,60.68
21,100,1,1,1,0.5,-45.0,-1395.18,61.29
17,120,1,2,2,0.5,-47.0,-1087.58,36.27
15,120,2,2,1,0.5,-45.0,-850.51,37.92
15,120,3,1,2,1.0,-44.0,-964.53,33.18
16,130,1,1,2,0.5,-46.0,-1249.45,42.71
15,120,3,2,2,0.5,-43.0,-939.12,30.13
25,100,1,1,2,1.5,-44.0,-1508.39,46.69
15,110,1,1,2,1.0,-47.0,-871.64,27.92
17,150,1,2,1,0.5,-45.0,-1054.87,55.69
16,110,1,1,1,1.0,-45.0,-820.69,40.41
25,100,2,2,1,0.5,-44.0,-1582.2,46.69
16,100,1,1,1,0.5,-45.0,-958.46,44.43
24,100,2,2,1,0.5,-44.0,-1514.51,48.08
18,120,2,2,2,0.5,-45.0,-1150.84,38.2
16,120,1,2,3,0.5,-48.0,-995.88,65.38
15,110,3,2,2,1.0,-42.0,-775.12,40.64
22,140,2,1,1,1.0,-43.0,-1541.37,64.0
15,110,2,1,1,1.0,-44.0,-822.84,38.38
16,150,3,1,1,0.5,-44.0,-1186.94,40.92
23,100,1,1,1,0.5,-45.0,-1561.33,54.14
17,140,1,2,2,0.5,-47.0,-1125.54,46.03
15,100,3,1,2,0.5,-45.0,-1186.33,39.32
15,110,1,1,1,0.5,-45.0,-888.81,38.29
24,110,2,2,1,0.5,-43.0,-1582.93,51.28
18,120,1,1,2,1.0,-46.0,-1130.98,38.77
17,130,1,1,2,0.5,-46.0,-1343.11,43.8
25,110,1,1,2,1.5,-44.0,-1577.69,47.87
24,100,1,2,2,1.0,-45.0,-1424.87,50.63
25,100,1,2,2,1.0,-44.0,-1477.57,43.84
18,150,2,1,1,0.5,-44.0,-1305.38,65.24
18,100,2,2,1,0.5,-45.0,-1031.83,40.95
25,140,1,1,2,1.0,-43.0,-1680.22,48.82
24,150,1,1,2,1.0,-43.0,-1665.18,49.16
16,120,1,1,2,1.0,-47.0,-969.92,31.54
16,140,3,2,1,0.5,-44.0,-989.14,32.18
25,150,1,1,2,1.5,-42.0,-1696.85,56.44
25,120,1,2,1,0.5,-45.0,-1719.45,59.63
15,130,1,1,2,0.5,-46.0,-1170.15,47.43
15,110,2,2,2,0.5,-47.0,-939.79,33.66
15,100,1,1,1,0.5,-45.0,-870.22,36.88
15,100,1,2,1,0.5,-46.0,-734.64,45.81
25,150,2,1,1,1.5,-43.0,-1799.43,66.67
17,150,1,1,3,0.5,-47.0,-1356.82,46.24
24,120,2,1,1,0.5,-44.0,-1731.57,55.18
16,130,1,1,3,1.0,-48.0,-1038.1,33.91
15,110,1,1,3,1.0,-48.0,-949.58,28.51
17,100,1,1,3,0.5,-48.0,-1302.01,41.23
15,120,3,2,1,1.0,-44.0,-754.85,43.59
24,110,2,1,1,0.5,-44.0,-1687.07,53.69
24,140,1,1,2,1.0,-43.0,-1665.02,46.68
15,110,1,1,2,0.5,-46.0,-1153.26,50.28
18,100,3,2,1,0.5,-44.0,-1030.98,34.85
25,150,1,1,2,1.0,-42.0,-1704.07,53.14
15,100,3,2,1,1.0,-44.0,-710.76,39.55
18,120,1,1,3,0.5,-46.0,-1377.88,45.77
24,100,2,1,1,0.5,-44.0,-1635.42,51.28
17,110,3,1,1,0.5,-45.0,-1171.69,38.16
24,140,2,2,1,0.5,-43.0,-1700.7,57.67
18,100,1,2,2,0.5,-47.0,-1098.24,37.79
23,110,1,1,1,0.5,-44.0,-1617.83,56.27
15,120,1,1,2,1.0,-47.0,-883.53,30.82
17,100,1,2,2,1.0,-47.0,-878.97,46.02
25,100,1,1,1,1.5,-44.0,-1546.57,60.72
15,110,1,2,2,0.5,-47.0,-921.04,41.25
17,100,1,1,2,0.5,-47.0,-1272.95,45.39
18,110,2,2,2,1.0,-46.0,-969.17,40.87
16,100,1,1,2,1.0,-46.0,-928.22,28.11
16,100,2,1,2,0.5,-44.0,-1262.18,58.05
25,100,1,1,1,0.5,-45.0,-1709.1,52.46
15,120,3,2,2,0.5,-43.0,-939.12,30.13
24,140,1,2,1,0.5,-45.0,-1732.97,66.96
16,140,1,1,1,0.5,-45.0,-1063.27,45.88
25,120,2,1,1,1.0,-43.0,-1711.53,58.7
16,150,3,2,1,0.5,-44.0,-1022.42,34.53
24,150,1,1,1,1.0,-44.0,-1766.27,63.12
23,140,1,1,2,1.0,-44.0,-1600.0,50.92
22,100,1,2,2,0.5,-47.0,-1363.24,61.57
15,130,3,1,2,1.0,-43.0,-982.94,35.35
17,120,1,1,3,1.0,-48.0,-1072.6,34.21
15,100,1,2,2,0.5,-47.0,-890.09,37.6
18,110,1,1,2,0.5,-46.0,-1357.56,46.72
24,100,1,1,1,1.0,-45.0,-1524.56,55.48
17,130,2,2,2,0.5,-45.0,-1104.04,39.63
15,100,2,2,1,0.5,-45.0,-803.92,40.99
16,110,1,2,2,0.5,-48.0,-979.52,33.44
17,110,1,2,2,0.5,-47.0,-1061.06,32.69
16,100,1,1,2,0.5,-47.0,-1194.32,47.7
15,140,1,2,2,0.5,-48.0,-960.51,53.79
16,110,1,1,2,1.0,-46.0,-953.79,30.07
22,100,1,1,2,1.0,-46.0,-1383.32,45.78
23,100,2,2,1,1.0,-44.0,-1379.8,55.63
24,140,1,1,1,1.5,-44.0,-1665.96,66.92
24,150,2,2,1,0.5,-43.0,-1749.38,58.61
25,100,2,1,1,0.5,-44.0,-1691.83,47.69
15,100,1,1,2,0.5,-47.0,-1129.43,50.54
15,100,3,1,2,1.0,-44.0,-929.01,28.88
15,120,1,2,1,0.5,-46.0,-780.76,51.34
15,150,1,1,1,0.5,-45.0,-946.07,47.78
15,140,2,2,2,0.5,-47.0,-980.62,35.17
16,110,1,1,2,0.5,-47.0,-1214.17,45.07
17,100,3,1,1,1.0,-44.0,-976.47,33.91
25,140,1,1,1,1.5,-44.0,-1771.78,65.83
18,110,1,1,3,0.5,-47.0,-1348.14,44.12
16,100,2,2,1,0.5,-45.0,-885.39,35.04
18,100,1,2,1,0.5,-46.0,-992.11,46.21
25,110,1,2,2,0.5,-43.0,-1567.01,48.94
17,130,1,1,1,0.5,-45.0,-1107.12,55.03
21,120,1,1,2,0.5,-46.0,-1585.42,51.94
15,100,3,1,2,0.5,-45.0,-1186.33,39.32
15,150,2,1,1,0.5,-44.0,-1045.98,59.12
23,110,1,1,2,1.0,-46.0,-1491.26,45.93
24,130,2,2,1,0.5,-43.0,-1677.12,55.49
15,130,2,1,3,0.5,-40.0,-1244.91,56.68
25,100,1,1,1,1.0,-45.0,-1601.49,56.01
15,120,2,1,3,0.5,-40.0,-1238.12,56.39
16,150,2,2,2,0.5,-46.0,-1085.22,38.18
24,120,1,1,1,0.5,-44.0,-1731.26,56.05
25,110,2,2,1,0.5,-43.0,-1649.27,51.14
15,150,3,1,2,0.5,-44.0,-1232.9,46.1
24,110,2,2,1,0.5,-43.0,-1582.93,51.28
25,100,2,1,1,1.0,-44.0,-1605.05,53.53
16,110,2,1,2,0.5,-45.0,-1276.89,55.47
18,130,1,1,3,1.0,-47.0,-1133.93,42.52
24,150,1,2,2,0.5,-43.0,-1638.97,67.9
17,130,1,2,1,1.0,-45.0,-935.07,53.57
17,100,3,1,1,0.5,-45.0,-1144.59,35.92
25,120,2,2,1,0.5,-43.0,-1702.46,53.67
15,150,1,2,1,0.5,-46.0,-837.14,58.12
15,140,2,2,1,0.5,-45.0,-873.2,45.55
15,100,1,2,3,0.5,-48.0,-917.85,48.56
17,110,3,2,1,1.0,-44.0,-896.86,38.43
17,100,1,2,2,1.0,-47.0,-878.97,46.02
25,130,1,2,2,1.5,-43.0,-1614.7,54.46
15,140,1,1,3,1.0,-48.0,-991.97,41.97
24,150,1,1,1,1.5,-43.0,-1712.21,67.4
25,150,1,2,1,1.0,-44.0,-1814.61,63.22
15,110,3,1,1,1.0,-44.0,-856.17,28.3
15,100,3,1,2,1.0,-44.0,-929.01,28.88
15,100,3,1,1,0.5,-45.0,-1022.42,32.42
15,120,1,1,2,1.0,-47.0,-883.53,30.82
15,100,2,1,1,0.5,-44.0,-976.42,69.26
24,110,2,1,1,0.5,-44.0,-1687.07,53.69
16,120,1,2,1,0.5,-45.0,-864.11,44.52
17,150,2,2,2,0.5,-45.0,-1132.42,44.12
25,100,2,2,1,0.5,-44.0,-1582.2,46.69
16,100,2,1,2,0.5,-44.0,-1262.18,58.05
15,130,1,1,2,0.5,-46.0,-1170.15,47.43
17,110,1,1,1,1.0,-45.0,-920.36,46.85
16,120,2,2,1,0.5,-45.0,-925.08,39.4
17,100,1,1,3,0.5,-48.0,-1302.01,41.23
24,100,1,2,2,0.5,-45.0,-1487.42,52.8
16,130,1,1,1,0.5,-45.0,-1034.13,46.12
16,110,1,2,3,0.5,-48.0,-982.37,58.3
24,110,2,2,1,0.5,-43.0,-1582.93,51.28
25,110,2,2,1,0.5,-43.0,-1649.27,51.14
15,110,1,1,1,0.5,-45.0,-888.81,38.29
15,130,3,1,1,1.0,-44.0,-886.99,33.88
15,120,1,1,2,0.5,-46.0,-1158.77,49.16
16,100,1,1,2,0.5,-47.0,-1194.32,47.7
25,150,1,2,2,0.5,-45.0,-1656.6,63.84
17,130,1,2,1,0.5,-45.0,-993.62,52.3
15,100,1,2,3,1.0,-48.0,-738.28,72.94
17,140,2,1,2,0.5,-44.0,-1375.41,56.16
15,100,4,1,1,1.0,-44.0,-823.59,32.33
24,130,2,2,1,0.5,-43.0,-1677.12,55.49
18,120,1,2,3,0.5,-46.0,-1086.55,83.23
25,100,1,1,1,0.5,-45.0,-1709.1,52.46
22,100,1,1,1,0.5,-45.0,-1481.02,57.93
16,110,2,1,1,0.5,-44.0,-1065.91,61.49
17,100,1,2,3,0.5,-48.0,-990.59,65.89
23,100,1,2,2,0.5,-45.0,-1431.5,59.41
18,140,2,2,2,0.5,-44.0,-1206.54,44.56
15,110,3,1,1,1.5,-45.0,-736.11,37.06
15,150,1,1,1,0.5,-45.0,-946.07,47.78
25,130,1,2,2,1.0,-44.0,-1619.18,49.2
25,130,1,1,1,1.0,-44.0,-1772.81,60.29
17,140,1,1,3,0.5,-48.0,-1354.03,43.46
15,100,2,1,2,0.5,-44.0,-1216.71,63.93
16,130,3,2,1,0.5,-44.0,-972.86,29.77
22,130,1,1,2,0.5,-46.0,-1669.32,49.6
23,110,2,1,1,0.5,-44.0,-1615.15,54.41
17,120,3,1,1,0.5,-45.0,-1201.85,39.85
16,130,3,1,1,0.5,-45.0,-1146.5,37.65
17,100,1,1,2,0.5,-47.0,-1272.95,45.39
23,110,1,1,1,0.5,-44.0,-1617.83,56.27
16,150,1,2,1,0.5,-45.0,-936.43,53.69
18,100,2,2,1,0.5,-45.0,-1031.83,40.95
15,100,1,2,2,0.5,-47.0,-890.09,37.6
15,120,1,2,1,0.5,-46.0,-780.76,51.34
15,110,2,2,2,0.5,-47.0,-939.79,33.66
15,100,1,1,1,1.0,-45.0,-707.92,34.1
16,110,1,1,2,0.5,-47.0,-1214.17,45.07
15,110,3,1,1,0.5,-45.0,-1044.43,32.68
16,120,2,1,1,1.0,-45.0,-924.08,43.94
23,110,1,1,1,1.0,-44.0,-1497.68,60.09
16,120,1,1,2,0.5,-47.0,-1233.18,43.63
16,100,1,2,1,0.5,-46.0,-813.82,38.44
23,150,1,1,1,0.5,-44.0,-1760.43,63.26
15,110,1,2,1,0.5,-45.0,-766.11,47.87
17,110,2,1,2,1.0,-46.0,-1076.6,43.92
25,140,1,2,2,1.5,-43.0,-1644.07,55.44
16,150,2,1,2,0.5,-44.0,-1347.74,51.17
24,120,2,2,1,0.5,-44.0,-1626.38,52.44
17,150,1,2,1,1.5,-45.0,-919.73,64.92
17,110,1,1,3,0.5,-48.0,-1324.74,41.06
16,100,2,2,1,0.5,-45.0,-885.39,35.04
23,120,1,1,1,1.0,-44.0,-1543.67,62.37
15,120,3,1,2,0.5,-44.0,-1233.54,42.9
15,140,1,1,2,0.5,-47.0,-1180.95,42.24
25,130,1,1,1,1.5,-44.0,-1724.56,64.43
16,140,1,1,1,0.5,-45.0,-1063.27,45.88
16,150,1,1,1,0.5,-45.0,-1057.96,49.97
25,150,1,1,2,1.0,-42.0,-1704.07,53.14
18,120,1,2,2,0.5,-47.0,-1157.79,46.85
15,130,3,2,1,0.5,-44.0,-887.53,30.68
16,100,1,1,1,0.5,-45.0,-958.46,44.43
25,120,1,1,1,1.0,-44.0,-1707.27,59.82
22,120,1,1,2,0.5,-46.0,-1643.99,49.07
23,120,1,1,1,0.5,-44.0,-1642.33,59.18
18,100,1,2,2,0.5,-47.0,-1098.24,37.79
15,120,3,2,2,0.5,-43.0,-939.12,30.13
15,140,2,1,3,0.5,-40.0,-1234.19,58.12
24,150,1,1,1,1.0,-44.0,-1766.27,63.12
18,120,2,2,2,0.5,-45.0,-1150.84,38.2
17,100,2,1,2,0.5,-45.0,-1316.29,55.23
23,110,1,2,2,0.5,-46.0,-1481.24,62.6
25,140,1,2,1,0.5,-45.0,-1808.76,62.99
25,110,1,2,2,0.5,-43.0,-1567.01,48.94
16,130,2,1,2,0.5,-44.0,-1336.21,52.09
25,120,1,1,1,1.5,-44.0,-1672.79,63.47
16,110,1,2,2,0.5,-48.0,-979.52,33.44
17,130,1,1,2,1.0,-46.0,-1092.12,36.78
15,100,1,2,3,0.5,-48.0,-917.85,48.56
24,110,1,2,1,1.0,-45.0,-1532.05,63.01
15,110,1,2,1,0.5,-45.0,-766.11,47.87
16,130,1,1,1,0.5,-45.0,-1034.13,46.12
25,110,2,1,1,1.0,-43.0,-1660.83,57.16
25,150,1,1,2,1.5,-42.0,-1696.85,56.44
25,100,1,1,1,0.5,-45.0,-1709.1,52.46
15,100,1,1,1,1.0,-45.0,-707.92,34.1
16,120,3,1,1,0.5,-45.0,-1104.53,36.74
23,110,1,1,1,0.5,-44.0,-1617.83,56.27
16,130,2,1,1,0.5,-44.0,-1112.05,57.97
15,150,1,1,2,0.5,-47.0,-1195.47,42.96
15,140,3,1,2,0.5,-44.0,-1236.38,45.25
17,120,1,1,1,0.5,-45.0,-1101.05,53.92
15,130,1,1,2,0.5,-46.0,-1170.15,47.43
24,110,1,1,1,0.5,-45.0,-1696.05,53.51
23,150,2,1,1,0.5,-44.0,-1758.77,59.08
17,130,3,1,1,0.5,-44.0,-1199.88,41.67
15,100,1,1,2,0.5,-47.0,-1129.43,50.54
18,120,2,2,2,0.5,-45.0,-1150.84,38.2
16,150,1,1,2,1.0,-46.0,-1056.15,37.99
25,110,1,1,2,1.5,-44.0,-1577.69,47.87
15,120,3,2,2,0.5,-43.0,-939.12,30.13
17,130,1,1,1,0.5,-45.0,-1107.12,55.03
24,110,2,2,1,0.5,-43.0,-1582.93,51.28
23,100,1,2,2,0.5,-45.0,-1431.5,59.41
16,110,2,2,2,1.0,-47.0,-829.47,33.35
15,150,1,1,1,0.5,-45.0,-946.07,47.78
23,120,1,1,2,1.0,-45.0,-1540.61,48.32
25,130,1,2,1,0.5,-45.0,-1779.63,60.51
17,100,3,1,1,1.0,-44.0,-976.47,33.91
25,130,1,2,2,0.5,-43.0,-1641.0,54.83
17,110,1,2,2,0.5,-47.0,-1061.06,32.69
15,150,3,1,2,0.5,-44.0,-1232.9,46.1
17,110,3,1,1,0.5,-45.0,-1171.69,38.16
15,130,3,1,2,0.5,-44.0,-1232.74,44.73
15,110,3,1,2,1.0,-43.0,-963.84,31.06
25,120,2,2,1,0.5,-43.0,-1702.46,53.67
25,100,2,1,1,1.0,-44.0,-1605.05,53.53
16,140,1,1,1,0.5,-45.0,-1063.27,45.88
25,150,1,2,1,1.5,-44.0,-1791.28,67.39
17,110,1,1,3,0.5,-48.0,-1324.74,41.06
15,130,2,1,3,0.5,-40.0,-1244.91,56.68
16,120,1,1,1,0.5,-45.0,-992.62,46.36
16,150,1,1,2,0.5,-46.0,-1275.41,42.86
16,100,1,2,2,0.5,-48.0,-952.6,29.1
25,110,1,2,1,0.5,-45.0,-1677.37,56.98
17,100,1,2,3,0.5,-48.0,-990.59,65.89
17,100,2,2,1,0.5,-45.0,-971.47,33.9
24,100,1,1,1,1.0,-45.0,-1524.56,55.48
15,120,1,1,3,1.0,-48.0,-957.34,33.69
25,140,1,2,2,0.5,-44.0,-1634.37,57.37
25,120,2,1,1,1.0,-43.0,-1711.53,58.7
15,130,3,1,2,1.0,-43.0,-982.94,35.35
15,140,1,1,1,0.5,-45.0,-926.47,46.09
16,130,1,1,2,0.5,-46.0,-1249.45,42.71
15,120,3,1,2,1.0,-44.0,-964.53,33.18
15,100,3,1,2,0.5,-45.0,-1186.33,39.32
24,100,1,1,1,0.5,-45.0,-1652.15,52.38
15,100,1,2,1,0.5,-46.0,-734.64,45.81
24,120,1,1,1,0.5,-44.0,-1731.26,56.05
25,150,1,2,2,0.5,-45.0,-1656.6,63.84
15,120,2,1,3,0.5,-40.0,-1238.12,56.39
25,130,2,1,1,1.5,-43.0,-1697.85,65.33
15,110,1,1,2,1.0,-47.0,-871.64,27.92
16,140,1,2,1,0.5,-45.0,-935.94,51.12
24,140,1,1,2,1.0,-43.0,-1665.02,46.68
17,100,1,1,3,1.5,-47.0,-861.0,49.45
16,110,1,1,2,0.5,-47.0,-1214.17,45.07
22,110,1,1,2,0.5,-46.0,-1603.44,48.23
17,100,1,1,1,1.0,-45.0,-892.69,43.08
25,110,1,2,2,1.0,-44.0,-1540.51,46.2
16,130,1,1,1,1.0,-45.0,-886.94,44.44
17,130,1,2,1,0.5,-45.0,-993.62,52.3
16,120,1,1,2,0.5,-47.0,-1233.18,43.63
24,100,2,2,1,0.5,-44.0,-1514.51,48.08
23,150,1,1,1,0.5,-44.0,-1760.43,63.26
17,150,1,1,3,0.5,-47.0,-1356.82,46.24
23,140,1,1,2,1.0,-44.0,-1600.0,50.92
16,130,1,2,1,0.5,-45.0,-894.21,46.86
25,150,1,1,2,1.0,-42.0,-1704.07,53.14
24,150,1,1,1,1.5,-43.0,-1712.21,67.4
24,110,2,1,1,0.5,-44.0,-1687.07,53.69
25,120,1,2,1,0.5,-45.0,-1719.45,59.63
15,100,3,1,1,0.5,-45.0,-1022.42,32.42
18,130,1,1,3,0.5,-46.0,-1383.24,48.09
24,150,2,2,1,0.5,-43.0,-1749.38,58.61
15,110,1,1,1,0.5,-45.0,-888.81,38.29
24,120,1,2,1,0.5,-45.0,-1646.32,63.14
16,120,1,1,1,1.0,-45.0,-847.29,43.47
16,110,1,1,1,0.5,-45.0,-960.99,45.28
25,110,2,2,1,0.5,-43.0,-1649.27,51.14
16,100,1,1,2,0.5,-47.0,-1194.32,47.7
17,110,2,1,1,0.5,-44.0,-1155.17,57.37
25,130,1,1,1,1.0,-44.0,-1772.81,60.29
16,100,1,2,1,0.5,-46.0,-813.82,38.44
16,110,1,1,1,1.0,-45.0,-820.69,40.41
