X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,ANG,AVG,RIP
21,130,3,0.5,1,2.0,1.5,10,10,2,2,-44.0,-1542.49,71.6
23,110,2,0.5,1,2.0,1.5,10,11,4,2,-44.0,-1538.06,83.08
15,120,1,0.5,2,2.5,1.5,10,18,16,12,-45.0,-553.72,183.79
17,150,3,0.5,2,2.0,1.5,14,16,10,6,-47.0,-1409.83,54.39
25,150,2,0.5,1,2.5,1.5,10,10,4,4,-44.0,-1774.68,86.09
22,140,2,0.5,2,2.0,1.5,10,10,2,2,-44.0,-1698.83,63.16
22,150,1,0.5,3,2.0,1.5,11,11,2,2,-44.0,-1467.29,35.09
24,100,1,0.5,2,2.5,1.5,12,12,4,4,-44.0,-1445.14,76.05
22,150,1,0.5,3,2.5,1.5,11,11,14,14,-43.0,-1412.66,37.75
18,100,1,0.5,1,2.5,1.5,10,17,0,10,-46.0,-636.6,229.99
25,150,2,0.5,1,2.0,1.5,14,14,4,4,-45.0,-1852.37,78.76
15,130,2,0.5,1,2.0,1.5,13,14,10,8,-47.0,-885.45,59.4
23,110,3,0.5,1,2.5,1.5,10,10,14,14,-45.0,-1485.51,69.76
22,110,3,0.5,1,2.0,1.5,11,11,2,6,-45.0,-1524.04,80.76
22,150,2,0.5,1,2.0,1.5,10,10,10,10,-45.0,-1618.81,69.21
16,100,1,0.5,3,2.0,1.5,14,18,8,0,-35.0,-1207.85,109.95
16,150,3,0.5,2,2.0,1.5,13,15,8,4,-46.0,-1392.71,64.62
18,100,3,0.5,1,2.0,1.5,12,16,10,2,-42.0,-1198.09,87.98
15,140,2,0.5,3,2.5,1.5,12,12,2,8,-45.0,-944.32,71.08
23,120,3,0.5,1,2.5,1.5,12,15,14,8,-45.0,-1387.44,105.27
21,150,2,0.5,1,2.5,1.5,12,14,10,12,-46.0,-1398.14,120.87
19,130,3,0.5,1,2.5,1.5,12,13,8,6,-44.0,-1201.67,74.3
20,140,2,0.5,2,2.5,1.5,10,10,14,16,-45.0,-1365.16,55.5
21,120,3,0.5,1,2.0,1.5,10,10,16,16,-46.0,-1464.08,53.47
17,100,1,0.5,4,2.0,1.5,11,12,14,14,-46.0,-1076.76,138.16
20,150,1,0.5,1,2.5,1.5,11,11,2,2,-46.0,-1174.81,80.33
22,130,3,0.5,1,2.5,1.5,10,10,16,16,-45.0,-1495.87,81.28
18,130,3,0.5,1,2.5,1.5,12,13,16,16,-46.0,-1092.7,86.39
18,110,3,0.5,1,2.5,1.5,12,15,4,0,-39.0,-1087.08,74.34
23,150,1,0.5,2,2.0,1.5,11,11,4,4,-44.0,-1686.72,48.92
24,130,2,0.5,1,2.5,1.5,10,10,16,16,-46.0,-1667.59,84.16
21,110,2,0.5,1,2.5,1.5,10,10,16,16,-45.0,-1298.01,71.07
23,110,1,0.5,2,2.5,1.5,10,10,8,8,-46.0,-1387.06,64.51
22,110,3,0.5,1,2.5,1.5,10,10,0,0,-43.0,-1396.11,78.13
22,150,2,0.5,1,2.0,1.5,10,10,16,16,-45.0,-1664.73,69.67
16,120,3,0.5,1,2.0,1.5,10,10,16,16,-46.0,-1070.05,35.98
15,110,1,0.5,1,2.0,1.5,10,16,12,12,-46.0,-573.95,148.17
17,130,4,0.5,1,2.5,1.5,13,13,16,16,-46.0,-1087.26,67.78
24,130,2,0.5,1,2.0,1.5,10,10,16,16,-45.0,-1753.79,68.4
18,120,1,0.5,2,2.5,1.5,11,13,8,16,-47.0,-964.53,99.11
15,140,1,0.5,3,2.0,1.5,13,15,6,2,-46.0,-1120.03,109.98
15,140,2,0.5,3,2.5,1.5,10,12,4,16,-46.0,-860.11,98.21
18,100,3,0.5,1,2.0,1.5,12,16,12,4,-44.0,-1162.54,82.76
15,100,3,0.5,1,2.0,1.5,10,10,16,16,-46.0,-955.05,43.09
22,110,2,0.5,1,2.5,1.5,11,11,2,16,-46.0,-1260.83,144.33
21,100,2,0.5,2,2.5,1.5,10,11,16,14,-45.0,-1276.41,56.04
20,150,2,0.5,1,2.0,1.5,14,14,8,8,-46.0,-1461.33,64.98
21,150,3,0.5,1,2.0,1.5,13,15,4,4,-45.0,-1539.67,72.96
17,100,3,0.5,2,2.5,1.5,10,16,8,4,-42.0,-952.48,79.14
18,100,2,0.5,1,2.5,1.5,10,17,0,16,-47.0,-764.96,212.26
19,110,3,0.5,1,2.0,1.5,12,12,16,16,-46.0,-1270.51,52.5
22,140,3,0.5,1,2.0,1.5,10,10,16,16,-45.0,-1648.79,64.06
25,120,2,0.5,1,2.0,1.5,10,11,16,14,-45.0,-1748.62,69.42
22,140,2,0.5,1,2.0,1.5,10,10,16,16,-45.0,-1625.21,65.3
24,110,1,0.5,2,2.0,1.5,10,10,16,16,-45.0,-1664.43,31.67
17,120,3,0.5,2,2.0,1.5,10,16,8,0,-41.0,-1315.7,100.43
15,100,1,0.5,4,2.5,1.5,10,16,10,12,-45.0,-665.08,134.47
24,100,1,0.5,2,2.5,1.5,10,10,16,16,-46.0,-1493.78,55.18
19,120,3,0.5,1,2.5,1.5,11,11,4,4,-43.0,-1184.55,68.46
22,150,1,0.5,3,2.0,1.5,11,17,4,4,-43.0,-1411.71,63.68
22,150,2,0.5,1,2.0,1.5,10,16,12,0,-41.0,-1442.14,105.8
20,140,3,0.5,1,2.5,1.5,14,18,16,8,-43.0,-1255.0,86.19
19,150,2,0.5,2,2.0,1.5,11,16,0,8,-46.0,-1390.37,99.18
23,100,2,0.5,1,2.5,1.5,10,11,0,16,-46.0,-1263.7,157.88
18,100,3,0.5,1,2.0,1.5,10,10,16,16,-46.0,-1154.88,31.0
16,120,3,0.5,1,2.5,1.5,15,15,4,4,-43.0,-976.11,39.91
24,140,1,0.5,1,2.0,1.5,10,14,16,8,-44.0,-1565.49,90.18
16,100,4,0.5,1,2.0,1.5,12,17,8,16,-47.0,-1032.71,107.76
15,150,1,0.5,3,2.0,1.5,13,15,0,16,-47.0,-981.65,95.94
18,140,3,0.5,1,2.0,1.5,11,13,16,16,-46.0,-1275.71,66.22
17,140,1,0.5,1,2.5,1.5,10,11,16,16,-47.0,-929.67,100.67
17,120,1,0.5,2,2.5,1.5,13,13,8,16,-47.0,-914.87,76.17
22,100,2,0.5,2,2.0,1.5,10,15,8,4,-45.0,-1481.19,93.2
24,110,2,0.5,1,2.5,1.5,12,14,0,8,-45.0,-1412.15,133.29
15,120,3,0.5,1,2.0,1.5,11,15,16,16,-48.0,-903.91,62.99
16,150,3,0.5,1,2.0,1.5,12,12,4,4,-46.0,-1178.73,44.08
22,120,2,0.5,1,2.0,1.5,12,12,16,16,-46.0,-1531.32,73.78
20,120,3,0.5,1,2.5,1.5,12,13,10,8,-44.0,-1250.67,85.26
