X1,X2,X3,X4,X5,AVG,RIP
24.849263868143975,91.53190820462422,1.0095428903429515,2.169255217879338,1.5069937965181435,-1428.173703895285,0.4147652563673747
24.690156336721742,91.53190820462422,1.0095341092345385,2.3210540985292676,1.5038027001301364,-1360.0431983652534,0.3882982071530331
24.797122859527548,91.53190820462422,1.0095428903429515,2.169255217879338,1.5069937965181435,-1401.7291807683785,0.4063892708631078
24.295306835528407,91.53190820462422,1.0109043649450395,2.3516172394665356,1.5069937965181435,-1343.3275529991522,0.38133478007416016
24.74110715083275,90.805093811702,1.024941262858783,2.2718335917857324,1.5037825553143678,-1372.0690587335653,0.39507299739440976
24.847694506473992,91.96555383367473,1.0231906792301502,2.08944752299724,1.5073381280404217,-1452.3958331951749,0.4293109094355907
24.297082094548998,91.53190820462422,1.0109043649450395,2.3678121616840833,1.5069937965181435,-1336.96998787862,0.3806544881504713
24.84880543130406,104.45394894999693,1.0257207217533422,2.0894494102895593,1.5061263123990005,-1508.3952947247426,0.4514800382625559
24.421842197721,119.78309037203509,1.0692574232769567,2.1351434846855457,1.506946791778798,-1565.0915571790938,0.4720301913271463
24.844881287717115,104.45394894999693,1.0257207217533422,2.147486969757573,1.506309700416688,-1494.290439719853,0.4472113194246428
