X1,X2,X3,X4,X5
56.488270417889794,58.542440866536026,60.09132813756583,60.18397726613318,61.0207754578654
58.765406319385484,58.58311264909343,60.324451179580066,61.02826086296642,61.06796005717243
61.48845835890049,61.45744554213155,60.09273437176616,60.3142501905475,58.85821020679205
62.38101096634348,61.986275502047704,62.43903735850866,61.30048863692151,58.00052527419476
64.66357703505741,63.63566732348019,59.81205400454431,,61.482011509080436
8.175306617167621,5.093226456944166,2.6269833539643557,1.1165113707883236,3.481486234885679
