AVG,RIP,RES
-1474.157,0.252,"[1502.518, 1444.479, 1394.362, 1355.816, 1330.061, 1320.749, 1323.597, 1333.097, 1348.721, 1362.306, 1365.568, 1361.07, 1345.657, 1332.263, 1329.89, 1335.113, 1345.935, 1355.441, 1358.391, 1360.128, 1360.581, 1362.254, 1369.607, 1380.845, 1397.068, 1418.518, 1441.193, 1465.874, 1491.245, 1515.256, 1538.565, 1560.099, 1578.351, 1595.814, 1609.865, 1620.575, 1630.11, 1634.607, 1634.411, 1629.554, 1616.11, 1599.147, 1576.045, 1547.957, 1520.312, 1493.724, 1472.702, 1462.412, 1463.987, 1477.418, 1501.244, 1533.981, 1567.16, 1599.701, 1627.321, 1641.95, 1639.815, 1619.487, 1581.903, 1532.474, 1477.436, 1421.328, 1371.451, 1332.691, 1306.954, 1296.008, 1297.444, 1308.711, 1323.615, 1337.612, 1343.117, 1339.134, 1325.363, 1313.629, 1312.916, 1318.219, 1329.013, 1339.07, 1343.37, 1346.495, 1348.705, 1352.664, 1361.009, 1374.233, 1392.038, 1413.318, 1436.742, 1461.214, 1486.438, 1510.922, 1534.156, 1555.079, 1573.797, 1590.356, 1604.665, 1616.33, 1625.269, 1630.596, 1631.247, 1626.087, 1616.061, 1600.291, 1579.436, 1556.228, 1531.935, 1509.223, 1493.032, 1483.831, 1486.426, 1501.06, 1524.808, 1557.437, 1591.507, 1623.194, 1651.615, 1667.003, 1665.171, 1645.508, 1607.427, 1557.27, 1501.697]"
