ANG,RES
44.0,"[12.003, -4.097, -20.089, -36.09, -52.214, -68.469, -84.705, -100.972, -117.187, -133.208, -149.298, -165.794, -182.454, -199.215, -216.113, -233.302, -250.825, -268.903, -287.771, -307.485, -328.209, -350.2, -374.084, -400.973, -431.135, -464.293, -500.488, -539.66, -582.149, -627.174, -674.01, -723.278, -774.743, -827.856, -881.446, -933.586, -981.511, -1022.274, -1056.377, -1084.556, -1107.586, -1126.047, -1140.541, -1151.336, -1159.032, -1163.835, -1165.775, -1165.654, -1163.702, -1160.174, -1155.396, -1149.486, -1142.621, -1134.982, -1126.626, -1117.305, -1107.059, -1096.092, -1084.396, -1072.015, -1059.283, -1046.237, -1032.834, -1018.975, -1004.708, -990.02, -974.793, -958.947, -942.685, -925.881, -908.523, -890.356, -871.233, -850.982, -829.552, -806.691, -781.959, -755.162, -725.991, -693.464, -657.225, -616.138, -567.929, -513.92, -454.025, -387.989, -316.236, -239.721, -160.921, -80.039, 1.177, 82.271, 163.293, 242.614, 319.813, 392.581, 459.183, 519.64, 574.398, 623.385, 665.251, 701.885, 734.468, 763.899, 790.82, 815.652, 838.759, 860.523, 881.005, 900.335, 918.78, 936.56, 953.672, 970.173, 986.125, 1001.52, 1016.424, 1030.916, 1045.001, 1058.707, 1071.986, 1084.757, 1096.985, 1108.491, 1119.332, 1129.404, 1138.672, 1147.119, 1154.875, 1161.902, 1168.026, 1173.124, 1177.034, 1179.413, 1179.92, 1178.267, 1173.977, 1166.824, 1156.407, 1142.333, 1123.931, 1100.856, 1072.903, 1039.125, 998.422, 950.658, 898.756, 845.595, 792.931, 742.146, 693.716, 647.612, 602.994, 560.77, 521.636, 485.857, 453.196, 423.514, 396.949, 373.197, 351.414, 330.991, 311.537, 292.918, 274.99, 257.579, 240.651, 223.99, 207.54, 191.232, 175.058, 159.028, 142.913, 126.693, 110.308, 93.846, 77.428, 61.012, 44.578, 28.24, 12.003]"
