"""Torque"""
0.006804
0.002004
-0.004092
0.003288
-0.006288
-0.002448
0.0021
-0.002412
-0.000636
0.00006
0.0009
0.002964
0.000924
0.005076
0.00126
0.005028
0.005832
0.002856
0.00624
0.000576
0.001632
0.00222
0.002064
0.00606
0.000168
0.00366
0.006876
0.004212
0.003984
0.004056
0.003516
0.00438
0.008784
0.002544
0.002124
0.0066
0.005208
0.007152
0.00468
0.002952
0.004272
0.00378
0.008736
0.002172
0.003012
0.00534
0.004068
0.006024
0.0027
0.003084
0.001704
0.002124
0.008424
0.002352
0.000192
0.00462
0.000672
0.00414
0.004836
0.003096
0.001548
0.004464
0.00552
0.00168
0.002304
0.002832
0.001476
0.001944
0.003384
0
-0.00282
0.002076
-0.001356
0.001092
0.002076
0
0.002652
0.002904
0.007596
0.005244
0.00552
0.00822
0.003012
0.007728
0.009792
0.00246
0.007656
0.011064
0.009828
0.01368
0.012108
0.010104
0.010176
0.010044
0.011136
0.012696
0.011832
0.014172
0.01692
0.010392
0.022272
0.01638
0.010572
0.022044
0.016212
0.015708
0.01458
0.0117
0.012192
0.014124
0.01164
0.007464
0.011484
0.008856
0.014532
0.012228
0.004272
0.012408
0.009552
0.010716
0.014364
0.00606
0.009
0.013212
0.007752
0.014712
0.008112
0.00546
0.01092
0.009528
0.006708
0.010848
0.003876
0.005688
0.009336
0.005964
0.00798
0.003108
0.004692
0.010272
0.003936
0.00738
0.005904
0.003168
0.008448
0.005484
0.006648
0.003612
0.005988
0.004272
0.00264
0.007848
-0.00048
0.000924
0.003744
-0.001896
0.002148
-0.001128
-0.003972
0.002628
0.000576
0.001128
0.006144
0.000252
0.003576
0.006612
0.002556
0.006648
0.006996
-0.001104
0.006396
0.002568
-0.000252
0.001368
-0.003336
-0.003072
-0.001104
0.000876
-0.002172
-0.003384
0.004692
0.001224
0.00414
0.008352
-0.000312
0.007584
0.008988
0.004212
0.007944
0.002916
0.003624
0.006504
0.003444
0.005364
0.001644
0.002268
0.003984
0.002832
0.002856
0.000168
-0.000804
0.004824
0.001584
0.001836
0.003792
-0.003408
0.006564
0.00594
-0.002964
0.004452
0.000384
0.000528
0.005712
0.001764
0.002196
0.000636
0.003792
0.002088
0.001524
0.004416
-0.000768
0.003648
0.005628
0.001716
0.003804
0.0018
0.0003
0.006588
0.003
0.003924
0.003732
0.001764
0.007896
0.003924
0.001392
0.004908
0.00174
0.0006
0.004308
0.00108
0.002664
-0.001848
0.001008
0.004776
-0.000876
0.003072
0.00522
-0.001872
0.010296
0.013092
-0.000456
0.013548
0.009576
0.00468
0.019044
0.015288
0.007572
0.024084
0.016404
0.017952
0.02778
0.0168
0.017004
0.020892
0.018144
0.018108
0.016104
0.021396
0.021048
0.018876
0.022956
0.022584
0.017196
0.017484
0.027036
0.015864
0.021588
0.020616
0.011064
0.022992
0.01662
0.011436
0.017736
0.01224
0.019152
0.015768
0.010488
0.015816
0.011904
0.015444
0.01638
0.009336
0.010848
0.015276
0.014232
0.013488
0.01212
0.012888
0.011052
0.011028
0.013908
0.00918
0.007176
0.013416
0.008592
0.0087
0.01176
0.007656
0.00498
0.010224
0.009048
0.008784
0.008604
0.008964
0.006
0.011652
0.007644
0.00492
0.009336
0.004524
0.006552
0.00732
0.001824
0.0051
0.001248
0.00246
0.003552
-0.000816
0.000492
0.00156
-0.00054
0.00432
0.005712
-0.00126
0.005484
0.004488
0.005592
0.01002
0.00222
0.003312
0.009312
0.000588
0.004068
0.000408
-0.003672
-0.000276
-0.000372
0.003612
0.000636
0.000468
0.00258
0.004308
0.009204
0.002544
0.006864
0.010764
0.005616
0.012792
0.009552
0.00336
0.009684
0.006336
0.008496
0.007788
0.001116
0.005448
0.008352
0.00342
0.005436
0.002556
0.003456
0.004596
0.006636
0.003252
0.001596
0.003012
0.004572
0.002532
0.005976
0.001656
0.002352
0.005088
-0.002424
0.01266
0.001524
-0.000012
0.007812
0.000816
0.00576
0.004428
0.001428
0.001836
0.005136
0.00594
0.004116
0.002004
0.004524
0.001992
0.009324
0.002592
0.003876
0.007932
0.004368
0.004548
0.009036
0.002268
0.00102
0.007752
0.000888
0.003636
0.00792
-0.002244
0.00174
0.005064
0.000648
0.000096
0.002388
0.004548
0.001248
0.013728
0.00636
0.00126
0.015084
0.005928
0.006144
0.013836
0.005892
0.011988
0.017808
0.013404
0.019524
0.018036
0.013416
0.020076
0.017928
0.01692
0.01872
0.020844
0.02628
0.027564
0.025752
0.023664
0.023364
0.030564
0.025332
0.025236
0.028116
0.018468
0.026412
0.023556
0.017724
0.023004
0.017292
0.020352
0.021432
0.019872
0.021696
0.014064
0.022224
0.021948
0.013728
0.022092
0.018216
0.015864
0.019848
0.017568
0.014388
0.017328
0.013788
0.015744
0.015984
0.012948
0.0117
0.01344
0.013896
0.008712
0.013368
0.013068
0.003948
0.01278
0.011316
0.008652
0.012528
0.011328
0.007884
0.013608
0.009492
0.00996
0.008268
0.007812
0.011628
0.007044
0.010236
0.004668
0.002172
0.006312
0.006324
0.002544
0.00036
0.001788
0.003672
0.004488
0.004116
0.00312
0.003348
0.006372
0.008976
0.00588
0.004836
0.00714
0.005556
0.004668
0.004836
0.003924
-0.00276
0.003288
0.00612
-0.000756
0.001524
0.002268
0.000612
0.005352
0.005892
0.006132
0.003252
0.007512
0.01188
0.00726
0.009336
0.009048
0.005124
0.011796
0.008592
0.003744
0.006444
0.00636
0.003492
0.007236
0.003456
0.003132
0.004596
0.004572
0.005376
0.003912
0.002328
0.010584
-0.001296
0.00816
0.008148
-0.0012
0.008904
0.003168
0.00606
0.005808
0.002904
0.006636
0.00162
0.004416
0.006924
0.001104
0.002628
0.007212
0.001248
0.003648
0.01038
-0.000168
0.003072
0.010896
0.003456
0.00516
0.005124
0.00216
0.0036
0.00696
0.008928
-0.000276
0.005568
0.007452
0.002832
0.00618
0.001248
0.00006
0.004956
0.003876
0.00318
-0.00078
0.004296
0.004284
0.005532
0.00798
0.004404
0.008244
0.006492
0.0102
0.011412
0.004272
0.00822
0.015108
0.007572
0.020712
0.02088
0.007836
0.023976
0.020484
0.007428
0.024312
0.020592
0.01242
0.029184
0.024732
0.0222
0.030132
0.025992
0.025908
0.0339
0.027396
0.02322
0.031752
0.023616
0.02322
0.028968
0.017076
0.024216
0.024876
0.01776
0.026244
0.024852
0.015492
0.024204
0.022212
0.018672
0.022476
0.019044
0.019596
0.02334
0.021192
0.01584
0.016284
0.018444
0.015624
0.015048
0.019464
0.010392
0.011784
0.01716
0.011556
0.014352
0.012948
0.010284
0.01362
0.009984
0.012516
0.013392
0.007428
0.013056
0.014004
0.013572
0.010992
0.011004
0.010764
0.009084
0.016584
0.006792
0.002868
0.01344
0.005376
0.005064
0.010332
-0.00048
0.002868
0.007752
0.003144
0.007476
0.002112
0.006432
0.007872
0.008772
0.008124
0.008328
0.005328
0.00966
0.006252
0.00648
0.0042
-0.000036
0.00648
0.004908
0.00336
0.00594
0.000732
0.006072
0.007284
0.001656
0.009696
0.003552
0.006396
0.012576
0.007344
0.010104
0.009684
0.007356
0.01176
0.007524
0.007572
0.006948
0.0051
0.007344
0.00516
0.009504
0.007536
0.001656
0.011196
0.007248
0.005244
0.009
0.006468
0.005532
0.009492
0.007416
0.005496
0.008544
0.006156
0.005796
0.009504
0.005964
0.002928
0.010116
0.005736
0.004392
0.010884
0.00438
0.001752
0.009996
0.00582
0.004968
0.004812
0.004968
0.004308
0.008508
0.005196
0.004824
0.004836
0.0075
0.009276
0.004776
0.00708
0.004848
0.003432
0.01026
0.005772
0.006036
0.006384
0.004692
0.009768
0.0102
0.001656
0.009048
0.007164
0.008964
0.014004
0.007308
0.010464
0.014544
0.012012
0.012828
0.013044
0.009012
0.008124
0.01482
0.01272
0.008544
0.015864
0.015588
0.013152
0.02064
0.013272
0.010788
0.019404
0.012732
0.021252
0.021876
0.016728
0.022272
0.021456
0.02178
0.026004
0.017388
0.021012
0.021588
0.017952
0.021732
0.020532
0.015108
0.017136
0.01986
0.015828
0.016728
0.02142
0.01158
0.017268
0.021588
0.01284
0.01824
0.01518
0.014244
0.020256
0.015708
0.011856
0.0174
0.012444
0.015576
0.015396
0.01164
0.01344
0.010836
0.01422
0.014796
0.008208
0.013416
0.010392
0.011604
0.01518
0.00816
0.011028
0.012324
0.010248
0.015096
0.01002
0.007152
0.012072
0.011196
0.012096
0.009744
0.007908
0.008304
0.006192
0.010212
0.005508
0.000804
0.008424
0.002304
0.005736
0.010512
0.001152
0.00696
0.01146
0.004656
0.010344
0.009708
0.006348
0.012336
0.009696
0.006804
0.005844
0.003708
0.003228
0.004488
0.006804
-0.000888
0.003996
0.00504
-0.000972
0.00948
0.004248
0.00156
0.013848
0.003624
0.00762
0.015756
0.00078
0.012828
0.008304
0.004008
0.012876
0.00288
0.004068
0.012276
0.007188
0.0138
0.012588
0.01074
0.013812
0.01224
0.013932
0.015624
0.009276
0.0159
0.013512
0.015648
0.015192
0.008868
0.01794
0.013296
0.01254
0.017388
0.009408
0.011352
0.017124
0.009348
0.013284
0.009816
0.00774
0.011304
0.010344
0.009084
0.006456
0.008004
0.008328
0.006
0.009648
0.007296
0.000072
0.01236
0.008148
0.00222
0.011628
0.004464
0.005448
0.008988
0.007416
0.002832
0.001524
0.009264
0.002928
0.00192
0.008124
-0.001236
0.003492
0.009396
0.002844
0.00822
0.006084
0.009492
0.00852
0.01044
0.010284
0.01038
0.006252
0.00936
0.013536
0.00792
0.009552
0.014016
0.010464
0.013548
0.01668
0.010836
0.01272
0.017904
0.015504
0.014868
0.01986
0.014988
0.017016
0.021672
0.017472
0.02232
0.018096
0.017988
0.020136
0.015792
0.020448
0.014892
0.011412
0.01824
0.014076
0.015036
0.01566
0.011184
0.014832
0.014544
0.016272
0.011928
0.011664
0.019848
0.013716
0.015384
0.01722
0.01062
0.011928
0.019116
0.00966
0.00936
0.014544
0.010512
0.011496
0.01386
0.01092
0.008556
0.006936
0.013068
0.012108
0.00444
0.01248
0.00996
0.011604
0.011064
0.012252
0.009432
0.008076
0.015504
0.010176
0.00738
0.01068
0.006816
0.006084
0.011364
0.005016
0.00396
0.006156
0.003276
0.00684
0.006096
0.00498
0.004128
0.006672
0.009756
0.00738
0.007632
0.012072
0.004956
0.010668
0.010908
0.004008
0.007608
0.003204
0.004764
0.002448
0.001596
0.00876
0.001476
0.005856
0.010128
0.001512
0.009804
0.008856
0.006084
0.012432
0.009888
0.010428
0.011028
0.008196
0.011232
0.013704
0.0048
0.007908
0.010296
0.007632
0.01476
0.008844
0.006492
0.011844
0.009252
0.009768
0.009264
0.007596
0.008832
0.01146
0.011064
0.009768
0.009564
0.008196
0.01056
0.011412
0.006108
0.00966
0.005472
0.01272
0.01188
0.002568
0.010188
0.0093
0.002736
0.011796
0.008256
0.001572
0.006888
0.008496
0.005268
0.007248
0.004632
0.006516
0.0072
0.00864
0.01086
0.002532
0.009708
0.010116
0.003024
0.011352
0.006948
0.000924
0.008028
0.003636
0.004992
0.002292
0.004608
0.00456
0.002892
0.00924
0.005172
0.004824
0.013884
0.004308
0.011856
0.014328
0.005196
0.009876
0.011916
0.010836
0.013752
0.010404
0.010632
0.015528
0.012144
0.017988
0.016572
0.011088
0.018168
0.017136
0.016512
0.021672
0.016356
0.01986
0.024264
0.021252
0.019692
0.021072
0.019872
0.021168
0.022908
0.0168
0.014628
0.017868
0.01326
0.019488
0.015684
0.008832
0.018996
0.015336
0.011904
0.020484
0.012468
0.010752
0.018252
0.014508
0.012564
0.013992
0.012924
0.014364
0.012504
0.015168
0.013548
0.008052
0.013812
0.010152
0.012372
0.011112
0.004992
0.014436
0.008676
0.006888
0.01374
0.003312
0.011976
0.012516
0.006936
0.011772
0.007656
0.008916
0.011736
0.006696
0.009624
0.009696
0.005892
0.008184
0.006288
0.005688
0.003672
0.003168
0.004632
0.00438
0.002856
0.005988
0.00138
0.004596
0.008112
0.008916
0.00774
0.006036
0.012108
0.008424
0.009324
0.011388
0.002628
0.006024
0.006408
0.003636
0.008508
0.003312
0.005472
0.008724
0.006828
0.010236
0.006516
0.00678
0.012348
0.009996
0.013812
0.01314
0.010824
0.013524
0.014244
0.01278
0.010692
0.008856
0.010632
0.01086
0.009792
0.010464
0.007248
0.010212
0.013128
0.008856
0.009864
0.00966
0.006948
0.01386
0.010392
0.007932
0.00894
0.008376
0.012084
0.007284
0.012228
0.008712
0.0054
0.015192
0.009552
0.005052
0.009288
0.00666
0.007596
0.008448
0.005136
0.008832
0.005796
0.00738
0.010056
0.005136
0.005484
0.009156
0.004056
0.009972
0.007272
0.005016
0.007452
0.004944
0.009624
0.006732
0.007344
0.004032
0.004668
0.006156
0.004848
0.004704
0.004248
0.000276
0.008772
0.003612
0.003048
0.011736
0.0033
0.008484
0.015456
0.006204
0.010356
0.011052
0.00648
0.014472
0.01392
0.011496
0.015612
0.013476
0.021336
0.014472
0.0144
0.017616
0.012084
0.014772
0.019488
0.014268
0.019224
0.0222
0.017076
0.025404
0.02238
0.01848
0.021816
0.022164
0.01902
0.018612
0.016716
0.021048
0.014976
0.019956
0.019728
0.014496
0.017028
0.018888
0.018288
0.015588
0.017088
0.016908
0.013728
0.018564
0.018624
0.010692
0.016872
0.018192
0.009252
0.017532
0.014496
0.010656
0.014736
0.014532
0.013248
0.011136
0.012732
0.012744
0.010512
0.014496
0.009324
0.009408
0.012804
0.011556
0.014148
0.009756
0.015096
0.01284
0.007152
0.016968
0.0111
0.006456
0.014772
0.010248
0.008892
0.011784
0.00714
0.00612
0.005772
0.005844
0.010752
0.004404
0.003612
0.010152
0.004044
0.012924
0.010584
0.004956
0.01242
0.009948
0.010128
0.011628
0.003468
0.007812
0.005796
0.007164
0.004212
0.002184
0.010524
0.0072
0.008772
0.01032
0.0027
0.009228
0.010956
0.008784
0.013944
0.0102
0.008568
0.013668
0.012828
0.010932
0.011736
0.00498
0.011004
0.010032
0.00498
0.009096
0.007428
0.006084
0.009564
0.007716
0.006576
0.003876
0.008208
0.007932
0.005712
0.009888
0.003504
0.006972
0.006804
0.005052
0.009444
0.002136
0.006348
0.008004
0.001104
0.010464
0.005592
-0.0015
0.009576
0.004644
0.002472
0.009324
0.003084
0.004152
0.00876
0.004176
0.006288
0.005268
0.004116
0.007404
0.005364
0.01098
0.002808
0.005604
0.008988
0.004248
0.009408
0.0063
0.001188
0.0069
0.003768
0.002832
0.002424
0.00072
0.00354
0.005688
0.006192
0.00282
0.006288
0.007188
0.007752
0.010788
0.009132
0.006312
0.011124
0.01188
0.00996
0.015756
0.012888
0.014712
0.019512
0.016788
0.0153
0.017868
0.018276
0.021384
0.020676
0.022248
0.021528
0.020424
0.030708
0.02424
0.026568
0.026604
0.021228
0.03042
0.023484
0.01938
0.024636
0.018612
0.02604
0.02346
0.017688
0.02616
0.021036
0.020976
0.023532
0.020136
0.02268
0.02376
0.018672
0.019692
0.020424
0.018456
0.01896
0.016608
0.01884
0.017784
0.012696
0.017712
0.0135
0.01314
0.019512
0.0123
0.013596
0.014436
0.012492
0.013296
0.01194
0.01428
0.007932
0.011976
0.015648
0.009372
0.012036
0.012852
0.009084
0.014304
0.013428
0.01032
0.009396
0.010584
0.011556
0.009792
0.006228
0.00576
0.006552
0.005556
0.010896
0.002664
0.004212
0.007092
0.006732
0.009588
0.008076
0.006636
0.009048
0.009312
0.012144
0.006672
0.008436
0.007164
0.005016
0.008016
0.001176
0.003564
0.004224
0.006228
0.011196
0.003492
0.004344
0.008532
0.004944
0.010416
0.010824
0.00534
0.00978
0.0129
0.008448
0.011676
0.0102
0.008304
0.008208
0.009408
0.009708
0.00498
0.00594
0.011412
0.003732
0.00804
0.006936
0.002904
0.0081
0.004584
0.00612
0.008868
0.003336
0.006144
0.005232
0.006132
0.007188
0.002664
0.006324
0.004524
0.005988
0.00474
0.004296
0.006624
0.002784
0.005328
0.007248
0.003408
0.00378
0.004752
0.002988
0.005808
0.007272
-0.000648
0.005544
0.007812
0.004128
0.009624
0.0042
0.003504
0.007332
0.007668
0.006
0.000312
0.002988
0.006588
0.003012
0.005196
0.00396
-0.000528
0.001284
0.008064
0.002004
0.001056
0.00672
0.003252
0.00738
0.011388
0.007512
0.005412
0.009852
0.009408
0.009144
0.012504
0.009216
0.015252
0.01872
0.01704
0.017688
0.012948
0.017748
0.020292
0.02082
0.025008
0.01866
0.023832
0.031212
0.026124
0.030204
0.027756
0.03372
0.033288
0.031176
0.038628
0.030348
0.029364
0.03558
0.02856
0.0321
0.032748
0.028044
0.0279
0.030924
0.02904
0.023964
0.028116
0.024756
0.021144
0.02604
0.024168
0.017364
0.023712
0.021888
0.0192
0.020568
0.015564
0.013812
0.017196
0.012744
0.015648
0.014376
0.009312
0.014976
0.014316
0.013668
0.010092
0.010704
0.013716
0.009828
0.01974
0.010824
0.004164
0.0174
0.012216
0.008364
0.013836
0.007764
0.007704
0.01374
0.008292
0.005256
0.006348
0.008352
0.0039
0.005208
0.006336
0.000204
0.001524
0.0123
0.000672
0.007548
0.007524
0.003552
0.013908
0.006984
0.006936
0.008724
0.001728
0.007752
0.004044
0.000108
0.002928
0.001692
0.002928
0.003132
0.005316
0.004332
-0.002424
0.009216
0.007032
0.003756
0.00978
0.009252
0.005172
0.011808
0.009756
0.004956
0.010464
0.004356
0.007752
0.00954
0.006372
0.008904
0.00732
0.008628
0.008304
0.006864
0.007188
0.003804
0.009264
0.006096
0.00648
0.009744
0.002184
0.010392
0.008256
0.003996
0.01062
0.00336
0.006108
0.011952
0.006072
0.005112
0.00762
0.006516
0.00582
0.00876
0.00438
0.003168
0.004068
0.009804
0.00558
0.004032
0.005688
0.001644
0.00804
0.009816
0.001932
0.007488
0.005748
0.004896
0.011472
0.006048
0.00222
0.005028
0.00564
0.004752
0.001452
0.00264
0.001104
0.002388
0.004392
0.00096
0.00102
0.00258
0.00324
0.008532
0.00786
0.004248
0.00882
0.008484
0.007032
0.009516
0.006912
0.010152
0.010944
0.01092
0.016968
0.014184
0.013632
0.01554
0.014652
0.01326
0.016356
0.016224
0.013872
0.019332
0.021924
0.016368
0.023076
0.021744
0.019524
0.027756
0.01914
0.02088
0.022284
0.015876
0.022608
0.021528
0.014448
0.019164
0.0186
0.0183
0.019908
0.019008
0.015048
0.018516
0.020028
0.015828
0.01794
0.017196
0.015768
0.014604
0.019656
0.0144
0.01056
0.01644
0.010104
0.016848
0.014508
0.006348
0.013716
0.012372
0.011616
0.011316
0.008076
0.009588
0.009684
0.013428
0.012372
0.007632
0.010296
0.009876
0.012276
0.012156
0.006516
0.010968
0.01098
0.008592
0.013428
0.0054
0.003024
0.011748
0.003432
0.003732
0.007176
0.00102
0.003048
0.005724
0.006288
0.002664
0.003204
0.011196
0.004344
0.009744
0.010056
0.002892
0.008184
0.009144
0.003168
0.0054
-0.000684
0.000228
-0.000168
0.000624
0.005988
-0.000528
0.000144
0.00312
0.001452
0.003192
0.006108
0.004044
0.007404
0.008064
0.0099
0.006456
0.003264
0.007752
0.006108
0.005844
0.01206
0.006552
0.009732
0.012228
0.008412
0.012732
0.005628
0.009048
0.009948
0.003684
0.014472
0.004812
0.004728
0.014364
0.005988
0.00912
0.01044
0.003432
0.009192
0.010284
0.006552
0.007248
0.005196
0.007716
0.008184
0.008052
0.007284
0.004284
0.003228
0.010608
0.004584
0.0033
0.00522
0.005532
0.005976
0.0057
0.008196
0.002988
0.004056
0.010212
0.003504
0.005304
0.005052
0.001656
0.00588
0.002544
0.002448
0.001812
-0.000708
0.00438
0.000408
0.001392
0.001812
-0.000552
0.004452
0.005112
0.003792
0.006696
0.00696
0.005076
0.007416
0.006816
0.00558
0.005628
0.006108
0.012624
0.0114
0.007776
0.015804
0.008376
0.01158
0.013452
0.00936
0.011916
0.010704
0.013836
0.012948
0.013452
0.018888
0.010752
0.014868
0.019356
0.012996
0.014628
0.014292
0.011196
0.012132
0.015852
0.012384
0.008088
0.013164
0.013728
0.011064
0.011628
0.010596
0.010536
0.01122
0.015132
0.00834
0.010248
0.012156
0.013776
0.013044
0.009252
0.012168
0.00894
0.00822
0.015564
0.007104
0.007752
0.011472
0.007272
0.010872
0.009024
0.00768
0.004752
0.01086
0.011172
0.005976
0.009204
0.008712
0.008532
0.011184
0.008616
0.006276
0.00492
0.01104
0.00996
0.004584
0.008916
0.006
0.002712
0.004488
0.007128
0.00156
-0.001224
0.007728
0.00294
0.002004
0.008076
0.002232
0.001572
0.009228
0.0087
0.003456
0.00852
0.00762
0.000408
0.009492
0.003324
-0.001584
0.001584
-0.004092
-0.001104
-0.003444
-0.002484
0.000072
-0.002724
0.001164
0.003876
-0.001212
0.003816
0.004596
0.001416
0.008592
0.006924
-0.0021
0.006168
0.00324
0.001584
0.004416
-0.000756
0.002688
0.006348
0.003252
0.00684
0.000876
0.001044
0.00798
0.005472
0.005784
0.005916
0.00288
0.002904
0.007296
0.005052
0.00282
0.00306
0.004776
0.00522
0.005148
0.0045
0.002556
0.003912
0.004884
0.004368
0.005268
0.000168
0.003288
0.003852
0.0045
0.00378
0.000276
0.005184
0.001476
0.005124
0.006876
-0.001716
0.005736
0.006156
0.00042
0.009912
0.00114
-0.000132
0.005916
0.00132
0.000756
0.002844
-0.001536
-0.00036
0.001536
-0.000396
0.000648
-0.000432
0.001956
0.002292
0.0057
0.006324
0.002424
0.0081
0.006096
0.003924
0.01032
0.003408
0.0048
0.010932
0.00744
0.011256
0.014292
0.008208
0.012336
0.01068
0.011664
0.010068
0.010896
0.01542
0.012336
0.01824
0.014076
0.009792
0.02094
0.013488
0.017184
0.02004
0.009324
0.01434
0.015504
0.011328
0.012756
0.010116
0.008604
0.012624
0.011652
0.01002
0.00696
0.011088
0.012072
0.008772
0.012336
0.008256
0.008268
0.012528
0.01182
0.010044
0.008388
0.007248
0.010956
0.010452
0.006624
0.008676
0.005412
0.008532
0.006636
0.00708
0.006648
0.003516
0.00936
0.007176
0.003
0.008556
0.003012
0.00588
0.008568
0.003696
0.007464
0.00582
0.003588
0.006972
0.006516
0.004272
0.002448
0.001116
0.005268
-0.001512
0.002748
0.000948
-0.00396
0.003492
-0.001248
-0.00048
0.006192
-0.003552
0.004272
0.008184
-0.00018
0.007728
0.004392
0.003732
0.0069
0.00348
0.00348
-0.00144
-0.001596
0.000468
-0.001716
-0.001392
-0.00186
-0.00228
0.001368
0.00414
0.000924
0.002568
0.003552
0.00666
0.00588
0.008364
0.005196
0.002532
0.009252
0.00636
0.000852
0.003132
0.001848
0.004836
0.004536
0.002904
0.003384
-0.001608
0.002424
0.005124
-0.001092
0.003084
0.00246
0.000084
0.005796
0.000708
0.001908
-0.00006
0.001116
0.006144
0.001572
0.00012
0.004932
-0.000156
0.002868
0.005148
0.000828
0.002628
0.00528
0.000264
0.005352
0.001464
0.000972
0.003312
0.0027
0.004692
0.002124
0.003516
0.005544
0.001212
0.005832
0.008508
0.001104
0.001764
0.00486
0.004608
-0.000204
0.005304
0.001956
-0.001452
0.003528
0.000912
-0.001848
0.002208
0.003132
0.002256
0.007632
0.006912
0.00414
0.008244
0.01092
0.010548
0.010008
0.01164
0.011232
0.013368
0.021156
0.018816
0.016368
0.021756
0.019848
0.020028
0.02076
0.014952
0.017592
0.017148
0.02238
0.021828
0.015516
0.021396
0.020928
0.019356
0.024564
0.014808
0.020232
0.024888
0.014976
0.020064
0.019452
0.010776
0.017568
0.01716
0.011988
0.015888
0.012204
0.015324
0.016548
0.012312
0.015
0.012876
0.0114
0.01356
0.018048
0.012024
0.007332
0.01656
0.010908
0.00894
0.015552
0.007128
0.010968
0.011988
0.009204
0.012216
0.00474
0.010284
0.008508
0.005496
0.01284
0.006672
0.006672
0.011448
0.007056
0.008784
0.011436
0.004596
0.007752
0.008364
0.006852
0.007596
0.00276
0.003552
0.007248
0
0.005676
0.000168
-0.002028
0.00318
0.002208
0.001248
0.00048
0.003312
0.002868
0.003948
0.011052
0.000792
0.005112
0.00798
0.003
0.01056
0.00282
-0.00354
0.0033
-0.000516
-0.00048
-0.001644
-0.001128
0.00468
0.000024
0.005652
0.006
0.00012
0.007188
0.010524
0.005808
0.010164
0.008376
0.005508
0.010728
0.007656
0.005964
0.007008
0.004176
0.008472
0.003684
0.006564
0.004392
0.003084
0.00816
0.000912
0.005916
0.004164
0.000612
0.005808
0.004752
0.003816
0.002988
0.00108
0.003876
0.004188
0.003264
0.001512
0.004272
0.005244
0.00144
0.004212
0.0066
0.001092
0.002424
0.006252
0.002736
0.003576
0.00498
0.000012
0.00654
0.004728
0.004632
0.004284
0.002208
0.006732
0.005712
0.006492
0.006468
0.00144
0.00636
0.006192
0.001572
0.00498
-0.000852
