Torque,MaxAngle
19.465095229186804,0
96.07390531858096,1
172.38191652654257,2
247.82076018666163,3
321.2174261603913,4
392.2028862309281,5
460.403266387426,6
524.8044785105363,7
584.9788695084887,8
640.6635870757176,9
692.2260075480319,10
739.7408684702867,11
783.222137610528,12
821.5319485162244,13
855.8319349098869,14
886.656025107902,15
914.6174992676807,16
940.1808092325816,17
963.7518940264235,18
985.6353483869727,19
1006.0784491194577,20
1025.282831840522,21
1043.4084024662304,22
1060.5591885100687,23
1076.8902432040743,24
1092.5079803628853,25
1107.4482738792176,26
1121.7090212121796,27
1135.314059147154,28
1148.267279071557,29
1160.5148475826697,30
1172.0647015601548,31
1182.8838885140735,32
1192.9654025356144,33
1202.2584093875032,34
1210.7361163072549,35
1218.3253395488007,36
1224.9607089436872,37
1230.6085568117292,38
1235.1665355591497,39
1238.384675811793,40
1240.090181636328,41
1240.0333725061867,42
1237.907280604407,43
1233.2688777418823,44
1225.7809042006695,45
1214.9744075063365,46
1201.2196552734224,47
1185.0013674927104,48
1167.7121130056844,49
1144.196003108061,50
1116.2220246399877,51
1084.0139566261469,52
1047.859879721886,53
1008.1727733260568,54
966.2613448009176,55
922.7175418205687,56
878.5018958521684,57
834.9236402430164,58
792.4145784726973,59
751.7654707027136,60
712.9472236451952,61
675.1679833749691,62
637.8099127290373,63
600.0460701917389,64
561.8045512175696,65
523.3402030521212,66
485.33237907974757,67
448.5206729637492,68
412.97212125119796,69
379.10321112069363,70
346.96275235321986,71
317.5044477874019,72
290.74274724156226,73
266.3876143723249,74
244.23674152921322,75
223.94117648160878,76
204.97060064421427,77
187.06978615777246,78
169.987987163406,79
153.46746890265024,80
137.36286946943676,81
121.50630477842228,82
105.88929472611277,83
90.45871740238728,84
75.15605149244143,85
59.90288036340952,86
44.718165296780406,87
29.578100009169123,88
14.466356934051127,89
-0.6270697352888436,90
-15.719482037772087,91
-30.81560846396963,92
-45.92363712975532,93
-61.060148100842284,94
-76.23523561339871,95
-91.46398827484067,96
-106.81769648023511,97
-122.38218647987688,98
-138.1872859541939,99
-154.26887331451346,100
-170.78010652885416,101
-187.80816806581564,102
-205.53421716982587,103
-224.2647595929426,104
-244.33650365229494,105
-266.1800716170639,106
-290.14024010021876,107
-316.39064575991824,108
-345.294716495603,109
-376.843245162378,110
-410.0446680652712,111
-444.684788068124,112
-480.5827745378656,113
-517.6092299097176,114
-554.6798901923112,115
-591.6135116594876,116
-627.7774296842132,117
-663.4261001494009,118
-699.306992640632,119
-736.133440803314,120
-774.741095013994,121
-815.2007981761919,122
-856.7469048668248,123
-899.0000128107208,124
-941.2196527482224,125
-982.1834070663929,126
-1020.8917516488731,127
-1056.139828982208,128
-1087.5547041080256,129
-1114.982608546433,130
-1138.1611572969562,131
-1155.0210343309964,132
-1170.861141457069,133
-1184.0665299818804,134
-1194.1379793310107,135
-1201.0020727516076,136
-1205.2689743393144,137
-1207.0500592840017,138
-1206.7506406041489,139
-1204.7762613291168,140
-1201.3189748552,141
-1196.5204748100718,142
-1190.570970864052,143
-1183.6053203570875,144
-1175.6785464413133,145
-1166.9181475825583,146
-1157.4023837094164,147
-1147.1375303527789,148
-1136.1404434351011,149
-1124.4282480446598,150
-1112.0279337282643,151
-1098.9582334982913,152
-1085.2243675632508,153
-1070.8300166571162,154
-1055.7759486269729,155
-1040.0477395504356,156
-1023.611637587368,157
-1006.3458374892708,158
-988.0891300189552,159
-968.7013424032228,160
-948.0548805520364,161
-925.9607650515924,162
-902.1619009527104,163
-876.4134326707705,164
-848.3340796018653,165
-817.4030307875569,166
-782.9837599446656,167
-744.5964392098412,168
-701.0391991314127,169
-653.4196965357556,170
-601.7778418183584,171
-546.0642291386985,172
-485.86750210701877,173
-421.5093208466244,174
-353.30666100934025,175
-282.31888596101965,176
-208.82207661408253,177
-133.31618224687543,178
-57.07158468663664,179
19.465095228978072,180
96.07390531851584,181
172.38191652672333,182
247.82076018664773,183
321.2174261604541,184
392.20288623101885,185
460.403266387144,186
524.8044785121184,187
584.9788695085084,188
640.6635870758947,189
692.2260075481156,190
739.7408684704913,191
783.2221376105072,192
821.531948516126,193
855.83193490993,194
886.6560251079793,195
914.617499267676,196
940.1808092327384,197
963.7518940264624,198
985.6353483870191,199
1006.0784491194663,200
1025.28283184054,201
1043.408402466221,202
1060.5591885099093,203
1076.89024320405,204
1092.5079803628917,205
1107.448273879052,206
1121.7090212121823,207
1135.3140591473527,208
1148.2672790717227,209
1160.5148475627361,210
1172.0647015601005,211
1182.8838885140628,212
1192.9654025352984,213
1202.2584093873904,214
1210.7361162910656,215
1218.325339548746,216
1224.9607089436481,217
1230.6085568116591,218
1235.1665355591763,219
1238.3846758119112,220
1240.0901816354929,221
1240.0333725061603,222
1237.9072806043607,223
1233.2688777418075,224
1225.7809042006793,225
1214.9744075063943,226
1201.2196552733587,227
1185.0013674928264,228
1167.712113005704,229
1144.1960031080632,230
1116.2220246399168,231
1084.0139566263888,232
1047.8598797219242,233
1008.1727733260356,234
966.2613448008344,235
922.7175418205285,236
878.5018958521664,237
834.9236402429736,238
792.41457847324,239
751.765470702368,240
712.9472236451804,241
675.1679833749724,242
637.80991272908,243
600.046070191414,244
561.8045512259164,245
523.3402030521175,246
485.3323790752888,247
448.5206729637768,248
412.9721212512092,249
379.1032111198817,250
346.9627523531668,251
317.50444778844553,252
290.7427472415703,253
266.387614372332,254
244.23674152914904,255
223.94117648121488,256
204.97060065293005,257
187.06978615780005,258
169.98798716325433,259
153.4674689026594,260
137.3628694693421,261
121.50630477911193,262
105.88929472613839,263
90.45871740244809,264
75.15605149242268,265
59.90287980591516,266
44.71816529676864,267
29.57810000926079,268
14.466356934051728,269
-0.627069735226964,270
-15.719482037803173,271
-30.81560846400081,272
-45.92363712980056,273
-61.06014810087616,274
-76.23523561340843,275
-91.46398827492771,276
-106.81769648027728,277
-122.38218647994208,278
-138.18728595412233,279
-154.2688733145727,280
-170.78010652882625,281
-187.80816806519664,282
-205.53421716979548,283
-224.26475959323128,284
-244.33650365252478,285
-266.18007161706095,286
-290.14024010025025,287
-316.3906457599259,288
-345.294716495478,289
-376.8432451624192,290
-410.044668065296,291
-444.68478806832564,292
-480.58277453784757,293
-517.6092299097949,294
-554.6798901928596,295
-591.6135116597752,296
-627.7774296841892,297
-663.4261001516304,298
-699.3069926406664,299
-736.1334408032416,300
-774.7410950139569,301
-815.200798176106,302
-856.7469048668175,303
-899.0000128114548,304
-941.2196527481924,305
-982.183407066332,306
-1020.8917516486915,307
-1056.139828982254,308
-1087.5547041080845,309
-1114.98260854648,310
-1138.1611572992845,311
-1155.0210343308572,312
-1170.8611414569805,313
-1184.0665299804266,314
-1194.1379793307055,315
-1201.0020727521419,316
-1205.2689743395554,317
-1207.0500592839992,318
-1206.750640604218,319
-1204.7762613292496,320
-1201.3189748547188,321
-1196.5204748101532,322
-1190.5709708640927,323
-1183.6053203571296,324
-1175.6785464413003,325
-1166.918147582608,326
-1157.4023837094692,327
-1147.137530352775,328
-1136.1404434349556,329
-1124.4282480502995,330
-1112.0279337282618,331
-1098.9582334983363,332
-1085.2243675632724,333
-1070.8300166574525,334
-1055.7759486269608,335
-1040.0477395502248,336
-1023.6116375873885,337
-1006.3458374892111,338
-988.089130018824,339
-968.7013424032071,340
-948.0548805520076,341
-925.9607650516581,342
-902.16190095273,343
-876.4134326708024,344
-848.3340796020316,345
-817.4030307875356,346
-782.9837599446828,347
-744.5964392038492,348
-701.0391991314192,349
-653.4196965352296,350
-601.777841818008,351
-546.0642291388516,352
-485.867502106144,353
-421.509320846856,354
-353.30666101028584,355
-282.31888596170836,356
-208.82207661372948,357
-133.31618224733643,358
-57.07158468663332,359
19.46509522892471,360
