X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,ANG,AVG,RIP
18.44,115.7,2.81,0.47,1.52,2.19,1.69,11.76,17.12,3.05,2.85,-45.0,-1332.82,76.27
23.5,119.8,3.35,0.69,0.5,2.61,1.81,10.46,16.0,8.98,3.44,-29.0,-1624.58,43.17
24.1,97.6,3.2,0.52,0.5,2.56,1.79,11.62,14.62,4.45,3.58,-40.0,-1535.42,68.36
24.76,108.1,2.69,0.09,0.68,2.7,1.9,10.3,16.0,7.94,2.24,-37.0,-1550.49,27.47
21.25,123.9,1.63,0.66,0.96,2.51,1.95,14.13,16.13,7.62,5.62,-31.0,-1934.89,47.1
21.39,103.6,2.52,0.14,1.39,2.05,1.55,14.58,16.39,0.14,1.95,-44.0,-1657.73,77.69
19.2,117.7,1.58,0.3,1.8,2.19,1.69,11.59,14.95,8.04,6.71,-44.0,-1483.03,71.57
23.77,112.0,0.69,0.45,2.85,2.1,1.57,14.21,14.98,4.71,4.25,-45.0,-1682.41,30.48
23.57,120.2,3.36,0.28,0.5,2.39,1.55,10.3,16.94,8.67,2.49,-28.0,-1530.11,53.3
24.74,135.8,3.13,0.34,0.5,2.36,1.61,10.63,11.4,3.57,4.34,-41.0,-1809.53,80.48
22.5,105.2,0.64,0.14,1.18,2.17,1.53,12.97,14.1,7.3,6.23,-25.0,-1805.96,53.54
23.3,120.7,1.4,0.81,2.5,2.42,1.72,14.28,16.03,2.95,2.71,-42.0,-1638.71,51.66
21.39,102.1,3.65,0.26,0.51,2.33,1.83,13.54,17.23,2.1,2.31,-36.0,-1462.5,65.13
24.73,95.7,1.49,0.31,0.5,2.03,1.53,10.07,16.91,8.2,1.36,-38.0,-1419.23,22.83
21.24,114.8,1.63,0.69,2.56,2.39,1.88,14.94,15.99,1.78,2.83,-46.0,-1555.22,68.49
24.88,85.6,1.42,0.45,0.5,2.38,1.81,10.87,15.07,5.36,3.05,-41.0,-1431.06,51.53
18.49,120.0,0.65,0.65,2.5,2.22,1.57,11.13,15.0,4.67,3.95,-46.0,-1076.85,41.84
18.95,119.0,0.63,0.81,3.93,2.37,1.52,13.55,13.72,3.71,3.54,-44.0,-1024.4,54.24
19.7,135.2,0.6,0.3,1.01,2.14,1.59,11.37,16.58,8.15,6.71,-25.0,-1756.47,68.55
22.78,116.9,3.49,0.31,0.5,2.71,1.96,10.76,13.26,2.5,5.0,-39.0,-1595.31,95.68
23.24,96.0,2.27,0.13,1.1,2.26,1.73,10.22,16.91,6.32,1.02,-41.0,-1491.92,41.11
23.21,115.7,1.5,0.48,0.57,2.26,1.67,10.56,13.45,4.49,6.3,-26.0,-1771.54,79.2
24.81,124.2,2.14,0.5,1.24,2.51,1.76,10.75,16.31,5.04,1.88,-36.0,-1635.51,43.54
23.52,93.3,2.65,0.71,0.81,2.39,1.77,10.76,14.97,8.7,4.51,-38.0,-1581.61,43.55
19.18,133.2,0.51,0.48,1.24,2.12,1.59,11.73,13.19,8.31,6.85,-25.0,-1635.16,76.08
20.27,120.0,1.29,0.06,3.15,2.25,1.75,13.95,16.79,8.44,5.94,-48.0,-1689.03,57.11
21.23,93.8,3.11,0.23,0.64,2.13,1.63,10.31,14.97,8.69,4.48,-43.0,-1386.52,48.01
22.68,102.9,0.64,0.14,1.18,2.2,1.53,13.03,14.1,7.29,6.22,-25.0,-1795.25,52.76
15.81,140.0,0.5,0.28,3.56,2.28,1.77,10.8,13.1,5.44,3.6,-48.0,-1025.36,72.01
21.24,98.2,1.44,0.81,1.53,2.22,1.72,14.28,17.11,2.95,4.65,-41.0,-1515.4,61.79
23.74,119.1,1.46,0.06,0.5,2.25,1.75,10.09,13.32,9.17,5.94,-29.0,-1879.58,52.02
24.74,85.6,2.89,0.66,0.5,2.18,1.66,11.26,15.51,6.15,1.9,-41.0,-1398.26,38.7
24.2,117.5,2.42,0.27,1.03,2.68,1.96,13.53,13.81,1.91,2.18,-44.0,-1707.99,74.26
19.51,126.9,0.53,0.99,0.77,2.61,1.95,10.04,16.58,11.71,5.17,-25.0,-1463.23,85.54
22.94,115.6,0.5,0.3,1.0,2.1,1.59,11.73,13.16,8.06,6.73,-25.0,-1890.76,48.57
23.52,94.8,3.11,0.1,0.64,2.4,1.74,10.24,14.92,8.68,4.48,-38.0,-1593.2,43.61
20.11,120.1,1.85,0.88,2.62,2.38,1.87,14.94,15.96,3.44,2.42,-45.0,-1480.24,56.55
22.68,128.1,0.64,0.71,2.66,2.5,1.75,13.09,16.36,2.77,3.96,-39.0,-1580.98,46.89
24.08,111.9,2.86,0.58,0.8,2.39,1.61,11.76,16.85,6.02,2.07,-32.0,-1597.48,41.29
23.45,108.2,3.35,0.16,0.5,2.7,1.9,10.3,16.0,5.89,0.19,-40.0,-1267.51,38.71
23.89,92.9,2.66,0.23,0.86,2.41,1.75,10.76,14.97,8.35,4.14,-40.0,-1612.03,46.02
23.64,85.8,1.52,0.45,1.84,2.24,1.7,11.54,13.42,6.26,4.38,-45.0,-1572.22,58.01
19.5,123.9,2.1,0.66,0.78,2.53,1.96,13.03,16.13,8.25,6.04,-30.0,-1732.07,65.35
23.75,117.3,0.65,0.45,2.85,2.35,1.82,13.77,14.98,4.5,4.19,-45.0,-1661.88,33.12
21.17,135.6,3.8,0.56,0.5,2.51,1.7,12.43,14.83,8.79,7.0,-25.0,-1992.99,60.16
24.69,95.7,3.11,0.55,0.5,2.44,1.6,10.15,13.33,8.16,4.98,-34.0,-1668.43,54.0
