X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,COG
20.89,136.2,1.28,0.07,2.82,2.58,1.95,10.16,13.23,8.89,8.89,20.58
23.95,82.4,1.52,0.34,1.76,2.0,1.5,14.42,17.94,1.11,1.11,16.5
15.77,124.4,1.15,0.72,3.9,2.0,1.5,10.19,11.47,8.0,8.0,20.89
17.76,118.7,3.33,0.7,1.54,2.04,1.54,10.74,14.32,6.49,6.49,20.24
20.18,117.2,1.98,0.71,1.46,2.48,1.77,11.21,13.5,9.32,9.32,21.78
17.43,118.9,0.76,0.82,1.21,2.16,1.66,12.95,15.74,8.15,8.15,20.61
22.97,88.8,0.5,0.72,3.28,2.23,1.73,11.59,14.35,5.68,5.68,20.66
24.38,125.6,0.5,0.96,3.2,2.46,1.77,14.67,16.58,2.03,2.03,18.42
20.81,133.6,1.39,0.79,1.47,2.61,1.74,11.2,15.25,4.25,4.25,20.56
18.7,114.6,0.69,0.33,2.56,2.25,1.75,14.73,16.79,1.66,1.66,17.29
22.25,124.3,3.58,0.07,0.5,2.45,1.61,13.49,15.04,5.36,5.36,21.05
19.66,110.0,0.71,0.67,1.36,2.28,1.78,12.12,12.82,6.26,6.26,20.37
22.41,88.8,2.29,0.8,0.86,2.0,1.5,10.94,11.8,8.79,8.79,19.63
20.98,124.2,1.25,0.07,1.47,2.54,1.92,10.16,12.59,9.2,9.2,20.76
23.99,99.6,1.08,0.07,2.34,2.5,1.62,10.24,10.31,2.57,2.57,20.1
22.03,112.3,2.74,0.05,1.1,2.46,1.95,10.55,17.58,0.25,0.25,21.37
21.57,136.8,1.63,0.79,2.34,2.5,1.76,12.96,15.74,5.69,5.69,20.39
21.78,123.6,1.53,0.07,1.51,2.56,1.61,12.26,17.45,0.44,0.44,20.52
21.8,110.9,0.5,0.46,3.65,2.57,1.94,12.14,15.6,3.15,3.15,20.57
24.58,93.7,1.21,0.24,2.1,2.44,1.66,13.72,14.6,3.82,3.82,19.81
24.88,118.9,2.74,0.37,0.61,2.52,1.88,12.04,16.41,1.71,1.71,21.57
19.23,136.0,0.5,0.54,3.82,2.49,1.9,13.75,15.35,6.64,6.64,21.62
24.87,99.1,2.1,0.66,1.46,2.49,1.77,11.21,13.49,4.64,4.64,21.74
18.01,110.4,0.7,0.99,2.38,2.07,1.57,10.02,12.56,12.41,12.41,21.09
19.59,114.6,0.71,0.35,1.75,2.37,1.87,14.82,16.65,6.07,6.07,17.95
16.32,127.9,3.46,0.6,0.64,2.08,1.58,14.36,15.58,11.09,11.09,19.88
22.12,112.3,1.23,0.07,1.51,2.61,1.92,10.39,16.2,0.25,0.25,21.55
17.37,122.4,2.07,0.54,1.6,2.22,1.72,11.45,12.13,6.95,6.95,20.78
21.72,110.5,0.5,0.46,3.66,2.56,1.94,12.05,15.6,3.15,3.15,20.48
22.41,100.1,2.95,0.9,0.5,2.42,1.5,11.49,14.03,4.57,4.57,20.67
18.51,134.2,1.64,0.55,2.9,2.44,1.94,10.34,15.21,0.44,0.44,21.44
15.83,134.5,1.8,0.05,2.81,2.22,1.72,14.94,17.48,7.29,7.29,15.13
18.99,126.8,3.54,0.85,0.9,2.17,1.62,12.42,14.04,9.97,9.97,21.48
21.01,136.0,0.5,0.57,3.82,2.26,1.76,13.75,15.36,6.63,6.63,21.22
24.53,98.9,2.73,0.74,0.88,2.66,1.96,10.8,14.37,4.1,4.1,21.23
19.08,139.2,1.65,0.5,2.8,2.15,1.65,12.75,14.74,2.47,2.47,20.51
17.47,130.8,2.94,0.16,0.95,2.26,1.73,10.94,11.74,4.55,4.55,20.7
24.25,128.3,2.61,0.21,0.85,2.03,1.5,13.71,14.58,4.17,4.17,19.21
24.9,94.1,2.72,0.5,0.51,2.12,1.5,13.55,14.19,3.91,3.91,20.02
21.79,101.2,1.79,0.11,1.51,2.37,1.57,12.26,17.45,0.45,0.45,20.4
17.94,128.0,1.18,0.99,2.38,2.07,1.57,10.69,16.91,8.14,8.14,20.41
19.53,136.4,2.62,0.35,1.81,2.84,1.91,11.46,11.99,5.81,5.81,21.27
23.24,128.8,2.37,0.19,1.53,2.06,1.53,13.7,14.31,5.45,5.45,20.17
18.64,127.2,2.61,0.08,0.72,2.5,1.87,10.33,16.44,2.39,2.39,21.33
16.61,118.7,3.33,0.71,1.28,2.03,1.53,10.74,13.94,6.39,6.39,20.17
24.68,80.3,1.42,0.38,1.68,2.0,1.5,12.07,15.46,2.86,2.86,19.35
24.27,124.3,3.21,0.21,0.5,2.14,1.61,13.71,15.05,3.69,3.69,20.17
18.98,126.8,3.33,0.72,1.28,2.08,1.53,12.39,13.96,6.39,6.39,20.72
16.69,130.1,3.68,0.15,1.1,2.27,1.77,10.84,13.81,10.99,10.99,21.57
16.3,134.2,2.05,0.55,2.9,2.1,1.59,13.87,15.21,0.44,0.44,20.0
19.18,128.4,0.5,0.99,2.52,2.6,1.91,10.32,16.44,7.37,7.37,21.05
22.97,85.8,0.5,0.17,3.25,2.16,1.66,11.6,15.04,4.99,4.99,21.25
19.48,125.6,0.53,0.4,0.97,2.02,1.51,14.69,17.94,3.87,3.87,15.59
22.97,87.9,0.51,0.72,3.24,2.21,1.71,11.59,12.84,4.71,4.71,21.62
24.84,137.1,1.99,0.59,0.64,2.9,1.9,12.11,17.1,1.07,1.07,19.87
19.5,99.1,1.16,0.31,2.97,2.04,1.54,10.25,10.45,6.97,6.97,20.38
19.28,126.9,1.61,0.96,3.04,2.44,1.74,12.98,15.74,7.98,7.98,20.46
19.07,136.4,1.99,0.58,0.64,2.77,1.91,12.44,16.09,7.84,7.84,21.77
22.99,119.4,2.77,0.9,1.21,2.42,1.5,12.96,14.18,5.83,5.83,20.74
24.85,128.2,2.9,0.34,0.65,2.0,1.5,14.46,17.8,0.35,0.35,16.35
16.32,128.4,3.16,0.71,1.54,2.08,1.58,10.57,14.32,6.39,6.39,20.69
15.81,136.0,0.5,0.08,3.88,2.25,1.75,13.75,15.1,7.74,7.74,20.59
22.25,101.2,0.64,0.09,0.5,2.41,1.57,12.48,15.75,4.7,4.7,20.08
20.81,133.6,1.39,0.32,1.76,2.6,1.73,14.43,15.25,6.94,6.94,20.39
24.23,113.3,2.94,0.16,0.76,2.26,1.73,11.06,17.48,1.3,1.3,21.29
24.87,99.1,0.69,0.68,1.4,2.49,1.77,11.21,13.49,4.64,4.64,21.6
24.68,76.5,1.42,0.31,1.68,2.14,1.64,14.51,16.75,1.57,1.57,17.68
18.51,137.8,2.1,0.24,2.7,2.44,1.94,13.5,13.91,0.44,0.44,20.72
16.17,134.5,1.71,0.07,1.11,2.28,1.73,14.73,16.09,7.29,7.29,18.39
21.7,137.4,2.18,0.91,0.52,2.5,1.56,12.98,13.98,4.45,4.45,20.66
19.74,110.4,0.66,0.67,1.36,2.28,1.78,10.96,11.74,6.24,6.24,21.51
18.46,139.2,1.65,0.49,0.76,2.18,1.65,12.75,14.74,4.17,4.17,21.24
15.83,134.9,2.03,0.34,2.66,2.22,1.71,14.94,17.96,5.91,5.91,14.42
18.01,110.4,0.67,0.99,2.38,2.07,1.57,10.69,12.58,12.41,12.41,20.97
19.5,101.5,1.18,0.31,3.05,2.08,1.58,10.25,10.54,6.97,6.97,20.76
18.7,116.5,0.69,0.33,2.56,2.26,1.75,14.73,16.79,2.25,2.25,17.56
23.04,89.0,0.5,0.72,3.24,2.0,1.5,11.61,11.75,4.71,4.71,19.66
19.54,127.7,2.37,0.19,1.97,2.06,1.53,13.73,14.35,9.11,9.11,20.49
24.7,136.4,1.99,0.59,0.64,2.9,1.91,14.48,16.09,2.21,2.21,19.77
15.59,129.4,1.64,0.07,2.28,2.09,1.59,10.71,13.06,0.27,0.27,20.91
21.59,110.5,0.5,0.46,3.66,2.54,1.94,12.05,16.78,3.21,3.21,20.62
22.53,130.8,2.14,0.32,1.66,2.65,1.79,11.0,15.03,2.08,2.08,20.13
18.99,126.9,0.71,0.35,1.77,2.37,1.87,12.54,16.59,7.42,7.42,20.81
22.23,128.3,2.98,0.07,0.5,2.35,1.51,13.49,14.36,6.41,6.41,19.99
16.62,118.7,3.54,0.84,0.9,2.04,1.54,10.77,14.04,9.97,9.97,20.5
19.31,123.5,1.98,0.9,0.56,2.49,1.56,11.9,15.43,4.79,4.79,20.09
23.07,114.6,0.73,0.35,1.76,2.37,1.87,13.61,16.34,3.59,3.59,20.57
18.53,123.2,1.77,0.31,1.42,2.4,1.9,10.83,15.59,8.88,8.88,21.74
22.37,127.2,2.94,0.71,1.03,2.59,1.73,11.0,14.34,5.6,5.6,20.92
21.01,136.0,0.5,0.55,3.82,2.31,1.75,13.71,15.35,6.64,6.64,21.24
24.79,94.2,1.21,0.24,2.1,2.33,1.54,13.8,17.49,0.71,0.71,19.37
19.43,127.6,0.99,0.67,1.24,2.6,1.9,13.21,16.14,6.26,6.26,20.53
18.01,110.4,0.72,0.99,2.38,2.06,1.55,10.01,12.65,12.34,12.34,21.11
24.2,138.5,0.55,0.79,1.21,2.5,1.77,14.67,16.58,1.96,1.96,18.31
24.63,126.8,3.15,0.88,0.5,2.2,1.65,13.17,14.04,2.33,2.33,20.9
19.25,134.5,1.8,0.51,2.59,2.22,1.72,14.94,17.55,6.21,6.21,15.08
22.97,88.8,0.5,0.91,3.24,2.23,1.73,11.59,11.75,5.41,5.41,20.3
23.95,82.4,1.52,0.54,1.43,2.0,1.5,11.88,17.94,0.79,0.79,19.37
17.45,130.7,1.81,0.78,1.19,2.39,1.89,10.94,11.67,1.41,1.41,20.78
18.31,114.6,2.1,0.33,2.62,2.19,1.69,14.73,16.79,1.42,1.42,16.81
24.55,114.6,0.69,0.38,2.57,2.12,1.5,12.29,15.5,1.68,1.68,20.55
17.47,130.8,2.94,0.16,1.03,2.32,1.79,10.94,13.46,11.12,11.12,21.72
18.99,126.2,3.54,0.87,0.9,2.2,1.65,12.43,14.04,9.97,9.97,21.6
23.24,128.5,2.34,0.51,1.29,2.06,1.53,10.55,15.23,4.53,4.53,20.12
19.48,125.6,1.41,0.4,0.97,2.02,1.5,13.77,17.92,3.87,3.87,18.02
24.61,137.1,1.99,0.59,0.64,2.88,1.89,13.2,16.09,2.14,2.14,20.0
24.52,88.4,0.84,0.79,2.44,2.4,1.76,11.91,15.67,2.82,2.82,20.36
17.39,130.4,2.99,0.16,0.95,2.27,1.71,12.1,12.82,4.57,4.57,20.96
17.32,127.6,2.9,0.37,0.65,2.0,1.5,13.09,17.8,1.76,1.76,18.85
24.79,128.5,0.58,0.22,2.78,2.0,1.5,13.71,14.58,2.47,2.47,20.12
23.95,81.9,1.52,0.05,1.76,2.01,1.51,14.42,17.45,1.11,1.11,17.02
21.78,123.6,1.55,0.07,1.51,2.58,1.62,12.26,17.45,0.44,0.44,20.51
22.0,129.4,3.65,0.33,0.5,2.37,1.63,11.51,16.12,4.88,4.88,20.91
24.54,80.1,1.62,0.38,1.68,2.21,1.71,12.05,15.46,3.0,3.0,19.84
23.19,128.4,0.5,0.98,1.51,2.5,1.91,10.35,13.24,5.37,5.37,21.24
24.41,97.6,0.52,1.0,0.67,2.46,1.77,13.16,16.74,1.39,1.39,20.94
20.98,124.9,0.51,0.92,1.47,2.58,1.92,10.16,16.45,5.57,5.57,21.52
18.51,137.5,1.06,0.54,2.88,2.44,1.94,12.98,15.05,0.76,0.76,21.52
24.25,114.6,0.69,0.24,2.57,2.6,1.98,14.73,15.61,1.6,1.6,19.57
24.53,134.3,0.78,0.15,2.61,2.63,1.98,10.58,12.13,5.58,5.58,21.7
16.61,118.7,3.5,0.71,1.28,2.03,1.53,10.74,13.94,6.39,6.39,20.16
21.57,136.8,1.63,0.79,1.16,2.5,1.76,12.96,15.74,5.66,5.66,20.6
22.2,132.1,1.01,0.11,2.85,2.18,1.57,10.16,12.33,8.47,8.47,20.97
18.01,118.5,0.7,0.98,2.38,2.15,1.65,10.02,14.82,2.46,2.46,20.88
24.65,114.6,0.71,0.97,0.55,2.48,1.77,14.47,16.58,1.77,1.77,18.89
19.11,139.9,1.63,0.79,2.39,2.49,1.76,12.98,15.74,8.15,8.15,20.56
21.03,101.2,3.72,0.07,0.5,2.27,1.77,12.48,15.3,5.4,5.4,20.94
24.18,127.8,2.9,0.31,0.58,2.01,1.51,14.25,17.8,1.02,1.02,17.41
23.47,93.7,3.18,0.84,0.55,2.16,1.66,13.74,16.7,2.83,2.83,20.46
17.47,131.1,2.94,0.14,1.49,2.31,1.79,13.17,14.34,1.33,1.33,20.58
15.31,129.0,1.8,0.05,2.7,2.04,1.54,14.94,17.48,7.31,7.31,14.58
20.81,134.1,1.39,0.54,1.43,2.56,1.61,12.28,15.25,0.58,0.58,20.53
24.54,125.6,0.62,0.96,3.05,2.46,1.77,12.59,16.58,1.88,1.88,20.89
18.99,126.2,3.54,0.37,0.66,2.2,1.65,12.43,14.06,9.95,9.95,21.61
24.55,138.5,0.5,0.79,1.21,2.5,1.77,14.67,16.58,1.87,1.87,18.25
19.31,133.6,1.98,0.9,0.56,2.64,1.73,11.9,15.43,4.84,4.84,20.53
16.1,134.5,1.71,0.07,1.11,2.12,1.58,14.78,16.09,7.29,7.29,17.82
22.94,127.6,2.78,0.32,0.65,2.0,1.5,14.46,17.8,0.37,0.37,16.11
24.89,94.5,2.65,0.5,0.51,2.12,1.5,11.74,14.19,3.91,3.91,20.49
15.83,135.1,1.8,0.05,2.3,2.07,1.57,14.36,17.47,7.32,7.32,17.5
21.01,136.0,0.5,0.58,3.82,2.26,1.76,13.74,15.36,6.63,6.63,21.2
20.44,119.4,2.76,0.9,1.19,2.42,1.5,14.75,16.72,5.84,5.84,16.98
24.79,128.5,0.58,0.23,0.61,2.0,1.5,13.71,14.58,2.03,2.03,19.33
18.72,126.9,0.71,0.58,1.77,2.41,1.91,12.54,16.59,7.48,7.48,21.02
18.02,136.4,1.95,0.57,0.64,2.41,1.91,12.44,16.09,7.84,7.84,21.78
15.83,125.5,2.02,0.2,1.2,2.06,1.56,10.84,15.32,10.99,10.99,21.0
19.59,114.6,1.39,0.35,1.75,2.34,1.82,14.82,16.63,3.88,3.88,17.68
19.12,114.6,0.74,0.35,3.08,2.25,1.75,13.61,16.34,7.53,7.53,20.53
24.61,139.6,1.61,0.78,0.66,2.49,1.76,12.98,16.57,0.48,0.48,20.88
18.7,115.2,0.67,0.33,2.56,2.26,1.76,14.73,16.8,6.26,6.26,17.59
21.48,127.9,1.6,0.6,0.64,2.26,1.76,14.36,15.58,5.94,5.94,20.06
24.38,134.5,1.71,0.08,1.11,2.28,1.73,14.73,16.09,2.15,2.15,18.89
24.79,138.4,1.22,0.24,2.1,2.33,1.54,13.8,15.38,0.71,0.71,20.61
20.77,114.6,2.1,0.27,1.98,2.19,1.69,14.73,16.79,2.03,2.03,17.48
15.83,134.9,2.06,0.97,2.71,2.23,1.71,14.94,16.57,5.91,5.91,17.03
20.81,134.0,1.39,0.32,1.04,2.37,1.5,14.43,15.25,6.94,6.94,20.01
21.03,101.2,3.72,0.07,0.5,2.27,1.77,12.48,15.32,5.4,5.4,20.89
21.57,136.8,1.63,0.72,0.61,2.5,1.76,13.49,15.76,5.06,5.06,21.6
19.25,134.5,1.8,0.51,2.59,2.24,1.74,14.94,17.55,6.2,6.2,15.12
24.38,97.6,0.52,1.0,0.67,2.46,1.77,13.22,16.39,2.03,2.03,19.49
23.95,84.3,1.52,0.59,1.43,2.0,1.5,14.17,16.1,0.79,0.79,19.22
17.56,126.2,3.55,0.87,1.03,2.32,1.79,10.94,14.04,10.02,10.02,20.88
19.59,114.6,0.73,0.63,0.64,2.37,1.87,13.14,16.65,6.07,6.07,20.07
18.98,130.0,3.48,0.86,1.22,2.32,1.77,12.42,14.52,9.5,9.5,21.24
18.54,116.5,2.07,0.33,2.67,2.24,1.74,12.1,15.49,2.25,2.25,21.31
17.32,133.7,2.9,0.37,1.25,2.01,1.51,13.06,17.8,7.09,7.09,20.25
19.48,134.7,0.53,0.4,3.24,2.19,1.5,14.69,17.94,3.83,3.83,15.53
24.27,124.3,3.21,0.21,0.5,2.14,1.61,13.71,15.05,3.21,3.21,21.26
18.99,126.9,0.71,0.35,1.77,2.37,1.87,12.63,16.59,7.42,7.42,20.7
19.11,114.6,2.1,0.33,2.55,2.3,1.69,14.35,14.43,1.45,1.45,20.33
24.41,97.3,0.52,0.99,0.67,2.46,1.77,10.93,16.74,1.85,1.85,20.14
23.01,88.8,2.29,0.8,0.97,2.0,1.5,11.05,11.8,8.19,8.19,21.06
21.79,123.8,1.83,0.07,1.51,2.6,1.73,11.87,17.45,3.76,3.76,21.21
17.32,127.6,2.9,0.87,0.7,2.0,1.5,13.09,17.76,1.76,1.76,18.87
24.01,134.5,0.92,0.51,2.59,2.07,1.54,13.76,17.77,1.22,1.22,19.11
21.03,101.2,3.72,0.06,0.5,2.27,1.77,12.48,15.3,5.4,5.4,20.94
20.81,123.5,1.39,0.32,1.76,2.49,1.56,14.43,15.25,6.89,6.89,20.06
16.32,127.9,3.46,0.6,1.04,2.17,1.67,14.31,15.58,11.09,11.09,20.18
24.93,89.6,0.66,0.74,2.51,2.0,1.5,11.61,11.75,4.47,4.47,20.22
24.39,82.0,1.59,0.54,1.43,2.02,1.5,13.22,17.94,0.67,0.67,19.81
24.55,114.6,0.7,0.3,2.57,2.6,1.98,14.74,16.79,1.47,1.47,17.53
22.94,114.6,0.7,0.33,2.56,2.25,1.75,12.94,14.2,1.4,1.4,20.6
24.38,97.6,0.52,0.98,2.93,2.5,1.77,14.46,16.41,2.21,2.21,19.03
24.84,136.3,1.99,0.36,0.64,2.86,1.87,14.48,16.09,2.07,2.07,19.66
24.25,125.5,0.5,0.08,3.22,2.37,1.75,14.73,15.1,3.65,3.65,19.66
19.06,110.4,0.74,0.99,2.38,2.2,1.57,10.69,12.71,11.24,11.24,20.47
16.69,134.9,3.69,0.36,1.2,2.21,1.71,14.3,17.96,5.91,5.91,17.5
19.48,125.6,0.73,0.4,0.97,2.03,1.53,13.77,17.94,5.58,5.58,18.65
23.02,126.9,1.6,0.96,1.72,2.56,1.86,12.98,16.05,3.93,3.93,20.58
19.59,127.0,1.21,0.7,1.42,2.45,1.75,12.12,17.14,1.67,1.67,21.2
16.41,136.8,3.05,0.79,1.16,2.33,1.58,12.96,15.74,5.25,5.25,20.88
16.37,137.1,1.99,0.55,0.64,2.36,1.86,13.27,15.97,7.28,7.28,21.63
24.2,138.5,0.55,0.79,1.21,2.51,1.78,14.67,16.58,2.22,2.22,18.19
24.38,97.6,0.52,0.35,0.63,2.46,1.77,14.46,17.96,0.66,0.66,16.96
24.52,133.3,0.78,0.8,2.66,2.4,1.76,11.91,15.74,2.6,2.6,20.52
19.48,116.0,1.2,0.4,1.69,2.24,1.73,14.65,17.94,3.87,3.87,16.08
19.07,136.4,1.92,0.58,0.64,2.76,1.91,12.44,17.54,6.39,6.39,21.2
22.25,126.7,3.61,0.05,0.5,2.45,1.61,12.96,15.02,5.36,5.36,20.96
24.41,95.4,0.61,1.0,0.97,2.46,1.77,14.4,16.76,1.39,1.39,18.45
24.63,134.4,1.99,0.54,0.64,2.88,1.89,12.19,17.91,0.46,0.46,21.18
18.9,130.8,3.37,0.16,1.03,2.18,1.65,12.43,14.34,9.76,9.76,21.4
24.73,136.4,1.89,0.33,1.75,2.88,1.91,14.86,16.09,2.18,2.18,19.0
24.85,128.2,2.9,0.34,0.7,2.02,1.52,14.46,17.9,0.25,0.25,16.38
16.7,126.9,3.69,0.19,0.87,2.12,1.62,10.84,15.32,9.95,9.95,20.32
19.31,123.5,0.61,0.9,0.52,2.52,1.57,14.48,16.73,4.79,4.79,17.95
20.81,129.4,1.39,0.51,0.64,2.6,1.73,11.92,15.25,1.62,1.62,21.08
24.38,125.6,0.5,0.96,0.93,2.3,1.79,14.67,16.58,2.04,2.04,18.42
22.25,100.5,0.64,0.09,0.5,2.41,1.57,12.48,15.75,4.7,4.7,20.07
17.47,130.8,2.94,0.15,0.65,2.04,1.51,10.9,13.46,11.12,11.12,20.96
24.44,128.6,0.69,0.07,2.64,2.15,1.52,13.48,15.61,1.6,1.6,20.22
19.0,123.5,1.98,0.9,0.56,2.09,1.56,12.41,15.43,8.57,8.57,20.36
19.3,126.8,3.54,0.85,0.9,2.56,1.62,11.91,14.04,4.81,4.81,20.89
19.59,114.6,1.4,0.31,2.56,2.37,1.85,14.73,16.79,1.7,1.7,17.63
20.77,95.2,2.1,0.27,1.98,2.11,1.61,14.73,16.79,1.38,1.38,16.64
18.7,114.6,0.69,0.33,2.56,2.25,1.75,14.73,16.79,1.92,1.92,17.76
24.38,138.0,0.55,0.78,1.17,2.5,1.77,14.46,16.41,1.97,1.97,19.45
18.7,119.0,0.67,0.33,2.82,2.26,1.76,14.72,16.8,6.26,6.26,17.55
19.31,127.8,0.55,0.87,0.52,2.52,1.57,14.48,17.78,4.79,4.79,16.8
15.83,134.5,0.58,0.05,2.66,2.22,1.72,14.6,17.48,2.77,2.77,16.84
20.44,133.5,1.57,0.9,2.62,2.46,1.5,14.75,16.74,5.82,5.82,17.01
19.59,134.8,0.53,0.35,1.75,2.38,1.88,14.36,16.65,6.07,6.07,19.22
24.89,123.5,1.39,0.32,0.64,2.49,1.56,14.43,15.25,2.12,2.12,19.56
18.31,114.6,2.07,0.33,2.62,2.08,1.58,14.73,16.79,1.42,1.42,16.5
24.79,94.2,1.18,0.24,2.1,2.28,1.5,13.8,17.49,0.71,0.71,19.23
19.07,136.3,1.99,0.71,0.64,2.33,1.78,12.44,16.09,7.84,7.84,21.65
16.92,122.2,3.51,0.31,1.42,2.15,1.58,14.36,15.6,2.38,2.38,19.06
15.44,134.5,1.8,0.51,2.7,2.04,1.54,14.84,17.55,6.21,6.21,15.16
15.83,135.1,2.03,0.34,2.66,2.22,1.71,14.98,15.92,5.91,5.91,18.48
19.27,118.7,0.68,0.63,0.64,2.37,1.87,13.14,16.65,0.5,0.5,20.91
24.25,114.6,0.69,0.24,2.59,2.6,1.98,14.68,15.62,1.63,1.63,19.6
19.48,136.7,0.53,0.4,1.75,2.42,1.91,14.69,16.09,2.2,2.2,19.28
24.58,93.7,1.21,0.24,2.1,2.54,1.75,13.72,14.58,3.82,3.82,19.99
24.38,134.6,1.63,0.08,1.16,2.28,1.73,14.73,16.09,2.15,2.15,18.9
19.38,133.3,1.39,0.4,1.04,2.38,1.5,14.43,15.25,4.22,4.22,19.12
16.17,128.3,1.71,0.07,1.11,2.16,1.66,14.96,15.58,7.34,7.34,18.8
16.35,128.3,0.73,0.4,0.97,2.03,1.53,13.77,15.57,5.64,5.64,19.87
