X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,COG
16,100,3,0.5,1,2.5,1.5,13,17,4,12,19.27
17,100,1,0.5,4,2.0,1.5,12,17,16,16,20.95
15,130,3,0.5,2,2.0,1.5,14,16,16,12,20.14
17,140,4,0.5,1,2.0,1.5,11,17,0,12,19.42
18,120,1,0.5,2,2.5,1.5,11,13,16,16,20.76
22,110,2,0.5,2,2.0,1.5,12,13,4,6,20.64
21,150,3,0.5,1,2.5,1.5,12,14,16,16,20.94
15,130,1,0.5,1,2.0,1.5,11,12,2,0,20.72
15,100,1,0.5,4,2.0,1.5,12,14,16,16,20.86
16,100,2,0.5,1,2.0,1.5,13,14,4,2,20.03
24,120,1,0.5,1,2.5,1.5,10,12,4,8,20.62
22,120,3,0.5,1,2.5,1.5,11,16,8,0,19.97
17,130,1,0.5,4,2.5,1.5,10,12,16,16,21.53
24,140,2,0.5,1,2.0,1.5,10,12,4,8,20.61
19,110,3,0.5,1,2.0,1.5,13,15,16,16,20.34
21,120,2,0.5,1,2.5,1.5,14,18,16,8,19.95
22,100,2,0.5,2,2.0,1.5,10,15,4,4,20.96
16,100,2,0.5,1,2.0,1.5,14,17,16,16,18.52
23,100,1,0.5,3,2.5,1.5,10,16,12,0,20.64
20,100,3,0.5,1,2.5,1.5,14,17,12,10,18.63
21,120,3,0.5,1,2.0,1.5,11,14,6,0,20.38
23,120,2,0.5,1,2.0,1.5,12,17,10,0,19.6
18,110,3,0.5,1,2.0,1.5,13,18,8,12,19.24
15,140,4,0.5,1,2.0,1.5,14,17,6,0,18.78
21,150,3,0.5,1,2.5,1.5,12,14,14,10,19.81
15,140,2,0.5,1,2.0,1.5,14,18,8,0,19.99
17,100,3,0.5,2,2.0,1.5,13,14,6,4,20.4
15,140,2,0.5,1,2.0,1.5,11,17,8,0,19.71
15,120,3,0.5,1,2.0,1.5,12,13,16,16,19.71
20,140,3,0.5,1,2.0,1.5,12,13,16,16,19.75
24,120,2,0.5,1,2.5,1.5,12,14,12,8,20.77
23,100,1,0.5,3,2.5,1.5,10,12,12,12,21.28
18,100,3,0.5,1,2.0,1.5,13,18,8,0,19.75
22,110,2,0.5,2,2.0,1.5,12,13,8,10,20.74
23,100,2,0.5,1,2.0,1.5,10,12,16,12,20.81
22,110,2,0.5,2,2.0,1.5,11,12,8,10,20.29
23,100,1,0.5,2,2.0,1.5,14,18,8,0,20.2
19,150,2,0.5,1,2.5,1.5,12,13,16,16,19.78
21,130,1,0.5,1,2.0,1.5,11,12,16,16,20.97
19,140,2,0.5,2,2.0,1.5,10,13,10,4,19.68
16,130,2,0.5,1,2.0,1.5,13,15,16,16,20.19
24,100,1,0.5,2,2.5,1.5,11,12,4,6,20.28
23,100,2,0.5,1,2.0,1.5,10,17,14,0,19.4
19,140,1,0.5,3,2.0,1.5,10,17,14,0,19.7
20,100,2,0.5,1,2.0,1.5,11,16,10,0,20.48
20,140,2,0.5,1,2.5,1.5,14,18,16,8,19.96
19,140,1,0.5,1,2.5,1.5,11,13,16,16,20.3
18,140,3,0.5,1,2.0,1.5,12,14,16,16,20.8
22,120,3,0.5,1,2.5,1.5,12,16,8,0,20.37
21,100,2,0.5,2,2.0,1.5,10,15,8,8,20.88
22,100,2,0.5,2,2.0,1.5,11,13,4,8,19.79
16,140,4,0.5,1,2.0,1.5,14,17,4,0,18.6
19,150,2,0.5,2,2.0,1.5,12,16,16,16,20.59
18,100,3,0.5,1,2.0,1.5,12,16,16,16,20.73
15,130,1,0.5,3,2.0,1.5,13,15,10,14,20.5
16,150,2,0.5,1,2.0,1.5,14,16,8,12,20.41
15,140,1,0.5,3,2.5,1.5,15,17,16,16,15.9
15,130,3,0.5,1,2.0,1.5,12,15,16,16,20.84
15,150,2,0.5,1,2.0,1.5,13,15,8,4,19.52
16,100,3,0.5,1,2.5,1.5,14,17,16,16,18.51
19,140,2,0.5,1,2.0,1.5,12,16,16,16,20.88
22,130,3,0.5,1,2.5,1.5,11,16,12,2,19.64
15,100,1,0.5,3,2.5,1.5,10,16,12,0,20.58
