X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,ANG,AVG,RIP
18.49,116.9,2.03,0.72,2.39,2.26,1.76,10.59,15.46,2.17,1.72,-46.0,-1266.97,74.29
21.93,99.0,3.52,0.35,0.52,2.33,1.83,12.22,15.12,8.68,5.85,-32.0,-1735.75,56.96
23.66,121.3,0.66,0.31,3.04,2.02,1.52,12.88,17.77,6.42,1.53,-41.0,-1658.97,18.81
24.93,107.3,1.3,0.33,0.99,2.56,1.92,14.51,16.93,3.55,1.13,-36.0,-1703.58,42.33
20.4,132.0,0.71,0.2,2.49,2.26,1.62,10.24,15.14,0.94,4.74,-46.0,-1280.96,74.26
24.49,95.4,0.95,0.94,2.37,2.23,1.6,11.33,12.8,1.31,2.78,-44.0,-1430.11,54.94
17.5,121.2,1.04,0.87,3.25,2.13,1.51,10.77,12.21,5.81,6.76,-45.0,-1061.93,43.74
22.46,134.2,0.82,0.89,2.39,2.6,1.94,14.77,17.39,5.78,3.15,-34.0,-1775.97,40.29
22.3,136.7,2.52,0.74,1.32,2.53,1.65,13.44,14.8,5.73,4.37,-32.0,-1854.91,62.68
22.89,114.5,2.49,0.5,1.36,2.77,1.95,13.31,13.49,5.86,5.7,-35.0,-1872.91,70.85
24.3,132.5,3.21,0.36,0.5,2.22,1.68,10.87,16.32,7.65,2.38,-30.0,-1725.06,36.42
24.99,99.4,1.95,0.44,1.32,2.46,1.64,11.43,17.37,4.59,0.64,-37.0,-1455.91,48.75
24.82,98.4,2.76,0.0,0.5,2.1,1.59,14.77,15.56,3.41,2.62,-39.0,-1770.51,52.87
22.57,106.6,3.24,0.33,0.5,2.04,1.54,12.99,16.17,1.13,3.87,-35.0,-1636.94,76.05
24.2,87.0,1.62,0.87,1.95,2.33,1.7,10.32,11.45,1.64,0.51,-44.0,-1436.32,66.1
17.59,130.5,0.93,0.87,2.11,2.22,1.6,11.22,12.21,5.76,6.75,-30.0,-1341.29,90.68
23.82,134.1,1.83,0.24,1.39,2.81,1.97,13.74,16.41,4.89,2.77,-35.0,-1911.55,44.99
22.6,123.7,1.04,0.8,1.96,2.28,1.66,11.22,13.3,5.8,3.96,-44.0,-1503.46,45.79
23.75,137.3,2.74,0.58,0.95,2.44,1.9,11.95,17.16,7.16,1.95,-28.0,-1745.88,48.59
24.99,117.1,0.85,0.91,2.51,2.2,1.6,10.06,17.92,2.12,0.09,-36.0,-1308.82,60.99
24.16,101.2,1.81,0.03,1.67,2.46,1.61,10.87,16.63,7.87,2.1,-42.0,-1562.87,33.87
22.22,133.3,0.82,0.43,0.55,2.72,1.81,10.62,17.37,5.49,3.39,-25.0,-1611.65,73.01
19.78,101.6,3.91,0.04,0.54,2.09,1.59,12.44,16.31,7.29,3.42,-41.0,-1321.22,47.03
22.22,93.4,0.66,0.0,3.04,2.24,1.61,12.74,16.74,0.09,0.74,-41.0,-1462.95,37.08
22.43,135.9,0.67,0.87,2.94,2.22,1.59,14.52,17.15,3.52,0.89,-38.0,-1520.04,29.67
22.99,97.3,1.09,0.32,1.3,2.36,1.75,12.81,12.9,4.13,4.04,-42.0,-1515.45,64.17
22.31,136.7,1.94,0.71,1.89,2.15,1.62,11.4,12.73,3.69,4.27,-44.0,-1675.33,78.96
24.16,104.1,1.79,0.26,1.22,2.04,1.54,10.44,16.71,8.09,2.13,-42.0,-1609.19,33.19
23.31,79.1,1.2,0.35,1.08,2.05,1.55,10.76,11.66,6.73,5.83,-35.0,-1536.41,57.94
22.22,93.9,0.5,0.83,3.04,2.26,1.62,12.74,17.8,0.09,2.17,-38.0,-1249.45,50.44
23.88,137.7,2.76,0.87,0.95,2.4,1.86,10.12,17.16,8.99,1.96,-26.0,-1602.16,55.87
18.68,112.9,3.03,0.43,1.43,2.21,1.71,13.4,13.45,3.24,3.19,-47.0,-1427.46,72.68
19.77,98.4,3.86,0.0,0.5,2.06,1.56,11.38,14.79,6.83,3.42,-43.0,-1254.68,56.7
22.46,136.0,0.67,0.55,0.64,2.47,1.81,10.57,17.15,5.87,3.39,-26.0,-1625.8,66.96
22.6,124.3,1.04,0.87,2.11,2.17,1.66,10.86,16.71,5.79,0.71,-41.0,-1419.97,21.35
24.8,107.5,0.51,0.86,3.11,2.48,1.62,10.87,12.74,3.7,2.03,-42.0,-1389.6,36.46
23.13,94.1,0.66,0.0,2.95,2.35,1.85,12.85,16.96,0.09,0.74,-41.0,-1556.78,44.82
21.67,98.5,1.12,0.66,0.51,2.29,1.63,11.09,15.62,0.65,5.18,-25.0,-1453.19,91.51
23.34,84.0,0.84,0.64,2.08,2.09,1.59,12.74,14.32,3.48,3.59,-46.0,-1402.74,46.44
22.65,132.0,0.87,0.2,1.96,2.36,1.75,11.47,13.09,5.49,4.83,-43.0,-1658.35,52.11
17.62,123.7,1.04,0.87,2.11,2.28,1.66,11.0,12.21,5.76,6.75,-31.0,-1300.08,93.49
24.22,136.9,1.85,0.01,1.68,2.45,1.54,10.86,16.71,7.92,2.07,-35.0,-1747.43,26.47
22.35,82.5,3.15,0.3,0.5,2.02,1.52,12.99,16.15,1.13,4.13,-40.0,-1429.59,79.55
22.62,123.2,0.53,0.06,2.45,2.04,1.53,12.53,16.49,3.15,3.89,-47.0,-1623.33,42.09
23.93,123.5,0.56,0.02,1.96,2.31,1.79,11.15,16.17,1.03,0.98,-43.0,-1618.6,48.64
23.4,86.3,0.5,0.64,2.06,2.22,1.66,11.21,11.46,4.46,4.71,-36.0,-1473.71,45.35
22.76,123.2,1.35,0.06,2.39,2.39,1.87,12.45,16.42,4.87,3.82,-46.0,-1770.21,68.11
24.99,99.4,1.95,0.43,1.39,2.47,1.64,11.39,17.37,4.59,0.63,-37.0,-1455.89,48.1
17.53,139.9,1.12,0.66,2.81,2.43,1.66,11.09,15.55,5.85,5.19,-46.0,-1122.49,50.59
21.6,86.2,0.5,0.36,2.87,2.02,1.52,14.55,15.5,5.92,5.9,-47.0,-1410.53,29.39
21.82,123.7,1.04,0.87,2.11,2.16,1.61,11.22,12.28,0.57,1.63,-45.0,-1399.87,55.39
22.42,135.9,0.56,0.88,3.5,2.18,1.52,10.88,17.14,9.69,3.42,-34.0,-1333.38,78.34
24.14,107.3,1.79,0.33,0.92,2.78,1.79,13.92,16.71,3.27,0.48,-37.0,-1502.67,48.3
18.65,105.4,0.61,0.83,1.35,2.06,1.56,13.39,13.45,3.25,3.18,-36.0,-1154.84,72.16
24.65,136.9,1.85,0.01,1.68,2.52,1.54,10.86,16.06,7.27,2.07,-36.0,-1741.3,28.29
22.3,136.7,0.69,0.74,1.29,2.52,1.65,11.4,16.14,8.1,3.36,-33.0,-1605.36,48.15
22.58,122.6,3.52,0.0,0.5,2.12,1.6,11.38,15.56,7.8,3.91,-33.0,-1719.68,45.94
21.82,139.5,1.04,0.87,2.11,2.16,1.61,10.39,15.92,0.57,1.63,-43.0,-1349.68,66.13
19.9,104.6,3.84,0.82,0.54,2.09,1.59,12.72,16.4,7.09,3.42,-38.0,-1313.58,55.83
22.22,133.3,2.55,0.54,1.37,2.7,1.79,10.62,10.74,3.24,3.35,-43.0,-1576.37,80.75
24.12,104.5,1.75,0.01,1.75,2.53,1.62,10.86,16.71,8.02,2.17,-41.0,-1573.32,29.99
24.57,131.0,0.96,0.86,0.74,2.47,1.69,10.82,16.25,7.59,2.18,-31.0,-1633.27,35.86
24.84,114.5,0.84,0.48,0.5,2.1,1.59,10.81,16.32,3.58,1.84,-37.0,-1525.23,50.33
22.12,83.7,2.36,0.66,1.01,2.02,1.52,10.75,11.2,0.07,0.52,-45.0,-1373.53,76.19
24.96,100.4,2.07,0.43,1.36,2.74,1.94,13.41,13.45,2.04,2.08,-44.0,-1646.54,72.02
22.57,106.6,0.51,0.33,2.45,2.04,1.54,12.49,16.16,1.16,3.87,-46.0,-1445.62,50.53
23.28,83.8,0.5,0.61,3.17,2.15,1.51,10.76,16.38,4.43,3.34,-45.0,-1226.5,38.52
23.42,86.2,0.5,0.64,2.06,2.02,1.52,14.7,15.41,4.88,4.16,-44.0,-1495.15,29.4
24.95,106.7,0.52,0.36,1.03,2.16,1.51,14.68,16.91,0.96,1.13,-37.0,-1642.63,38.18
22.22,93.4,0.51,0.0,3.04,2.23,1.61,10.73,16.51,0.09,1.87,-45.0,-1317.67,49.72
22.46,133.1,2.28,0.89,1.49,2.54,1.88,14.77,17.38,5.77,3.16,-30.0,-1917.82,36.97
19.36,98.4,1.96,0.4,0.5,2.01,1.51,13.41,13.45,3.23,3.19,-42.0,-1194.35,68.0
23.77,121.3,0.65,0.3,0.55,2.17,1.63,12.58,17.75,6.65,1.48,-28.0,-1574.04,51.27
24.28,133.2,3.2,0.32,0.51,2.35,1.79,14.09,16.32,2.68,0.45,-38.0,-1651.08,52.54
22.99,97.3,1.12,0.32,1.3,2.22,1.62,12.53,15.76,3.85,4.04,-42.0,-1541.14,68.46
24.32,72.3,2.13,0.28,0.57,2.01,1.51,10.37,15.71,8.09,2.97,-43.0,-1367.98,32.94
24.8,101.3,0.5,0.34,3.07,2.13,1.51,14.61,16.94,3.46,1.13,-41.0,-1609.06,11.88
23.28,83.7,0.5,0.62,3.13,2.15,1.65,10.87,11.46,1.68,1.09,-43.0,-1283.43,36.14
23.9,123.5,0.56,0.33,2.47,2.3,1.78,10.32,16.17,2.88,2.93,-45.0,-1529.07,44.47
23.19,121.3,0.53,0.49,1.28,2.55,2.0,12.88,17.86,6.35,1.48,-31.0,-1572.6,44.66
24.4,135.9,0.67,0.95,2.78,2.24,1.61,14.52,17.16,3.95,1.44,-33.0,-1699.18,31.36
24.22,137.0,0.88,0.01,1.66,2.44,1.54,10.86,16.71,6.18,0.33,-40.0,-1540.88,36.43
24.93,106.6,0.85,0.35,1.04,2.08,1.58,14.05,16.43,2.86,0.48,-40.0,-1645.07,38.87
22.43,134.2,0.82,0.89,1.33,2.54,1.88,14.71,17.19,5.86,3.38,-31.0,-1837.44,40.67
19.78,101.6,0.56,0.03,0.5,2.09,1.59,10.88,16.31,5.95,3.42,-31.0,-1215.16,92.53
22.52,106.6,3.24,0.32,0.5,2.02,1.52,12.99,16.17,4.12,3.87,-35.0,-1677.17,59.07
24.48,100.8,2.07,0.43,1.36,2.7,1.94,13.41,13.45,2.25,2.21,-44.0,-1634.03,70.55
21.6,86.2,0.52,0.31,2.87,2.02,1.52,14.55,15.5,2.49,1.54,-46.0,-1400.74,28.98
24.12,112.8,1.82,0.49,1.44,2.04,1.54,10.86,16.81,8.02,2.07,-39.0,-1659.59,28.13
21.75,124.3,1.03,0.87,2.83,2.17,1.66,10.86,16.69,5.79,4.56,-43.0,-1450.72,42.58
24.76,105.4,1.36,0.86,2.02,2.48,1.62,11.1,12.76,3.69,2.03,-44.0,-1519.82,57.59
17.28,139.9,0.67,0.01,2.92,2.43,1.66,10.95,15.55,5.57,5.18,-48.0,-1135.56,45.26
22.35,134.0,3.15,0.3,0.51,2.1,1.59,12.99,16.15,1.13,4.13,-30.0,-1808.02,71.28
23.77,121.2,3.07,0.3,0.5,2.55,1.63,12.58,17.75,6.65,1.48,-25.0,-1558.11,64.63
21.75,139.9,1.12,0.65,2.81,2.4,1.63,11.09,15.62,0.66,5.19,-38.0,-1506.11,77.57
22.98,123.5,0.56,0.79,2.1,2.31,1.79,11.24,16.17,0.91,1.62,-41.0,-1406.82,61.3
23.24,136.7,0.5,0.72,3.4,2.15,1.62,10.75,11.33,3.65,3.07,-39.0,-1285.03,45.61
24.1,74.9,2.89,0.36,0.5,2.04,1.54,11.1,15.8,7.14,2.44,-42.0,-1335.11,35.79
24.94,101.2,0.87,0.03,1.65,2.45,1.54,11.0,16.44,3.57,1.62,-42.0,-1505.28,39.33
24.79,112.9,0.5,0.46,3.08,2.25,1.75,11.11,12.76,3.24,2.04,-44.0,-1525.2,31.56
24.85,105.4,0.53,0.86,1.27,2.47,1.65,11.1,16.71,1.9,1.43,-37.0,-1390.36,62.57
22.43,135.9,2.69,0.87,1.12,2.25,1.59,14.7,17.15,5.83,3.42,-30.0,-1897.78,35.91
20.12,99.0,1.1,0.07,2.55,2.09,1.59,12.43,16.36,5.16,3.9,-48.0,-1497.27,59.09
24.41,123.8,0.97,0.59,0.71,2.35,1.66,11.17,11.95,0.34,1.12,-44.0,-1527.75,84.42
17.42,123.9,1.93,0.66,2.81,2.26,1.63,11.1,12.28,0.98,2.16,-47.0,-1208.56,53.07
22.22,94.9,0.61,0.07,3.04,2.14,1.62,12.46,17.71,0.09,2.06,-44.0,-1484.92,49.88
22.3,136.7,0.79,0.73,0.55,2.52,1.64,13.39,16.25,3.43,0.57,-38.0,-1421.46,59.87
22.22,93.9,0.58,0.83,2.96,2.16,1.53,12.74,17.8,0.09,1.61,-38.0,-1277.63,42.1
20.78,123.4,3.87,0.37,0.5,2.34,1.66,11.1,12.19,3.77,2.68,-44.0,-1340.87,79.34
24.47,98.4,1.99,0.02,1.4,2.35,1.54,14.77,15.56,3.63,2.84,-43.0,-1752.18,57.53
23.38,93.4,0.67,0.02,3.04,2.11,1.61,12.63,17.9,1.82,1.11,-42.0,-1601.47,37.41
23.66,121.3,0.66,0.31,3.04,2.06,1.55,12.88,17.77,6.42,1.57,-41.0,-1639.48,19.0
22.62,123.2,3.42,0.06,0.54,2.04,1.53,13.07,16.5,3.12,3.88,-32.0,-1805.1,58.55
24.16,101.2,0.51,0.15,1.59,2.46,1.61,10.87,11.71,2.94,2.1,-43.0,-1457.36,61.24
23.88,123.4,0.56,0.19,2.49,2.3,1.79,10.12,16.2,3.41,0.91,-43.0,-1551.54,31.79
24.93,83.2,0.85,0.31,1.03,2.32,1.78,14.05,16.5,2.71,0.33,-39.0,-1451.61,38.69
24.8,107.5,0.5,0.86,3.13,2.49,1.62,12.88,12.97,0.99,0.9,-43.0,-1382.79,44.52
22.43,137.3,0.85,0.85,2.72,2.59,1.93,14.7,17.2,5.65,3.15,-36.0,-1747.8,37.19
24.67,100.4,1.93,0.04,1.36,2.05,1.55,11.38,14.79,3.38,3.42,-45.0,-1757.08,72.79
22.42,135.8,0.5,0.88,3.56,2.16,1.52,10.88,17.14,9.68,3.42,-35.0,-1292.13,84.52
24.95,106.6,0.86,0.33,1.03,2.64,1.67,10.83,16.43,2.86,1.62,-39.0,-1418.49,53.61
21.73,139.9,1.09,0.66,2.81,2.53,1.76,11.37,12.76,0.54,1.93,-45.0,-1403.23,55.63
21.7,98.6,1.12,0.66,1.26,2.29,1.63,11.04,17.51,0.65,1.35,-36.0,-1201.37,74.8
24.93,105.4,0.5,0.86,1.03,2.49,1.62,11.1,12.76,3.69,2.03,-43.0,-1463.74,64.75
24.8,117.2,0.51,0.92,0.99,2.56,1.62,10.76,12.74,3.78,2.03,-43.0,-1508.47,64.76
24.93,107.3,0.79,0.21,1.02,2.78,1.79,14.07,16.43,0.91,0.48,-37.0,-1511.28,51.75
24.93,83.0,1.79,0.31,1.05,2.32,1.78,14.05,16.43,2.71,1.64,-42.0,-1639.72,56.92
