X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,COG
24.87,114.3,1.01,0.01,1.43,2.31,1.5,13.61,14.13,3.99,3.99,20.11
23.26,111.0,1.29,0.01,2.66,2.35,1.5,12.09,16.65,0.55,3.09,19.47
20.39,107.1,2.51,0.01,1.43,2.43,1.5,10.14,15.36,6.72,7.25,19.87
16.84,136.4,3.8,0.01,1.16,2.21,1.5,13.4,17.35,2.88,2.88,20.07
24.24,125.9,1.69,0.01,2.05,2.12,1.5,13.5,14.74,3.93,3.94,19.35
16.07,127.5,3.82,0.01,1.41,2.35,1.5,10.87,12.74,2.31,2.99,20.29
21.99,134.4,1.76,0.01,2.38,2.48,1.5,12.12,16.02,0.92,0.92,18.96
18.0,107.2,2.12,0.01,1.21,2.28,1.5,11.13,16.34,8.82,6.96,20.81
23.91,109.5,2.86,0.01,1.0,2.43,1.5,12.79,15.52,5.52,3.57,19.63
20.72,131.2,2.56,0.01,1.83,2.27,1.5,12.33,13.11,1.09,1.09,20.45
17.32,110.4,3.75,0.01,1.24,2.28,1.5,11.52,16.68,7.84,9.0,19.95
19.47,146.8,1.88,0.01,1.86,2.06,1.5,10.21,15.43,2.01,7.01,19.83
22.7,100.5,1.12,0.01,2.56,2.41,1.5,10.06,15.4,7.63,2.63,20.38
20.34,115.7,3.36,0.01,1.0,2.2,1.5,12.53,17.51,0.5,0.06,19.68
15.15,139.3,1.08,0.01,1.97,2.44,1.5,10.9,14.31,2.45,3.35,20.36
22.89,109.4,2.93,0.01,1.04,2.1,1.5,13.0,13.57,4.72,4.72,19.92
22.85,136.6,2.97,0.01,1.0,2.13,1.5,10.25,16.68,8.12,3.47,21.1
15.8,136.2,1.55,0.01,3.62,2.41,1.5,13.44,14.56,2.58,3.58,20.15
21.52,109.0,2.01,0.01,1.52,2.2,1.5,11.21,13.26,5.64,5.13,20.6
19.92,136.5,2.41,0.01,2.09,2.07,1.5,10.45,15.64,5.12,7.01,19.89
20.79,106.2,1.01,0.01,3.41,2.46,1.5,13.98,15.02,2.33,2.67,20.25
24.96,119.1,2.41,0.01,1.19,2.13,1.5,12.72,14.42,4.37,3.62,20.83
19.62,119.9,1.03,0.01,1.48,2.08,1.5,11.38,11.49,5.98,5.98,20.49
17.29,133.2,2.27,0.01,2.51,2.08,1.5,14.4,17.97,10.4,7.4,18.08
24.48,113.6,1.08,0.01,2.66,2.38,1.5,10.03,12.93,3.03,1.03,19.93
24.51,146.4,2.76,0.01,1.0,2.48,1.5,10.86,13.82,6.01,4.55,20.54
24.22,122.9,1.01,0.01,2.34,2.38,1.5,11.85,15.97,6.81,2.81,18.89
23.4,142.7,1.3,0.01,2.63,2.35,1.5,13.05,16.4,0.55,3.2,19.91
19.5,121.4,2.44,0.01,1.48,2.14,1.5,11.31,16.76,8.75,3.75,19.67
16.2,146.3,2.35,0.01,2.74,2.48,1.5,11.19,11.76,0.05,0.05,20.54
