AVG
"1406.0607216271178, 1378.5907211964907, 1355.898957652118, 1335.074733512561, 1316.2790714011455, 1304.8723556912353, 1294.1453856458327, 1295.94537492939, 1303.9673155423393, 1319.01387460406, 1346.3612085196723, 1375.2836885279, 1409.398381603366, 1437.10006173172, 1458.5453518328673, 1475.6575662146008, 1481.5942300641268, 1486.9693331808485, 1482.744980996923, 1477.9343083025983, 1477.4862141976619, 1475.193333427555, 1483.0366334307475, 1485.4221321697646, 1490.263643006769, 1498.5317353274224, 1504.5683248111502, 1520.5692229134668, 1532.5980181916239, 1549.3610890893437, 1567.2495296384716, 1582.4731823497268, 1602.7473977316824, 1618.2042775668656, 1634.1979260050862, 1646.4603741157914, 1654.3752168163007, 1659.7409339898427, 1656.7077798200075, 1647.587071500173, 1631.5555815812531, 1609.6796523798685, 1582.1899449393409, 1552.0528980207255, 1522.1942119674156, 1494.1459825451989, 1471.5631951901714, 1456.2187450375668, 1452.7398288122076, 1458.0850157312568, 1476.0784031216751, 1501.3819878860972, 1527.642735727852, 1554.7213731146187, 1570.5481746857827, 1577.9034764511448, 1575.2182530202513, 1561.4779759569428, 1543.295228549692, 1517.4229094901405, 1492.078339603174, 1465.9131038219095, 1438.9584968788292, 1416.2543793337773"
"1415.179168704584, 1389.3066888016926, 1368.3604203767427, 1349.5036067515825, 1332.67662250007, 1323.2222512631145, 1314.3649578779025, 1318.050795570007, 1327.9560428461484, 1344.2841119771024, 1372.7172071112882, 1402.55954995917, 1437.1661591489967, 1465.0002655300195, 1486.8367397532277, 1503.5571189393254, 1508.7698005819786, 1512.0874549636792, 1505.2596608467218, 1499.7417159227664, 1499.0950460363981, 1495.6491689104023, 1501.0734290727532, 1500.0311508571635, 1502.9317508671186, 1509.6721113155127, 1514.3912246861528, 1528.5421273180152, 1539.4247045102545, 1555.0650006775024, 1572.4225599818524, 1587.642944270617, 1607.1656582665823, 1622.0364528162104, 1637.4420573653624, 1649.5076941384343, 1656.7095409480996, 1661.2040834160584, 1658.0914790750908, 1648.5816612950691, 1631.6904897315042, 1609.3496421097216, 1581.773492847912, 1551.1383771635533, 1521.232751084728, 1493.2501409511526, 1470.8256330389975, 1455.2805674667727, 1451.9858572178437, 1457.281260753976, 1475.3446580130667, 1500.6791249284245, 1527.1045694999636, 1554.6581921290472, 1570.8562858251305, 1578.595968799557, 1576.500662847356, 1563.4180698523178, 1546.0087501084606, 1521.0354529953415, 1496.8122444979922, 1471.931424828267, 1446.4134755431578, 1425.2822901291245"
"1423.6140660507876, 1399.3662682630238, 1380.2220615262568, 1363.419108270835, 1348.5131066935362, 1341.0739257239882, 1334.2990516350392, 1340.0523022251136, 1351.8259673696996, 1369.4776231427988, 1399.1499244228096, 1429.8897053646215, 1464.7952909503251, 1493.016281648266, 1514.5008238175094, 1530.157587372418, 1533.1519088584025, 1533.2072594616395, 1524.5805527734976, 1518.6884658681784, 1517.160306199412, 1511.6886139558655, 1513.74416086509, 1509.9520556887885, 1511.1823097006304, 1516.5044052312892, 1519.7196836467738, 1532.2224717204972, 1542.2792377322044, 1557.524465628371, 1574.5883546694538, 1590.0392703137086, 1608.886632738893, 1623.5063081052688, 1638.2232711517752, 1649.9142474319199, 1656.7434203630444, 1660.5286332407384, 1657.5302360504645, 1647.4826634458964, 1629.9585192624183, 1607.2533837878725, 1579.7069749982552, 1548.8310925414949, 1519.0024574335723, 1491.170729816032, 1468.9511604181564, 1453.3041773037223, 1450.2747254093829, 1455.4852483973789, 1473.6734236514587, 1499.0859189414616, 1525.8001795442092, 1553.8143774776026, 1570.363518508174, 1578.5287503346412, 1576.98180131304, 1564.56434733793, 1547.9467191755996, 1523.9451647442622, 1500.8380155029256, 1477.25710964786, 1453.1734514085408, 1433.5915183208301"
"1431.3278121379644, 1408.7304245632172, 1391.48523944578, 1376.7265600285673, 1363.7628389421357, 1358.3664895301647, 1353.8019831862584, 1361.8073775272946, 1375.4355919611946, 1394.6284980062364, 1425.5424733961718, 1456.8349932229396, 1492.3037859161243, 1520.1580425931616, 1540.5115066336607, 1554.1642345778337, 1553.179859853463, 1550.254572134797, 1540.7912351967836, 1534.1919125765828, 1530.8273846348336, 1522.3249901863771, 1520.5655126095521, 1514.8254299571136, 1514.5291174308677, 1518.1410632066184, 1520.6925462691167, 1532.5311544766805, 1542.7303374394744, 1557.8314425792212, 1574.5674228549565, 1589.9027568583015, 1608.1004740767155, 1622.5697426437755, 1636.6945120741477, 1648.1906700273703, 1655.1103881714828, 1658.0805598134705, 1654.8175489529508, 1644.627706693758, 1626.5251423185546, 1603.6649135623304, 1576.2046611024366, 1545.38444649649, 1515.6606622948887, 1488.031086849641, 1466.0528933178307, 1450.4294258180553, 1447.6564054472167, 1452.7713628438273, 1471.1440483799322, 1496.6836489234552, 1523.8491430536626, 1552.242166049652, 1569.1232651491048, 1577.7635457307524, 1576.686163117898, 1564.9380139030784, 1549.131842458356, 1526.1312003449316, 1504.1358737719988, 1481.8708591398308, 1459.205175855191, 1441.1686509506437"
"1438.2517730042143, 1417.36029858195, 1402.068153793537, 1389.3194679437254, 1378.3199560697688, 1375.0905116422196, 1372.8617223137587, 1383.1569817279944, 1398.5892573391866, 1419.4767684448468, 1451.63409144514, 1483.3850355474488, 1518.6402422381896, 1545.3969700458788, 1564.0602411034356, 1573.8191446408641, 1568.2392826821624, 1563.7896195589096, 1553.3139132897809, 1544.92884551468, 1538.7450595698879, 1526.381205454495, 1521.879859397818, 1514.5825850296508, 1512.7127713463035, 1515.107480321526, 1517.64522934236, 1529.457012321668, 1540.4944581599725, 1555.845988156405, 1572.5322007951768, 1587.8199667013628, 1605.0780008119464, 1619.7283231380713, 1633.518081842556, 1644.6462431233508, 1651.724787173671, 1653.8776850712452, 1650.3642747121821, 1640.0257899402927, 1621.7428855175197, 1598.8100693973859, 1571.5077760477243, 1540.926919361094, 1511.3189395891425, 1483.9513491947305, 1462.2082637098433, 1446.7733689526522, 1444.1169002414988, 1449.260924657134, 1467.822810074046, 1493.609551857618, 1521.2720482648224, 1549.9080929613551, 1567.2140089205968, 1576.279002784218, 1575.6404814574032, 1564.52227942805, 1549.5664232381928, 1527.5736139024907, 1506.6915533846156, 1485.6963453540689, 1464.4480134052915, 1447.9528618089557"
"1444.3146093902244, 1425.1683300093007, 1411.8973375871328, 1401.0784026479516, 1392.0845433916224, 1391.233913558532, 1391.4515608430452, 1403.8150869574658, 1421.1189518535132, 1443.7834610134055, 1476.656772783305, 1508.3608266831416, 1542.8642694282573, 1567.9250480433489, 1583.1633273502764, 1587.4095516509603, 1578.7105327751513, 1573.0631657464405, 1560.8787979219521, 1549.9074411254926, 1540.0096983486264, 1524.3363400428236, 1517.5376317787327, 1508.8407662041516, 1505.744550867026, 1507.9074676909288, 1511.3114964853125, 1523.6836312946468, 1535.73873671578, 1551.7905856159505, 1568.4232405957132, 1583.7265341098496, 1600.3476707147504, 1614.8008903900743, 1628.5101232030288, 1639.3026431865708, 1646.1927098934214, 1648.0275735310618, 1644.3463741173728, 1634.1124283920544, 1615.8059190620927, 1592.90160884462, 1565.7824419827978, 1535.596198429635, 1506.022095851261, 1478.9763410972557, 1457.5015842844412, 1442.3193399879942, 1439.7400636959028, 1445.0184833482429, 1463.7658570409224, 1489.9081663349057, 1518.0134423592572, 1546.8525661100616, 1564.5550067031115, 1573.9921996019484, 1573.85387311324, 1563.3258531341821, 1549.2347216455964, 1528.2060095140519, 1508.4391513695932, 1488.6610466450388, 1468.8156229360807, 1453.8901949011804"
"1449.425346608379, 1432.1116708730292, 1420.8203992963076, 1411.9356422928558, 1405.0200013350775, 1406.6106337486933, 1409.2707249674343, 1423.5137519422003, 1442.8541714011076, 1466.9182398490268, 1499.7898222328013, 1531.1495086182163, 1564.0223526800216, 1586.1830010570384, 1595.8996474511137, 1595.3168703606032, 1584.63721573206, 1577.267801967806, 1562.8020328487987, 1548.3327865807194, 1534.1716163451583, 1516.2276460022697, 1507.623751443772, 1497.8201325648292, 1494.3570138567277, 1497.1625636385568, 1502.1005562275207, 1515.4366978793469, 1528.8288055825476, 1545.4999262545523, 1562.4137019830832, 1577.7929983154852, 1594.0437698991157, 1608.2467391333685, 1621.7666143934034, 1632.1722233815137, 1639.1274150983368, 1640.8446585552936, 1637.089566530024, 1627.0731840327269, 1608.89819550327, 1586.0620177929381, 1559.1309846106508, 1529.4440519592063, 1499.81523518942, 1473.1621275371392, 1451.94026919016, 1437.080144452894, 1434.5541671713545, 1440.0761452388365, 1459.0501270732336, 1485.5636027483504, 1514.045053413214, 1543.0559958665308, 1561.0740690738141, 1570.960601702084, 1571.3518301565343, 1561.3377215482572, 1548.0587695209244, 1527.961852928165, 1509.287641561176, 1490.7177725822905, 1472.2818393602922, 1458.9193241095447"
"1453.5045415603465, 1438.105002047667, 1428.6936489080324, 1421.7264534444976, 1417.0148975640614, 1421.0616049302648, 1425.8540203133925, 1442.05615301387, 1463.2524214946484, 1487.8229975632144, 1520.6048264346737, 1550.8099738887045, 1581.1402497118204, 1598.0010271640508, 1601.8006318520884, 1598.160139466062, 1585.5205000884985, 1575.8874497092004, 1558.087758894074, 1539.162682095584, 1521.9299599678354, 1502.347377534932, 1492.104903424155, 1481.875603033867, 1479.0631611096985, 1483.2715081292804, 1490.2777813066273, 1504.927872570344, 1519.8309827526493, 1537.1704298662976, 1554.4506145686103, 1570.3590924816408, 1586.2730753517812, 1600.0961911551917, 1613.5393864605353, 1623.7204902586752, 1630.8237509628373, 1632.5078792423044, 1628.718143529266, 1619.004874867858, 1601.0883245773214, 1578.327102551824, 1551.5845592950309, 1522.4737546285708, 1492.7596426143732, 1466.5212189643428, 1445.6027096953542, 1431.0772807397486, 1428.6383788343996, 1434.4768020232218, 1453.6908713311727, 1480.5152258437213, 1509.3585285415925, 1538.5388072965306, 1556.8102601465048, 1567.2318727152547, 1568.05656187623, 1558.5435470453876, 1545.9881802595542, 1526.8275699485891, 1509.1626414045525, 1491.7731221778904, 1474.6917233718618, 1462.9475779705056"
"1456.5027542325279, 1442.9792198045336, 1435.3343290558432, 1430.2849159571983, 1427.8835432475528, 1434.2850267050792, 1440.9106454675066, 1459.0383625599572, 1481.3854402063232, 1506.0653982075, 1538.295278384693, 1566.310475121206, 1591.9485692162748, 1602.463058480503, 1601.8009628010343, 1595.9520431941453, 1580.8933383724204, 1567.85610876497, 1545.8225154798183, 1523.0426775466942, 1503.533799662739, 1482.5093938036089, 1471.2245948071384, 1461.4657763468724, 1460.3040945141029, 1466.6329520454035, 1476.1387321470595, 1492.4867769779369, 1508.9761540426975, 1527.1999476529318, 1544.9439215127604, 1561.3268724445459, 1577.1480817194363, 1590.8124444951436, 1603.9619809891592, 1614.344478579412, 1621.3588535085876, 1623.2569385271431, 1619.3506025292536, 1609.966495238454, 1592.400855284942, 1569.7037695009374, 1543.1831450619752, 1514.6253733912065, 1484.9061562737047, 1459.0829226497951, 1438.564120339878, 1424.3480905293115, 1422.0362336357553, 1428.3315774147736, 1447.6955076735944, 1474.7849031396872, 1503.953323520529, 1533.3155411738333, 1551.8309726114483, 1562.703385979148, 1563.9189616004169, 1554.9167862457705, 1542.9827874723287, 1524.6556252338587, 1507.929705074958, 1491.6858641583112, 1475.9969395289415, 1465.8628078738566"
"1458.2496755403909, 1446.4258465192456, 1440.5384767981493, 1437.516648898389, 1437.3161428178307, 1445.6993104001178, 1454.1410770922812, 1473.786137579806, 1496.5355506949015, 1521.1714185643516, 1551.6598736857648, 1575.832950805364, 1594.990143603678, 1600.2675199561036, 1596.6734372224948, 1588.2495687839048, 1569.7057975011717, 1552.2146029126504, 1525.8206487260088, 1500.4282311846475, 1478.8390422049476, 1456.884091323902, 1445.3304915716813, 1437.3994646685612, 1438.7516093166657, 1447.7345462648204, 1460.169694110032, 1478.521343324932, 1496.7621233452628, 1515.9805562324525, 1534.2226048980997, 1550.9953770444204, 1566.9523200460585, 1580.5427158180426, 1593.3280863450216, 1603.839089748318, 1610.9430325667624, 1613.1170273317864, 1609.1559510784352, 1600.0011611926209, 1582.890683416197, 1560.2498741265852, 1533.9439155099637, 1505.9567440206524, 1476.3058364604594, 1450.9580333653769, 1430.857502242319, 1416.8940682893262, 1414.8616260112647, 1421.5354695991928, 1441.0123759215508, 1468.2974254629194, 1497.7834779243674, 1527.3165055858149, 1546.032057061416, 1557.25042253595, 1558.8676964652684, 1550.337981975393, 1538.9806604841835, 1521.3672424400104, 1505.5353647522525, 1490.3499289607591, 1476.093399374529, 1467.5011071557692"
