X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,ANG,AVG,RIP
20.33,102.8,3.85,0.26,0.51,2.21,1.71,14.94,15.91,4.47,5.44,-35.0,-1659.2,61.75
23.29,106.5,1.21,0.57,2.28,2.32,1.81,10.23,16.01,8.7,2.91,-45.0,-1493.4,40.87
18.48,119.6,1.94,0.63,2.68,2.31,1.68,11.18,17.17,6.85,7.35,-42.0,-1469.54,74.96
21.03,123.3,1.9,0.78,2.41,2.21,1.7,12.33,12.75,1.09,1.51,-46.0,-1500.05,62.92
23.64,87.0,1.43,0.91,1.85,2.26,1.7,11.56,14.96,6.14,4.38,-44.0,-1485.37,51.93
22.68,103.6,2.56,0.61,1.18,2.2,1.53,11.81,16.91,7.29,3.4,-37.0,-1588.08,42.03
23.48,108.2,3.32,0.36,0.5,2.35,1.81,11.45,16.01,6.92,3.51,-34.0,-1665.86,43.72
20.46,124.5,1.5,0.49,0.62,2.33,1.8,11.21,16.46,5.04,6.08,-26.0,-1720.7,77.73
22.7,102.7,0.64,0.14,1.06,2.32,1.62,14.42,14.78,4.67,5.02,-25.0,-1768.05,56.8
18.48,119.9,1.87,0.89,2.68,2.32,1.68,10.0,17.16,6.85,7.3,-40.0,-1379.98,71.34
23.3,110.5,2.86,0.58,0.93,2.62,1.84,11.73,13.05,3.54,2.22,-43.0,-1523.67,72.8
23.45,110.5,1.28,0.39,0.84,2.17,1.65,10.3,15.99,9.25,3.56,-38.0,-1588.78,30.82
21.21,100.8,0.5,0.25,3.68,2.18,1.68,14.54,17.46,0.22,3.14,-47.0,-1353.67,29.47
20.25,123.4,1.91,0.7,2.05,2.3,1.78,12.33,12.75,0.79,1.21,-46.0,-1447.95,62.8
24.03,111.7,0.76,0.15,0.78,2.8,1.84,12.75,13.92,3.16,2.88,-40.0,-1553.37,68.75
23.05,135.4,1.0,0.58,0.51,2.28,1.76,11.63,14.96,5.84,2.51,-40.0,-1536.82,48.03
24.37,108.2,1.51,0.9,2.06,2.33,1.7,11.37,12.63,2.47,1.21,-44.0,-1563.05,61.98
20.75,120.1,2.15,0.82,1.64,2.35,1.82,11.35,15.13,6.81,7.12,-35.0,-1763.69,73.04
19.63,120.0,2.1,0.69,1.27,2.48,1.98,13.03,16.13,6.69,3.59,-45.0,-1401.47,56.82
21.39,120.3,1.51,0.26,2.47,2.34,1.84,14.52,15.88,0.41,1.77,-45.0,-1690.7,72.28
