X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,COG
20.33,102.7,3.85,0.26,0.51,2.21,1.71,14.94,15.99,4.47,5.52,18.96
24.17,132.5,2.44,0.31,1.04,2.44,1.7,13.46,13.82,2.02,2.06,20.77
23.45,107.0,3.26,0.35,0.5,2.61,1.81,10.3,15.92,3.35,3.55,20.8
24.31,91.6,2.38,0.17,0.51,2.45,1.75,10.11,17.6,7.72,0.24,21.13
15.47,136.1,1.13,0.38,3.98,2.2,1.7,10.15,14.57,2.93,5.98,20.18
24.37,115.5,1.44,0.9,2.06,2.59,1.63,11.37,12.63,4.68,3.42,20.63
23.8,115.2,1.52,0.45,1.98,2.24,1.7,11.59,14.9,6.88,4.31,20.76
23.98,95.7,3.19,0.28,0.5,2.45,1.61,14.15,16.27,4.87,2.75,18.68
22.99,116.2,3.44,0.99,0.5,2.56,1.97,10.86,13.36,3.86,5.19,21.63
20.2,135.1,0.61,0.72,3.62,2.28,1.76,11.63,17.23,8.94,5.57,21.18
19.77,124.1,1.53,0.49,2.46,2.02,1.52,12.09,16.53,4.66,4.66,19.86
20.25,123.4,1.91,0.78,2.53,2.3,1.78,12.33,12.75,1.09,1.44,20.71
22.69,103.1,2.56,0.62,1.18,2.2,1.53,11.75,16.91,7.3,3.4,20.62
21.05,118.6,0.68,0.6,3.35,2.14,1.62,14.33,14.79,4.43,3.97,18.83
18.88,120.0,0.63,0.81,1.64,2.38,1.52,13.55,13.72,3.71,3.54,20.06
24.75,85.6,2.88,0.64,0.5,2.36,1.81,11.29,16.34,6.93,1.91,21.03
21.74,96.3,0.57,0.4,2.8,2.25,1.75,10.25,11.88,1.01,2.64,20.36
18.81,101.8,0.63,0.54,3.86,2.01,1.51,13.55,13.72,3.32,3.15,19.26
20.28,119.2,1.02,0.56,1.26,2.32,1.66,10.88,16.9,0.32,5.82,20.11
22.5,92.7,2.08,0.48,1.55,2.26,1.7,10.3,10.39,2.07,2.07,19.57
24.33,130.0,2.08,0.63,1.29,2.49,1.76,10.75,11.13,2.28,2.66,20.47
23.64,85.8,0.75,0.38,1.84,2.2,1.7,11.56,14.96,6.88,4.38,20.98
21.22,122.9,0.99,0.71,3.06,2.66,1.71,11.25,16.25,1.47,5.53,19.95
23.45,106.7,1.25,0.35,2.3,2.32,1.81,10.3,16.0,9.25,3.55,20.27
20.47,123.9,0.5,0.38,3.91,2.2,1.69,10.36,14.57,2.89,7.1,20.46
16.6,120.1,1.29,0.51,3.25,2.05,1.55,14.48,16.75,4.09,5.55,17.95
19.17,117.6,0.5,0.29,1.01,2.12,1.59,11.73,13.03,6.45,5.15,19.8
24.19,91.6,3.09,0.1,0.5,2.31,1.74,10.11,17.58,6.45,0.24,21.68
17.52,119.5,1.16,0.98,3.76,2.15,1.59,12.86,14.96,4.61,2.51,20.94
24.37,136.5,1.37,0.9,2.06,2.52,1.7,11.37,12.63,4.78,6.0,20.67
24.74,108.4,3.09,0.3,0.52,2.44,1.79,13.75,16.87,4.51,1.39,20.06
21.39,114.7,1.16,0.69,2.67,2.33,1.83,14.54,17.46,0.25,3.05,19.47
21.2,116.9,0.99,0.71,3.06,2.64,1.96,11.32,11.39,1.91,1.98,21.17
21.05,135.9,3.13,0.56,0.94,2.28,1.7,12.43,14.87,8.79,7.0,21.0
20.26,119.2,1.02,0.55,1.18,2.18,1.68,10.82,16.9,0.29,5.85,19.91
21.17,126.5,0.53,0.39,0.78,2.32,1.66,10.04,16.49,11.71,5.34,20.77
24.03,111.7,0.76,0.15,0.78,2.62,1.84,12.89,13.63,3.12,2.85,19.73
24.81,130.0,2.08,0.71,1.29,2.5,1.76,10.63,13.65,2.28,4.48,20.49
17.83,125.2,2.0,0.54,2.65,2.28,1.78,10.97,15.87,7.87,3.54,20.38
23.12,119.5,1.0,0.58,0.51,2.18,1.62,12.47,14.96,5.0,2.51,20.47
23.9,125.3,2.29,0.47,1.24,2.18,1.66,10.16,15.55,7.3,1.91,20.31
16.79,121.1,2.28,0.5,1.06,2.11,1.61,10.19,15.55,8.91,3.55,20.19
22.68,103.6,0.64,0.08,1.25,2.04,1.53,13.03,14.1,7.29,6.22,19.89
23.3,111.9,1.03,0.58,2.6,2.56,1.84,11.67,16.84,3.12,2.85,20.99
21.39,120.4,3.65,0.26,0.5,2.7,1.84,14.54,17.46,0.22,3.14,19.52
18.48,120.1,1.85,0.87,2.68,2.33,1.83,11.35,17.17,6.85,7.35,21.44
24.75,85.6,2.89,0.64,0.5,2.31,1.81,11.26,16.34,6.77,1.9,20.94
21.02,118.6,0.69,0.6,1.66,2.1,1.57,14.22,15.05,4.65,3.91,19.06
15.29,136.1,1.49,0.49,2.63,2.17,1.67,12.17,16.46,5.04,6.08,19.58
23.51,93.3,2.66,0.23,1.0,2.4,1.74,10.76,14.97,8.7,4.51,21.2
20.18,117.7,1.59,0.7,2.09,2.39,1.88,14.95,16.0,7.88,6.82,19.4
21.24,127.0,0.53,0.99,0.77,2.63,1.97,10.04,16.72,11.71,5.04,21.48
20.12,135.1,0.61,0.72,3.65,2.28,1.76,10.02,16.88,8.94,6.0,20.17
24.74,99.5,3.04,0.46,0.5,2.3,1.79,13.75,16.87,4.51,1.39,19.78
21.17,98.6,3.69,0.45,0.5,2.23,1.63,12.43,14.83,5.73,3.33,20.26
21.02,118.9,0.58,0.28,0.53,2.07,1.57,14.22,15.05,4.65,3.91,19.15
21.74,96.3,0.58,0.4,2.8,2.16,1.66,10.05,16.52,1.01,2.63,19.51
20.13,134.9,1.5,0.49,2.73,2.34,1.83,11.58,16.44,5.01,6.08,21.2
18.33,120.1,2.28,0.47,1.24,2.18,1.66,10.13,15.55,8.97,3.55,20.07
23.3,111.7,1.03,0.58,1.11,2.56,1.84,13.02,14.03,3.96,4.98,21.12
24.36,119.5,1.0,0.91,0.59,2.18,1.63,12.47,14.96,5.0,3.45,20.46
24.01,125.3,1.07,0.47,2.69,2.35,1.83,10.16,17.13,7.3,1.86,20.29
20.18,117.7,2.37,0.7,2.09,2.44,1.75,14.95,16.0,7.87,6.82,18.93
23.45,107.0,3.26,0.35,0.5,2.61,1.81,10.06,15.92,3.35,3.63,20.86
23.65,91.5,0.5,0.29,1.01,2.24,1.59,11.73,13.03,6.45,5.15,19.89
23.87,117.4,1.61,0.45,0.52,2.22,1.7,14.5,17.46,4.63,1.67,18.57
15.47,136.1,2.42,0.38,1.08,2.2,1.7,10.62,14.57,2.28,6.23,19.98
22.8,85.6,2.89,0.64,0.5,2.14,1.64,11.29,16.71,3.8,3.49,19.86
24.37,99.2,1.12,0.9,0.53,2.57,1.63,11.37,17.32,4.78,1.31,21.19
24.25,93.3,2.65,0.23,0.84,2.37,1.79,10.76,14.97,7.99,3.78,20.11
23.45,108.2,3.32,0.35,0.52,2.46,1.81,10.31,16.88,0.56,2.67,20.93
23.83,85.4,2.56,0.62,0.76,2.24,1.74,11.75,16.91,7.28,2.26,20.85
21.17,135.9,3.17,0.57,0.52,2.52,1.7,12.43,14.83,4.94,7.0,20.58
24.85,85.6,2.89,0.64,0.52,2.37,1.87,11.26,16.44,6.46,1.71,20.89
20.33,102.8,3.85,0.26,0.51,2.21,1.71,14.94,15.91,4.47,5.44,19.13
23.29,106.5,1.21,0.57,2.28,2.32,1.81,10.23,16.01,8.7,2.91,20.96
18.48,119.6,1.94,0.63,2.68,2.31,1.68,11.18,17.17,6.85,7.35,21.23
21.03,123.3,1.9,0.78,2.41,2.21,1.7,12.33,12.75,1.09,1.51,20.65
23.64,87.0,1.43,0.91,1.85,2.26,1.7,11.56,14.96,6.14,4.38,20.36
22.68,103.6,2.56,0.61,1.18,2.2,1.53,11.81,16.91,7.29,3.4,20.55
23.48,108.2,3.32,0.36,0.5,2.35,1.81,11.45,16.01,6.92,3.51,21.34
20.46,124.5,1.5,0.49,0.62,2.33,1.8,11.21,16.46,5.04,6.08,21.7
22.7,102.7,0.64,0.14,1.06,2.32,1.62,14.42,14.78,4.67,5.02,20.8
18.48,119.9,1.87,0.89,2.68,2.32,1.68,10.0,17.16,6.85,7.3,19.82
23.3,110.5,2.86,0.58,0.93,2.62,1.84,11.73,13.05,3.54,2.22,21.71
23.45,110.5,1.28,0.39,0.84,2.17,1.65,10.3,15.99,9.25,3.56,20.01
21.21,100.8,0.5,0.25,3.68,2.18,1.68,14.54,17.46,0.22,3.14,19.49
20.25,123.4,1.91,0.7,2.05,2.3,1.78,12.33,12.75,0.79,1.21,21.17
24.03,111.7,0.76,0.15,0.78,2.8,1.84,12.75,13.92,3.16,2.88,19.71
23.05,135.4,1.0,0.58,0.51,2.28,1.76,11.63,14.96,5.84,2.51,21.16
24.37,108.2,1.51,0.9,2.06,2.33,1.7,11.37,12.63,2.47,1.21,20.73
20.75,120.1,2.15,0.82,1.64,2.35,1.82,11.35,15.13,6.81,7.12,21.64
19.63,120.0,2.1,0.69,1.27,2.48,1.98,13.03,16.13,6.69,3.59,21.47
21.39,120.3,1.51,0.26,2.47,2.34,1.84,14.52,15.88,0.41,1.77,20.74
21.24,127.0,0.53,0.99,0.77,2.63,1.97,10.04,17.58,11.71,4.18,21.49
23.9,119.9,1.4,0.47,2.12,2.18,1.66,10.2,12.34,4.06,1.91,20.47
23.52,93.3,2.66,0.88,0.86,2.39,1.74,10.74,15.3,8.7,4.18,21.22
21.38,115.5,0.56,0.69,2.67,2.5,1.83,14.82,17.46,0.12,2.77,18.8
24.29,99.3,3.04,0.46,0.5,2.62,1.79,13.75,16.87,4.51,1.39,19.79
20.28,119.2,1.02,0.79,1.26,2.56,1.86,10.99,13.71,3.51,5.87,21.41
22.5,92.7,2.01,0.48,1.55,2.26,1.7,10.3,10.39,7.07,6.99,20.71
24.74,108.4,3.09,0.33,0.52,2.44,1.79,13.98,16.87,4.28,1.39,20.55
21.39,101.7,2.24,0.58,1.65,2.32,1.82,14.54,17.46,0.22,3.14,19.46
20.78,126.5,0.53,0.39,0.65,2.41,1.75,10.24,11.85,6.96,5.35,20.37
20.45,124.1,0.61,0.72,2.54,2.28,1.76,12.22,16.9,8.97,5.65,20.34
24.05,120.1,1.85,0.88,1.65,2.32,1.67,11.41,17.17,6.5,1.78,19.87
24.03,85.8,1.53,0.52,1.84,2.2,1.7,11.45,14.98,6.88,3.99,20.44
22.68,103.1,0.64,0.14,2.67,2.2,1.53,11.68,16.91,7.12,2.9,20.46
23.13,115.5,1.73,0.57,2.01,2.6,1.63,11.37,12.63,3.74,2.48,20.33
21.28,114.7,2.24,0.69,1.22,2.16,1.66,14.54,15.55,0.25,1.26,20.04
24.31,91.6,1.6,0.17,0.51,2.4,1.88,10.11,17.6,7.14,0.24,20.8
23.98,95.7,3.19,0.28,0.5,2.45,1.61,10.31,13.51,8.48,5.28,20.06
19.03,119.4,2.66,0.23,1.0,2.27,1.74,10.76,14.97,8.7,4.51,21.22
21.32,120.4,3.78,0.26,0.5,2.71,1.84,11.63,14.9,0.22,3.14,21.4
24.83,130.0,1.12,0.71,2.25,2.5,1.76,10.16,13.65,2.93,4.52,20.09
24.86,115.7,2.84,0.41,0.5,2.25,1.66,10.83,12.9,3.78,1.71,19.31
23.46,91.6,3.1,0.1,0.53,2.35,1.74,10.11,17.58,6.45,0.24,21.54
20.28,119.2,1.02,0.56,1.25,2.46,1.66,10.87,16.02,8.57,3.42,20.98
22.5,103.5,0.75,0.38,1.15,2.18,1.51,11.56,14.96,6.9,3.53,19.57
23.98,95.7,3.22,0.43,0.5,2.45,1.61,14.15,16.27,4.87,2.75,18.68
21.18,127.0,0.53,0.99,0.5,2.5,1.83,10.04,16.57,8.51,1.98,20.25
21.05,118.5,0.69,0.6,3.35,2.1,1.57,14.21,15.03,4.71,3.97,19.08
23.46,112.1,2.9,0.36,0.68,2.62,1.84,11.83,16.84,3.12,2.7,20.72
24.75,86.5,2.79,0.89,0.55,2.37,1.81,11.29,16.34,6.93,1.91,20.98
22.68,103.6,0.68,0.71,1.25,2.12,1.62,13.03,14.75,4.54,5.57,20.37
20.27,136.0,3.18,0.56,0.94,2.37,1.78,12.43,14.87,3.93,1.49,20.38
24.37,114.3,0.76,0.37,2.05,2.13,1.63,11.37,12.63,4.47,3.42,20.58
24.16,85.6,2.47,0.62,0.5,2.29,1.79,11.26,16.34,6.92,1.9,21.01
22.69,103.1,0.64,0.07,1.25,2.04,1.53,12.97,14.1,7.3,6.21,19.81
24.72,85.6,2.89,0.63,0.5,2.36,1.81,10.32,16.33,7.91,1.9,20.83
24.75,85.0,2.89,0.64,0.5,2.34,1.8,12.22,16.34,6.02,1.9,21.07
21.05,118.8,0.63,0.6,3.35,2.04,1.53,12.94,14.11,5.14,3.97,20.41
20.12,135.7,0.59,0.72,3.85,2.28,1.76,11.27,16.15,8.94,4.98,21.04
19.17,117.6,0.5,0.24,0.78,2.12,1.59,11.76,16.83,3.16,4.61,20.07
21.17,125.2,0.51,0.35,2.28,2.46,1.82,10.04,16.5,8.98,5.3,20.27
15.34,137.2,1.03,0.34,0.59,2.2,1.7,10.16,15.03,2.89,7.31,20.31
20.18,117.7,1.59,0.78,2.52,2.4,1.88,14.95,16.0,7.87,6.82,19.27
21.22,132.5,0.99,0.71,3.06,2.48,1.7,11.39,12.14,1.49,0.74,20.4
20.27,119.2,0.61,0.72,3.8,2.18,1.62,12.47,17.23,5.15,5.5,19.97
24.74,136.6,2.95,0.58,0.53,2.62,1.79,13.75,16.87,4.51,1.39,19.96
18.75,118.6,0.69,0.6,3.38,2.11,1.58,14.16,17.09,4.69,3.91,18.5
23.75,128.9,2.28,0.39,0.93,2.15,1.63,10.19,15.55,8.05,3.7,21.06
20.33,115.5,1.6,0.69,0.63,2.49,1.88,14.96,17.57,4.31,5.1,15.29
16.45,120.1,1.28,0.52,3.25,2.05,1.55,14.36,16.76,8.62,9.79,18.46
24.37,99.2,1.33,0.9,1.18,2.57,1.63,11.37,15.84,4.88,2.79,21.18
18.48,120.1,1.85,0.23,2.68,2.33,1.67,11.37,17.17,6.85,7.35,21.0
21.25,126.2,1.13,0.99,0.77,2.47,1.97,10.01,16.47,11.64,5.17,21.32
23.98,95.9,3.16,0.28,0.5,2.12,1.61,14.15,16.27,4.86,2.75,18.6
18.88,120.0,0.63,0.55,1.64,2.22,1.52,13.44,16.91,0.71,3.5,20.32
21.05,135.9,3.2,0.56,0.94,2.28,1.7,12.43,14.88,1.7,2.08,21.38
23.98,95.7,3.19,0.28,0.5,2.45,1.61,10.02,13.33,8.75,5.49,19.76
23.83,85.4,2.56,0.62,0.76,2.24,1.74,11.75,17.34,7.28,1.83,20.85
24.94,138.4,3.0,0.58,0.53,2.78,1.95,13.75,16.87,4.31,1.19,20.84
23.64,85.8,0.75,0.38,1.84,2.22,1.7,11.56,14.96,6.88,4.38,20.97
24.84,102.3,3.04,0.64,0.5,2.33,1.79,12.22,16.34,5.94,1.82,21.29
24.75,85.6,2.93,0.64,0.5,2.36,1.81,11.29,15.55,6.17,1.91,20.68
23.52,93.3,2.66,0.88,0.86,2.39,1.74,10.67,15.3,8.7,4.18,21.23
24.76,87.3,2.29,0.69,1.16,2.37,1.87,11.32,16.13,5.74,0.93,20.99
21.24,126.5,0.59,0.36,0.78,2.32,1.66,10.04,16.53,10.99,4.5,19.67
24.05,120.1,1.85,0.89,1.15,2.34,1.67,11.41,14.98,5.35,1.78,20.31
24.67,93.3,2.66,0.23,0.86,2.4,1.74,10.76,14.97,6.92,3.36,20.98
23.65,85.4,1.78,0.28,0.5,2.12,1.61,14.23,16.27,4.78,2.75,18.79
23.44,109.8,1.0,0.34,0.6,2.18,1.63,10.27,14.89,4.92,3.45,19.88
24.01,125.3,1.07,0.47,1.38,2.35,1.83,10.16,17.11,8.81,1.86,20.69
21.05,118.5,0.69,0.59,3.32,2.12,1.62,14.21,15.01,4.68,3.97,19.34
24.75,81.4,2.84,0.64,0.5,2.26,1.76,11.26,16.08,6.72,1.9,21.07
20.27,118.6,2.37,0.7,1.66,2.44,1.74,14.28,15.05,4.78,4.0,19.69
23.8,115.2,1.52,0.45,0.51,2.33,1.79,13.44,14.9,5.76,4.3,21.02
22.44,105.9,0.64,0.05,1.25,2.04,1.53,13.03,14.1,7.29,6.22,19.84
22.68,102.1,0.89,0.12,3.06,2.2,1.53,11.54,16.91,7.11,3.41,20.71
20.47,124.8,3.61,0.72,0.56,2.28,1.76,12.22,17.42,8.97,5.11,20.32
24.37,99.2,1.38,0.9,1.18,2.57,1.63,11.22,15.84,4.23,2.79,19.88
20.16,117.7,1.29,0.78,2.52,2.32,1.81,10.1,15.92,7.87,6.82,21.72
23.51,93.3,2.66,0.23,1.0,2.34,1.74,10.76,14.97,8.7,4.51,21.24
24.25,106.3,1.01,0.23,0.51,2.36,1.78,11.64,14.97,7.11,3.78,20.22
24.03,85.8,1.53,0.52,1.93,2.28,1.78,10.3,14.98,6.88,3.56,20.93
23.98,103.2,3.22,0.43,0.5,2.45,1.61,14.15,16.27,4.81,2.69,18.67
22.61,118.6,0.69,0.6,1.66,2.04,1.51,14.22,15.05,4.65,3.91,18.81
23.87,117.5,1.61,0.42,0.78,2.31,1.65,14.5,17.43,4.63,1.7,18.59
24.74,108.4,1.05,0.32,2.3,2.43,1.79,13.75,16.87,4.51,1.39,20.02
24.29,99.6,3.04,0.46,0.5,2.62,1.79,13.75,14.02,4.58,4.69,20.41
22.68,125.3,1.07,0.15,2.69,2.34,1.82,10.16,17.13,7.3,1.86,20.25
23.45,109.4,3.35,0.48,0.5,2.6,1.81,10.3,16.0,7.04,3.55,20.23
23.84,85.4,2.56,0.62,0.93,2.24,1.74,11.75,16.91,7.41,2.25,20.79
23.66,122.9,2.63,0.69,0.95,2.4,1.74,12.33,12.75,0.65,1.07,21.25
24.03,85.8,1.52,0.5,1.82,2.21,1.7,11.45,14.98,6.43,3.96,19.61
23.08,86.2,2.89,0.64,0.52,2.18,1.68,11.26,16.44,6.63,1.71,20.5
24.74,108.4,3.09,0.58,0.5,2.52,1.79,13.57,16.87,4.51,1.28,20.16
23.05,135.4,1.0,0.58,1.06,2.12,1.62,12.1,14.96,5.31,2.45,20.43
23.6,85.0,2.89,0.64,0.5,2.21,1.71,12.22,16.34,6.02,1.9,20.8
24.73,136.6,2.95,0.58,0.54,2.37,1.53,13.03,16.92,4.47,1.35,20.1
23.64,85.6,1.36,0.63,1.85,2.23,1.73,11.56,16.34,6.14,1.88,20.71
24.75,120.0,2.89,0.65,0.5,2.22,1.67,11.26,16.34,6.55,1.9,20.44
21.25,126.2,1.13,0.99,1.0,2.47,1.97,10.01,16.02,11.18,5.18,20.8
24.25,93.3,2.65,0.23,0.58,2.37,1.79,10.76,14.97,7.99,3.78,20.06
21.53,95.6,0.51,0.35,2.28,2.21,1.71,10.04,16.37,8.96,2.85,20.08
23.05,120.0,1.0,0.65,0.51,2.22,1.66,12.47,14.96,5.0,2.51,20.62
23.9,85.3,2.28,0.64,0.53,2.16,1.64,10.24,16.36,8.0,1.89,20.54
20.25,123.4,1.91,0.78,2.53,2.3,1.78,12.33,12.75,1.09,0.79,21.03
20.94,126.2,1.25,0.99,0.77,2.31,1.81,10.01,16.47,11.63,5.17,21.06
21.05,135.9,2.86,0.56,0.94,2.28,1.7,12.43,14.87,8.79,6.56,20.89
22.6,85.8,2.56,0.62,0.5,2.12,1.53,11.94,16.91,7.18,3.4,20.26
23.9,125.3,2.28,0.47,0.55,2.18,1.66,10.16,16.34,7.3,1.91,20.31
21.05,128.7,0.68,0.6,3.35,2.19,1.62,14.4,14.79,4.36,3.97,18.73
19.68,118.3,2.12,0.64,0.52,2.46,1.96,12.97,16.44,6.46,3.63,21.25
23.57,87.0,1.37,0.91,1.85,2.26,1.7,11.56,14.92,6.28,4.51,20.31
22.5,106.8,0.75,0.37,1.65,2.16,1.51,11.56,17.15,8.67,3.35,19.5
23.6,86.5,2.79,0.89,0.55,2.25,1.75,11.29,16.34,6.96,1.91,21.03
23.97,96.3,1.47,0.45,1.92,2.24,1.71,11.51,14.98,4.85,4.04,21.28
24.37,120.2,1.31,0.96,0.84,2.17,1.65,12.5,16.06,6.13,2.57,19.91
23.9,120.1,2.28,0.47,1.24,2.18,1.66,10.19,15.57,7.27,3.53,19.79
24.37,114.3,1.0,0.38,2.08,2.1,1.57,11.37,12.65,4.5,3.42,20.64
21.17,129.4,0.51,0.35,0.51,2.46,1.82,10.04,16.5,8.98,5.3,20.3
20.93,117.7,0.69,0.6,2.09,2.1,1.58,14.89,16.0,4.65,5.76,18.57
24.74,109.6,1.29,0.58,2.05,2.34,1.7,11.9,16.87,4.51,1.29,21.03
22.68,103.6,2.56,0.61,1.18,2.22,1.53,11.81,16.91,7.29,3.4,20.56
16.45,121.1,0.63,0.54,2.66,2.04,1.54,14.36,16.76,8.63,9.79,18.43
21.14,135.2,0.81,0.56,0.5,2.52,1.7,12.48,14.83,8.79,7.0,21.01
21.05,118.6,0.69,0.6,3.35,2.1,1.57,14.61,14.95,4.71,4.89,20.32
23.31,106.5,1.21,0.57,1.81,2.36,1.84,14.97,16.01,3.95,2.91,18.93
20.18,117.7,1.59,0.71,2.09,2.39,1.88,14.95,16.0,7.87,6.82,19.24
23.05,136.8,2.64,0.58,0.84,2.31,1.79,10.75,14.96,5.67,2.51,20.84
23.45,108.2,3.35,0.35,0.52,2.5,1.7,11.45,16.0,8.1,3.55,20.52
22.69,95.6,0.64,0.04,1.25,2.04,1.53,12.97,13.89,7.13,6.21,20.26
23.7,120.1,1.28,0.52,2.27,2.05,1.55,11.59,16.76,7.7,2.54,20.63
20.91,103.5,0.94,0.43,1.15,2.24,1.57,11.56,14.82,6.8,3.53,19.94
21.02,117.9,0.68,0.6,2.06,2.14,1.62,11.21,14.79,4.43,3.97,20.54
21.24,126.9,0.72,0.99,0.52,2.5,1.98,10.04,16.61,8.12,1.55,21.18
21.05,118.5,3.0,0.6,0.63,2.1,1.57,14.36,15.5,4.71,3.93,19.19
22.68,103.3,0.64,0.08,1.25,2.04,1.53,13.03,16.95,5.26,1.34,19.9
24.01,100.0,0.64,0.48,2.53,2.21,1.54,11.68,16.91,7.12,2.08,19.95
22.5,91.5,2.14,0.35,1.55,2.24,1.7,10.26,10.39,3.75,3.63,19.86
23.74,128.9,2.28,0.39,0.76,2.22,1.63,10.19,15.55,7.27,3.65,19.74
23.65,91.5,0.53,0.31,1.03,2.24,1.59,11.74,13.03,6.9,5.68,19.9
24.98,105.9,1.21,0.57,2.28,2.36,1.86,10.23,16.01,7.79,2.01,20.64
23.3,111.9,1.03,0.58,2.6,2.49,1.84,11.85,16.84,3.12,2.86,20.58
22.7,102.7,0.62,0.14,0.52,2.47,1.76,14.42,14.78,4.67,5.03,21.15
22.68,102.9,0.64,0.14,1.17,2.46,1.79,13.75,14.05,6.54,6.23,20.68
24.75,87.0,2.89,0.92,0.5,2.2,1.7,11.26,14.96,6.77,3.29,20.88
24.05,85.7,1.85,0.88,1.65,2.28,1.78,11.41,17.17,6.88,1.78,20.66
24.59,110.5,1.28,0.39,0.84,2.17,1.65,10.3,15.99,8.11,2.42,20.26
20.33,115.4,1.6,0.69,2.51,2.39,1.88,14.94,16.44,4.49,5.52,18.17
20.25,123.4,1.88,0.78,2.53,2.3,1.78,12.33,12.75,1.09,1.44,20.73
23.96,125.3,3.19,0.28,0.5,2.25,1.61,14.15,16.27,4.89,2.77,18.66
23.9,124.8,2.29,0.47,1.24,2.14,1.62,10.16,15.55,7.3,1.91,20.24
24.75,120.4,2.14,0.47,1.22,2.35,1.81,11.26,15.53,6.93,2.72,21.08
24.36,119.8,1.0,0.92,0.53,2.18,1.63,12.32,14.96,5.0,3.45,20.29
20.25,123.1,1.91,0.77,2.54,2.34,1.82,12.48,12.75,0.99,1.26,21.04
23.93,96.0,3.16,0.38,0.5,2.12,1.61,14.39,16.26,4.62,2.75,18.84
23.46,85.7,2.55,0.35,0.5,2.21,1.71,10.3,16.0,7.93,2.23,20.67
23.9,119.6,0.65,0.47,1.21,2.18,1.66,11.71,15.45,5.75,2.01,21.11
24.01,108.7,1.07,0.49,2.28,2.35,1.83,10.84,16.87,4.56,1.87,21.09
21.76,103.1,0.64,0.14,2.67,2.2,1.53,11.68,16.91,7.12,2.9,20.54
