X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,ANG,AVG,RIP
22.03,130.3,0.53,0.35,2.69,2.62,1.9,12.22,15.1,8.71,5.83,-23.0,-421.91,102.17
23.9,87.1,1.06,0.54,0.62,2.3,1.72,10.29,12.05,0.03,0.51,-44.0,-270.28,84.73
24.64,134.1,1.27,0.87,2.13,2.56,1.89,14.74,17.15,3.62,1.21,-17.0,-432.4,63.21
16.52,134.1,2.77,0.24,2.39,2.04,1.54,13.13,13.24,2.28,2.39,-42.0,-359.51,44.77
24.78,95.5,0.5,0.66,3.02,2.38,1.62,12.33,12.94,2.64,2.03,-42.0,-314.19,67.81
24.78,131.5,0.5,0.85,3.14,2.5,1.64,11.1,12.76,3.67,3.96,-29.0,-349.24,96.08
22.26,98.8,2.51,0.74,1.28,2.36,1.66,11.41,16.14,9.33,4.6,-25.0,-383.73,108.87
22.43,134.2,0.82,0.89,3.2,2.52,1.88,14.7,17.29,5.87,3.27,-22.0,-454.69,80.31
23.89,86.1,1.95,0.33,1.38,2.28,1.72,10.32,11.78,0.27,0.51,-42.0,-291.94,71.82
24.19,87.1,2.45,0.59,0.54,2.33,1.73,10.87,11.4,0.51,1.04,-43.0,-287.05,74.82
23.28,83.8,0.54,0.97,2.96,2.15,1.55,10.76,11.46,4.51,5.08,-34.0,-318.36,95.63
24.94,103.3,0.87,0.2,1.3,2.38,1.78,14.44,14.8,3.62,3.25,-27.0,-425.56,58.13
24.16,139.3,0.5,0.66,3.23,2.4,1.63,12.65,17.7,0.94,0.57,-0.0,-346.54,102.63
21.2,105.4,3.0,0.65,0.99,2.38,1.62,10.91,13.35,3.7,2.03,-39.0,-304.22,76.96
23.83,120.8,2.19,0.7,1.35,2.24,1.6,11.21,12.8,1.32,2.79,-37.0,-328.12,96.76
15.68,136.7,1.24,0.74,1.32,2.24,1.7,11.41,16.14,9.22,4.49,-27.0,-348.56,149.69
24.43,99.8,1.89,0.43,1.36,2.47,1.64,10.93,17.38,0.2,0.63,-0.0,-313.95,126.09
24.66,95.4,0.5,0.94,3.03,2.44,1.92,11.36,12.81,1.31,2.76,-42.0,-296.72,89.94
22.75,134.1,1.18,0.24,2.39,2.06,1.54,12.15,13.28,2.26,3.39,-37.0,-356.88,79.54
22.27,82.7,0.85,0.89,2.99,2.02,1.51,10.76,17.5,4.12,3.23,-21.0,-345.66,145.09
21.59,99.5,0.53,0.43,1.32,2.3,1.52,13.42,15.42,2.73,0.74,-32.0,-340.88,85.09
24.78,86.1,0.67,0.74,2.84,2.34,1.58,11.05,15.17,4.01,2.03,-30.0,-328.59,94.78
23.3,105.4,0.5,0.65,2.94,2.5,1.62,10.91,17.6,3.7,2.06,-15.0,-349.71,147.45
22.46,94.7,0.94,0.95,2.41,2.25,1.62,12.41,16.41,4.87,3.91,-24.0,-404.59,105.38
24.49,99.8,1.89,0.89,1.36,2.47,1.64,12.75,17.46,0.23,0.63,-0.0,-361.16,90.46
24.21,87.1,2.38,0.59,0.54,2.32,1.69,10.34,11.6,0.59,0.5,-43.0,-283.61,72.02
21.99,138.3,0.62,0.68,3.41,2.24,1.55,11.06,15.33,7.13,5.68,-23.0,-395.7,122.99
21.59,85.9,1.21,0.4,2.53,2.01,1.51,12.03,15.42,8.4,5.06,-31.0,-385.86,84.26
24.8,105.3,0.58,0.35,1.04,2.47,1.62,11.1,16.94,3.7,1.26,-16.0,-346.7,115.29
22.4,103.4,1.59,0.01,1.67,2.45,1.54,10.87,16.71,8.01,2.17,-26.0,-335.33,134.47
17.42,139.9,2.05,0.64,2.85,2.4,1.63,11.07,17.71,1.07,5.57,-25.0,-347.36,115.33
24.93,130.4,2.41,0.88,0.98,2.77,1.78,14.31,16.88,3.19,1.19,-18.0,-426.87,62.12
23.38,83.8,0.5,0.07,3.13,2.06,1.53,10.48,16.11,4.87,3.52,-32.0,-327.21,114.9
24.48,136.4,1.01,0.25,2.41,2.48,1.82,13.34,17.0,5.01,1.52,-21.0,-408.87,84.92
