X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,ANG,AVG,RIP
19.49,128.4,0.5,0.99,2.48,2.49,1.9,10.38,13.28,9.17,9.17,-23.0,-235.25,136.74
17.47,130.8,2.94,0.16,1.03,2.32,1.79,10.94,14.34,11.18,11.18,-23.0,-253.08,129.0
15.59,129.4,1.04,0.55,2.28,2.09,1.59,10.71,13.06,0.77,0.77,-42.0,-140.54,116.15
18.01,110.4,0.7,0.99,2.38,2.07,1.57,10.69,12.58,12.41,12.41,-22.0,-240.89,131.95
17.4,118.6,0.78,0.53,2.8,2.15,1.65,12.75,14.72,2.47,2.47,-33.0,-199.29,102.63
19.11,140.0,1.63,0.79,1.21,2.49,1.76,12.98,15.74,8.15,8.15,-24.0,-272.55,97.19
22.0,124.6,3.65,0.33,0.5,2.39,1.63,10.87,16.12,4.88,4.88,-24.0,-222.5,120.69
22.97,88.8,0.5,0.72,3.24,2.23,1.73,11.59,11.75,4.71,4.71,-35.0,-187.05,109.17
21.72,110.9,0.5,0.46,3.66,2.57,1.94,12.05,15.6,3.15,3.15,-27.0,-214.46,114.57
15.83,134.5,1.8,0.05,2.66,2.22,1.72,14.94,17.48,7.29,7.29,-29.0,-277.59,57.75
19.59,127.6,1.19,0.67,1.33,2.64,1.94,12.12,17.15,6.26,6.26,-24.0,-251.77,108.44
20.81,133.6,1.39,0.54,1.43,2.6,1.73,11.89,15.25,6.95,6.95,-24.0,-250.8,110.67
24.82,127.8,2.9,0.37,0.72,2.52,1.87,12.11,16.42,1.76,1.76,-18.0,-221.24,100.06
23.24,128.8,2.37,0.2,1.28,2.06,1.53,13.7,13.93,5.83,5.83,-24.0,-250.08,84.09
18.51,137.5,1.66,0.06,2.88,2.44,1.94,12.98,15.05,0.26,0.26,-31.0,-209.87,85.82
20.7,136.2,1.27,0.99,2.86,2.34,1.74,12.79,15.25,1.95,1.95,-30.0,-211.84,101.72
20.98,102.9,3.21,0.97,0.7,2.0,1.5,11.8,17.92,3.64,3.64,-20.0,-223.67,121.7
23.09,89.6,2.95,0.47,0.5,2.0,1.5,10.73,12.06,7.84,7.84,-24.0,-220.77,115.36
16.1,134.5,1.71,0.07,1.11,2.26,1.72,14.73,16.09,7.29,7.29,-25.0,-275.65,73.11
22.97,88.8,0.5,0.8,3.22,2.23,1.73,11.59,11.75,4.71,4.71,-35.0,-187.12,109.23
24.38,97.6,0.52,1.0,0.74,2.46,1.77,14.46,16.41,2.03,2.03,-19.0,-253.5,59.75
24.74,137.1,1.99,0.59,0.64,2.9,1.9,13.2,16.09,2.14,2.14,-21.0,-240.59,78.94
20.84,101.0,1.37,0.52,0.86,2.05,1.55,10.81,13.98,3.33,3.33,-31.0,-188.39,122.04
15.34,127.8,2.9,0.37,0.65,2.0,1.5,14.25,17.8,1.76,1.76,-14.0,-245.02,77.83
21.44,136.8,1.45,0.42,1.69,2.31,1.81,10.53,12.19,7.69,7.69,-24.0,-221.1,129.51
24.21,113.2,1.81,0.78,1.19,2.44,1.94,11.06,17.41,1.38,1.38,-9.0,-207.08,119.07
20.99,128.4,0.5,1.0,2.48,2.33,1.76,10.38,13.28,8.73,8.73,-23.0,-233.63,126.73
22.37,130.8,2.94,0.16,1.03,2.65,1.79,11.01,15.03,5.6,5.6,-24.0,-231.35,114.98
16.32,125.7,3.4,0.31,1.42,2.08,1.58,13.35,15.59,10.71,10.71,-24.0,-277.97,92.62
19.7,123.5,1.98,0.9,0.56,2.49,1.56,11.9,13.92,4.79,4.79,-27.0,-218.89,118.14
19.48,125.6,1.2,0.4,0.97,2.0,1.5,14.65,17.94,3.87,3.87,-22.0,-264.26,75.6
24.55,136.4,0.78,0.31,2.63,2.6,1.98,10.57,12.13,1.54,1.54,-43.0,-164.48,104.34
24.73,136.4,2.04,0.3,1.42,2.9,1.91,13.18,16.1,2.17,2.17,-23.0,-241.41,78.75
20.89,136.2,1.28,0.07,2.82,2.58,1.95,10.16,13.23,8.89,8.89,-23.0,-232.99,128.26
23.95,82.4,1.52,0.34,1.76,2.0,1.5,14.42,17.94,1.11,1.11,-7.0,-251.74,53.76
15.77,124.4,1.15,0.72,3.9,2.0,1.5,10.19,11.47,8.0,8.0,-27.0,-193.64,148.67
17.76,118.7,3.33,0.7,1.54,2.04,1.54,10.74,14.32,6.49,6.49,-25.0,-217.03,134.86
20.18,117.2,1.98,0.71,1.46,2.48,1.77,11.21,13.5,9.32,9.32,-23.0,-246.28,123.43
17.43,118.9,0.76,0.82,1.21,2.16,1.66,12.95,15.74,8.15,8.15,-24.0,-262.9,100.64
22.97,88.8,0.5,0.72,3.28,2.23,1.73,11.59,14.35,5.68,5.68,-24.0,-227.05,112.46
24.38,125.6,0.5,0.96,3.2,2.46,1.77,14.67,16.58,2.03,2.03,-18.0,-255.59,57.02
20.81,133.6,1.39,0.79,1.47,2.61,1.74,11.2,15.25,4.25,4.25,-26.0,-213.6,127.76
18.7,114.6,0.69,0.33,2.56,2.25,1.75,14.73,16.79,1.66,1.66,-18.0,-250.8,69.34
22.25,124.3,3.58,0.07,0.5,2.45,1.61,13.49,15.04,5.36,5.36,-25.0,-254.57,86.44
19.66,110.0,0.71,0.67,1.36,2.28,1.78,12.12,12.82,6.26,6.26,-26.0,-224.8,123.26
22.41,88.8,2.29,0.8,0.86,2.0,1.5,10.94,11.8,8.79,8.79,-23.0,-223.19,117.14
20.98,124.2,1.25,0.07,1.47,2.54,1.92,10.16,12.59,9.2,9.2,-23.0,-231.0,129.35
23.99,99.6,1.08,0.07,2.34,2.5,1.62,10.24,10.31,2.57,2.57,-44.0,-151.62,105.91
22.03,112.3,2.74,0.05,1.1,2.46,1.95,10.55,17.58,0.25,0.25,-4.0,-189.54,132.52
21.57,136.8,1.63,0.79,2.34,2.5,1.76,12.96,15.74,5.69,5.69,-25.0,-254.15,95.92
21.78,123.6,1.53,0.07,1.51,2.56,1.61,12.26,17.45,0.44,0.44,-0.0,-210.93,101.03
21.8,110.9,0.5,0.46,3.65,2.57,1.94,12.14,15.6,3.15,3.15,-27.0,-213.73,113.28
24.58,93.7,1.21,0.24,2.1,2.44,1.66,13.72,14.6,3.82,3.82,-27.0,-239.74,74.99
24.88,118.9,2.74,0.37,0.61,2.52,1.88,12.04,16.41,1.71,1.71,-19.0,-221.09,101.16
19.23,136.0,0.5,0.54,3.82,2.49,1.9,13.75,15.35,6.64,6.64,-25.0,-261.1,92.39
24.87,99.1,2.1,0.66,1.46,2.49,1.77,11.21,13.49,4.64,4.64,-26.0,-217.39,98.7
18.01,110.4,0.7,0.99,2.38,2.07,1.57,10.02,12.56,12.41,12.41,-22.0,-232.07,139.65
19.59,114.6,0.71,0.35,1.75,2.37,1.87,14.82,16.65,6.07,6.07,-25.0,-282.08,66.22
16.32,127.9,3.46,0.6,0.64,2.08,1.58,14.36,15.58,11.09,11.09,-24.0,-290.19,77.32
22.12,112.3,1.23,0.07,1.51,2.61,1.92,10.39,16.2,0.25,0.25,-19.0,-179.62,135.0
17.37,122.4,2.07,0.54,1.6,2.22,1.72,11.45,12.13,6.95,6.95,-27.0,-210.04,131.27
21.72,110.5,0.5,0.46,3.66,2.56,1.94,12.05,15.6,3.15,3.15,-27.0,-214.89,114.25
22.41,100.1,2.95,0.9,0.5,2.42,1.5,11.49,14.03,4.57,4.57,-26.0,-215.26,117.83
18.51,134.2,1.64,0.55,2.9,2.44,1.94,10.34,15.21,0.44,0.44,-35.0,-161.53,130.05
15.83,134.5,1.8,0.05,2.81,2.22,1.72,14.94,17.48,7.29,7.29,-30.0,-276.39,57.34
18.99,126.8,3.54,0.85,0.9,2.17,1.62,12.42,14.04,9.97,9.97,-23.0,-263.27,106.39
21.01,136.0,0.5,0.57,3.82,2.26,1.76,13.75,15.36,6.63,6.63,-24.0,-256.59,90.97
24.53,98.9,2.73,0.74,0.88,2.66,1.96,10.8,14.37,4.1,4.1,-26.0,-211.4,105.23
19.08,139.2,1.65,0.5,2.8,2.15,1.65,12.75,14.74,2.47,2.47,-34.0,-208.25,95.66
17.47,130.8,2.94,0.16,0.95,2.26,1.73,10.94,11.74,4.55,4.55,-36.0,-181.92,117.56
24.25,128.3,2.61,0.21,0.85,2.03,1.5,13.71,14.58,4.17,4.17,-27.0,-244.64,76.29
24.9,94.1,2.72,0.5,0.51,2.12,1.5,13.55,14.19,3.91,3.91,-28.0,-232.83,74.45
21.79,101.2,1.79,0.11,1.51,2.37,1.57,12.26,17.45,0.45,0.45,-0.0,-209.56,100.57
17.94,128.0,1.18,0.99,2.38,2.07,1.57,10.69,16.91,8.14,8.14,-24.0,-230.31,130.11
19.53,136.4,2.62,0.35,1.81,2.84,1.91,11.46,11.99,5.81,5.81,-30.0,-208.52,124.87
23.24,128.8,2.37,0.19,1.53,2.06,1.53,13.7,14.31,5.45,5.45,-25.0,-252.33,81.01
18.64,127.2,2.61,0.08,0.72,2.5,1.87,10.33,16.44,2.39,2.39,-25.0,-187.69,142.84
16.61,118.7,3.33,0.71,1.28,2.03,1.53,10.74,13.94,6.39,6.39,-26.0,-210.3,134.61
24.68,80.3,1.42,0.38,1.68,2.0,1.5,12.07,15.46,2.86,2.86,-26.0,-213.91,97.08
24.27,124.3,3.21,0.21,0.5,2.14,1.61,13.71,15.05,3.69,3.69,-27.0,-243.97,74.01
18.98,126.8,3.33,0.72,1.28,2.08,1.53,12.39,13.96,6.39,6.39,-26.0,-235.41,116.08
16.69,130.1,3.68,0.15,1.1,2.27,1.77,10.84,13.81,10.99,10.99,-23.0,-242.3,139.23
16.3,134.2,2.05,0.55,2.9,2.1,1.59,13.87,15.21,0.44,0.44,-28.0,-209.04,81.94
19.18,128.4,0.5,0.99,2.52,2.6,1.91,10.32,16.44,7.37,7.37,-23.0,-229.23,134.84
22.97,85.8,0.5,0.17,3.25,2.16,1.66,11.6,15.04,4.99,4.99,-26.0,-221.6,113.05
19.48,125.6,0.53,0.4,0.97,2.02,1.51,14.69,17.94,3.87,3.87,-22.0,-267.16,75.16
22.97,87.9,0.51,0.72,3.24,2.21,1.71,11.59,12.84,4.71,4.71,-30.0,-203.85,114.1
24.84,137.1,1.99,0.59,0.64,2.9,1.9,12.11,17.1,1.07,1.07,-9.0,-221.77,100.36
19.5,99.1,1.16,0.31,2.97,2.04,1.54,10.25,10.45,6.97,6.97,-30.0,-184.53,136.08
19.28,126.9,1.61,0.96,3.04,2.44,1.74,12.98,15.74,7.98,7.98,-24.0,-267.39,97.36
19.07,136.4,1.99,0.58,0.64,2.77,1.91,12.44,16.09,7.84,7.84,-24.0,-266.85,103.11
22.99,119.4,2.77,0.9,1.21,2.42,1.5,12.96,14.18,5.83,5.83,-25.0,-247.12,89.4
24.85,128.2,2.9,0.34,0.65,2.0,1.5,14.46,17.8,0.35,0.35,-0.0,-245.71,55.26
16.32,128.4,3.16,0.71,1.54,2.08,1.58,10.57,14.32,6.39,6.39,-26.0,-209.33,138.28
15.81,136.0,0.5,0.08,3.88,2.25,1.75,13.75,15.1,7.74,7.74,-27.0,-251.13,94.0
22.25,101.2,0.64,0.09,0.5,2.41,1.57,12.48,15.75,4.7,4.7,-25.0,-238.33,100.32
20.81,133.6,1.39,0.32,1.76,2.6,1.73,14.43,15.25,6.94,6.94,-24.0,-276.54,76.27
24.23,113.3,2.94,0.16,0.76,2.26,1.73,11.06,17.48,1.3,1.3,-9.0,-203.19,119.8
24.87,99.1,0.69,0.68,1.4,2.49,1.77,11.21,13.49,4.64,4.64,-25.0,-218.57,99.34
24.68,76.5,1.42,0.31,1.68,2.14,1.64,14.51,16.75,1.57,1.57,-15.0,-251.64,56.81
18.51,137.8,2.1,0.24,2.7,2.44,1.94,13.5,13.91,0.44,0.44,-36.0,-199.45,76.58
16.17,134.5,1.71,0.07,1.11,2.28,1.73,14.73,16.09,7.29,7.29,-25.0,-277.66,73.44
21.7,137.4,2.18,0.91,0.52,2.5,1.56,12.98,13.98,4.45,4.45,-28.0,-230.93,101.81
19.74,110.4,0.66,0.67,1.36,2.28,1.78,10.96,11.74,6.24,6.24,-28.0,-204.46,132.12
18.46,139.2,1.65,0.49,0.76,2.18,1.65,12.75,14.74,4.17,4.17,-28.0,-228.18,105.31
15.83,134.9,2.03,0.34,2.66,2.22,1.71,14.94,17.96,5.91,5.91,-28.0,-272.15,63.88
18.01,110.4,0.67,0.99,2.38,2.07,1.57,10.69,12.58,12.41,12.41,-23.0,-239.59,131.11
19.5,101.5,1.18,0.31,3.05,2.08,1.58,10.25,10.54,6.97,6.97,-30.0,-186.91,136.23
18.7,116.5,0.69,0.33,2.56,2.26,1.75,14.73,16.79,2.25,2.25,-21.0,-251.16,71.46
23.04,89.0,0.5,0.72,3.24,2.0,1.5,11.61,11.75,4.71,4.71,-34.0,-185.84,111.24
19.54,127.7,2.37,0.19,1.97,2.06,1.53,13.73,14.35,9.11,9.11,-24.0,-267.92,94.5
24.7,136.4,1.99,0.59,0.64,2.9,1.91,14.48,16.09,2.21,2.21,-21.0,-255.91,58.01
15.59,129.4,1.64,0.07,2.28,2.09,1.59,10.71,13.06,0.27,0.27,-39.0,-156.0,101.17
21.59,110.5,0.5,0.46,3.66,2.54,1.94,12.05,16.78,3.21,3.21,-23.0,-222.7,117.1
22.53,130.8,2.14,0.32,1.66,2.65,1.79,11.0,15.03,2.08,2.08,-31.0,-191.97,117.92
18.99,126.9,0.71,0.35,1.77,2.37,1.87,12.54,16.59,7.42,7.42,-24.0,-262.12,102.55
22.23,128.3,2.98,0.07,0.5,2.35,1.51,13.49,14.36,6.41,6.41,-25.0,-257.47,89.13
16.62,118.7,3.54,0.84,0.9,2.04,1.54,10.77,14.04,9.97,9.97,-24.0,-232.88,135.25
19.31,123.5,1.98,0.9,0.56,2.49,1.56,11.9,15.43,4.79,4.79,-26.0,-227.5,114.79
23.07,114.6,0.73,0.35,1.76,2.37,1.87,13.61,16.34,3.59,3.59,-24.0,-253.52,82.29
18.53,123.2,1.77,0.31,1.42,2.4,1.9,10.83,15.59,8.88,8.88,-24.0,-245.29,125.71
22.37,127.2,2.94,0.71,1.03,2.59,1.73,11.0,14.34,5.6,5.6,-24.0,-225.19,118.2
21.01,136.0,0.5,0.55,3.82,2.31,1.75,13.71,15.35,6.64,6.64,-24.0,-258.17,92.02
24.79,94.2,1.21,0.24,2.1,2.33,1.54,13.8,17.49,0.71,0.71,-4.0,-238.43,69.43
19.43,127.6,0.99,0.67,1.24,2.6,1.9,13.21,16.14,6.26,6.26,-24.0,-262.8,94.39
18.01,110.4,0.72,0.99,2.38,2.06,1.55,10.01,12.65,12.34,12.34,-22.0,-231.7,140.1
24.2,138.5,0.55,0.79,1.21,2.5,1.77,14.67,16.58,1.96,1.96,-18.0,-260.08,54.86
24.63,126.8,3.15,0.88,0.5,2.2,1.65,13.17,14.04,2.33,2.33,-33.0,-213.99,85.34
19.25,134.5,1.8,0.51,2.59,2.22,1.72,14.94,17.55,6.21,6.21,-26.0,-283.1,62.81
22.97,88.8,0.5,0.91,3.24,2.23,1.73,11.59,11.75,5.41,5.41,-31.0,-196.38,113.95
23.95,82.4,1.52,0.54,1.43,2.0,1.5,11.88,17.94,0.79,0.79,-0.0,-204.75,106.88
17.45,130.7,1.81,0.78,1.19,2.39,1.89,10.94,11.67,1.41,1.41,-44.0,-145.53,102.04
18.31,114.6,2.1,0.33,2.62,2.19,1.69,14.73,16.79,1.42,1.42,-20.0,-248.04,63.54
24.55,114.6,0.69,0.38,2.57,2.12,1.5,12.29,15.5,1.68,1.68,-27.0,-207.21,100.42
17.47,130.8,2.94,0.16,1.03,2.32,1.79,10.94,13.46,11.12,11.12,-23.0,-247.32,133.56
18.99,126.2,3.54,0.87,0.9,2.2,1.65,12.43,14.04,9.97,9.97,-23.0,-263.83,106.36
23.24,128.5,2.34,0.51,1.29,2.06,1.53,10.55,15.23,4.53,4.53,-24.0,-211.43,121.81
19.48,125.6,1.41,0.4,0.97,2.02,1.5,13.77,17.92,3.87,3.87,-23.0,-253.46,90.28
24.61,137.1,1.99,0.59,0.64,2.88,1.89,13.2,16.09,2.14,2.14,-24.0,-238.59,80.42
24.52,88.4,0.84,0.79,2.44,2.4,1.76,11.91,15.67,2.82,2.82,-25.0,-216.52,100.62
17.39,130.4,2.99,0.16,0.95,2.27,1.71,12.1,12.82,4.57,4.57,-32.0,-204.46,110.99
17.32,127.6,2.9,0.37,0.65,2.0,1.5,13.09,17.8,1.76,1.76,-14.0,-230.07,101.42
24.79,128.5,0.58,0.22,2.78,2.0,1.5,13.71,14.58,2.47,2.47,-32.0,-223.09,76.54
23.95,81.9,1.52,0.05,1.76,2.01,1.51,14.42,17.45,1.11,1.11,-10.0,-248.4,55.18
21.78,123.6,1.55,0.07,1.51,2.58,1.62,12.26,17.45,0.44,0.44,-0.0,-210.91,100.84
22.0,129.4,3.65,0.33,0.5,2.37,1.63,11.51,16.12,4.88,4.88,-24.0,-229.94,112.9
24.54,80.1,1.62,0.38,1.68,2.21,1.71,12.05,15.46,3.0,3.0,-27.0,-217.05,96.31
23.19,128.4,0.5,0.98,1.51,2.5,1.91,10.35,13.24,5.37,5.37,-25.0,-216.02,121.06
24.41,97.6,0.52,1.0,0.67,2.46,1.77,13.16,16.74,1.39,1.39,-13.0,-236.06,83.56
20.98,124.9,0.51,0.92,1.47,2.58,1.92,10.16,16.45,5.57,5.57,-23.0,-215.68,139.04
18.51,137.5,1.06,0.54,2.88,2.44,1.94,12.98,15.05,0.76,0.76,-30.0,-200.9,97.32
24.25,114.6,0.69,0.24,2.57,2.6,1.98,14.73,15.61,1.6,1.6,-24.0,-244.42,65.23
24.53,134.3,0.78,0.15,2.61,2.63,1.98,10.58,12.13,5.58,5.58,-26.0,-212.22,103.36
16.61,118.7,3.5,0.71,1.28,2.03,1.53,10.74,13.94,6.39,6.39,-26.0,-209.62,136.14
21.57,136.8,1.63,0.79,1.16,2.5,1.76,12.96,15.74,5.66,5.66,-24.0,-258.91,94.99
22.2,132.1,1.01,0.11,2.85,2.18,1.57,10.16,12.33,8.47,8.47,-23.0,-220.53,126.19
18.01,118.5,0.7,0.98,2.38,2.15,1.65,10.02,14.82,2.46,2.46,-32.0,-165.53,144.72
24.65,114.6,0.71,0.97,0.55,2.48,1.77,14.47,16.58,1.77,1.77,-16.0,-255.18,57.95
19.11,139.9,1.63,0.79,2.39,2.49,1.76,12.98,15.74,8.15,8.15,-24.0,-269.79,97.39
21.03,101.2,3.72,0.07,0.5,2.27,1.77,12.48,15.3,5.4,5.4,-25.0,-242.98,104.16
24.18,127.8,2.9,0.31,0.58,2.01,1.51,14.25,17.8,1.02,1.02,-6.0,-248.9,58.35
23.47,93.7,3.18,0.84,0.55,2.16,1.66,13.74,16.7,2.83,2.83,-21.0,-249.0,78.63
17.47,131.1,2.94,0.14,1.49,2.31,1.79,13.17,14.34,1.33,1.33,-36.0,-200.93,83.74
15.31,129.0,1.8,0.05,2.7,2.04,1.54,14.94,17.48,7.31,7.31,-30.0,-273.55,56.72
20.81,134.1,1.39,0.54,1.43,2.56,1.61,12.28,15.25,0.58,0.58,-30.0,-192.89,106.65
24.54,125.6,0.62,0.96,3.05,2.46,1.77,12.59,16.58,1.88,1.88,-18.0,-227.1,91.71
18.99,126.2,3.54,0.37,0.66,2.2,1.65,12.43,14.06,9.95,9.95,-23.0,-262.27,107.47
24.55,138.5,0.5,0.79,1.21,2.5,1.77,14.67,16.58,1.87,1.87,-18.0,-261.5,53.2
19.31,133.6,1.98,0.9,0.56,2.64,1.73,11.9,15.43,4.84,4.84,-25.0,-231.43,115.84
16.1,134.5,1.71,0.07,1.11,2.12,1.58,14.78,16.09,7.29,7.29,-25.0,-274.23,72.63
22.94,127.6,2.78,0.32,0.65,2.0,1.5,14.46,17.8,0.37,0.37,-0.0,-246.3,55.67
24.89,94.5,2.65,0.5,0.51,2.12,1.5,11.74,14.19,3.91,3.91,-27.0,-216.16,92.58
15.83,135.1,1.8,0.05,2.3,2.07,1.57,14.36,17.47,7.32,7.32,-29.0,-270.38,67.82
21.01,136.0,0.5,0.58,3.82,2.26,1.76,13.74,15.36,6.63,6.63,-24.0,-257.86,91.21
20.44,119.4,2.76,0.9,1.19,2.42,1.5,14.75,16.72,5.84,5.84,-25.0,-273.87,66.06
24.79,128.5,0.58,0.23,0.61,2.0,1.5,13.71,14.58,2.03,2.03,-29.0,-222.87,79.99
18.72,126.9,0.71,0.58,1.77,2.41,1.91,12.54,16.59,7.48,7.48,-24.0,-263.73,102.88
18.02,136.4,1.95,0.57,0.64,2.41,1.91,12.44,16.09,7.84,7.84,-24.0,-264.51,104.97
15.83,125.5,2.02,0.2,1.2,2.06,1.56,10.84,15.32,10.99,10.99,-24.0,-243.92,128.75
19.59,114.6,1.39,0.35,1.75,2.34,1.82,14.82,16.63,3.88,3.88,-25.0,-265.24,68.88
19.12,114.6,0.74,0.35,3.08,2.25,1.75,13.61,16.34,7.53,7.53,-25.0,-270.95,86.02
24.61,139.6,1.61,0.78,0.66,2.49,1.76,12.98,16.57,0.48,0.48,-7.0,-225.83,87.57
18.7,115.2,0.67,0.33,2.56,2.26,1.76,14.73,16.8,6.26,6.26,-26.0,-275.16,69.07
21.48,127.9,1.6,0.6,0.64,2.26,1.76,14.36,15.58,5.94,5.94,-24.0,-273.0,76.66
24.38,134.5,1.71,0.08,1.11,2.28,1.73,14.73,16.09,2.15,2.15,-22.0,-256.54,56.43
24.79,138.4,1.22,0.24,2.1,2.33,1.54,13.8,15.38,0.71,0.71,-23.0,-225.55,76.83
20.77,114.6,2.1,0.27,1.98,2.19,1.69,14.73,16.79,2.03,2.03,-22.0,-253.92,65.85
15.83,134.9,2.06,0.97,2.71,2.23,1.71,14.94,16.57,5.91,5.91,-27.0,-264.78,66.84
20.81,134.0,1.39,0.32,1.04,2.37,1.5,14.43,15.25,6.94,6.94,-24.0,-275.04,76.74
21.03,101.2,3.72,0.07,0.5,2.27,1.77,12.48,15.32,5.4,5.4,-25.0,-243.21,103.93
21.57,136.8,1.63,0.72,0.61,2.5,1.76,13.49,15.76,5.06,5.06,-24.0,-259.17,87.19
19.25,134.5,1.8,0.51,2.59,2.24,1.74,14.94,17.55,6.2,6.2,-26.0,-282.35,63.62
24.38,97.6,0.52,1.0,0.67,2.46,1.77,13.22,16.39,2.03,2.03,-19.0,-237.52,81.31
23.95,84.3,1.52,0.59,1.43,2.0,1.5,14.17,16.1,0.79,0.79,-14.0,-232.51,68.65
17.56,126.2,3.55,0.87,1.03,2.32,1.79,10.94,14.04,10.02,10.02,-23.0,-240.19,132.81
19.59,114.6,0.73,0.63,0.64,2.37,1.87,13.14,16.65,6.07,6.07,-24.0,-262.27,94.19
18.98,130.0,3.48,0.86,1.22,2.32,1.77,12.42,14.52,9.5,9.5,-23.0,-265.11,108.17
18.54,116.5,2.07,0.33,2.67,2.24,1.74,12.1,15.49,2.25,2.25,-33.0,-200.9,107.08
17.32,133.7,2.9,0.37,1.25,2.01,1.51,13.06,17.8,7.09,7.09,-25.0,-261.63,96.2
19.48,134.7,0.53,0.4,3.24,2.19,1.5,14.69,17.94,3.83,3.83,-22.0,-262.16,75.35
24.27,124.3,3.21,0.21,0.5,2.14,1.61,13.71,15.05,3.21,3.21,-27.0,-241.71,73.61
18.99,126.9,0.71,0.35,1.77,2.37,1.87,12.63,16.59,7.42,7.42,-24.0,-262.91,101.47
19.11,114.6,2.1,0.33,2.55,2.3,1.69,14.35,14.43,1.45,1.45,-35.0,-204.58,81.8
24.41,97.3,0.52,0.99,0.67,2.46,1.77,10.93,16.74,1.85,1.85,-15.0,-202.68,119.69
23.01,88.8,2.29,0.8,0.97,2.0,1.5,11.05,11.8,8.19,8.19,-23.0,-222.78,114.74
21.79,123.8,1.83,0.07,1.51,2.6,1.73,11.87,17.45,3.76,3.76,-22.0,-231.22,113.96
17.32,127.6,2.9,0.87,0.7,2.0,1.5,13.09,17.76,1.76,1.76,-13.0,-230.95,102.18
24.01,134.5,0.92,0.51,2.59,2.07,1.54,13.76,17.77,1.22,1.22,-9.0,-241.83,68.6
21.03,101.2,3.72,0.06,0.5,2.27,1.77,12.48,15.3,5.4,5.4,-25.0,-242.99,104.13
20.81,123.5,1.39,0.32,1.76,2.49,1.56,14.43,15.25,6.89,6.89,-24.0,-271.68,77.68
16.32,127.9,3.46,0.6,1.04,2.17,1.67,14.31,15.58,11.09,11.09,-23.0,-290.07,79.72
24.93,89.6,0.66,0.74,2.51,2.0,1.5,11.61,11.75,4.47,4.47,-34.0,-192.7,93.11
24.39,82.0,1.59,0.54,1.43,2.02,1.5,13.22,17.94,0.67,0.67,-0.0,-227.99,79.04
24.55,114.6,0.7,0.3,2.57,2.6,1.98,14.74,16.79,1.47,1.47,-14.0,-260.41,53.67
22.94,114.6,0.7,0.33,2.56,2.25,1.75,12.94,14.2,1.4,1.4,-36.0,-199.53,89.47
24.38,97.6,0.52,0.98,2.93,2.5,1.77,14.46,16.41,2.21,2.21,-20.0,-253.37,60.29
24.84,136.3,1.99,0.36,0.64,2.86,1.87,14.48,16.09,2.07,2.07,-22.0,-254.37,58.29
24.25,125.5,0.5,0.08,3.22,2.37,1.75,14.73,15.1,3.65,3.65,-27.0,-247.21,67.69
