X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,ANG,AVG,RIP
21.14,116.2,2.37,0.01,1.97,2.42,1.5,12.13,12.77,3.54,3.54,-45.0,-1563.97,78.59
19.33,145.5,2.82,0.01,1.82,2.25,1.5,12.49,16.74,1.08,5.08,-42.0,-1565.93,90.85
24.43,125.9,1.58,0.01,2.11,2.12,1.5,13.5,14.32,4.25,4.25,-43.0,-1972.93,63.92
19.4,112.8,3.41,0.01,1.19,2.06,1.5,14.64,17.17,7.86,6.43,-38.0,-1788.33,40.38
15.14,135.8,2.69,0.01,2.68,2.26,1.5,13.96,15.57,7.5,6.5,-48.0,-1387.28,69.04
21.48,109.0,1.97,0.01,1.52,2.2,1.5,11.21,13.26,7.13,5.13,-45.0,-1586.52,68.68
24.82,131.8,2.13,0.01,1.54,2.31,1.5,11.26,16.34,6.83,1.83,-36.0,-1777.83,29.99
18.3,134.9,1.81,0.01,3.0,2.15,1.5,12.72,13.9,11.79,10.79,-33.0,-1745.84,69.47
16.84,129.3,3.69,0.01,1.41,2.46,1.5,11.39,14.87,6.65,3.65,-46.0,-1169.69,43.19
15.14,120.8,3.82,0.01,1.58,2.39,1.5,10.87,12.74,2.31,3.31,-48.0,-1099.21,61.17
21.99,134.4,1.76,0.01,2.38,2.12,1.5,12.12,12.98,0.92,0.92,-47.0,-1733.92,66.92
21.32,135.4,2.84,0.01,1.41,2.08,1.5,10.75,14.11,5.94,2.94,-45.0,-1634.57,67.98
19.63,121.4,2.49,0.01,1.48,2.17,1.5,11.31,16.76,11.62,6.62,-39.0,-1695.23,33.48
21.07,107.3,2.53,0.01,1.83,2.43,1.5,13.36,15.07,2.0,3.0,-46.0,-1495.64,81.66
24.87,147.4,2.66,0.01,1.0,2.32,1.5,12.83,13.75,4.38,4.38,-32.0,-2138.87,57.74
16.08,131.2,1.14,0.01,1.85,2.03,1.5,13.52,15.35,4.01,3.01,-48.0,-1161.56,46.54
22.47,117.0,3.08,0.01,1.0,2.26,1.5,10.14,15.15,5.61,3.67,-42.0,-1565.82,66.19
19.34,119.1,2.41,0.01,2.21,2.18,1.5,13.87,14.42,5.68,5.68,-47.0,-1623.8,75.69
16.97,129.3,3.74,0.01,1.35,2.48,1.5,11.39,14.87,6.65,6.66,-42.0,-1311.94,72.41
20.45,147.5,3.43,0.01,1.0,2.21,1.5,10.87,16.48,2.16,2.16,-40.0,-1470.41,74.02
21.32,135.4,2.84,0.01,1.29,2.08,1.5,10.75,15.58,5.95,2.96,-44.0,-1599.9,61.69
15.79,106.6,3.38,0.01,1.74,2.16,1.5,13.46,17.12,4.36,1.36,-42.0,-1366.05,41.13
24.48,111.1,1.76,0.01,1.24,2.22,1.5,12.15,15.11,5.41,3.41,-43.0,-1770.02,57.82
22.47,117.1,2.87,0.01,1.21,2.3,1.5,10.14,15.15,7.18,3.67,-43.0,-1566.37,54.39
19.92,136.5,2.41,0.01,2.09,2.07,1.5,10.05,16.29,5.12,6.79,-40.0,-1719.5,88.47
24.13,113.2,1.27,0.01,2.54,2.38,1.5,14.29,17.52,0.18,1.3,-38.0,-1711.74,52.4
22.7,106.7,1.15,0.01,2.56,2.18,1.5,14.01,15.39,5.91,4.91,-46.0,-1726.61,51.86
22.23,108.8,3.16,0.01,1.0,2.43,1.5,12.79,13.23,7.54,7.54,-32.0,-1893.36,61.58
15.34,139.4,1.57,0.01,2.58,2.0,1.5,10.55,14.42,3.47,1.29,-48.0,-1327.61,48.7
20.34,117.6,2.76,0.01,1.0,2.22,1.5,12.56,13.46,0.5,0.5,-45.0,-1464.27,71.86
22.37,135.8,2.93,0.01,1.14,2.11,1.5,13.0,15.57,6.91,4.91,-35.0,-2003.77,53.1
18.3,133.9,2.19,0.01,1.45,2.16,1.5,12.72,15.99,11.62,8.71,-33.0,-1803.35,50.78
24.87,114.3,1.01,0.01,1.43,2.31,1.5,13.61,14.13,3.99,3.99,-40.0,-1845.58,54.08
23.26,111.0,1.29,0.01,2.66,2.35,1.5,12.09,16.65,0.55,3.09,-44.0,-1571.4,75.98
20.39,107.1,2.51,0.01,1.43,2.43,1.5,10.14,15.36,6.72,7.25,-37.0,-1596.85,78.63
16.84,136.4,3.8,0.01,1.16,2.21,1.5,13.4,17.35,2.88,2.88,-41.0,-1336.49,47.22
24.24,125.9,1.69,0.01,2.05,2.12,1.5,13.5,14.74,3.93,3.94,-44.0,-1940.38,65.45
16.07,127.5,3.82,0.01,1.41,2.35,1.5,10.87,12.74,2.31,2.99,-47.0,-1178.78,59.93
21.99,134.4,1.76,0.01,2.38,2.48,1.5,12.12,16.02,0.92,0.92,-41.0,-1550.92,67.09
18.0,107.2,2.12,0.01,1.21,2.28,1.5,11.13,16.34,8.82,6.96,-42.0,-1326.79,58.56
23.91,109.5,2.86,0.01,1.0,2.43,1.5,12.79,15.52,5.52,3.57,-37.0,-1765.66,52.5
20.72,131.2,2.56,0.01,1.83,2.27,1.5,12.33,13.11,1.09,1.09,-46.0,-1616.87,72.24
17.32,110.4,3.75,0.01,1.24,2.28,1.5,11.52,16.68,7.84,9.0,-34.0,-1577.99,77.05
19.47,146.8,1.88,0.01,1.86,2.06,1.5,10.21,15.43,2.01,7.01,-38.0,-1638.57,111.47
22.7,100.5,1.12,0.01,2.56,2.41,1.5,10.06,15.4,7.63,2.63,-46.0,-1395.18,21.38
20.34,115.7,3.36,0.01,1.0,2.2,1.5,12.53,17.51,0.5,0.06,-35.0,-1419.26,67.55
15.15,139.3,1.08,0.01,1.97,2.44,1.5,10.9,14.31,2.45,3.35,-45.0,-826.27,64.12
22.89,109.4,2.93,0.01,1.04,2.1,1.5,13.0,13.57,4.72,4.72,-43.0,-1757.09,72.16
22.85,136.6,2.97,0.01,1.0,2.13,1.5,10.25,16.68,8.12,3.47,-33.0,-1781.21,41.01
15.8,136.2,1.55,0.01,3.62,2.41,1.5,13.44,14.56,2.58,3.58,-48.0,-1166.54,61.68
21.52,109.0,2.01,0.01,1.52,2.2,1.5,11.21,13.26,5.64,5.13,-45.0,-1594.53,78.71
19.92,136.5,2.41,0.01,2.09,2.07,1.5,10.45,15.64,5.12,7.01,-40.0,-1740.55,94.3
20.79,106.2,1.01,0.01,3.41,2.46,1.5,13.98,15.02,2.33,2.67,-47.0,-1331.37,35.04
24.96,119.1,2.41,0.01,1.19,2.13,1.5,12.72,14.42,4.37,3.62,-40.0,-1936.56,62.22
19.62,119.9,1.03,0.01,1.48,2.08,1.5,11.38,11.49,5.98,5.98,-32.0,-1541.73,58.37
17.29,133.2,2.27,0.01,2.51,2.08,1.5,14.4,17.97,10.4,7.4,-44.0,-1711.4,42.82
24.48,113.6,1.08,0.01,2.66,2.38,1.5,10.03,12.93,3.03,1.03,-45.0,-1587.45,45.81
24.51,146.4,2.76,0.01,1.0,2.48,1.5,10.86,13.82,6.01,4.55,-31.0,-2014.82,52.46
