X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,ANG,AVG,RIP
24.22,116.2,1.5,0.51,1.39,2.22,1.72,10.31,16.68,6.07,1.82,-41.0,-1608.72,39.02
22.7,86.9,1.63,0.63,1.92,2.15,1.65,11.93,16.84,6.59,3.46,-45.0,-1508.32,51.5
18.57,127.3,1.56,0.65,2.93,2.35,1.79,12.47,17.06,6.53,3.91,-48.0,-1317.34,45.73
23.74,122.2,0.97,0.87,2.23,2.28,1.77,11.1,17.35,2.55,1.84,-39.0,-1518.83,50.93
24.58,133.9,0.5,0.4,3.15,2.12,1.59,10.27,14.91,5.45,1.8,-43.0,-1435.66,13.76
23.42,85.3,3.17,0.92,0.5,2.2,1.7,14.33,17.45,5.18,2.06,-30.0,-1526.29,43.36
23.84,114.8,1.37,0.71,1.62,2.15,1.56,10.93,14.9,6.97,4.26,-41.0,-1688.71,46.87
24.46,85.8,2.99,0.99,0.5,2.19,1.69,14.38,17.32,4.07,1.22,-31.0,-1505.03,45.81
24.14,96.0,1.15,0.58,1.16,2.52,1.99,12.23,16.1,5.89,2.76,-41.0,-1512.54,43.11
24.17,116.4,0.94,0.69,2.52,2.28,1.78,12.83,17.01,6.0,1.82,-40.0,-1652.41,26.13
24.14,86.1,0.97,0.43,2.61,2.3,1.51,11.1,17.35,7.06,1.51,-41.0,-1362.7,21.04
20.79,112.3,1.5,0.54,2.16,2.2,1.7,10.94,17.27,7.19,4.94,-45.0,-1489.28,57.47
19.72,116.3,0.5,0.17,3.61,2.06,1.53,12.33,16.28,4.3,4.79,-48.0,-1345.49,34.58
17.88,123.8,1.36,0.45,2.61,2.32,1.51,12.58,17.4,6.37,1.55,-41.0,-1222.57,28.55
15.84,133.1,3.36,0.4,1.68,2.2,1.7,14.26,17.89,1.29,4.92,-47.0,-1300.85,62.12
20.08,114.8,0.95,0.43,2.6,2.18,1.56,10.13,14.89,5.1,4.4,-47.0,-1256.66,45.57
23.74,115.8,1.23,0.38,2.05,2.18,1.56,11.29,12.47,3.92,5.11,-44.0,-1675.38,63.35
24.37,91.4,1.03,0.4,2.21,2.08,1.58,10.85,15.04,6.1,3.59,-46.0,-1555.16,41.28
22.07,120.9,2.21,0.67,1.92,2.53,1.75,12.46,17.06,6.57,3.86,-37.0,-1716.36,48.1
22.21,92.3,1.73,0.39,1.94,2.04,1.54,12.49,13.32,0.58,1.41,-46.0,-1547.24,70.91
21.46,134.6,2.02,0.99,1.67,2.18,1.68,10.39,16.83,8.14,4.71,-36.0,-1694.57,46.61
21.59,86.3,3.49,0.78,0.5,2.02,1.52,10.05,16.63,5.06,4.78,-34.0,-1384.29,76.6
23.33,116.2,3.36,0.97,0.5,2.2,1.7,14.38,17.53,5.21,2.06,-25.0,-1680.25,47.58
19.97,119.5,1.44,0.69,2.47,2.38,1.77,12.38,12.74,1.3,1.66,-46.0,-1321.58,42.23
23.84,92.9,1.37,0.71,1.45,2.13,1.63,12.01,15.0,6.96,4.01,-43.0,-1552.86,48.51
24.54,88.8,1.27,0.41,2.06,2.41,1.76,10.21,11.43,4.36,5.58,-43.0,-1568.23,59.46
