"torque"
-5.888358494273358
-6.343249282849162
-6.144164404766443
-5.786068520360072
-5.229514582286032
-4.23731249596223
-3.395830611171894
-2.811284667193025
-2.1808350197235162
-1.3307420904374458
-0.9454094892182352
-0.4093451242620182
-0.1290300321469933
0.35705205935882217
0.339394107085968
0.5498281059389761
0.9263507903018183
1.097310012501191
1.1804920394566158
1.122830674204168
0.9776793882743482
0.9443041416912784
0.719634044888592
0.7970410471710816
0.7655458785684026
0.42391364648364815
0.453243512205979
0.2696998330282987
0.031654572481563135
-0.0746676843318932
0.12278044423113829
0.12314855962118469
0.08557110009467027
0.052059500285067756
-0.04255856969187293
0.09986226601748495
0.3378672324472613
0.4784054606536558
0.6333239688276754
0.764060582571163
0.5878086842017349
0.6043242860530064
0.6740472479918683
0.6519609696649216
0.7736413108044246
0.7135955228292716
0.6368651454059947
0.1423570853203931
0.4745264018710969
0.3150106993670938
0.2044686768033972
0.0127649375311418
-0.012306195557827321
-0.0966699075214844
0.08975082167611714
-0.3150846507765514
-0.1637216835197336
-0.1879226990525759
-0.002869302729101434
0.12773837083983952
0.0630923457178932
0.43773210326218054
0.7226476557508396
1.00795288196568
1.766352597172498
2.12601297461212
2.233518401570785
2.798053643653325
3.5518235886384937
4.025052780067392
4.6081003754899745
5.246028510046588
5.402277458726421
5.207339001324305
5.450383258822707
4.901062643895404
4.2835136844245225
3.532367795474747
2.5175832509153437
1.040264340508788
-0.3263205115801102
-1.623920444266579
-3.0391019915055066
-4.062764897192454
-4.977359580196135
-5.742338280150494
-6.151001569826914
-6.243300475524353
-5.964784285699197
-5.551651290896644
-4.642875640709609
-3.685742865697241
-2.8968077427423067
-2.3509953522865836
-1.822417631028422
-1.180430411739389
-0.6886620013514846
-0.26198092108773696
0.1873878878960574
0.2692056992128979
0.3754849195325396
0.7709845002298085
0.8322840446988563
0.8532302948489694
1.091281034350669
1.021723340002651
0.5938239430846535
0.738712652309252
0.8230322381143247
0.5031445889305801
0.4238920625134725
0.2209617083254976
0.043447221542658156
0.05073716451426213
-0.13029610287397347
-0.1468201723922507
-0.23085525192505768
-0.1470754435849467
-0.1083380180965577
-0.2470717102206355
0.04753493345946693
-0.039217220132223965
0.10496997696229761
0.2771075277216469
0.3386953116461507
0.2836237797248062
0.28533039138137156
0.3667818501162098
0.3822989929187432
0.4491543618692973
0.4820280299557717
0.4600027899525859
-0.026669598664075297
-0.05357904741408629
-0.1645542689227763
-0.044333999469175496
-0.16884353849844158
-0.24488973207122208
-0.3648482240402047
-0.618189814508698
-0.6078689150914112
-0.5282614087919837
-0.48466392786176093
-0.42411538169405755
-0.3567116415102361
-0.24733140716912458
-0.27986699836609596
0.24892173893294672
0.47159182752262563
0.8880224552924098
1.193201087202031
