X1,X2,X3,X4
-40.668278689125934,-40.78440027138529,-40.720337750136466,-40.77833526410113
-40.729569280823206,-40.79660260227255,-40.744972194486664,-40.738484306942425
-40.77359014168411,-40.74923321411588,-40.759562562450945,-40.77945156505469
-40.78440027138529,-40.720337750136466,-40.77833526410113,-40.76743590595076
-40.79660260227255,-40.744972194486664,-40.738484306942425,-40.73285937148519
0.12832391314661606,0.07626485213608447,0.057997513964664904,0.04659219356950217
