res
-500.9370930622544
-443.2449779569192
-386.6463753382456
-331.43709115783065
-277.79206905180655
-226.01792799662655
-176.8887796373544
-130.2636299597175
-86.65267142140956
-46.0184814140858
-8.568905314695805
25.764502141125327
56.94571628717548
85.40601687603603
110.86624207542651
133.00488037778132
152.56084756558926
169.88191319807746
185.42200628379868
199.49686906882448
212.33474004558158
224.03804367813012
234.8108157119063
244.68674418783115
253.73068212650702
262.1087014585902
269.74545481080037
276.67889710710153
282.9281574935478
288.4834332540415
293.40330978201325
297.7680352381179
301.49936992066057
304.48977701956494
306.80479214009773
308.3046459772031
308.89402180765006
308.5858356444694
307.29616929453823
304.9208702294371
301.3761173255993
296.6383416649679
290.3712525606317
282.3661117495142
272.36057959322375
260.04416333895165
244.8838700012956
226.65258980519323
205.07642396312903
180.24063882252753
151.87062259404829
119.6003437720184
83.0423191477384
42.24507023534984
-2.8597455967986107
-52.788773735661366
-104.32129885135755
-160.27884732813507
-218.6641291103714
-279.1966420201002
-340.27778657680915
-401.8324881913508
-463.744896960662
-525.6851429869048
-587.0720411064028
-647.208249279074
-705.1364481894808
-760.7621235428388
-812.3606242830308
-858.503596765652
-898.0722918842783
-930.1648106034348
-955.6500362727944
-976.3458852999744
-993.8695066569388
-1008.5935442818172
-1021.2914087374525
-1032.4916032870053
-1042.5337158631828
-1051.5888847389767
-1059.7790930687372
-1067.3280845267027
-1074.5762395213587
-1081.4184675122865
-1087.6679951774372
-1093.3559319287376
-1098.7232415902324
-1103.7197084711888
-1108.3631568394103
-1112.7481890208069
-1116.872793276316
-1120.7271809902948
-1124.2327412416648
-1127.410230155945
-1130.27470834519
-1132.8257187865995
-1135.0854408826647
-1137.0626625652396
-1138.7254027364659
-1140.017434913389
-1140.917061129642
-1141.3481058843713
-1141.2632723820689
-1140.5873512103904
-1139.1737904778706
-1136.842611011694
-1133.391462392794
-1128.4434499281956
-1121.7669847533252
-1112.7034401866856
-1101.0111347031434
-1086.6329401410887
-1069.0770874803864
-1047.7731316115603
-1022.5033002236297
-993.4082631916424
-959.6985299359204
-922.0823888495364
-880.0950852821964
-834.085555924014
-784.5343536487685
-733.6500272203872
-681.7010092237567
-627.5366025744896
-572.0497954379576
-517.451954968764
-465.6987852196672
-416.721386141988
-371.6641416166168
-330.83502058039556
-293.7792478794535
-260.5174651332474
-230.32780619172644
-202.87817438843373
-178.44244822663146
-156.98353073136855
-137.543195342253
-119.58478277152504
-102.57298156762349
-85.95439921754867
-68.93823193844324
-52.171911112101036
-36.053862603439
-20.181762065704692
-4.1598731888202956
12.454637174289912
30.24919950253391
47.569277831686286
64.46411329362216
81.44771971075704
98.65251142905255
116.14531264902564
133.97598442891984
152.26142433499373
171.1400083504212
190.67815761955632
210.98616253535488
232.10938224970832
254.0991164679631
277.17228906217053
301.58410981151115
327.56795169137376
355.48716561133483
385.6499135196436
418.3856208213248
454.4267822782956
493.6945693739576
535.7360266219716
580.80102752061
628.9694235367173
680.3137920513708
734.4176925109089
790.8306991894049
848.921252452482
908.764652058652
969.9165814462756
1031.455582305289
1092.8262850197564
1153.517205305832
1213.6193698671457
1272.8171976329318
1329.9272153480354
1384.864389154966
1437.6983447192492
1487.4595419227796
1533.6317628716076
1576.2517289924585
1615.36934721415
1650.8488042139488
1682.890461897313
1710.492880997384
1734.3474875631753
1755.3205788730952
1773.8188422919304
1790.4160958966372
1805.409798876402
1819.190961906087
1831.50849053008
1842.4794866945285
1852.393189027492
1861.4540247170612
1869.8108168065796
1877.5728570086167
1884.6821241714715
1891.1644473244105
1897.035158978147
1902.2891686127211
1906.9351965546095
1910.9425170447396
1914.3379601253766
1917.0923174873656
1919.1440926677349
1920.3899207573365
1920.867306043222
1920.4968309927087
1919.04332680999
1916.3524037337552
1912.2977417520676
1906.6880733341195
1899.400176782014
1890.2067029830064
1878.7076556918864
1864.4734611305191
1847.2571908334846
1826.4027193889851
1802.239881539227
1774.7853661710396
1743.0987896226488
1707.1149985349182
1666.4665645111163
1620.911098616934
1570.7589340095392
1516.544685452507
1459.02397743652
1398.6192737004758
1335.3968540285143
1269.8780382948166
1203.0280808673817
1134.926952323166
1066.2168748098952
997.3109030610832
928.7574107083184
860.9882663292524
794.5369914108436
729.4399808223912
