X1,X2,X3,X4,X5,X6
5.510347658156152,5.41083237551211,5.447804561202877,4.641998605351796,5.47374108855864,5.420853726332302
5.321873328789802,4.716630692962996,5.20504423507237,4.250687526460467,5.6050634401541135,5.55166570351364
5.027364560470174,6.212969973092823,4.4792312411713695,5.156573647845326,5.500982912872688,4.770971014402394
5.41083237551211,5.447804561202877,4.641998605351796,5.47374108855864,5.420853726332302,5.245181746873099
4.716630692962996,5.20504423507237,4.250687526460467,5.6050634401541135,5.55166570351364,4.998376424769799
0.7937169651931564,1.4963392801298276,1.1971170347424094,1.3543759136936462,0.1842097138218115,0.7806946891112458
