X1,X2,X3,X4,X5,X6
4.076135962043661,4.536857524232687,4.319235559901064,3.843674839684102,4.5127015999118525,4.259737438668341
4.095629141666895,4.235016268522209,4.169313327780506,3.469625443989341,4.369838054769585,4.424990289471241
3.9337146021080103,4.811115565651672,3.734014205556117,4.113648157398504,4.411540242504179,3.9731654278844815
4.536857524232687,4.319235559901064,3.843674839684102,4.5127015999118525,4.259737438668341,4.290515995310424
4.235016268522209,4.169313327780506,3.469625443989341,4.369838054769585,4.424990289471241,3.9289443472389722
0.6031429221246767,0.6418022378711665,0.8496101159117231,1.0430761559225115,0.2529641612435114,0.4960459422322687
