X1,X2,X3,X4,X5,X6,Tavg,SNavg,Trip,SNrip
16.0,120.0,1.0,0.6,2.0,1.5,876.5114279213874,58.85515165562066,0.40730039292588577,7.801703418930099
16.0,130.0,1.25,0.7,2.25,1.75,860.7055174213394,58.69709173906137,0.4271707432320401,7.3879699926232325
16.0,140.0,1.5,0.8,2.5,2.0,819.174844066988,58.267532142883134,0.5213118192220677,5.658048572062503
16.0,150.0,1.75,0.9,2.75,2.25,824.0193112094655,58.318747793491724,0.5386781590517035,5.37341265524452
16.0,160.0,2.0,1.0,3.0,2.5,770.711864161098,57.73784088933581,0.5431661875439185,5.301345460123561
16.5,120.0,1.25,0.8,2.75,2.5,5.100873173007827,14.152890509253012,143.17426079604246,-43.11729899086313
16.5,130.0,1.5,0.9,3.0,1.5,902.5275133731411,59.109209003221544,0.40564658659564684,7.837043482785166
16.5,140.0,1.75,1.0,2.0,1.75,890.4067259979988,58.991768638680014,0.4736313800141169,6.491190630960242
16.5,150.0,2.0,0.6,2.25,2.0,904.7046564197885,59.13013651181014,0.4920546801608455,6.159732661213652
16.5,160.0,1.0,0.7,2.5,2.25,887.3012837641928,58.96142219729647,0.6192788051393068,4.162275669905769
17.0,120.0,1.5,1.0,2.25,2.25,863.2745998580691,58.72297925691739,0.4947045337599163,6.1130821898099095
17.0,130.0,1.75,0.6,2.5,2.5,870.0101298670756,58.790486186159995,0.5212628453734557,5.658864593128339
17.0,140.0,2.0,0.7,2.75,1.5,964.6658375140545,59.68753797554718,0.42685621912176747,7.39436773403955
17.0,150.0,1.0,0.8,3.0,1.75,934.9279391046043,59.41556276600054,0.659606734691106,3.61429837576405
17.0,160.0,1.25,0.9,2.0,2.0,951.2347155753043,59.565753831953494,0.6054097626369807,4.3590116006849176
17.5,120.0,1.75,0.7,3.0,2.0,875.9966828391707,58.85004923232573,0.4017783793615805,7.92026874730531
17.5,130.0,2.0,0.8,2.0,2.25,925.1099027554693,59.32386659694217,0.5579603531597309,5.067933190269251
17.5,140.0,1.0,0.9,2.25,2.5,937.0129070752273,59.43491146413639,0.6223140926948587,4.1198072806380255
17.5,150.0,1.25,1.0,2.5,1.5,1037.658879587397,60.32109213650897,0.5257516892842029,5.584386464297246
17.5,160.0,1.5,0.6,2.75,1.75,1005.595645104936,60.048467677985414,0.4837079066506295,6.308336272215424
18.0,120.0,2.0,0.9,2.5,1.75,959.0100200737063,59.63646289711473,0.4648129995341568,6.6544346886451935
18.0,130.0,1.0,1.0,2.75,2.0,1.6765357930400882,4.488256595843922,480.68931934496476,-53.63728944897703
18.0,140.0,1.25,0.6,3.0,2.25,938.0036240786869,59.44409032652234,0.5742177057775152,4.818468406664176
18.0,150.0,1.5,0.7,2.0,2.5,1014.3358733549484,60.12363570333185,0.6411935266987216,3.860217416102583
18.0,160.0,1.75,0.8,2.25,1.5,1099.6935219007812,60.825433334202174,0.537743308930769,5.38849969551939
