X1,X2,X3,X4,X5,X6
5.930465844941713,5.670976588000781,5.788053684196391,4.912197855193445,5.743502383795629,5.830014662971494
5.747857737594639,4.907529656548311,5.499192785624485,4.5444260127069525,5.907867534536199,5.880197983269584
5.273746425109159,6.573393953835105,4.7577379733451775,5.449721767778838,5.885058553376987,5.025255016243624
5.670976588000781,5.788053684196391,4.912197855193445,5.743502383795629,5.830014662971494,5.485330492950982
4.907529656548311,5.499192785624485,4.5444260127069525,5.907867534536199,5.880197983269584,5.309778096758921
1.0229361883934018,1.6658642972867943,1.2436276714894383,1.3634415218292464,0.16436515074056945,0.8549429670259601
