Column1,Column2,Column3
5.72122474,-0.059044364,
5.73271314,-0.060312124,
5.74420154,-0.061579884,
5.75568995,-0.062787493,
5.76717835,-0.063954902,
5.77866675,-0.065122312,
5.79015516,-0.066289721,
5.80164356,-0.06745713,
5.81313196,-0.068624539,
5.82462037,-0.069791948,
5.83610877,-0.070813629,
5.84759717,-0.071813013,
5.85908557,-0.073430688,
5.87057398,-0.075664871,
5.88206238,-0.077899054,
5.89355078,-0.080133237,
5.90503919,-0.08236742,
5.91652759,-0.084587328,
5.92801599,-0.086670744,
5.9395044,-0.08875416,
5.9509928,-0.090837576,
5.9624812,-0.092920992,
5.97396961,-0.094967929,
5.98545801,-0.096777186,
5.99694641,-0.098603561,
6.00843481,-0.099766722,
6.01992322,-0.100350299,
6.03141162,-0.100933876,
6.04290002,-0.101517453,
6.05438843,-0.10210103,
6.06587683,-0.102684607,
6.07736523,-0.103268184,
6.08885364,-0.103851761,
6.10034204,-0.104435338,
6.11183044,-0.105018915,
6.12331885,-0.105602492,
6.13480725,-0.107671488,
6.14629565,-0.111366227,
6.15778406,-0.113021625,
6.16927246,-0.114677023,
6.18076086,-0.116332421,
6.19224926,-0.117987819,
6.20373767,-0.119643217,
6.21522607,-0.121298615,
6.22671447,-0.122954013,
6.23820288,-0.124704878,
6.24969128,-0.130965089,
6.26117968,-0.137225299,
6.27266809,-0.143170664,
6.28415649,-0.14257704,
6.29564489,-0.146768051,
6.3071333,-0.155547708,
6.3186217,-0.16874,
6.3301101,-0.265034883,
6.3415985,-0.455140538,
6.35308691,-0.425169771,
6.36457531,-0.382667168,
6.37606371,-0.345677975,
6.38755212,-0.324430612,
6.39904052,-0.303183249,
6.41052892,-0.292434922,
6.42201733,-0.286997783,
6.43350573,-0.281560644,
6.44499413,-0.276123506,
6.45648254,-0.270686367,
6.46797094,-0.266170807,
6.47945934,-0.264852809,
6.49094774,-0.263534811,
6.50243615,-0.262216812,
6.51392455,-0.260898814,
6.52541295,-0.259580816,
6.53690136,-0.258994065,
6.54838976,-0.258609522,
6.55987816,-0.258224979,
6.57136657,-0.257840436,
6.58285497,-0.257455893,
6.59434337,-0.2571855,
6.60583178,-0.25713377,
6.61732018,-0.257082041,
6.62880858,-0.257030311,
6.64029698,-0.256978581,
6.65178539,-0.256926851,
6.66327379,-0.256875121,
6.67476219,-0.256823391,
6.6862506,-0.256771661,
6.697739,-0.256719931,
6.7092274,-0.256668201,
6.72071581,-0.256616471,
6.73220421,-0.259431927,
6.74369261,-0.259645985,
6.75518102,-0.259860042,
6.76666942,-0.2600741,
6.77815782,-0.260288158,
6.78964622,-0.260502215,
6.80113463,-0.260716273,
6.81262303,-0.260930331,
6.82411143,-0.261144388,
6.83559984,-0.261358446,
6.84708824,-0.261572504,
6.85857664,-0.261786561,
6.87006505,-0.262000619,
6.88155345,-0.262214677,
6.89304185,-0.262428734,
6.90453026,-0.262642792,
6.91601866,-0.26285685,
6.92750706,-0.263067587,
6.93899547,-0.263272612,
6.95048387,-0.263477636,
6.96197227,-0.26368266,
6.97346067,-0.263887684,
6.98494908,-0.264092708,
6.99643748,-0.264297733,
7.00792588,-0.264502757,
7.01941429,-0.264707781,
7.03090269,-0.264912805,
7.04239109,-0.26511783,
7.0538795,-0.265322854,
7.0653679,-0.265527878,
7.0768563,-0.265732902,
7.08834471,-0.265937927,
7.09983311,-0.266142951,
7.11132151,-0.266347975,
7.12280991,-0.269773236,
7.13429832,-0.269943935,
7.14578672,-0.270114633,
7.15727512,-0.270285332,
7.16876353,-0.27045603,
7.18025193,-0.270626729,
7.19174033,-0.270797427,
7.20322874,-0.270968126,
7.21471714,-0.271138824,
7.22620554,-0.271309523,
7.23769395,-0.271480221,
7.24918235,-0.27165092,
7.26067075,-0.271821619,
7.27215915,-0.271992317,
7.28364756,-0.272163016,
7.29513596,-0.272333714,
7.30662436,-0.272504413,
7.31811277,-0.272628261,
7.32960117,-0.272712422,
7.34108957,-0.272796583,
7.35257798,-0.272880744,
7.36406638,-0.272964905,
7.37555478,-0.273049066,
7.38704319,-0.273133226,
7.39853159,-0.273217387,
7.41001999,-0.273301548,
7.42150839,-0.273385709,
7.4329968,-0.27346987,
7.4444852,-0.273554031,
7.4559736,-0.273638192,
7.46746201,-0.273722353,
7.47895041,-0.273806514,
7.49043881,-0.273890675,
7.50192722,-0.273974835,
7.51341562,-0.277674519,
7.52490402,-0.277721989,
7.53639243,-0.27776946,
7.54788083,-0.27781693,
7.55936923,-0.2778644,
7.57085763,-0.277911871,
7.58234604,-0.277959341,
7.59383444,-0.278006811,
7.60532284,-0.278054281,
7.61681125,-0.278101752,
7.62829965,-0.278149222,
7.63978805,-0.278196692,
7.65127646,-0.278244163,
7.66276486,-0.278291633,
7.67425326,-0.278339103,
7.68574167,-0.278386573,
7.69723007,-0.278434044,
7.70871847,-0.278453781,
7.72020688,-0.278462533,
7.73169528,-0.278471286,
7.74318368,-0.278480039,
7.75467208,-0.278488791,
7.76616049,-0.278497544,
7.77764889,-0.278506296,
7.78913729,-0.278515049,
7.8006257,-0.278523802,
7.8121141,-0.278532554,
7.8236025,-0.278541307,
7.83509091,-0.278550059,
7.84657931,-0.278558812,
7.85806771,-0.278567565,
7.86955612,-0.278576317,
7.88104452,-0.27858507,
7.89253292,-0.278593823,
7.90402132,-0.282471948,
7.91550973,-0.282435363,
7.92699813,-0.282398778,
7.93848653,-0.282362193,
7.94997494,-0.282325607,
7.96146334,-0.282289022,
7.97295174,-0.282252437,
7.98444015,-0.282215852,
7.99592855,-0.282179267,
8.00741695,-0.282142682,
8.01890536,-0.282106097,
8.03039376,-0.282069512,
8.04188216,-0.282032927,
8.05337056,-0.281996342,
8.06485897,-0.281959756,
8.07634737,-0.281923171,
8.08783577,-0.281886586,
8.09932418,-0.281805795,
8.11081258,-0.281719605,
8.12230098,-0.281633416,
8.13378939,-0.281547226,
8.14527779,-0.281461036,
8.15676619,-0.281374846,
8.1682546,-0.281288657,
8.179743,-0.281202467,
8.1912314,-0.281116277,
8.2027198,-0.281030087,
8.21420821,-0.280943898,
8.22569661,-0.280857708,
8.23718501,-0.280771518,
8.24867342,-0.280685328,
8.26016182,-0.280599139,
8.27165022,-0.280512949,
8.28313863,-0.280426759,
8.29462703,-0.284401237,
8.30611543,-0.284284259,
8.31760384,-0.284167281,
8.32909224,-0.284050302,
8.34058064,-0.283933324,
8.35206904,-0.283816346,
8.36355745,-0.283699368,
8.37504585,-0.28358239,
8.38653425,-0.283465412,
8.39802266,-0.283348434,
8.40951106,-0.283231456,
8.42099946,-0.283114478,
8.43248787,-0.282997499,
8.44397627,-0.282880521,
8.45546467,-0.282763543,
8.46695308,-0.282646565,
8.47844148,-0.282527464,
8.48992988,-0.282378337,
8.50141829,-0.282229209,
8.51290669,-0.282080082,
8.52439509,-0.281930954,
8.53588349,-0.281781827,
8.5473719,-0.2816327,
8.5588603,-0.281483572,
8.5703487,-0.281334445,
8.58183711,-0.281185317,
8.59332551,-0.28103619,
8.60481391,-0.280887062,
8.61630232,-0.280737935,
8.62779072,-0.280588807,
8.63927912,-0.28043968,
8.65076753,-0.280290552,
8.66225593,-0.280141425,
8.67374433,-0.284229476,
8.68523273,-0.284044726,
8.69672114,-0.283859977,
8.70820954,-0.283675227,
8.71969794,-0.283490478,
8.73118635,-0.283305729,
8.74267475,-0.283120979,
8.75416315,-0.28293623,
8.76565156,-0.28275148,
8.77713996,-0.282566731,
8.78862836,-0.282381981,
8.80011677,-0.282197232,
8.81160517,-0.282012483,
8.82309357,-0.281827733,
8.83458197,-0.281642984,
8.84607038,-0.281458234,
8.85755878,-0.281273485,
8.86904718,-0.281077156,
8.88053559,-0.280844311,
8.89202399,-0.280611467,
8.90351239,-0.280378623,
8.9150008,-0.280145778,
8.9264892,-0.279912934,
8.9379776,-0.27968009,
8.94946601,-0.279447245,
8.96095441,-0.279214401,
8.97244281,-0.278981556,
8.98393121,-0.278748712,
8.99541962,-0.278515868,
9.00690802,-0.278283023,
9.01839642,-0.278050179,
9.02988483,-0.277817334,
9.04137323,-0.27758449,
9.05286163,-0.277351646,
9.06435004,-0.281484175,
9.07583844,-0.281216727,
9.08732684,-0.280949279,
9.09881525,-0.280681831,
9.11030365,-0.280414383,
9.12179205,-0.280146935,
9.13328045,-0.279879487,
9.14476886,-0.279612038,
9.15625726,-0.27934459,
9.16774566,-0.279077142,
9.17923407,-0.278809694,
9.19072247,-0.278542246,
9.20221087,-0.278274798,
9.21369928,-0.27800735,
9.22518768,-0.277739902,
9.23667608,-0.277472454,
9.24816449,-0.277205006,
9.25965289,-0.276909324,
9.27114129,-0.276573975,
9.2826297,-0.276238625,
9.2941181,-0.275903276,
9.3056065,-0.275567926,
9.3170949,-0.275232577,
9.32858331,-0.274897227,
9.34007171,-0.274561878,
9.35156011,-0.274226528,
9.36304852,-0.273891179,
9.37453692,-0.273555829,
9.38602532,-0.273220479,
9.39751373,-0.27288513,
9.40900213,-0.27254978,
9.42049053,-0.272214431,
9.43197894,-0.271879081,
9.44346734,-0.271543732,
9.45495574,-0.275701091,
9.46644414,-0.275296013,
9.47793255,-0.274890935,
9.48942095,-0.274485857,
9.50090935,-0.274080779,
9.51239776,-0.273675701,
9.52388616,-0.273270624,
9.53537456,-0.272865546,
9.54686297,-0.272460468,
9.55835137,-0.27205539,
9.56983977,-0.271650312,
9.58132818,-0.271245234,
9.59281658,-0.270840156,
9.60430498,-0.270435079,
9.61579338,-0.270030001,
9.62728179,-0.269624923,
9.63877019,-0.269219845,
9.65025859,-0.26876307,
9.661747,-0.268270466,
9.6732354,-0.267777861,
9.6847238,-0.267285257,
9.69621221,-0.266792652,
9.70770061,-0.266300047,
9.71918901,-0.265807443,
9.73067742,-0.265314838,
9.74216582,-0.264822234,
9.75365422,-0.264329629,
9.76514262,-0.263837025,
9.77663103,-0.26334442,
9.78811943,-0.262851815,
9.79960783,-0.262359211,
9.81109624,-0.261866606,
9.82258464,-0.261374002,
9.83407304,-0.260881397,
9.84556145,-0.265042404,
9.85704985,-0.264431497,
9.86853825,-0.26382059,
9.88002666,-0.263209683,
9.89151506,-0.262598776,
9.90300346,-0.261987869,
9.91449186,-0.261376961,
9.92598027,-0.260766054,
9.93746867,-0.260155147,
9.94895707,-0.25954424,
9.96044548,-0.258933333,
9.97193388,-0.258322426,
9.98342228,-0.257711519,
9.99491069,-0.257100612,
10.0063991,-0.256489704,
10.0178875,-0.255878797,
10.0293759,-0.25526789,
10.0408643,-0.254518884,
10.0523527,-0.253727558,
10.0638411,-0.252936231,
10.0753295,-0.252144904,
10.0868179,-0.251353578,
10.0983063,-0.250562251,
10.1097947,-0.249770924,
10.1212831,-0.248979597,
10.1327715,-0.248188271,
10.1442599,-0.247396944,
10.1557483,-0.246605617,
10.1672367,-0.245814291,
10.1787251,-0.245022964,
10.1902135,-0.244231637,
10.2017019,-0.243440311,
10.2131903,-0.242648984,
10.2246787,-0.241857657,
10.2361672,-0.245978855,
10.2476556,-0.244987914,
10.259144,-0.243996972,
10.2706324,-0.243006031,
10.2821208,-0.24201509,
10.2936092,-0.241024148,
10.3050976,-0.240033207,
10.316586,-0.239042266,
10.3280744,-0.238051325,
10.3395628,-0.237060383,
10.3510512,-0.236069442,
10.3625396,-0.235078501,
10.374028,-0.234087559,
10.3855164,-0.233096618,
10.3970048,-0.232105677,
10.4084932,-0.231114736,
10.4199816,-0.230123794,
10.43147,-0.2288196,
10.4429584,-0.227495458,
10.4544468,-0.226171316,
10.4659352,-0.224847174,
10.4774236,-0.223523033,
10.488912,-0.222198891,
10.5004004,-0.220874749,
10.5118888,-0.219550608,
10.5233772,-0.218226466,
10.5348656,-0.216902324,
10.546354,-0.215578183,
10.5578424,-0.214254041,
10.5693308,-0.212929899,
10.5808192,-0.211605758,
10.5923076,-0.210281616,
10.6037961,-0.208957474,
10.6152845,-0.212980409,
10.6267729,-0.211196478,
10.6382613,-0.209412547,
10.6497497,-0.207628616,
10.6612381,-0.205844685,
10.6727265,-0.204060754,
10.6842149,-0.202276823,
10.6957033,-0.200492892,
10.7071917,-0.19870896,
10.7186801,-0.196925029,
10.7301685,-0.195141098,
10.7416569,-0.193357167,
10.7531453,-0.191573236,
10.7646337,-0.189789305,
10.7761221,-0.188005374,
10.7876105,-0.186221443,
10.7990989,-0.184437512,
10.8105873,-0.1825886,
10.8220757,-0.180239788,
10.8335641,-0.177890977,
10.8450525,-0.175542166,
10.8565409,-0.173193355,
10.8680293,-0.170844543,
10.8795177,-0.168495732,
10.8910061,-0.166146921,
10.9024945,-0.16379811,
10.9139829,-0.161449299,
10.9254713,-0.159100487,
10.9369597,-0.156751676,
10.9484481,-0.154402865,
10.9599365,-0.152054054,
10.9714249,-0.149705242,
10.9829134,-0.147356431,
10.9944018,-0.14500762,
11.0058902,-0.148045171,
11.0173786,-0.145160637,
11.028867,-0.142276103,
11.0403554,-0.139391569,
11.0518438,-0.136507035,
11.0633322,-0.133622501,
11.0748206,-0.130737966,
11.086309,-0.127853432,
11.0977974,-0.124968898,
11.1092858,-0.122084364,
11.1207742,-0.11919983,
11.1322626,-0.116315296,
11.143751,-0.113430762,
11.1552394,-0.110546227,
11.1667278,-0.107661693,
11.1782162,-0.104777159,
11.1897046,-0.101892625,
11.201193,-0.099014316,
11.2126814,-0.096151021,
11.2241698,-0.093287727,
11.2356582,-0.090424433,
11.2471466,-0.087561138,
11.258635,-0.084697844,
11.2701234,-0.081834549,
11.2816118,-0.078971255,
11.2931002,-0.07610796,
11.3045886,-0.073244666,
11.316077,-0.070381371,
11.3275654,-0.067518077,
11.3390538,-0.064654782,
11.3505423,-0.061791488,
11.3620307,-0.058928193,
11.3735191,-0.056064899,
11.3850075,-0.053201604,
11.3964959,-0.055716553,
11.4079843,-0.053635061,
11.4194727,-0.051553569,
11.4309611,-0.049472077,
11.4424495,-0.047390586,
11.4539379,-0.045309094,
11.4654263,-0.043227602,
11.4769147,-0.04114611,
11.4884031,-0.039064618,
11.4998915,-0.036983126,
11.5113799,-0.034901634,
11.5228683,-0.032820143,
