X1,X2,X3,X4
49.52260984968752,37.82584704863264,50.71923578836454,39.10695621739665
48.62608150680801,42.429641670163164,47.30200027230144,41.703348293159245
43.64647974251816,39.507443954764895,45.41502358498197,47.100585154870714
37.82584704863264,50.71923578836454,39.10695621739665,44.06223982306206
42.429641670163164,47.30200027230144,41.703348293159245,43.942949559476574
11.69676280105488,12.893388739731904,11.612279570967893,7.993628937474064
