15,18,14,8,-1795.0187249199241,0.37417107171249925,17.46048800070172,113.91892784129618
15,18,8,6,-1669.766561223388,0.3512885579251082,14.523608534619225,118.78030197516334
15,18,8,8,-1759.9700853491636,0.35938526433193596,13.946396637955695,118.45526366431388
15,15,4,4,-1442.1567600412923,0.29057728676901096,20.084914384484044,99.99702720571908
11,14,16,12,-1547.3596277733066,0.4788776084423467,21.019324151973215,44.65966713075
10,18,16,8,-1593.5559716026855,0.645153325042086,21.21384965798212,38.59468149606628
11,11,-6,-6,-1376.9248554081064,0.40247795537975484,20.127475156773933,33.72741409900329
13,13,6,6,-1415.8113205770173,0.2629978949327115,20.270527653191465,54.827119545485395
11,14,16,12,-1547.3596277733066,0.4788776084423467,21.019324151973215,44.65966713075
14,14,12,12,-1641.3624890153887,0.46195153720643756,20.22135116696484,76.65824988931244
