X1,X2,X3,X4,X5,X6,X7,X8,X9,ANG,AVG,RIP
22,150,1,0.5,3,2.5,1.5,14,10,-43.0,-1457.58,43.58
18,100,1,0.5,1,2.5,1.5,10,10,-46.0,-845.52,83.75
25,150,2,0.5,1,2.0,1.5,15,6,-45.0,-1845.7,79.49
15,130,2,0.5,1,2.0,1.5,13,14,-46.0,-977.37,50.52
23,110,3,0.5,1,2.5,1.5,15,10,-45.0,-1491.71,90.99
22,110,3,0.5,1,2.0,1.5,11,6,-45.0,-1546.8,75.71
22,150,2,0.5,1,2.0,1.5,14,12,-45.0,-1685.16,81.14
16,100,1,0.5,3,2.0,1.5,14,12,-47.0,-1072.0,83.74
16,150,3,0.5,2,2.0,1.5,13,6,-47.0,-1389.89,47.72
18,100,3,0.5,1,2.0,1.5,12,10,-46.0,-1204.1,51.33
15,140,2,0.5,3,2.5,1.5,12,6,-45.0,-979.09,77.88
23,120,3,0.5,1,2.5,1.5,12,16,-46.0,-1563.0,93.7
21,150,2,0.5,1,2.5,1.5,12,4,-44.0,-1411.96,76.67
19,130,3,0.5,1,2.5,1.5,12,6,-44.0,-1197.1,72.87
20,140,2,0.5,2,2.5,1.5,10,8,-44.0,-1337.76,61.85
21,120,3,0.5,1,2.0,1.5,12,4,-45.0,-1505.74,75.87
17,100,1,0.5,4,2.0,1.5,11,12,-46.0,-1058.18,149.83
20,150,1,0.5,1,2.5,1.5,15,12,-47.0,-1302.96,101.27
22,130,3,0.5,1,2.5,1.5,12,8,-44.0,-1459.89,86.29
19,130,3,0.5,1,2.0,1.5,12,16,-46.0,-1345.76,58.8
21,100,3,0.5,1,2.0,1.5,12,8,-45.0,-1442.39,74.07
22,130,3,0.5,1,2.0,1.5,12,4,-45.0,-1618.91,79.19
17,100,1,0.5,4,2.0,1.5,11,16,-47.0,-1041.09,157.18
16,150,2,0.5,3,2.5,1.5,15,4,-44.0,-1140.36,47.68
23,100,2,0.5,1,2.0,1.5,10,16,-45.0,-1551.44,51.7
15,120,1,0.5,1,2.5,1.5,10,16,-47.0,-679.92,139.56
23,110,2,0.5,1,2.0,1.5,10,16,-45.0,-1579.3,56.88
19,130,1,0.5,1,2.0,1.5,13,16,-46.0,-1279.79,67.2
17,110,2,0.5,1,2.5,1.5,13,16,-46.0,-934.94,69.06
