X1,X2,X3,X4,X5,X6,X7,X8,X9,COG
17,100,2,0.5,1,2.0,1.5,10,16,20.15
21,100,2,0.5,2,2.0,1.5,10,16,20.47
19,140,3,0.5,1,2.5,1.5,14,0,20.42
18,140,3,0.5,1,2.5,1.5,10,16,20.24
16,150,2,0.5,3,2.5,1.5,15,16,20.2
22,130,2,0.5,1,2.0,1.5,10,12,20.18
16,140,2,0.5,1,2.0,1.5,14,16,20.71
23,110,3,0.5,1,2.5,1.5,14,0,20.45
19,150,1,0.5,2,2.0,1.5,15,16,20.41
21,150,3,0.5,1,2.0,1.5,15,0,19.1
16,110,1,0.5,1,2.0,1.5,13,16,20.41
22,150,1,0.5,3,2.5,1.5,14,2,19.76
15,150,1,0.5,1,2.5,1.5,10,16,20.05
15,120,1,0.5,1,2.0,1.5,13,16,20.33
20,100,2,0.5,1,2.5,1.5,15,2,20.29
24,140,1,0.5,1,2.0,1.5,10,12,19.76
15,130,2,0.5,2,2.0,1.5,15,16,20.48
16,150,2,0.5,3,2.0,1.5,12,16,20.47
22,110,3,0.5,1,2.5,1.5,14,14,20.4
24,150,2,0.5,1,2.0,1.5,10,16,20.32
21,130,3,0.5,1,2.0,1.5,14,0,20.47
15,150,3,0.5,2,2.0,1.5,15,16,20.46
25,150,1,0.5,2,2.0,1.5,13,8,20.34
22,150,2,0.5,2,2.5,1.5,15,8,20.16
24,150,1,0.5,2,2.0,1.5,12,14,20.29
15,100,2,0.5,3,2.5,1.5,10,16,20.24
15,100,3,0.5,1,2.0,1.5,10,16,20.3
17,140,2,0.5,1,2.0,1.5,15,0,19.05
16,140,2,0.5,1,2.0,1.5,15,16,20.32
24,150,2,0.5,1,2.0,1.5,15,8,19.95
22,150,3,0.5,1,2.0,1.5,12,12,20.56
19,110,3,0.5,1,2.5,1.5,15,8,20.05
24,150,2,0.5,1,2.5,1.5,13,12,20.18
20,100,3,0.5,1,2.5,1.5,15,0,19.05
21,150,3,0.5,1,2.5,1.5,14,4,20.26
16,110,4,0.5,1,2.0,1.5,12,16,20.64
15,100,3,0.5,2,2.0,1.5,15,16,20.52
15,130,2,0.5,1,2.0,1.5,13,16,20.36
19,110,3,0.5,1,2.5,1.5,14,8,20.48
19,150,3,0.5,1,2.0,1.5,12,16,20.58
22,150,3,0.5,1,2.0,1.5,15,12,20.14
24,150,2,0.5,1,2.5,1.5,12,12,20.62
23,110,1,0.5,1,2.0,1.5,15,8,20.09
21,140,3,0.5,1,2.0,1.5,15,4,19.81
18,150,3,0.5,1,2.5,1.5,15,2,20.2
17,140,3,0.5,1,2.0,1.5,14,16,20.7
22,150,1,0.5,3,2.5,1.5,12,16,20.64
17,140,3,0.5,1,2.5,1.5,15,16,20.45
20,100,1,0.5,1,2.5,1.5,14,16,20.76
18,140,3,0.5,1,2.0,1.5,15,0,19.08
22,140,3,0.5,1,2.0,1.5,10,16,20.33
22,150,1,0.5,3,2.0,1.5,13,12,20.26
16,130,3,0.5,1,2.0,1.5,12,16,20.59
16,150,3,0.5,1,2.0,1.5,13,16,20.37
19,150,1,0.5,2,2.0,1.5,12,16,20.7
24,110,1,0.5,2,2.0,1.5,12,12,20.79
17,150,1,0.5,1,2.5,1.5,14,12,20.38
15,140,1,0.5,3,2.5,1.5,13,16,20.47
21,140,3,0.5,1,2.5,1.5,14,4,20.28
17,150,3,0.5,1,2.0,1.5,15,16,20.23
15,150,1,0.5,3,2.0,1.5,13,16,20.31
16,100,2,0.5,2,2.0,1.5,14,16,20.8
24,150,1,0.5,1,2.5,1.5,10,16,20.31
19,110,1,0.5,3,2.5,1.5,12,16,20.61
24,110,1,0.5,1,2.5,1.5,13,12,20.26
24,150,2,0.5,1,2.5,1.5,12,14,20.23
22,130,3,0.5,1,2.0,1.5,14,14,20.46
17,100,2,0.5,3,2.0,1.5,10,16,20.09
15,150,3,0.5,2,2.5,1.5,15,16,20.58
24,140,2,0.5,1,2.0,1.5,10,14,20.01
16,140,3,0.5,2,2.0,1.5,10,16,20.31
16,150,2,0.5,2,2.0,1.5,14,16,20.84
15,100,1,0.5,1,2.5,1.5,10,16,20.07
22,130,3,0.5,1,2.5,1.5,15,12,20.26
22,150,3,0.5,1,2.5,1.5,14,14,20.41
15,110,3,0.5,2,2.5,1.5,12,16,20.73
24,110,2,0.5,1,2.0,1.5,15,8,19.95
19,100,1,0.5,1,2.5,1.5,10,2,19.98
25,150,2,0.5,1,2.5,1.5,15,6,20.2
22,150,1,0.5,1,2.0,1.5,14,14,20.3
23,140,2,0.5,1,2.0,1.5,14,12,20.62
19,140,3,0.5,1,2.0,1.5,12,0,20.33
21,150,1,0.5,1,2.0,1.5,14,16,20.69
17,110,4,0.5,1,2.5,1.5,14,12,20.56
19,140,2,0.5,1,2.0,1.5,12,16,20.31
20,120,1,0.5,1,2.0,1.5,15,0,19.12
19,150,1,0.5,1,2.5,1.5,12,8,20.45
20,150,1,0.5,1,2.5,1.5,10,16,20.24
19,100,1,0.5,1,2.5,1.5,15,16,20.36
23,150,2,0.5,1,2.5,1.5,15,8,20.1
15,140,3,0.5,1,2.5,1.5,10,0,20.32
17,150,3,0.5,2,2.0,1.5,14,16,20.69
22,110,2,0.5,1,2.0,1.5,11,16,20.11
24,140,2,0.5,1,2.0,1.5,15,8,20.06
23,150,2,0.5,1,2.5,1.5,12,16,20.53
24,110,2,0.5,1,2.0,1.5,10,8,20.26
17,140,2,0.5,3,2.0,1.5,15,16,20.34
16,150,4,0.5,1,2.0,1.5,12,16,20.52
15,140,1,0.5,1,2.5,1.5,13,0,20.07
18,120,3,0.5,1,2.0,1.5,13,0,19.9
24,150,2,0.5,1,2.0,1.5,15,0,19.04
16,100,1,0.5,1,2.5,1.5,10,16,20.29
17,140,1,0.5,3,2.5,1.5,14,16,20.69
18,100,3,0.5,1,2.5,1.5,15,16,20.22
19,150,2,0.5,1,2.0,1.5,12,16,20.56
23,140,1,0.5,1,2.5,1.5,10,16,20.18
15,100,1,0.5,1,2.5,1.5,10,16,20.07
16,140,2,0.5,3,2.0,1.5,12,16,20.45
20,120,3,0.5,1,2.0,1.5,15,16,20.35
17,140,3,0.5,1,2.5,1.5,15,12,20.3
22,150,2,0.5,1,2.0,1.5,10,16,20.25
18,120,2,0.5,1,2.0,1.5,14,0,20.48
23,110,1,0.5,1,2.5,1.5,15,0,19.05
16,130,4,0.5,1,2.0,1.5,12,16,20.65
15,100,1,0.5,4,2.5,1.5,12,16,20.64
23,150,2,0.5,1,2.0,1.5,10,16,20.2
15,100,2,0.5,3,2.5,1.5,10,16,20.24
16,100,1,0.5,3,2.5,1.5,12,16,20.62
15,130,2,0.5,1,2.5,1.5,13,16,20.33
16,150,2,0.5,1,2.0,1.5,12,16,20.43
19,100,1,0.5,1,2.5,1.5,10,16,20.17
16,150,2,0.5,2,2.0,1.5,10,16,20.31
17,140,2,0.5,1,2.0,1.5,14,16,20.61
15,100,1,0.5,2,2.0,1.5,10,16,20.44
24,110,1,0.5,2,2.0,1.5,12,14,20.27
16,150,1,0.5,1,2.0,1.5,13,16,20.34
17,140,2,0.5,1,2.0,1.5,10,0,20.2
16,110,1,0.5,4,2.0,1.5,12,16,20.54
16,150,3,0.5,1,2.0,1.5,14,0,20.41
