X1,X2,X3,X4,X5,X6,X7,X8,X9,ANG,AVG,RIP
15,130,2,0.5,1,2.0,1.5,13,8,-47.0,-886.15,52.04
23,110,3,0.5,1,2.5,1.5,15,0,-40.0,-1501.18,60.52
22,110,3,0.5,1,2.0,1.5,11,2,-45.0,-1547.99,76.57
22,150,2,0.5,1,2.0,1.5,14,0,-43.0,-1680.3,62.26
16,100,1,0.5,3,2.0,1.5,14,16,-48.0,-1071.06,71.19
16,150,3,0.5,2,2.0,1.5,13,10,-47.0,-1371.72,36.78
18,100,3,0.5,1,2.0,1.5,12,12,-46.0,-1180.46,49.25
15,140,2,0.5,3,2.5,1.5,12,4,-45.0,-965.44,75.89
23,120,3,0.5,1,2.5,1.5,12,10,-45.0,-1510.69,84.69
21,150,2,0.5,1,2.5,1.5,12,8,-45.0,-1411.32,82.5
19,130,3,0.5,1,2.5,1.5,12,6,-44.0,-1197.1,72.87
20,140,2,0.5,2,2.5,1.5,10,0,-43.0,-1341.31,56.7
21,120,3,0.5,1,2.0,1.5,12,12,-45.0,-1501.2,63.45
17,100,1,0.5,4,2.0,1.5,11,4,-47.0,-1042.87,104.47
20,150,1,0.5,1,2.5,1.5,15,2,-42.0,-1289.43,59.32
22,130,3,0.5,1,2.5,1.5,12,8,-44.0,-1459.89,86.29
17,100,2,0.5,3,2.0,1.5,10,8,-47.0,-1234.98,64.43
24,130,2,0.5,1,2.0,1.5,14,10,-45.0,-1750.51,76.57
20,150,1,0.5,1,2.5,1.5,14,4,-45.0,-1239.9,67.41
16,140,1,0.5,3,2.0,1.5,12,16,-48.0,-1153.41,80.82
23,100,3,0.5,1,2.5,1.5,10,0,-43.0,-1428.38,81.38
22,130,2,0.5,1,2.5,1.5,12,12,-46.0,-1451.28,86.95
21,140,2,0.5,2,2.5,1.5,10,0,-43.0,-1434.56,62.29
19,120,3,0.5,1,2.5,1.5,11,12,-45.0,-1169.81,69.13
18,140,3,0.5,1,2.0,1.5,12,16,-46.0,-1290.07,53.3
16,110,3,0.5,2,2.5,1.5,15,16,-46.0,-1053.92,57.39
18,120,3,0.5,1,2.0,1.5,15,0,-41.0,-1391.92,52.12
18,100,1,0.5,1,2.5,1.5,13,16,-47.0,-908.3,101.82
15,150,1,0.5,4,2.5,1.5,12,16,-47.0,-847.07,161.09
22,140,2,0.5,2,2.0,1.5,14,14,-46.0,-1732.83,55.47
15,140,3,0.5,1,2.5,1.5,13,16,-47.0,-870.05,92.95
15,110,1,0.5,1,2.0,1.5,11,4,-47.0,-589.21,65.33
21,140,2,0.5,1,2.5,1.5,12,16,-46.0,-1423.39,96.92
22,100,2,0.5,2,2.0,1.5,14,14,-46.0,-1599.0,48.35
19,110,3,0.5,1,2.0,1.5,13,16,-46.0,-1309.64,55.86
16,100,1,0.5,3,2.5,1.5,10,16,-48.0,-832.42,89.4
20,100,2,0.5,1,2.5,1.5,11,12,-45.0,-1133.83,78.18
25,110,2,0.5,1,2.5,1.5,13,10,-45.0,-1596.58,89.08
20,130,3,0.5,1,2.0,1.5,15,0,-41.0,-1540.54,61.07
23,100,2,0.5,2,2.5,1.5,10,16,-45.0,-1464.35,46.14
24,130,1,0.5,1,2.0,1.5,12,8,-45.0,-1637.77,77.84
16,110,2,0.5,2,2.0,1.5,15,16,-47.0,-1206.27,28.23
19,130,3,0.5,1,2.5,1.5,12,16,-46.0,-1203.92,82.75
20,150,1,0.5,1,2.5,1.5,15,4,-44.0,-1278.04,61.57
17,100,3,0.5,1,2.0,1.5,10,16,-46.0,-1088.27,30.9
21,110,3,0.5,1,2.5,1.5,10,4,-43.0,-1314.45,79.22
22,150,3,0.5,1,2.0,1.5,12,16,-45.0,-1722.41,81.18
23,120,3,0.5,1,2.5,1.5,12,16,-46.0,-1563.0,93.7
16,130,4,0.5,1,2.5,1.5,12,16,-46.0,-970.74,75.61
15,110,1,0.5,1,2.0,1.5,15,4,-45.0,-642.88,103.78
20,140,2,0.5,1,2.5,1.5,10,0,-43.0,-1245.67,69.7
15,100,1,0.5,3,2.5,1.5,12,8,-47.0,-717.71,122.31
22,150,1,0.5,1,2.5,1.5,14,14,-47.0,-1565.75,103.66
18,110,3,0.5,1,2.0,1.5,15,6,-46.0,-1284.98,53.16
23,140,2,0.5,1,2.0,1.5,14,0,-43.0,-1738.29,62.78
15,140,1,0.5,3,2.0,1.5,13,8,-48.0,-1054.79,106.59
19,150,2,0.5,2,2.0,1.5,12,16,-46.0,-1478.3,32.83
19,120,1,0.5,2,2.5,1.5,11,16,-47.0,-1130.24,62.86
16,130,4,0.5,1,2.0,1.5,12,16,-46.0,-1164.84,44.05
24,140,1,0.5,1,2.0,1.5,14,10,-45.0,-1722.59,77.39
15,110,1,0.5,1,2.5,1.5,12,16,-47.0,-659.32,159.13
18,140,3,0.5,1,2.0,1.5,10,16,-46.0,-1259.12,44.07
24,150,2,0.5,1,2.0,1.5,11,12,-45.0,-1808.71,75.02
15,110,1,0.5,4,2.5,1.5,12,16,-49.0,-781.91,135.92
16,150,3,0.5,2,2.0,1.5,15,8,-47.0,-1407.54,41.1
20,110,3,0.5,1,2.5,1.5,10,4,-43.0,-1221.84,75.32
18,130,1,0.5,1,2.5,1.5,12,12,-47.0,-969.65,90.28
22,100,3,0.5,1,2.0,1.5,14,14,-46.0,-1521.94,71.62
19,100,3,0.5,1,2.0,1.5,10,16,-46.0,-1228.78,39.23
21,130,3,0.5,1,2.5,1.5,11,12,-45.0,-1391.98,73.43
22,150,3,0.5,1,2.0,1.5,14,14,-46.0,-1739.7,88.38
19,120,3,0.5,1,2.5,1.5,14,16,-46.0,-1196.91,89.4
25,100,2,0.5,1,2.5,1.5,13,0,-43.0,-1517.55,75.72
15,130,2,0.5,1,2.0,1.5,13,2,-44.0,-855.82,52.45
23,120,1,0.5,2,2.0,1.5,12,16,-46.0,-1638.81,40.75
23,110,2,0.5,1,2.0,1.5,10,4,-44.0,-1547.7,70.48
22,130,3,0.5,1,2.5,1.5,12,16,-46.0,-1508.48,96.42
24,110,2,0.5,1,2.0,1.5,14,10,-45.0,-1657.42,77.05
15,150,2,0.5,3,2.5,1.5,12,8,-45.0,-987.22,75.44
20,100,3,0.5,1,2.5,1.5,10,16,-45.0,-1189.4,61.15
20,120,3,0.5,1,2.5,1.5,15,12,-45.0,-1294.32,85.41
18,140,1,0.5,1,2.0,1.5,10,16,-46.0,-1142.49,69.0
17,100,3,0.5,1,2.5,1.5,14,16,-46.0,-956.87,67.94
21,150,3,0.5,1,2.0,1.5,12,12,-45.0,-1615.2,69.09
20,140,2,0.5,1,2.5,1.5,14,16,-47.0,-1345.68,101.11
24,140,2,0.5,1,2.5,1.5,14,10,-46.0,-1672.98,96.98
15,100,1,0.5,1,2.5,1.5,10,12,-47.0,-579.53,117.41
17,110,4,0.5,1,2.5,1.5,14,10,-45.0,-1039.32,52.81
19,140,3,0.5,1,2.5,1.5,15,0,-39.0,-1334.34,54.72
19,150,3,0.5,1,2.5,1.5,15,4,-44.0,-1276.97,56.38
16,130,3,0.5,1,2.5,1.5,13,16,-46.0,-949.52,79.66
19,120,3,0.5,1,2.0,1.5,14,16,-46.0,-1359.74,63.67
25,120,2,0.5,1,2.0,1.5,11,12,-45.0,-1758.96,65.69
16,150,2,0.5,3,2.0,1.5,14,16,-48.0,-1342.09,40.7
15,150,1,0.5,1,2.0,1.5,13,16,-47.0,-917.75,98.45
22,140,3,0.5,1,2.5,1.5,13,16,-46.0,-1582.87,101.57
17,100,1,0.5,4,2.0,1.5,11,16,-47.0,-1041.09,157.18
22,100,3,0.5,1,2.0,1.5,12,16,-45.0,-1513.83,60.42
24,150,2,0.5,1,2.5,1.5,15,4,-44.0,-1682.54,73.55
25,140,2,0.5,1,2.5,1.5,14,0,-42.0,-1703.47,66.89
25,150,1,0.5,2,2.0,1.5,13,4,-45.0,-1828.61,58.9
21,150,2,0.5,2,2.5,1.5,12,16,-46.0,-1498.62,76.47
17,140,3,0.5,1,2.0,1.5,14,16,-47.0,-1220.08,48.4
22,150,1,0.5,1,2.0,1.5,14,14,-46.0,-1648.86,82.0
24,100,2,0.5,1,2.0,1.5,14,10,-45.0,-1613.45,77.02
23,100,2,0.5,1,2.5,1.5,10,16,-45.0,-1435.05,69.32
24,110,2,0.5,1,2.0,1.5,10,0,-44.0,-1645.12,76.63
19,150,3,0.5,1,2.0,1.5,12,14,-46.0,-1404.68,59.83
21,120,2,0.5,1,2.0,1.5,15,12,-46.0,-1467.86,75.34
20,150,2,0.5,1,2.5,1.5,13,0,-43.0,-1316.41,60.3
22,150,1,0.5,1,2.0,1.5,13,12,-46.0,-1592.61,79.2
21,150,3,0.5,1,2.0,1.5,14,16,-46.0,-1671.54,81.61
15,110,2,0.5,1,2.0,1.5,14,2,-43.0,-843.82,56.85
16,140,1,0.5,3,2.0,1.5,14,16,-48.0,-1166.73,64.26
21,100,1,0.5,1,2.0,1.5,12,12,-46.0,-1249.14,80.5
23,120,2,0.5,1,2.5,1.5,11,16,-46.0,-1516.6,88.75
23,110,2,0.5,1,2.0,1.5,14,2,-44.0,-1615.74,71.34
19,140,2,0.5,1,2.5,1.5,11,8,-45.0,-1165.41,75.34
16,150,1,0.5,3,2.0,1.5,10,16,-47.0,-1163.27,90.79
16,150,2,0.5,3,2.5,1.5,15,6,-45.0,-1111.67,44.43
21,150,3,0.5,1,2.5,1.5,10,16,-45.0,-1476.53,85.67
16,150,3,0.5,2,2.0,1.5,15,16,-47.0,-1383.25,30.13
17,140,1,0.5,3,2.0,1.5,14,12,-47.0,-1251.95,66.64
18,140,3,0.5,1,2.0,1.5,13,16,-46.0,-1302.99,58.81
23,120,1,0.5,2,2.5,1.5,11,12,-46.0,-1471.82,59.6
24,150,1,0.5,1,2.0,1.5,14,10,-45.0,-1783.29,77.23
15,100,1,0.5,4,2.5,1.5,10,16,-49.0,-742.19,140.62
23,130,1,0.5,1,2.0,1.5,11,16,-46.0,-1642.63,73.14
16,130,1,0.5,1,2.0,1.5,12,16,-47.0,-922.79,87.53
20,150,1,0.5,1,2.5,1.5,10,8,-46.0,-1228.7,88.22
17,120,3,0.5,1,2.0,1.5,15,0,-41.0,-1326.72,48.94
16,110,1,0.5,1,2.0,1.5,15,8,-47.0,-761.4,93.33
20,140,2,0.5,1,2.5,1.5,14,2,-43.0,-1288.48,60.69
16,100,1,0.5,3,2.0,1.5,10,16,-47.0,-1045.19,94.79
23,110,3,0.5,1,2.5,1.5,15,2,-42.0,-1484.19,65.9
15,130,3,0.5,2,2.5,1.5,12,16,-46.0,-983.02,56.99
21,140,3,0.5,1,2.0,1.5,14,4,-45.0,-1556.91,73.16
20,120,3,0.5,1,2.0,1.5,15,0,-41.0,-1522.02,61.59
24,150,2,0.5,1,2.0,1.5,13,12,-45.0,-1842.85,80.74
25,150,2,0.5,1,2.5,1.5,15,4,-44.0,-1755.71,75.77
25,120,2,0.5,1,2.0,1.5,11,14,-45.0,-1754.64,70.69
18,150,1,0.5,2,2.0,1.5,15,12,-46.0,-1307.0,34.95
22,140,2,0.5,1,2.5,1.5,14,14,-46.0,-1534.99,102.77
19,110,3,0.5,1,2.5,1.5,15,4,-43.0,-1192.27,56.75
17,140,3,0.5,1,2.0,1.5,15,0,-41.0,-1378.12,45.53
25,150,1,0.5,1,2.0,1.5,13,8,-45.0,-1808.11,75.97
24,140,2,0.5,1,2.0,1.5,14,10,-45.0,-1785.49,79.41
20,130,3,0.5,1,2.0,1.5,15,16,-46.0,-1517.46,76.13
19,100,1,0.5,1,2.0,1.5,10,16,-47.0,-1055.38,67.35
22,150,1,0.5,1,2.0,1.5,13,16,-46.0,-1655.7,82.69
17,140,2,0.5,1,2.0,1.5,14,12,-47.0,-1124.91,46.39
17,150,1,0.5,1,2.0,1.5,14,16,-47.0,-1131.29,55.84
19,140,2,0.5,2,2.0,1.5,12,16,-47.0,-1457.66,32.4
19,150,3,0.5,1,2.0,1.5,15,16,-46.0,-1504.51,76.6
16,150,2,0.5,3,2.5,1.5,15,8,-46.0,-1106.03,38.72
24,140,2,0.5,1,2.5,1.5,13,8,-45.0,-1638.93,90.61
15,100,1,0.5,1,2.5,1.5,10,16,-47.0,-610.4,151.41
21,100,3,0.5,1,2.0,1.5,10,16,-46.0,-1386.11,47.13
23,110,2,0.5,1,2.0,1.5,14,0,-43.0,-1630.96,66.03
16,140,2,0.5,3,2.0,1.5,14,16,-48.0,-1349.42,38.78
15,100,1,0.5,1,2.0,1.5,14,16,-47.0,-733.7,133.75
24,150,2,0.5,1,2.5,1.5,10,16,-46.0,-1752.07,90.21
15,140,1,0.5,1,2.0,1.5,12,16,-47.0,-840.1,114.58
18,140,3,0.5,1,2.0,1.5,15,10,-46.0,-1351.24,55.04
25,120,2,0.5,1,2.0,1.5,12,12,-45.0,-1758.85,72.17
16,140,4,0.5,1,2.0,1.5,12,16,-46.0,-1178.09,45.45
15,120,1,0.5,2,2.5,1.5,15,16,-48.0,-802.57,126.82
17,140,1,0.5,1,2.5,1.5,14,12,-47.0,-926.69,84.5
24,110,2,0.5,1,2.0,1.5,10,8,-44.0,-1649.07,66.03
24,150,2,0.5,1,2.0,1.5,12,14,-45.0,-1849.35,80.51
24,120,2,0.5,1,2.0,1.5,10,8,-44.0,-1687.32,66.99
15,110,1,0.5,1,2.0,1.5,12,16,-48.0,-717.81,129.93
24,110,1,0.5,2,2.5,1.5,12,12,-46.0,-1519.2,66.32
16,150,2,0.5,2,2.0,1.5,13,16,-48.0,-1224.04,27.62
18,150,3,0.5,1,2.0,1.5,12,16,-46.0,-1318.64,55.73
16,120,2,0.5,1,2.0,1.5,11,16,-46.0,-1035.51,38.63
16,150,3,0.5,2,2.0,1.5,13,16,-47.0,-1358.81,24.24
24,150,2,0.5,1,2.5,1.5,10,12,-45.0,-1708.81,84.54
17,120,1,0.5,1,2.0,1.5,14,10,-47.0,-906.51,60.22
22,140,2,0.5,2,2.0,1.5,13,10,-45.0,-1723.12,55.99
20,150,1,0.5,3,2.5,1.5,14,16,-46.0,-1347.62,49.13
17,150,4,0.5,1,2.5,1.5,14,16,-46.0,-1140.37,79.51
21,100,3,0.5,1,2.5,1.5,10,0,-43.0,-1257.99,73.18
15,120,3,0.5,2,2.5,1.5,10,16,-46.0,-946.69,54.07
21,140,3,0.5,1,2.5,1.5,14,4,-44.0,-1402.46,73.61
22,100,2,0.5,1,2.0,1.5,10,2,-44.0,-1399.34,69.79
15,100,3,0.5,2,2.5,1.5,10,16,-46.0,-895.03,57.21
23,110,3,0.5,1,2.5,1.5,14,0,-41.0,-1502.08,66.29
16,150,1,0.5,3,2.0,1.5,12,16,-48.0,-1161.04,80.97
18,140,3,0.5,1,2.5,1.5,12,8,-44.0,-1149.46,65.91
15,110,1,0.5,1,2.0,1.5,15,8,-47.0,-655.17,127.01
15,150,1,0.5,3,2.0,1.5,15,16,-48.0,-1143.55,78.14
24,110,2,0.5,1,2.0,1.5,12,12,-45.0,-1652.31,66.42
23,140,2,0.5,1,2.0,1.5,10,0,-44.0,-1702.71,73.32
16,110,2,0.5,2,2.0,1.5,15,6,-47.0,-1244.66,62.79
18,140,2,0.5,1,2.5,1.5,14,16,-47.0,-1149.05,86.0
22,140,3,0.5,1,2.0,1.5,14,14,-46.0,-1680.43,86.44
22,100,3,0.5,1,2.0,1.5,12,12,-45.0,-1520.25,65.09
21,140,3,0.5,1,2.0,1.5,14,2,-45.0,-1555.14,69.35
18,140,3,0.5,1,2.0,1.5,15,8,-46.0,-1349.92,56.38
24,120,2,0.5,1,2.0,1.5,15,8,-45.0,-1713.95,81.25
15,120,1,0.5,2,2.5,1.5,14,16,-48.0,-800.04,127.44
24,150,2,0.5,1,2.5,1.5,15,8,-45.0,-1728.86,90.09
20,140,3,0.5,1,2.0,1.5,12,16,-46.0,-1470.55,71.05
16,140,1,0.5,1,2.0,1.5,14,16,-47.0,-999.43,71.93
25,130,2,0.5,1,2.5,1.5,14,0,-42.0,-1668.82,67.48
15,130,1,0.5,1,2.5,1.5,10,16,-47.0,-703.73,136.38
17,150,3,0.5,1,2.5,1.5,15,16,-46.0,-1132.93,82.42
22,100,2,0.5,2,2.0,1.5,10,16,-46.0,-1553.92,41.09
21,100,2,0.5,2,2.0,1.5,10,0,-45.0,-1455.54,55.84
24,150,1,0.5,2,2.0,1.5,12,12,-44.0,-1785.35,47.93
20,110,2,0.5,1,2.0,1.5,15,2,-43.0,-1404.66,58.77
15,130,2,0.5,1,2.0,1.5,13,16,-46.0,-996.51,55.84
22,110,3,0.5,1,2.0,1.5,14,14,-46.0,-1565.79,74.29
22,120,3,0.5,1,2.0,1.5,10,16,-45.0,-1583.94,54.72
18,140,3,0.5,1,2.5,1.5,15,0,-39.0,-1265.0,47.54
24,140,2,0.5,1,2.5,1.5,13,12,-46.0,-1693.14,97.63
16,150,3,0.5,2,2.0,1.5,13,0,-46.0,-1411.49,48.98
15,120,1,0.5,4,2.0,1.5,10,16,-49.0,-984.86,168.28
24,140,1,0.5,2,2.0,1.5,12,14,-45.0,-1761.16,46.72
16,130,1,0.5,1,2.0,1.5,15,16,-47.0,-981.57,71.19
17,120,1,0.5,1,2.5,1.5,10,0,-46.0,-777.21,53.45
22,140,2,0.5,2,2.0,1.5,13,16,-45.0,-1744.57,49.5
23,140,2,0.5,1,2.0,1.5,15,0,-41.0,-1767.65,59.23
17,100,2,0.5,1,2.0,1.5,10,16,-45.0,-1056.89,31.81
21,100,2,0.5,2,2.0,1.5,10,16,-46.0,-1473.83,38.96
19,140,3,0.5,1,2.5,1.5,14,0,-41.0,-1303.34,56.32
18,140,3,0.5,1,2.5,1.5,10,16,-46.0,-1140.55,60.1
16,150,2,0.5,3,2.5,1.5,15,16,-46.0,-1134.44,50.24
22,130,2,0.5,1,2.0,1.5,10,12,-45.0,-1551.1,63.94
16,140,2,0.5,1,2.0,1.5,14,16,-47.0,-1088.49,44.89
23,110,3,0.5,1,2.5,1.5,14,0,-41.0,-1502.08,66.29
19,150,1,0.5,2,2.0,1.5,15,16,-47.0,-1425.5,42.21
21,150,3,0.5,1,2.0,1.5,15,0,-41.0,-1648.43,59.69
16,110,1,0.5,1,2.0,1.5,13,16,-47.0,-868.82,92.05
22,150,1,0.5,3,2.5,1.5,14,2,-43.0,-1397.9,35.51
15,150,1,0.5,1,2.5,1.5,10,16,-47.0,-769.6,127.68
15,120,1,0.5,1,2.0,1.5,13,16,-47.0,-785.66,122.57
20,100,2,0.5,1,2.5,1.5,15,2,-41.0,-1187.68,56.93
24,140,1,0.5,1,2.0,1.5,10,12,-45.0,-1725.9,66.81
15,130,2,0.5,2,2.0,1.5,15,16,-48.0,-1163.21,30.88
16,150,2,0.5,3,2.0,1.5,12,16,-47.0,-1324.43,63.92
22,110,3,0.5,1,2.5,1.5,14,14,-45.0,-1435.14,93.83
24,150,2,0.5,1,2.0,1.5,10,16,-45.0,-1827.74,75.74
21,130,3,0.5,1,2.0,1.5,14,0,-43.0,-1567.6,65.87
15,150,3,0.5,2,2.0,1.5,15,16,-48.0,-1296.75,30.93
25,150,1,0.5,2,2.0,1.5,13,8,-44.0,-1845.96,54.8
22,150,2,0.5,2,2.5,1.5,15,8,-45.0,-1556.71,77.71
24,150,1,0.5,2,2.0,1.5,12,14,-45.0,-1790.21,46.62
15,100,2,0.5,3,2.5,1.5,10,16,-46.0,-870.56,86.28
15,100,3,0.5,1,2.0,1.5,10,16,-46.0,-955.05,43.09
17,140,2,0.5,1,2.0,1.5,15,0,-41.0,-1272.95,43.58
16,140,2,0.5,1,2.0,1.5,15,16,-47.0,-1089.08,49.2
24,150,2,0.5,1,2.0,1.5,15,8,-46.0,-1818.24,79.55
22,150,3,0.5,1,2.0,1.5,12,12,-45.0,-1684.48,77.83
19,110,3,0.5,1,2.5,1.5,15,8,-45.0,-1152.42,65.88
24,150,2,0.5,1,2.5,1.5,13,12,-46.0,-1746.38,99.15
20,100,3,0.5,1,2.5,1.5,15,0,-39.0,-1299.15,58.34
21,150,3,0.5,1,2.5,1.5,14,4,-44.0,-1446.45,71.61
16,110,4,0.5,1,2.0,1.5,12,16,-46.0,-1126.77,41.65
15,100,3,0.5,2,2.0,1.5,15,16,-48.0,-1214.72,31.88
15,130,2,0.5,1,2.0,1.5,13,16,-46.0,-996.51,55.84
19,110,3,0.5,1,2.5,1.5,14,8,-45.0,-1137.83,70.91
19,150,3,0.5,1,2.0,1.5,12,16,-46.0,-1410.06,65.91
22,150,3,0.5,1,2.0,1.5,15,12,-46.0,-1729.08,88.61
24,150,2,0.5,1,2.5,1.5,12,12,-46.0,-1724.74,99.8
23,110,1,0.5,1,2.0,1.5,15,8,-45.0,-1486.29,79.58
21,140,3,0.5,1,2.0,1.5,15,4,-45.0,-1571.18,68.55
18,150,3,0.5,1,2.5,1.5,15,2,-42.0,-1226.77,47.76
17,140,3,0.5,1,2.0,1.5,14,16,-47.0,-1220.08,48.4
22,150,1,0.5,3,2.5,1.5,12,16,-44.0,-1431.78,49.35
17,140,3,0.5,1,2.5,1.5,15,16,-46.0,-1105.11,81.13
20,100,1,0.5,1,2.5,1.5,14,16,-47.0,-1123.05,103.4
18,140,3,0.5,1,2.0,1.5,15,0,-41.0,-1426.74,52.91
22,140,3,0.5,1,2.0,1.5,10,16,-45.0,-1648.79,64.06
