X1,X2,X3,X4,X5,X6,ANG,AVG,RIP
21.3,101.5,2.55,1.0,1.0,0.76,-44.0,-1361.226,49.686
19.78,118.4,3.25,1.0,1.0,0.58,-43.0,-1367.468,49.0
16.02,109.4,2.68,1.0,1.15,1.32,-44.0,-853.844,34.762
22.51,103.9,2.69,1.0,1.0,1.61,-43.0,-1361.701,61.942
17.74,124.2,2.72,1.0,1.68,0.89,-44.0,-1171.901,46.532
16.12,148.9,2.35,1.0,2.22,2.44,-44.0,-837.389,52.68
22.35,136.3,2.85,1.0,1.01,1.18,-43.0,-1517.671,62.873
15.99,115.3,2.45,1.0,1.67,1.13,-45.0,-951.475,37.602
21.85,120.3,2.9,1.0,1.0,0.78,-43.0,-1467.389,53.619
18.17,139.7,2.71,1.0,2.06,1.76,-43.0,-1022.916,60.999
17.19,127.3,3.6,1.0,1.31,1.52,-43.0,-950.71,44.374
24.17,97.5,2.4,1.0,1.0,0.5,-43.0,-1620.281,46.112
16.69,128.4,1.25,1.0,1.79,0.62,-46.0,-1223.984,44.605
21.85,141.3,1.05,1.0,3.07,1.94,-42.0,-1104.403,69.086
23.52,134.1,2.83,1.0,1.0,1.96,-43.0,-1596.916,69.807
23.24,106.0,2.72,1.0,1.0,1.21,-43.0,-1453.877,55.768
19.13,133.2,1.0,1.0,1.44,0.98,-45.0,-1239.888,58.116
18.0,142.8,1.31,1.0,1.09,1.78,-44.0,-1029.065,63.137
17.88,97.8,2.34,1.0,1.63,0.91,-44.0,-1118.511,49.452
23.45,123.1,2.48,1.0,1.17,1.07,-43.0,-1592.786,58.4
17.14,134.7,1.9,1.0,1.49,0.94,-45.0,-1135.917,48.792
15.21,96.4,1.68,1.0,2.68,0.54,-47.0,-1222.47,54.001
17.09,142.8,3.26,1.0,1.67,1.6,-43.0,-975.761,50.737
18.7,148.4,3.67,1.0,1.0,1.76,-43.0,-1129.173,67.238
23.94,109.4,2.62,1.0,1.0,1.32,-43.0,-1523.637,59.542
21.25,114.8,3.04,1.0,1.0,0.9,-43.0,-1386.083,52.895
17.9,91.0,2.73,1.0,2.08,1.76,-43.0,-871.139,43.929
17.73,114.9,3.09,1.0,1.15,1.52,-43.0,-969.784,47.832
17.29,94.8,2.13,1.0,2.44,1.01,-43.0,-1034.891,41.008
20.19,102.0,2.85,1.0,1.53,1.69,-43.0,-1115.42,59.274
16.99,138.3,2.01,1.0,3.04,2.31,-42.0,-845.355,52.284
17.91,135.0,3.65,1.0,1.0,0.74,-43.0,-1211.39,42.967
23.63,144.2,1.05,1.0,2.38,0.72,-42.0,-1536.981,47.561
21.91,101.3,2.31,1.0,1.59,0.9,-43.0,-1392.938,47.768
16.52,130.3,2.57,1.0,1.79,0.83,-44.0,-1150.868,44.819
23.76,143.7,1.18,1.0,1.51,2.26,-43.0,-1632.836,69.253
17.57,103.3,3.11,1.0,1.61,0.78,-44.0,-1139.624,34.477
24.94,136.8,2.11,1.0,1.14,0.55,-43.0,-1851.205,55.706
18.64,147.9,1.52,1.0,2.18,1.47,-45.0,-1150.002,55.295
17.48,140.7,2.25,1.0,1.6,0.74,-44.0,-1269.468,55.797
22.7,98.2,1.18,1.0,2.51,0.52,-42.0,-1435.248,37.822
21.23,147.0,3.19,1.0,1.0,1.66,-43.0,-1401.055,73.44
23.64,135.9,2.84,1.0,1.0,2.1,-43.0,-1582.415,69.85
22.74,97.5,2.69,1.0,1.01,0.62,-43.0,-1487.512,44.38
21.91,101.5,2.47,1.0,1.45,0.91,-43.0,-1393.38,47.325
18.43,94.9,2.07,1.0,2.44,0.75,-42.0,-1185.371,52.142
22.84,99.6,2.66,1.0,1.0,0.5,-43.0,-1538.29,44.099
15.76,107.0,2.03,1.0,2.75,2.26,-45.0,-695.535,44.922
24.65,127.3,1.23,1.0,2.11,1.56,-42.0,-1572.379,54.466
24.2,103.5,1.18,1.0,1.69,0.85,-45.0,-1601.749,42.369
15.66,134.6,3.28,1.0,1.82,0.86,-43.0,-1066.904,33.114
20.62,131.9,2.56,1.0,1.68,1.43,-42.0,-1301.825,63.422
22.47,139.0,2.87,1.0,1.0,1.2,-42.0,-1538.837,64.57
16.19,124.4,3.54,1.0,1.18,1.96,-44.0,-808.491,44.375
17.73,143.6,2.74,1.0,2.03,1.72,-42.0,-1018.474,57.009
22.28,122.8,2.84,1.0,1.0,0.97,-43.0,-1485.635,56.576
21.06,124.1,1.94,1.0,2.19,1.26,-42.0,-1304.488,55.96
23.76,109.3,1.26,1.0,1.5,1.3,-45.0,-1522.751,53.73
23.75,111.8,2.69,1.0,1.0,1.57,-43.0,-1508.662,61.089
24.02,111.4,2.21,1.0,1.0,2.36,-44.0,-1516.219,63.912
22.74,97.4,2.68,1.0,1.0,0.5,-43.0,-1520.668,42.745
16.57,113.8,2.71,1.0,1.15,1.57,-44.0,-851.669,41.464
22.47,136.0,2.85,1.0,1.02,1.18,-43.0,-1546.482,62.776
21.18,111.5,2.38,1.0,1.28,1.06,-43.0,-1360.174,54.885
23.45,134.1,2.55,1.0,1.01,1.06,-43.0,-1644.371,60.527
15.22,115.1,2.43,1.0,1.66,1.16,-45.0,-880.281,33.418
23.76,143.7,2.85,1.0,1.0,2.26,-43.0,-1631.81,71.802
24.6,92.5,2.54,1.0,1.0,1.54,-43.0,-1462.947,58.975
16.04,115.2,3.85,1.0,1.25,1.4,-43.0,-834.838,34.912
16.15,147.0,2.35,1.0,2.22,0.55,-43.0,-1316.365,53.08
21.91,135.9,2.47,1.0,1.45,0.91,-43.0,-1506.497,55.292
16.02,115.3,3.99,1.0,1.01,0.67,-44.0,-1027.256,28.799
24.37,114.2,1.75,1.0,1.51,2.12,-43.0,-1570.094,64.77
21.85,144.2,1.05,1.0,2.25,0.72,-44.0,-1589.556,47.698
16.21,144.3,3.16,1.0,1.0,0.82,-44.0,-1067.07,37.742
16.53,118.4,3.26,1.0,1.01,1.06,-44.0,-951.807,34.816
21.9,100.7,2.88,1.0,1.0,0.7,-43.0,-1418.653,45.085
22.7,103.7,1.07,1.0,1.95,0.52,-45.0,-1621.388,43.569
23.17,128.0,2.74,1.0,1.0,1.2,-43.0,-1559.053,60.987
24.49,100.6,2.4,1.0,1.02,0.9,-43.0,-1569.181,52.938
23.4,97.5,2.55,1.0,1.0,0.5,-43.0,-1559.749,44.58
23.23,115.3,1.12,1.0,2.51,1.12,-42.0,-1379.315,40.984
16.69,128.4,1.23,1.0,1.0,0.63,-45.0,-1056.852,52.874
23.77,112.4,2.87,1.0,1.0,2.36,-44.0,-1501.222,64.845
23.46,124.8,1.01,1.0,1.98,1.63,-44.0,-1518.009,58.537
15.66,120.2,3.26,1.0,1.02,0.8,-44.0,-988.176,29.321
22.61,97.6,2.47,1.0,1.02,0.86,-44.0,-1446.056,49.68
24.73,144.7,2.4,1.0,1.0,1.04,-43.0,-1763.789,63.341
24.61,96.0,1.26,1.0,1.93,1.51,-44.0,-1467.415,46.804
17.72,136.8,2.11,1.0,1.69,0.52,-44.0,-1384.393,60.031
19.78,114.9,3.08,1.0,1.14,0.57,-44.0,-1380.087,45.583
24.57,146.9,2.46,1.0,1.0,1.16,-43.0,-1733.613,65.483
23.88,102.8,1.18,1.0,1.69,0.85,-45.0,-1595.432,42.305
22.41,111.0,2.23,1.0,1.47,1.9,-44.0,-1356.235,63.552
23.76,145.2,2.86,1.0,1.0,2.34,-43.0,-1650.15,70.58
23.76,122.9,2.74,1.0,1.1,2.26,-43.0,-1545.512,66.851
23.12,142.1,2.79,1.0,1.01,1.44,-43.0,-1582.05,67.633
22.7,97.8,1.04,1.0,2.62,0.52,-42.0,-1404.762,35.808
16.82,115.9,3.9,1.0,1.0,1.03,-43.0,-966.331,35.845
15.57,136.6,1.08,1.0,2.08,1.55,-46.0,-838.047,48.731
16.02,134.3,2.63,1.0,1.4,2.28,-44.0,-822.593,47.361
23.97,144.3,2.4,1.0,1.0,0.9,-43.0,-1731.61,60.478
16.86,111.1,2.83,1.0,2.19,1.88,-43.0,-841.697,42.779
16.17,128.0,2.74,1.0,1.37,1.03,-44.0,-1006.868,39.785
22.74,110.5,2.7,1.0,1.0,0.62,-43.0,-1547.098,48.145
24.08,102.2,1.26,1.0,1.08,0.85,-44.0,-1576.246,53.935
16.64,143.5,2.19,1.0,2.19,2.06,-45.0,-873.39,51.561
23.64,123.8,2.48,1.0,1.07,0.75,-43.0,-1661.321,54.33
15.99,147.1,3.5,1.0,1.53,1.13,-43.0,-994.441,33.263
23.12,142.5,1.12,1.0,1.0,1.44,-44.0,-1601.49,68.405
15.28,135.4,2.2,1.0,1.42,1.13,-45.0,-895.375,39.601
24.97,122.8,2.26,1.0,1.0,0.98,-43.0,-1720.714,58.854
15.91,100.8,1.08,1.0,1.45,0.76,-46.0,-949.84,40.135
16.65,128.9,1.08,1.0,1.17,1.12,-45.0,-936.177,47.471
23.44,106.0,2.69,1.0,1.0,1.21,-43.0,-1475.944,55.718
17.62,135.0,3.65,1.0,1.0,0.74,-43.0,-1182.161,40.316
23.55,103.3,2.55,1.0,1.01,0.72,-43.0,-1553.734,50.147
24.53,124.0,2.33,1.0,1.08,0.9,-43.0,-1703.641,57.157
19.79,105.9,3.2,1.0,1.05,0.55,-44.0,-1331.237,43.443
18.0,115.7,3.74,1.0,1.05,1.74,-43.0,-955.421,53.363
24.34,97.8,1.27,1.0,2.17,0.88,-43.0,-1462.171,37.145
18.07,98.6,2.88,1.0,1.01,1.78,-44.0,-907.525,50.277
21.93,145.0,2.33,1.0,1.58,0.9,-42.0,-1548.712,57.981
15.75,97.0,2.36,1.0,1.85,1.78,-45.0,-725.116,33.058
15.98,98.2,3.92,1.0,1.07,0.54,-44.0,-1045.988,23.488
22.47,107.4,2.87,1.0,1.0,1.19,-43.0,-1409.939,56.622
17.82,114.9,2.85,1.0,1.18,1.52,-44.0,-975.271,49.963
24.13,145.3,2.38,1.0,1.13,1.0,-43.0,-1714.075,62.98
21.85,135.4,2.9,1.0,1.01,0.78,-43.0,-1527.638,56.378
22.74,101.4,2.68,1.0,1.0,0.51,-43.0,-1535.182,44.097
23.68,135.5,2.44,1.0,1.0,2.1,-43.0,-1593.056,69.616
24.39,91.9,2.44,1.0,1.0,0.9,-43.0,-1512.281,50.722
24.85,124.2,2.35,1.0,1.0,0.89,-43.0,-1728.863,57.793
16.05,118.3,3.26,1.0,1.02,1.56,-44.0,-817.23,36.887
15.32,144.8,2.39,1.0,1.01,0.63,-44.0,-1035.157,48.058
23.77,115.0,2.85,1.0,1.0,2.35,-44.0,-1508.903,65.84
16.86,130.9,2.19,1.0,2.28,0.51,-43.0,-1359.839,55.344
21.41,105.3,2.25,1.0,1.0,0.74,-44.0,-1399.046,55.195
21.35,122.2,3.0,1.0,1.0,0.78,-43.0,-1445.434,53.555
17.06,122.5,1.23,1.0,1.69,0.89,-46.0,-1096.59,40.905
18.5,144.4,1.31,1.0,1.69,0.89,-45.0,-1278.78,54.68
16.02,109.8,2.68,1.0,1.0,1.32,-44.0,-826.41,36.504
16.48,105.3,3.44,1.0,1.51,1.13,-43.0,-945.563,25.375
24.65,127.3,1.23,1.0,1.82,0.76,-44.0,-1739.103,44.372
16.98,124.9,3.91,1.0,1.02,1.46,-43.0,-924.524,45.777
16.7,128.6,3.04,1.0,1.15,1.57,-44.0,-899.03,46.328
17.57,145.2,3.12,1.0,1.59,0.76,-43.0,-1229.083,43.156
24.4,103.9,1.22,1.0,1.11,1.52,-44.0,-1547.523,60.065
24.77,148.5,2.35,1.0,1.0,0.82,-43.0,-1791.04,62.543
16.14,147.0,2.33,1.0,2.32,0.83,-43.0,-1159.735,46.754
16.93,129.2,2.7,1.0,1.79,0.57,-45.0,-1291.067,46.712
15.12,132.6,2.4,1.0,1.66,1.03,-45.0,-947.633,38.175
16.01,114.6,1.29,1.0,1.79,0.62,-46.0,-1145.057,49.864
23.45,102.4,2.38,1.0,1.28,1.09,-43.0,-1481.776,54.088
24.19,91.6,2.47,1.0,1.0,0.87,-43.0,-1506.214,49.916
15.22,146.9,3.48,1.0,1.56,1.04,-43.0,-975.042,31.857
16.53,130.3,2.59,1.0,1.78,0.98,-44.0,-1099.211,42.637
22.7,103.7,1.07,1.0,2.28,0.52,-44.0,-1576.01,37.215
22.7,98.2,2.41,1.0,1.28,0.52,-44.0,-1529.577,45.288
22.59,97.8,1.04,1.0,2.62,0.52,-42.0,-1426.469,35.637
16.03,124.0,3.94,1.0,1.04,0.54,-44.0,-1092.703,30.417
15.75,96.8,2.36,1.0,1.85,1.78,-45.0,-724.297,32.756
15.66,120.2,3.26,1.0,1.87,1.12,-43.0,-951.725,29.58
16.01,147.1,3.5,1.0,1.53,1.27,-43.0,-956.126,35.524
15.95,115.1,2.43,1.0,1.66,0.76,-44.0,-1091.311,44.948
15.75,97.5,1.95,1.0,1.81,0.55,-45.0,-1182.072,58.89
17.41,105.3,3.44,1.0,1.36,1.13,-43.0,-989.651,30.854
15.22,146.9,3.48,1.0,1.32,1.04,-44.0,-947.249,33.17
19.78,99.1,3.08,1.0,1.02,0.57,-44.0,-1298.093,42.359
24.76,144.1,2.25,1.0,1.04,0.63,-43.0,-1840.665,58.7
23.89,110.5,1.24,1.0,1.0,0.62,-44.0,-1661.629,55.094
17.62,135.0,3.65,1.0,1.05,0.7,-43.0,-1202.037,39.28
15.5,115.2,3.04,1.0,1.03,0.98,-44.0,-918.278,29.521
24.65,127.8,1.23,1.0,2.11,1.56,-42.0,-1568.424,54.993
17.57,105.7,1.37,1.0,1.61,0.78,-46.0,-1130.731,47.846
18.03,97.5,1.89,1.0,1.22,0.5,-45.0,-1231.257,57.399
17.9,115.9,1.14,1.0,1.0,1.03,-45.0,-1021.399,53.888
24.07,97.5,2.4,1.0,1.0,0.5,-44.0,-1600.984,45.883
22.7,100.9,1.18,1.0,1.0,0.52,-44.0,-1547.749,56.194
17.88,97.8,1.06,1.0,1.63,1.03,-46.0,-1024.043,39.676
24.76,144.8,2.28,1.0,1.0,0.8,-43.0,-1813.152,61.173
24.17,97.0,2.4,1.0,1.0,0.5,-44.0,-1608.887,45.307
16.4,97.4,1.25,1.0,1.68,0.87,-46.0,-998.481,36.154
15.62,135.5,1.04,1.0,2.62,0.6,-47.0,-1263.841,28.734
24.26,144.3,2.4,1.0,1.0,0.88,-43.0,-1765.148,60.925
16.48,105.2,3.46,1.0,1.47,1.12,-43.0,-943.605,24.799
17.06,145.4,1.17,1.0,1.69,0.9,-46.0,-1135.829,43.469
16.06,129.2,2.74,1.0,1.4,1.03,-44.0,-1003.369,39.562
23.63,144.2,1.12,1.0,2.38,0.72,-42.0,-1528.856,51.878
19.16,103.5,1.19,1.0,1.61,0.78,-46.0,-1248.09,49.178
23.88,102.8,1.18,1.0,1.79,0.83,-45.0,-1595.727,39.865
15.14,123.4,2.48,1.0,1.17,0.8,-44.0,-962.875,43.027
15.98,97.2,3.43,1.0,1.14,0.54,-45.0,-1074.21,24.727
24.13,127.3,2.38,1.0,1.13,1.0,-43.0,-1651.073,59.359
23.91,123.8,2.5,1.0,1.0,0.75,-43.0,-1661.268,55.658
21.89,120.9,2.89,1.0,1.0,0.77,-43.0,-1471.208,52.885
22.74,101.3,1.23,1.0,1.0,0.52,-45.0,-1547.875,55.09
22.74,97.9,2.68,1.0,1.0,0.5,-43.0,-1518.596,43.091
23.76,109.3,1.26,1.0,1.51,1.3,-45.0,-1517.39,53.188
15.66,134.6,3.28,1.0,1.81,0.86,-43.0,-1057.782,33.312
15.14,115.9,3.87,1.0,1.2,1.13,-43.0,-868.607,33.658
23.66,144.2,1.05,1.0,2.2,0.72,-42.0,-1643.819,43.726
23.97,144.3,1.17,1.0,1.0,0.9,-44.0,-1780.542,61.475
17.03,116.4,2.21,1.0,2.66,1.2,-42.0,-992.144,42.789
24.98,122.8,2.26,1.0,1.0,0.98,-43.0,-1717.932,58.517
15.98,98.2,2.99,1.0,1.07,0.88,-44.0,-936.208,29.379
23.95,144.3,2.35,1.0,1.0,0.82,-43.0,-1772.852,60.364
16.47,106.1,3.46,1.0,1.51,1.03,-43.0,-981.697,24.738
23.23,115.3,1.33,1.0,1.04,0.78,-44.0,-1583.802,57.585
15.2,146.9,3.48,1.0,1.53,1.13,-43.0,-941.936,34.164
15.18,135.2,1.07,1.0,2.25,1.16,-47.0,-895.184,40.846
24.8,136.3,2.56,1.0,1.0,1.78,-43.0,-1722.868,67.5
16.6,130.3,2.57,1.0,1.79,0.83,-44.0,-1147.196,45.868
22.56,114.8,1.07,1.0,2.65,0.52,-42.0,-1474.22,41.091
23.45,134.1,2.54,1.0,1.01,1.06,-43.0,-1624.215,59.615
22.87,102.8,2.64,1.0,1.08,0.85,-43.0,-1480.215,49.595
