X0,X1,X2,X3,X4,X5,ANG,AVG,RIP
16.73,109.3,3.67,0.93,1.08,0.51,-45.0,-1151.242,27.432
23.59,101.1,1.02,0.98,2.06,0.57,-45.0,-1623.773,34.82
24.36,100.4,1.08,0.98,2.18,0.68,-43.0,-1557.123,33.287
16.64,109.1,3.7,0.04,1.16,0.52,-46.0,-1354.591,31.18
24.87,143.3,1.02,0.04,2.04,0.52,-44.0,-2034.008,48.991
15.8,101.6,3.86,0.04,1.15,0.5,-47.0,-1289.973,26.188
24.78,110.4,1.02,0.02,1.93,0.84,-45.0,-1871.702,45.049
24.33,134.8,1.42,0.04,1.67,0.5,-45.0,-2047.007,53.369
24.35,103.6,1.02,0.1,2.19,0.59,-44.0,-1866.973,40.582
24.38,100.0,1.02,0.93,2.19,0.86,-44.0,-1530.7,32.971
16.47,106.7,3.86,0.09,1.03,0.56,-46.0,-1272.219,27.904
24.7,100.8,1.02,0.98,2.11,0.59,-43.0,-1624.304,33.595
16.77,109.8,1.07,0.05,1.06,0.68,-44.0,-1191.341,73.418
24.94,101.0,1.03,0.03,2.01,0.51,-45.0,-1955.657,42.072
16.06,106.3,3.92,0.07,1.05,0.52,-46.0,-1276.598,26.881
16.31,106.5,1.1,0.04,2.19,0.51,-46.0,-1657.49,73.285
24.82,115.1,1.01,0.04,2.16,0.51,-45.0,-1961.013,43.003
24.72,107.7,2.29,0.01,1.0,0.53,-44.0,-1881.255,46.218
24.3,100.8,1.01,0.98,2.4,0.68,-42.0,-1469.646,35.349
24.35,113.9,1.0,0.01,2.35,0.76,-43.0,-1789.886,39.056
24.87,143.1,1.02,0.05,1.94,0.51,-45.0,-2060.939,50.041
24.08,101.0,1.02,0.02,2.14,0.51,-45.0,-1934.979,41.766
24.67,100.1,1.06,0.9,1.94,0.5,-44.0,-1713.614,36.825
23.56,111.1,1.02,0.04,1.17,0.72,-44.0,-1784.902,60.214
24.75,100.9,1.02,0.02,2.19,0.51,-45.0,-1902.813,40.879
24.13,110.4,1.01,0.02,1.94,0.52,-46.0,-1991.239,46.498
24.78,133.5,2.29,0.01,1.0,0.54,-44.0,-1985.633,50.064
24.08,101.1,1.01,0.85,2.28,0.56,-43.0,-1603.66,33.303
15.35,110.3,1.02,0.97,2.59,0.85,-47.0,-1049.867,18.911
24.96,117.1,1.02,0.03,1.94,0.5,-45.0,-2037.209,45.925
24.85,101.9,1.06,0.9,1.94,0.53,-44.0,-1717.205,36.736
24.86,134.1,1.0,0.05,2.11,0.55,-44.0,-1994.03,45.944
24.46,111.4,1.01,0.03,2.14,0.51,-45.0,-1957.036,42.631
24.68,100.1,1.12,0.03,1.15,0.53,-45.0,-1904.169,58.91
23.98,100.8,1.01,0.08,2.15,0.68,-45.0,-1843.543,40.407
24.37,102.8,1.01,0.01,2.19,0.59,-45.0,-1886.281,39.611
15.7,127.7,3.68,0.16,1.09,0.52,-46.0,-1312.025,32.604
24.38,100.0,1.02,0.92,2.09,0.59,-44.0,-1651.654,33.625
15.35,111.3,3.97,0.18,1.13,0.5,-46.0,-1249.867,23.927
15.36,100.7,1.02,0.22,1.08,0.56,-44.0,-1075.285,65.051
15.63,100.5,3.77,0.91,1.28,0.51,-45.0,-1094.958,20.598
15.77,134.8,1.06,0.96,2.65,0.51,-47.0,-1347.682,32.669
24.94,134.5,1.02,0.08,1.96,0.51,-45.0,-2051.522,47.893
15.49,100.1,3.96,0.05,1.05,0.7,-46.0,-1155.193,21.308
23.95,103.0,1.18,0.05,2.07,0.5,-45.0,-1917.67,44.111
16.95,100.0,1.06,0.97,2.57,0.86,-47.0,-1112.201,27.426
23.73,101.0,1.01,0.98,2.3,0.59,-43.0,-1555.599,32.143
24.73,107.0,1.01,0.03,2.15,0.51,-45.0,-1951.814,41.537
16.14,107.3,1.0,0.97,1.1,0.53,-45.0,-1003.418,46.643
16.97,101.1,3.71,0.08,1.05,0.5,-46.0,-1324.377,29.033
24.79,101.9,1.06,0.9,1.94,0.5,-44.0,-1724.637,37.218
24.46,109.1,1.03,0.04,2.17,0.54,-44.0,-1936.994,42.135
24.94,135.6,1.0,0.01,1.94,0.52,-45.0,-2063.695,47.885
24.09,100.6,2.45,0.09,1.0,0.68,-44.0,-1737.037,46.627
24.08,101.1,1.01,0.98,2.3,0.56,-43.0,-1561.486,31.774
24.77,111.4,1.02,0.02,1.94,0.53,-46.0,-2008.662,44.845
15.51,101.3,3.97,0.04,1.06,0.51,-46.0,-1255.172,23.806
16.47,144.0,3.7,0.03,1.15,0.56,-46.0,-1388.39,36.38
24.08,101.1,1.01,0.98,2.42,0.56,-42.0,-1494.659,34.573
24.73,115.0,1.0,0.01,2.16,0.54,-45.0,-1958.306,42.534
24.35,100.0,1.03,0.93,2.35,0.59,-43.0,-1518.534,34.929
15.34,100.0,3.96,0.03,1.08,0.85,-46.0,-1089.742,20.831
15.81,101.6,3.88,0.07,1.14,0.54,-46.0,-1259.831,24.58
24.71,111.4,2.29,0.03,1.0,0.51,-44.0,-1900.23,46.993
24.35,109.7,1.0,0.03,2.1,0.5,-45.0,-1984.358,42.844
24.37,100.5,1.01,0.96,2.21,0.51,-43.0,-1611.986,33.186
24.94,100.1,1.02,0.03,2.18,0.52,-45.0,-1885.78,40.844
24.84,107.7,2.28,0.15,1.0,0.57,-44.0,-1851.645,47.653
15.8,110.4,1.01,0.06,1.94,0.52,-45.0,-1530.273,77.457
24.1,100.1,1.04,0.98,2.26,0.57,-43.0,-1561.31,32.351
15.84,117.1,1.01,1.0,1.93,0.5,-47.0,-1197.291,46.497
15.16,102.6,1.06,0.93,2.11,0.8,-47.0,-997.729,35.089
24.72,100.0,1.01,0.98,2.07,0.52,-44.0,-1655.921,34.022
24.85,100.1,2.26,0.06,1.0,0.5,-45.0,-1857.376,43.497
15.51,101.0,3.75,0.04,1.06,0.67,-46.0,-1191.854,25.843
24.85,101.9,1.02,0.9,2.25,0.5,-43.0,-1597.104,36.921
15.34,105.3,3.96,0.28,1.17,0.7,-46.0,-1124.672,22.24
24.78,109.0,1.01,0.02,2.14,0.51,-45.0,-1965.504,42.168
24.24,103.9,1.01,0.98,1.94,0.52,-45.0,-1689.016,36.624
24.94,134.5,1.02,0.03,1.94,0.52,-45.0,-2057.952,47.937
23.95,100.1,1.02,0.98,2.09,0.85,-45.0,-1550.45,34.44
15.26,106.4,3.82,0.97,1.17,0.52,-45.0,-1057.435,22.827
24.98,100.1,1.06,0.9,1.94,0.5,-44.0,-1718.274,37.375
16.2,107.7,3.8,0.05,1.14,0.53,-46.0,-1314.237,28.355
15.53,109.8,3.88,0.09,1.24,0.86,-45.0,-1157.188,23.516
24.47,113.8,1.07,0.04,2.14,0.51,-45.0,-1944.286,43.806
24.07,111.0,1.02,0.04,2.0,0.5,-46.0,-1998.3,46.223
15.34,100.0,3.96,0.04,1.14,0.5,-47.0,-1257.493,23.43
15.44,101.3,3.97,0.09,1.12,0.52,-47.0,-1243.155,23.359
15.59,100.1,3.96,0.05,1.05,0.7,-46.0,-1153.217,21.475
15.71,100.6,3.92,0.03,1.12,0.56,-46.0,-1253.09,23.803
24.06,100.0,1.01,1.0,2.34,0.52,-42.0,-1538.006,33.726
23.73,101.5,1.05,0.94,1.03,0.68,-44.0,-1599.325,53.137
16.12,100.0,1.03,0.97,2.57,0.86,-47.0,-1063.931,19.612
16.88,100.2,1.04,0.93,2.25,0.55,-47.0,-1287.241,42.689
16.23,106.8,1.1,0.07,1.12,0.51,-44.0,-1261.946,77.957
23.98,101.5,1.04,0.98,2.15,0.68,-44.0,-1596.343,32.28
16.47,107.7,3.8,0.09,1.09,0.53,-46.0,-1311.452,27.636
24.35,135.1,1.06,0.04,2.28,0.51,-44.0,-1919.107,47.004
24.76,143.6,1.01,0.05,2.23,0.51,-44.0,-1905.905,50.458
15.8,101.6,3.93,0.07,1.09,0.52,-46.0,-1258.496,24.089
24.87,106.3,1.01,0.07,1.83,0.52,-46.0,-1999.844,46.526
24.35,113.9,1.0,0.01,2.28,0.76,-44.0,-1824.462,39.33
24.35,107.0,1.01,0.03,2.31,0.74,-44.0,-1790.121,38.503
16.14,100.0,1.01,0.97,2.23,0.91,-47.0,-1012.245,22.568
24.98,134.8,1.05,0.04,1.68,0.51,-46.0,-2097.625,51.843
15.53,106.0,3.69,0.04,1.09,0.52,-47.0,-1287.948,30.428
15.98,100.0,1.06,0.02,1.17,0.52,-44.0,-1260.17,77.223
24.95,100.8,1.02,0.88,1.95,0.53,-44.0,-1714.937,36.842
24.96,113.7,1.01,0.04,1.99,0.53,-45.0,-1994.545,43.734
24.37,100.4,1.02,0.02,2.01,0.59,-45.0,-1924.96,42.061
16.37,134.1,1.02,0.03,1.97,0.53,-45.0,-1609.777,74.703
24.97,103.4,2.25,0.07,1.0,0.53,-44.0,-1867.506,45.127
23.71,106.8,1.01,0.98,2.3,0.68,-43.0,-1556.964,33.043
24.36,110.3,1.06,0.0,2.37,0.84,-44.0,-1727.539,39.814
24.06,106.1,1.02,0.97,2.4,0.52,-43.0,-1536.281,35.879
24.39,100.4,1.01,0.98,2.18,0.58,-43.0,-1613.586,33.223
15.49,100.1,1.1,0.89,1.54,0.72,-45.0,-978.631,48.54
24.85,101.9,1.05,0.9,2.03,0.53,-44.0,-1692.675,35.642
23.73,101.3,1.64,0.97,1.84,0.52,-44.0,-1617.015,43.07
15.35,110.3,1.06,0.97,1.97,0.85,-46.0,-982.08,32.59
15.28,100.1,3.92,0.04,1.17,0.52,-47.0,-1258.96,24.353
24.71,110.5,1.02,0.04,1.94,0.51,-46.0,-2003.347,44.846
24.34,110.3,1.02,0.9,2.07,0.51,-44.0,-1727.718,36.591
24.94,135.6,1.0,0.01,1.94,0.51,-45.0,-2069.812,47.86
15.35,110.9,1.02,0.97,2.56,0.52,-47.0,-1257.763,37.319
15.15,100.1,1.02,0.04,2.85,0.84,-47.0,-1391.685,46.043
16.24,109.8,3.77,0.02,1.03,0.6,-46.0,-1267.034,29.511
15.8,102.3,1.06,0.92,1.14,0.5,-45.0,-995.433,52.298
24.78,101.1,1.01,0.99,2.28,0.56,-43.0,-1551.124,35.881
23.51,100.4,1.04,0.98,2.3,0.68,-43.0,-1512.896,32.32
24.86,134.1,1.02,0.03,1.94,0.88,-44.0,-1927.769,47.92
24.38,100.0,1.04,0.88,1.15,0.59,-45.0,-1695.257,51.537
24.06,117.1,1.02,0.03,1.94,0.52,-46.0,-2002.21,48.518
16.47,107.0,3.7,0.28,1.19,0.52,-46.0,-1287.117,29.612
24.26,111.6,1.0,0.1,2.09,0.76,-45.0,-1840.184,42.161
15.51,101.3,3.96,0.08,1.12,0.52,-46.0,-1254.248,23.522
24.96,117.1,1.0,0.03,1.94,0.5,-45.0,-2038.564,45.216
24.37,100.1,2.36,0.03,1.0,0.51,-45.0,-1820.951,43.074
24.66,110.9,2.3,0.03,1.0,0.52,-44.0,-1889.073,47.328
24.78,133.8,1.02,0.02,1.98,0.56,-45.0,-2009.346,47.14
24.98,114.7,1.0,0.01,1.72,0.98,-45.0,-1852.998,50.363
24.97,106.7,1.01,0.02,1.82,0.54,-46.0,-1992.237,45.629
24.37,100.5,1.02,0.02,2.19,0.51,-45.0,-1909.575,40.456
24.87,102.1,1.07,0.9,1.94,0.59,-44.0,-1709.589,37.356
15.35,104.0,3.96,0.32,1.19,0.86,-45.0,-1057.379,23.227
24.1,100.7,1.0,0.01,2.47,0.76,-43.0,-1693.681,37.065
24.98,134.1,2.24,0.18,1.0,0.51,-44.0,-1980.841,51.015
15.34,105.8,3.88,0.04,1.19,0.85,-46.0,-1131.033,23.834
24.39,104.1,1.25,0.94,1.99,0.5,-44.0,-1692.518,39.301
23.91,101.6,1.17,0.94,2.09,0.51,-44.0,-1654.764,35.814
24.37,100.0,1.01,0.94,2.21,0.5,-43.0,-1615.937,33.28
15.18,100.1,1.03,0.95,1.13,0.5,-45.0,-926.499,46.432
24.35,114.8,1.01,0.04,2.18,0.51,-44.0,-1965.81,43.029
15.28,104.7,1.1,0.03,1.12,0.52,-44.0,-1176.56,71.903
15.8,100.6,3.96,0.07,1.06,0.52,-46.0,-1247.27,23.712
15.75,100.1,3.61,0.06,1.17,0.52,-47.0,-1306.128,31.125
23.98,100.6,1.01,0.98,2.07,0.52,-44.0,-1666.173,33.739
24.79,134.8,2.28,0.04,1.0,0.51,-44.0,-2004.339,50.86
16.47,106.8,3.7,0.03,1.19,0.52,-46.0,-1348.838,30.841
24.88,131.3,1.01,0.05,2.19,0.51,-44.0,-1966.973,46.403
15.78,111.0,1.02,0.04,2.46,0.51,-47.0,-1683.577,67.199
24.35,106.2,1.02,0.09,1.94,0.51,-46.0,-1961.8,45.354
15.35,112.0,1.02,0.97,2.59,0.83,-47.0,-1062.735,20.22
24.61,103.2,2.31,0.07,1.0,0.52,-44.0,-1844.435,45.221
15.52,146.0,1.01,0.07,1.84,0.52,-45.0,-1497.682,72.151
24.56,127.7,1.02,0.01,1.91,0.51,-45.0,-2059.918,48.774
15.04,100.0,1.01,0.97,2.56,0.84,-47.0,-1011.764,18.13
24.87,100.8,1.01,0.9,2.15,0.53,-43.0,-1642.909,35.455
15.48,110.5,1.08,1.0,2.57,0.82,-47.0,-1065.418,20.784
24.85,100.0,1.03,0.9,2.31,0.86,-43.0,-1473.574,36.959
24.85,100.1,1.06,0.9,1.94,0.59,-44.0,-1688.428,36.308
24.36,102.4,2.36,0.02,1.0,0.51,-45.0,-1836.615,43.632
15.53,109.0,1.01,0.98,2.63,0.84,-47.0,-1062.586,18.982
23.91,100.4,1.06,0.28,2.09,0.51,-45.0,-1865.294,43.123
24.91,135.6,1.0,0.01,1.94,0.59,-45.0,-2040.143,46.345
16.62,107.0,1.01,0.16,1.03,0.5,-44.0,-1216.489,75.241
24.38,104.7,2.36,0.17,1.0,0.52,-44.0,-1818.779,46.279
24.07,101.1,1.01,0.98,2.31,0.51,-43.0,-1574.386,33.219
15.23,106.1,1.02,0.97,2.67,0.85,-47.0,-1042.481,17.449
23.91,102.6,1.06,0.88,2.09,0.52,-44.0,-1687.963,35.607
16.08,111.0,3.71,0.03,1.25,0.51,-47.0,-1350.264,33.144
24.46,104.7,2.34,0.18,1.0,0.52,-44.0,-1824.968,46.016
15.18,110.6,1.02,0.97,2.59,0.85,-47.0,-1038.188,18.708
24.94,101.4,1.0,0.07,1.65,0.52,-46.0,-1970.15,48.757
24.56,107.0,1.01,0.98,2.31,0.74,-43.0,-1524.377,35.349
23.87,100.7,1.06,0.92,1.96,0.53,-45.0,-1676.093,36.616
15.34,100.0,1.08,0.9,1.19,0.86,-45.0,-828.01,37.93
16.21,107.7,3.8,0.02,1.14,0.53,-46.0,-1316.827,28.522
16.43,104.9,3.95,0.97,1.0,0.89,-43.0,-978.315,28.464
15.88,108.6,1.02,0.86,1.99,0.54,-47.0,-1216.349,50.582
24.07,110.3,1.01,0.98,2.3,0.59,-43.0,-1600.568,33.888
15.35,118.4,1.06,0.99,2.55,0.76,-47.0,-1102.05,23.117
24.94,100.0,2.29,0.03,1.0,0.69,-44.0,-1795.866,46.407
24.84,132.8,1.01,0.98,1.94,0.56,-44.0,-1798.965,42.783
15.28,104.9,1.0,0.28,1.12,0.52,-44.0,-1083.324,65.808
24.08,106.7,1.01,0.03,2.27,0.63,-44.0,-1862.928,39.389
15.53,100.9,3.99,0.05,1.08,0.51,-46.0,-1255.428,23.543
24.37,100.0,1.08,0.94,2.21,0.52,-43.0,-1600.041,34.589
24.34,115.1,1.02,0.01,2.07,0.5,-45.0,-2003.432,44.059
24.79,109.6,2.28,0.04,1.0,0.51,-44.0,-1896.904,46.393
16.97,101.1,1.15,0.05,1.04,0.59,-44.0,-1250.852,77.068
15.63,100.1,3.35,0.91,1.28,0.54,-46.0,-1103.756,28.758
23.99,114.7,1.0,0.01,2.32,0.76,-44.0,-1811.752,38.613
15.55,101.3,1.16,0.04,1.09,0.54,-44.0,-1191.46,73.236
15.34,101.5,3.96,0.04,1.19,0.85,-46.0,-1108.186,21.492
24.37,100.4,1.02,0.08,1.94,0.5,-46.0,-1945.877,44.385
24.79,101.0,2.28,0.89,1.0,0.5,-44.0,-1687.225,46.867
24.85,132.6,1.01,0.9,1.94,0.51,-44.0,-1824.925,43.911
24.37,100.2,1.02,0.02,2.19,0.54,-45.0,-1912.432,40.437
15.25,102.5,1.01,0.04,2.21,0.51,-46.0,-1585.498,73.461
24.76,100.1,2.33,0.04,1.0,0.7,-44.0,-1780.353,46.547
24.35,113.9,1.0,0.03,2.31,0.76,-44.0,-1807.85,38.925
15.63,100.3,3.77,0.91,1.29,0.55,-45.0,-1079.689,20.514
23.98,143.3,1.01,0.15,1.82,0.68,-45.0,-1969.207,50.917
15.36,100.1,3.96,0.05,1.05,0.7,-46.0,-1142.448,21.763
15.58,112.8,1.12,0.97,2.03,0.52,-47.0,-1209.166,49.969
24.69,107.8,1.01,0.02,2.14,0.5,-45.0,-1960.416,41.797
15.8,106.7,1.09,0.06,2.19,0.59,-46.0,-1546.11,70.669
24.39,110.4,1.06,1.0,1.99,0.5,-44.0,-1740.781,37.952
15.28,105.1,3.92,0.93,1.12,0.52,-45.0,-1050.343,24.53
24.1,100.0,1.01,0.98,2.03,0.51,-44.0,-1662.642,34.267
24.47,109.8,2.4,0.05,1.0,0.78,-44.0,-1785.745,49.926
15.63,107.0,1.01,0.04,2.15,0.51,-46.0,-1589.186,74.519
24.08,100.0,1.01,0.97,2.28,0.56,-43.0,-1566.615,31.723
24.92,117.1,1.02,0.03,1.94,0.51,-46.0,-2037.999,44.56
24.61,100.7,1.16,0.04,1.17,0.52,-45.0,-1903.962,58.415
15.52,106.3,1.26,0.9,1.09,0.51,-45.0,-997.57,56.976
15.35,100.1,1.02,0.97,2.9,0.85,-47.0,-1044.631,18.229
15.8,136.0,3.88,0.01,1.14,0.56,-46.0,-1328.838,30.724
23.73,101.0,1.04,0.03,2.09,0.68,-45.0,-1850.699,42.427
24.91,102.7,1.01,0.99,1.9,0.52,-44.0,-1718.012,36.8
24.74,100.1,2.28,0.04,1.0,0.5,-45.0,-1844.681,42.801
24.79,100.2,1.05,0.96,1.14,0.53,-45.0,-1711.651,50.391
16.16,107.5,1.1,0.03,1.21,0.5,-44.0,-1311.64,78.545
24.19,105.8,1.02,0.97,2.45,0.84,-42.0,-1431.605,36.883
24.24,100.0,1.01,0.98,2.08,0.52,-44.0,-1650.254,33.537
24.35,113.9,1.0,0.01,2.3,0.84,-43.0,-1780.408,39.063
15.97,100.4,1.05,0.04,1.14,0.51,-44.0,-1242.938,75.987
24.1,102.6,1.02,0.03,2.28,0.51,-45.0,-1885.12,41.272
24.94,109.0,1.02,0.03,1.95,0.51,-46.0,-2005.265,43.454
24.88,127.7,2.26,0.01,1.0,0.53,-44.0,-1975.082,49.346
24.79,117.4,1.02,0.98,1.93,0.52,-44.0,-1786.568,40.335
24.79,134.7,1.02,0.04,1.92,0.6,-45.0,-2027.2,47.182
16.77,109.4,3.84,0.05,1.0,0.56,-46.0,-1291.465,29.272
24.35,110.2,1.0,0.94,2.32,0.77,-42.0,-1540.989,35.545
15.49,100.1,1.22,0.03,1.1,0.7,-44.0,-1100.773,68.444
24.77,100.4,2.29,0.98,1.0,0.57,-44.0,-1660.267,47.349
24.37,100.3,1.14,0.02,2.18,0.6,-45.0,-1857.865,41.506
15.53,109.7,1.06,0.97,2.63,0.84,-47.0,-1070.078,20.074
15.28,100.1,3.92,0.89,1.13,0.56,-45.0,-1029.193,24.619
24.88,127.7,1.02,0.09,1.94,0.5,-45.0,-2047.517,47.172
24.35,113.9,1.55,0.01,1.87,0.76,-44.0,-1844.333,48.275
24.07,100.0,1.01,0.97,2.21,0.59,-43.0,-1585.805,31.956
24.08,101.1,1.01,0.13,2.32,0.52,-44.0,-1830.406,40.561
23.54,100.4,1.04,0.98,2.3,0.68,-43.0,-1520.428,31.649
15.82,102.0,3.88,0.05,1.04,0.7,-46.0,-1171.931,23.469
24.86,134.1,1.02,0.03,1.94,0.5,-45.0,-2089.048,47.823
24.72,109.8,2.29,0.9,1.0,0.5,-44.0,-1740.237,48.281
15.35,136.0,1.02,0.97,2.59,0.52,-47.0,-1289.088,30.957
16.47,102.6,1.06,0.88,2.07,0.52,-47.0,-1273.972,50.05
15.7,100.9,3.85,0.98,1.19,0.52,-45.0,-1062.663,21.95
24.37,100.2,1.2,0.02,2.17,0.54,-45.0,-1863.259,42.289
15.63,106.3,3.77,0.91,1.33,0.85,-44.0,-976.503,21.893
16.27,110.4,1.0,0.96,2.07,0.53,-47.0,-1242.001,43.721
24.17,106.7,1.01,0.03,2.31,0.64,-44.0,-1834.471,39.417
24.9,109.0,1.02,0.98,2.24,0.51,-43.0,-1619.656,38.797
24.93,133.5,1.06,0.09,1.94,0.5,-45.0,-2047.621,48.147
16.12,103.7,1.03,0.99,2.57,0.86,-47.0,-1071.411,20.371
15.33,104.0,1.13,0.16,2.28,0.56,-46.0,-1521.961,70.15
16.22,107.7,1.05,0.98,1.14,0.53,-45.0,-1022.761,48.875
24.85,100.1,1.06,0.84,1.83,0.51,-45.0,-1751.205,39.002
16.62,137.0,1.0,0.01,1.94,0.51,-45.0,-1640.004,74.637
15.2,105.3,1.23,0.05,1.04,0.76,-44.0,-1022.367,65.114
15.49,107.0,3.96,0.04,1.14,0.7,-46.0,-1203.343,22.782
24.88,100.1,1.06,0.89,2.2,0.53,-43.0,-1601.857,37.024
24.01,100.4,1.01,0.98,2.3,0.68,-43.0,-1521.873,31.3
15.35,101.8,3.96,0.04,1.19,0.85,-46.0,-1113.316,21.478
24.23,149.2,1.01,0.17,1.81,0.57,-45.0,-2029.341,50.706
15.44,117.9,1.0,0.03,1.94,0.5,-45.0,-1541.912,77.084
24.35,100.2,2.37,0.04,1.0,0.52,-45.0,-1818.784,42.992
24.03,102.6,2.43,0.23,1.0,0.52,-44.0,-1771.889,46.102
24.97,136.5,2.24,0.03,1.0,0.51,-44.0,-1999.373,51.852
24.69,116.6,1.01,0.03,2.14,0.5,-45.0,-1984.655,43.062
15.45,100.0,3.89,0.04,1.19,0.85,-46.0,-1123.491,22.463
24.54,107.8,1.06,0.9,1.09,0.5,-45.0,-1745.065,53.45
24.23,107.2,1.01,0.03,2.31,0.74,-44.0,-1784.153,38.73
24.16,106.5,1.04,0.95,1.19,0.52,-45.0,-1710.533,50.42
23.92,107.3,1.01,0.98,2.26,0.85,-44.0,-1545.537,33.732
24.65,100.1,2.35,0.06,1.0,0.72,-44.0,-1766.156,47.294
16.47,107.7,3.8,0.09,1.09,0.51,-46.0,-1320.115,27.718
24.79,117.1,1.02,0.03,1.94,0.64,-45.0,-1976.172,45.484
15.24,101.6,3.93,0.13,1.09,0.52,-47.0,-1220.385,23.237
24.08,106.7,1.0,0.05,2.28,0.63,-44.0,-1849.585,39.801
23.94,133.3,1.01,0.92,1.95,0.52,-44.0,-1827.814,42.569
24.88,100.1,1.06,0.96,1.82,0.53,-45.0,-1714.398,37.3
24.44,100.6,2.34,0.01,1.0,0.5,-45.0,-1838.535,43.025
24.37,100.5,1.01,0.03,1.95,0.5,-46.0,-1968.207,44.027
24.85,110.3,1.02,0.93,2.07,0.51,-44.0,-1732.024,38.051
16.81,100.9,3.77,0.05,1.06,0.72,-46.0,-1226.984,27.067
16.78,107.0,1.01,0.05,2.15,0.5,-46.0,-1664.683,72.841
24.83,100.7,1.01,0.85,1.99,0.53,-44.0,-1717.331,36.558
24.3,100.3,2.38,0.91,1.0,0.55,-43.0,-1650.655,47.714
17.92,110.3,1.07,0.05,1.07,0.5,-44.0,-1392.511,82.519
24.98,109.1,1.06,0.04,1.68,0.84,-45.0,-1878.595,48.923
23.15,100.6,2.61,0.28,1.0,0.56,-44.0,-1682.377,44.952
24.08,106.0,1.08,0.07,1.17,0.52,-45.0,-1871.646,61.495
15.97,100.1,3.68,0.04,1.17,0.52,-47.0,-1315.935,30.05
15.18,100.3,1.01,0.97,1.34,0.51,-45.0,-974.136,51.222
24.55,107.7,2.32,0.09,1.0,0.51,-44.0,-1858.609,46.624
24.08,107.0,1.0,0.03,2.27,0.55,-44.0,-1904.773,41.0
15.26,110.4,1.01,0.02,1.94,0.84,-46.0,-1235.922,59.52
24.78,100.4,1.02,0.82,1.98,0.52,-44.0,-1722.661,36.949
23.99,114.7,1.0,0.01,2.49,0.76,-43.0,-1742.441,38.091
24.15,101.1,2.4,0.98,1.0,0.51,-43.0,-1639.174,47.461
15.27,101.6,3.93,0.04,1.14,0.52,-47.0,-1252.708,24.204
15.18,100.0,3.81,0.02,1.37,0.85,-46.0,-1154.889,24.868
23.93,143.3,1.01,0.16,2.09,0.52,-44.0,-1982.884,47.858
24.66,107.7,2.3,0.06,1.0,0.51,-44.0,-1875.443,46.095
15.49,100.1,3.98,0.97,1.13,0.76,-44.0,-950.204,26.207
24.24,100.1,1.1,0.98,2.08,0.52,-44.0,-1639.156,34.262
17.02,100.0,3.7,0.03,1.09,0.52,-46.0,-1332.001,28.426
24.93,112.8,1.32,0.86,1.94,0.53,-44.0,-1721.072,43.797
23.74,100.4,1.04,0.98,1.98,0.56,-45.0,-1641.542,35.315
24.81,126.4,1.02,0.09,1.94,0.51,-45.0,-2053.929,47.749
24.37,100.4,1.01,0.94,2.1,0.52,-44.0,-1651.571,33.479
24.66,105.3,1.02,0.97,2.36,0.85,-42.0,-1476.412,38.451
15.98,100.1,1.02,0.02,2.19,0.54,-46.0,-1600.42,72.253
15.61,100.6,1.06,0.97,1.16,0.56,-45.0,-944.049,48.969
15.74,104.1,1.18,0.19,1.13,0.51,-44.0,-1199.543,73.96
24.92,108.3,1.02,0.02,1.94,0.51,-46.0,-1999.011,43.618
16.7,100.1,3.8,0.01,1.05,0.53,-46.0,-1304.256,27.599
24.36,100.0,1.01,0.87,2.08,0.52,-44.0,-1679.506,34.554
16.47,100.9,3.7,0.03,1.21,0.68,-46.0,-1267.409,29.056
15.42,100.0,1.0,0.97,2.59,0.57,-47.0,-1211.407,33.965
15.23,106.3,1.02,0.9,1.94,0.51,-47.0,-1158.634,53.338
15.77,100.3,3.71,0.93,1.24,0.53,-45.0,-1081.273,21.639
16.22,107.7,3.89,0.02,1.06,0.53,-46.0,-1299.104,28.419
15.51,100.1,3.9,0.04,1.04,0.54,-47.0,-1231.302,23.827
24.08,101.1,1.01,0.96,2.35,0.56,-42.0,-1533.26,33.199
24.9,101.7,1.02,0.04,2.06,0.51,-45.0,-1938.986,41.443
15.35,100.9,1.02,0.97,2.87,0.85,-47.0,-1045.477,17.874
16.38,115.3,1.0,0.05,2.32,0.77,-46.0,-1469.27,59.044
23.98,100.8,1.02,0.98,2.15,0.68,-44.0,-1591.274,32.132
23.73,109.9,1.04,0.99,2.3,0.5,-43.0,-1622.377,36.058
24.81,101.1,2.27,0.03,1.0,0.51,-45.0,-1868.604,43.664
15.76,106.3,3.95,0.08,1.07,0.52,-46.0,-1261.558,25.406
15.68,113.9,1.0,0.01,2.28,0.76,-47.0,-1418.255,60.113
15.12,105.3,1.12,0.2,1.13,0.85,-44.0,-962.919,56.879
24.71,100.5,1.1,0.04,2.19,0.5,-45.0,-1877.032,42.088
15.34,100.0,3.96,0.04,1.19,0.88,-46.0,-1098.023,21.268
24.39,110.9,1.01,0.96,2.21,0.5,-43.0,-1686.354,36.355
16.0,101.2,3.88,0.96,1.1,0.52,-44.0,-1076.016,24.284
15.23,106.1,3.85,0.97,1.28,0.52,-45.0,-1061.482,24.785
24.38,100.1,1.02,0.9,1.93,0.51,-45.0,-1705.019,36.739
15.8,106.3,3.88,0.08,1.12,0.5,-46.0,-1291.574,25.227
24.37,100.0,1.01,0.94,1.99,0.5,-44.0,-1688.973,35.153
23.98,100.6,1.01,0.98,2.07,0.52,-44.0,-1668.884,33.89
