X0,X1,X2,X3,X4,X5,ANG,AVG,RIP
17.86,125.2,3.25,1.0,1.64,2.2,-44.0,-957.585,57.155
23.64,109.4,2.79,1.0,1.0,1.91,-44.0,-1466.889,62.586
19.01,109.0,2.87,1.0,1.81,2.18,-44.0,-998.336,61.457
16.99,115.6,2.03,1.0,3.04,2.4,-44.0,-798.304,45.515
21.63,106.2,1.76,1.0,2.48,2.3,-43.0,-1216.564,63.1
20.72,134.0,2.56,1.0,1.78,1.96,-43.0,-1281.435,69.704
18.43,94.1,2.13,1.0,2.57,1.68,-42.0,-903.855,47.097
23.12,142.5,2.9,1.0,1.0,1.96,-43.0,-1571.944,71.115
18.45,103.5,2.78,1.0,2.04,2.41,-44.0,-917.663,57.402
17.57,96.7,1.58,1.0,3.19,1.71,-43.0,-792.613,34.373
17.48,141.1,2.25,1.0,1.7,1.6,-45.0,-1011.695,53.404
20.16,118.6,1.46,1.0,2.63,2.15,-44.0,-1113.935,61.144
16.45,135.1,1.67,1.0,3.36,1.52,-42.0,-791.927,45.1
18.24,142.4,3.53,1.0,1.33,2.45,-44.0,-1038.029,66.102
23.26,141.2,1.3,1.0,2.61,2.11,-42.0,-1371.554,67.58
23.0,92.1,2.88,1.0,1.0,1.76,-43.0,-1317.907,59.606
21.32,110.7,3.33,1.0,1.0,2.49,-44.0,-1240.932,68.421
18.0,98.6,3.7,1.0,1.15,2.13,-44.0,-874.697,50.946
24.94,122.8,2.47,1.0,1.0,1.52,-43.0,-1670.209,63.893
16.6,134.7,1.09,1.0,3.59,2.19,-44.0,-766.083,67.468
21.91,101.3,2.33,1.0,1.75,1.7,-43.0,-1260.333,59.189
17.48,105.7,3.25,1.0,1.17,2.01,-44.0,-860.889,47.063
17.12,137.9,1.89,1.0,2.78,2.35,-44.0,-884.263,50.821
18.81,135.0,2.53,1.0,2.2,2.31,-43.0,-1079.247,66.563
15.32,132.6,2.4,1.0,1.66,1.76,-45.0,-765.627,44.252
15.81,115.7,1.33,1.0,3.41,2.19,-46.0,-684.552,59.754
22.66,110.5,3.02,1.0,1.0,2.12,-44.0,-1372.875,66.085
16.43,94.7,1.05,1.0,2.38,1.62,-47.0,-782.925,41.628
15.28,135.3,2.18,1.0,2.36,1.95,-45.0,-755.78,49.492
19.78,118.4,3.41,1.0,1.02,1.54,-43.0,-1173.082,62.407
22.74,97.5,2.86,1.0,1.02,1.5,-43.0,-1338.702,58.169
24.51,144.3,2.58,1.0,1.0,1.66,-43.0,-1715.501,68.279
16.88,127.3,3.72,1.0,1.35,2.23,-44.0,-874.901,51.073
24.09,114.1,1.75,1.0,1.36,2.32,-44.0,-1527.226,64.057
16.47,105.9,3.46,1.0,1.61,1.76,-43.0,-803.132,34.803
20.34,108.9,3.42,1.0,1.0,2.01,-44.0,-1135.778,66.472
24.39,91.9,2.68,1.0,1.0,2.02,-44.0,-1432.39,59.953
18.26,141.6,2.68,1.0,2.13,2.13,-43.0,-1034.375,63.935
17.9,90.6,2.73,1.0,2.19,2.42,-44.0,-819.325,48.057
19.26,104.8,2.11,1.0,2.55,2.35,-44.0,-978.422,59.289
24.2,103.7,1.26,1.0,1.94,1.68,-44.0,-1472.962,51.772
21.07,114.8,3.23,1.0,1.0,1.74,-43.0,-1257.701,65.136
20.74,110.9,1.17,1.0,2.99,2.0,-43.0,-1072.835,55.771
20.19,100.5,2.71,1.0,1.74,2.1,-44.0,-1074.017,62.463
24.76,144.1,2.51,1.0,1.0,1.56,-43.0,-1730.437,68.549
19.52,112.5,3.61,1.0,1.0,2.26,-44.0,-1067.216,66.793
23.24,128.0,2.86,1.0,1.0,1.86,-43.0,-1514.353,67.311
19.92,133.8,2.41,1.0,1.41,1.51,-43.0,-1243.78,66.905
22.58,109.2,3.01,1.0,1.0,2.02,-44.0,-1358.577,65.708
22.55,117.8,1.37,1.0,2.51,2.17,-43.0,-1347.515,61.859
22.7,97.8,1.07,1.0,2.82,1.52,-42.0,-1157.734,45.742
21.72,131.2,2.35,1.0,1.72,1.5,-42.0,-1373.555,64.456
19.84,141.6,3.49,1.0,1.02,2.08,-43.0,-1241.063,73.899
17.74,123.6,3.02,1.0,1.82,1.7,-43.0,-957.88,51.669
22.47,107.4,3.0,1.0,1.0,1.86,-43.0,-1339.324,65.765
17.14,136.0,1.93,1.0,3.02,1.72,-42.0,-861.358,48.662
17.14,101.9,1.43,1.0,1.08,1.61,-45.0,-824.128,45.29
23.95,143.7,1.26,1.0,1.51,2.38,-43.0,-1659.511,69.9
20.51,115.8,3.01,1.0,1.2,1.87,-44.0,-1200.588,66.004
23.64,109.0,2.79,1.0,1.0,1.91,-44.0,-1464.731,62.453
22.23,107.4,3.0,1.0,1.04,1.84,-43.0,-1319.807,65.531
21.91,140.4,2.84,1.0,1.32,2.18,-43.0,-1421.888,73.601
24.6,115.3,2.6,1.0,1.0,1.8,-43.0,-1592.669,64.734
17.57,96.7,2.83,1.0,2.04,1.71,-43.0,-865.513,41.592
20.19,102.1,1.06,1.0,1.73,2.1,-44.0,-1081.76,65.587
23.0,92.0,2.83,1.0,1.0,1.76,-44.0,-1314.427,59.108
19.99,131.1,2.35,1.0,1.72,1.56,-43.0,-1223.197,64.482
16.93,124.2,2.57,1.0,2.27,1.56,-43.0,-922.338,43.381
24.03,124.4,1.0,1.0,1.98,2.07,-44.0,-1534.232,62.275
19.26,133.4,2.41,1.0,2.25,2.35,-43.0,-1103.79,69.926
15.45,96.3,1.72,1.0,2.73,1.52,-47.0,-755.106,29.389
20.65,140.1,1.37,1.0,2.74,2.47,-42.0,-1220.414,69.52
23.12,142.5,2.9,1.0,1.0,1.96,-43.0,-1571.936,71.078
24.55,91.9,2.65,1.0,1.0,2.02,-44.0,-1442.845,59.847
18.21,143.6,2.81,1.0,1.89,2.11,-43.0,-1033.691,65.437
24.94,122.8,1.33,1.0,1.0,1.52,-44.0,-1674.841,63.355
19.17,133.2,1.0,1.0,1.44,2.15,-44.0,-1101.073,71.171
16.86,91.3,3.41,1.0,1.65,2.18,-44.0,-751.247,38.785
24.36,141.8,1.36,1.0,1.21,1.98,-43.0,-1680.696,67.672
24.09,112.1,2.83,1.0,1.0,2.48,-44.0,-1516.133,64.464
15.99,149.8,1.52,1.0,1.26,2.19,-45.0,-819.911,56.236
20.72,143.8,2.56,1.0,1.78,1.96,-43.0,-1332.832,71.014
21.16,102.6,3.28,1.0,1.04,2.31,-44.0,-1177.76,66.32
23.45,144.3,2.4,1.0,1.4,1.77,-43.0,-1635.529,67.492
23.64,138.2,2.67,1.0,1.06,1.62,-43.0,-1594.419,68.158
15.45,96.4,1.93,1.0,2.63,1.52,-47.0,-758.111,31.044
19.01,109.0,1.7,1.0,1.81,2.17,-45.0,-996.659,60.62
19.24,100.2,2.11,1.0,2.27,2.33,-44.0,-979.553,59.416
24.2,103.9,1.26,1.0,1.96,1.67,-44.0,-1470.963,51.65
15.68,135.3,2.99,1.0,1.0,1.85,-45.0,-794.034,44.781
20.95,90.6,3.23,1.0,1.0,2.01,-44.0,-1109.498,60.459
16.93,128.4,2.18,1.0,2.73,2.31,-44.0,-834.065,50.605
22.5,144.1,2.51,1.0,1.0,1.52,-43.0,-1543.766,69.121
17.78,127.3,2.25,1.0,1.98,2.0,-44.0,-960.084,54.037
20.74,108.9,1.15,1.0,1.03,2.0,-44.0,-1165.936,69.462
18.24,142.5,2.9,1.0,1.32,2.45,-44.0,-1031.925,67.553
17.88,132.4,1.06,1.0,1.72,1.76,-45.0,-993.989,57.847
19.92,120.8,2.48,1.0,1.8,2.29,-44.0,-1124.095,68.694
16.4,101.9,3.21,1.0,1.74,2.19,-45.0,-758.251,39.269
20.19,100.5,2.77,1.0,1.68,2.1,-44.0,-1081.167,62.355
18.58,119.2,2.81,1.0,1.43,2.42,-44.0,-990.503,64.182
22.78,97.5,2.86,1.0,1.01,1.5,-43.0,-1339.293,58.446
21.82,101.3,2.33,1.0,1.75,1.7,-43.0,-1252.842,59.036
16.02,135.5,3.08,1.0,1.15,2.02,-45.0,-824.302,46.782
23.45,144.3,2.38,1.0,1.42,1.78,-43.0,-1629.975,68.427
16.64,101.9,3.4,1.0,1.02,2.2,-45.0,-766.223,42.034
21.3,102.6,3.26,1.0,1.0,2.31,-44.0,-1198.605,66.392
19.06,107.1,1.09,1.0,3.13,2.25,-45.0,-926.688,53.614
16.08,144.1,2.51,1.0,1.0,1.58,-45.0,-873.163,47.989
22.74,97.5,1.61,1.0,1.0,1.5,-44.0,-1336.551,61.141
17.04,141.1,2.74,1.0,2.26,2.06,-43.0,-922.225,53.768
23.86,111.6,2.87,1.0,1.0,2.43,-44.0,-1504.895,65.118
15.54,115.2,2.86,1.0,1.0,2.48,-45.0,-710.107,48.656
21.72,141.7,3.18,1.0,1.0,2.08,-43.0,-1434.508,74.105
21.06,128.3,1.95,1.0,1.83,1.88,-44.0,-1289.125,66.965
18.9,119.2,2.96,1.0,1.78,2.44,-44.0,-1034.151,66.395
19.92,105.2,2.11,1.0,1.41,1.51,-44.0,-1151.239,59.56
22.58,109.3,3.01,1.0,1.0,2.02,-43.0,-1362.193,66.396
23.97,114.5,1.75,1.0,1.38,2.32,-44.0,-1510.89,64.647
22.66,114.6,3.02,1.0,1.0,2.13,-44.0,-1397.766,66.535
18.06,142.4,3.53,1.0,1.01,2.45,-44.0,-1019.267,64.693
18.17,148.4,2.73,1.0,2.09,2.13,-43.0,-1026.602,65.806
15.81,112.5,2.47,1.0,2.78,2.19,-43.0,-709.337,41.017
18.26,141.6,2.68,1.0,2.04,1.57,-42.0,-1068.143,61.254
20.61,110.6,2.12,1.0,1.11,1.89,-44.0,-1181.09,68.018
21.07,103.7,1.48,1.0,1.94,1.68,-45.0,-1193.596,58.734
15.37,111.4,3.05,1.0,1.0,2.43,-45.0,-683.714,49.29
22.85,114.0,2.92,1.0,1.0,1.82,-43.0,-1422.724,65.544
17.7,134.0,2.28,1.0,2.62,2.12,-43.0,-936.832,56.153
18.14,98.6,3.68,1.0,1.03,2.13,-44.0,-888.914,52.915
15.72,148.0,2.68,1.0,1.76,2.26,-44.0,-808.605,55.167
22.47,105.0,3.0,1.0,1.0,1.86,-43.0,-1331.098,64.936
16.22,126.4,3.81,1.0,1.37,2.23,-44.0,-800.97,48.182
24.09,114.1,2.8,1.0,1.0,2.32,-43.0,-1533.763,65.96
21.22,141.0,1.47,1.0,1.17,2.0,-44.0,-1375.469,73.067
15.32,132.4,2.83,1.0,1.65,1.77,-45.0,-778.534,43.232
22.5,133.6,2.95,1.0,1.0,1.62,-43.0,-1481.813,69.598
24.51,116.5,2.6,1.0,1.0,1.75,-43.0,-1590.522,64.659
17.12,137.9,1.89,1.0,1.84,1.6,-45.0,-977.931,51.352
24.75,109.2,2.62,1.0,1.0,2.02,-44.0,-1570.808,62.85
17.74,123.6,3.02,1.0,1.81,1.7,-43.0,-965.238,50.799
23.73,141.2,1.01,1.0,1.7,1.62,-44.0,-1611.983,62.422
20.34,110.9,3.41,1.0,1.0,2.01,-44.0,-1144.654,67.08
21.91,101.3,2.33,1.0,1.74,1.7,-43.0,-1261.424,59.335
22.91,142.5,2.94,1.0,1.0,1.96,-43.0,-1567.956,71.419
21.72,96.7,2.35,1.0,1.63,1.5,-43.0,-1263.307,55.26
24.94,95.2,2.47,1.0,1.0,1.52,-43.0,-1503.082,59.484
21.75,140.1,1.05,1.0,3.13,2.25,-42.0,-1106.916,78.303
19.92,133.8,2.41,1.0,1.91,1.51,-42.0,-1259.179,63.201
21.02,124.1,1.95,1.0,2.28,1.88,-43.0,-1223.39,65.692
22.72,110.7,2.88,1.0,1.0,1.52,-43.0,-1390.365,62.112
19.52,112.5,3.4,1.0,1.0,2.26,-44.0,-1068.281,66.888
22.59,133.6,2.01,1.0,1.32,1.85,-43.0,-1475.29,69.13
24.24,137.2,2.64,1.0,1.0,1.68,-43.0,-1644.495,67.511
21.34,97.5,2.86,1.0,1.0,2.48,-44.0,-1178.76,65.943
16.4,101.9,3.61,1.0,1.54,2.19,-44.0,-767.789,39.231
16.91,115.6,3.14,1.0,1.94,2.4,-44.0,-820.902,50.797
19.92,105.6,1.59,1.0,1.41,1.51,-45.0,-1144.707,60.177
21.75,132.7,1.93,1.0,1.63,1.5,-44.0,-1397.3,63.124
24.68,109.3,1.26,1.0,1.94,1.68,-44.0,-1536.961,52.483
17.48,139.7,2.23,1.0,2.58,1.52,-42.0,-994.16,52.217
15.52,92.3,1.68,1.0,2.64,1.52,-47.0,-749.205,29.21
22.75,146.3,2.38,1.0,1.0,1.78,-43.0,-1570.435,70.603
23.3,128.0,2.84,1.0,1.0,1.85,-43.0,-1520.715,67.975
15.99,135.5,3.08,1.0,1.16,1.6,-44.0,-854.932,42.537
17.04,141.1,2.78,1.0,2.23,2.06,-43.0,-923.084,53.998
23.76,122.6,1.0,1.0,1.93,1.69,-44.0,-1532.588,57.801
21.89,101.5,1.75,1.0,1.36,2.32,-44.0,-1247.116,64.584
17.74,123.1,2.39,1.0,1.81,1.7,-45.0,-954.222,52.327
15.81,106.0,2.47,1.0,2.78,2.19,-44.0,-695.663,38.74
19.24,96.1,2.11,1.0,2.27,2.34,-44.0,-952.818,58.924
16.42,114.8,3.1,1.0,1.15,2.04,-44.0,-815.135,45.0
23.97,114.5,1.75,1.0,1.28,2.32,-44.0,-1544.576,64.527
18.14,104.6,3.79,1.0,1.03,2.13,-44.0,-906.952,55.029
17.45,136.0,1.1,1.0,3.02,1.64,-46.0,-931.446,58.718
17.57,96.7,2.83,1.0,2.04,1.73,-43.0,-862.792,41.477
18.43,94.1,2.4,1.0,1.51,1.78,-44.0,-917.027,51.623
24.99,132.4,2.52,1.0,1.0,1.77,-43.0,-1728.609,65.813
21.07,104.4,1.58,1.0,1.93,1.52,-45.0,-1222.541,55.359
15.66,135.1,3.26,1.0,1.94,1.62,-43.0,-837.77,40.086
21.07,110.6,1.18,1.0,1.93,1.68,-45.0,-1224.723,61.497
23.93,144.6,2.84,1.0,1.0,2.38,-43.0,-1690.952,70.809
23.95,143.7,1.26,1.0,2.07,2.39,-42.0,-1591.966,68.969
23.83,137.2,2.64,1.0,1.07,1.69,-43.0,-1627.199,67.711
17.18,142.7,1.13,1.0,2.25,2.06,-45.0,-932.81,56.787
16.55,107.0,3.61,1.0,1.51,2.19,-44.0,-780.3,42.357
22.74,115.0,1.61,1.0,1.01,1.5,-44.0,-1422.377,65.352
15.32,132.7,2.31,1.0,1.66,1.76,-45.0,-784.172,42.037
23.72,142.3,1.01,1.0,1.64,1.62,-44.0,-1613.949,63.597
17.76,132.4,1.09,1.0,1.72,1.76,-45.0,-970.536,58.083
23.15,110.0,2.67,1.0,1.06,1.62,-43.0,-1440.098,62.077
24.75,105.4,1.26,1.0,1.8,1.57,-44.0,-1544.085,51.619
24.33,114.4,1.76,1.0,1.36,2.32,-44.0,-1558.176,63.639
21.43,133.2,2.35,1.0,1.72,1.5,-42.0,-1375.992,65.521
24.95,123.9,2.49,1.0,1.0,2.13,-44.0,-1666.997,66.095
22.95,124.2,2.54,1.0,1.32,1.56,-43.0,-1460.113,64.777
16.93,123.9,2.57,1.0,1.88,1.68,-44.0,-908.415,45.701
24.3,115.1,2.65,1.0,1.0,1.82,-43.0,-1571.456,64.328
23.33,144.1,2.38,1.0,1.42,1.73,-43.0,-1610.01,69.345
15.29,90.1,1.67,1.0,2.73,1.52,-47.0,-722.682,27.469
17.88,97.8,2.39,1.0,1.63,1.7,-45.0,-900.135,46.506
16.03,115.2,3.07,1.0,1.15,2.04,-45.0,-763.389,42.874
17.57,105.2,2.1,1.0,2.76,1.71,-42.0,-866.273,42.45
19.89,97.8,2.41,1.0,1.91,1.51,-43.0,-1109.535,53.2
24.27,103.6,2.62,1.0,1.08,2.02,-44.0,-1495.554,62.39
22.7,92.4,1.09,1.0,1.61,1.6,-45.0,-1295.512,56.895
22.95,96.2,2.88,1.0,1.01,1.76,-43.0,-1346.322,60.87
23.44,95.4,1.91,1.0,1.49,1.5,-44.0,-1405.968,53.128
24.18,137.2,2.64,1.0,1.0,1.68,-43.0,-1642.772,66.625
16.52,92.7,1.05,1.0,2.38,1.94,-46.0,-731.489,43.392
25.0,92.3,2.46,1.0,1.0,1.52,-43.0,-1485.834,59.074
21.72,131.2,2.35,1.0,1.72,1.51,-42.0,-1375.371,64.348
21.84,103.1,2.33,1.0,1.66,2.08,-44.0,-1248.464,62.589
24.21,113.9,2.33,1.0,1.32,1.7,-43.0,-1543.367,63.318
22.69,101.8,2.92,1.0,1.0,1.68,-43.0,-1340.571,61.994
24.94,120.2,2.37,1.0,1.0,1.52,-43.0,-1659.942,63.451
15.45,100.4,1.72,1.0,2.73,1.52,-47.0,-761.326,30.056
16.0,101.9,3.59,1.0,1.54,2.18,-44.0,-715.335,41.79
16.54,91.3,3.41,1.0,1.65,2.18,-44.0,-728.713,36.194
22.72,110.7,2.88,1.0,1.0,1.53,-43.0,-1390.156,62.02
22.53,141.6,1.91,1.0,1.51,2.4,-43.0,-1517.362,73.169
17.78,127.3,2.25,1.0,1.98,2.01,-44.0,-958.574,54.887
23.64,109.4,2.79,1.0,1.0,1.95,-43.0,-1464.356,63.989
23.72,144.3,2.11,1.0,1.62,1.68,-43.0,-1619.037,66.374
16.6,92.6,1.09,1.0,1.78,2.02,-45.0,-727.215,39.956
24.96,123.5,1.15,1.0,1.16,1.71,-44.0,-1675.507,63.698
15.81,112.7,2.47,1.0,1.88,2.22,-45.0,-737.446,41.662
20.74,104.0,1.47,1.0,2.87,2.0,-43.0,-1080.612,54.369
16.45,112.1,1.96,1.0,1.0,2.48,-45.0,-768.441,46.793
17.61,96.7,2.83,1.0,1.48,1.7,-44.0,-872.049,41.935
18.19,127.3,2.13,1.0,1.07,2.0,-44.0,-993.82,63.569
19.78,133.8,2.41,1.0,1.91,1.51,-42.0,-1220.21,63.984
17.14,136.0,2.2,1.0,2.74,1.72,-42.0,-914.055,51.92
23.19,97.0,1.75,1.0,1.38,2.34,-44.0,-1346.687,63.025
23.43,146.0,2.4,1.0,1.41,1.78,-43.0,-1633.599,68.259
21.73,97.6,2.37,1.0,1.23,1.5,-44.0,-1252.081,57.112
15.47,96.4,1.65,1.0,2.68,1.52,-47.0,-756.665,30.279
24.75,127.5,2.62,1.0,1.0,2.02,-43.0,-1667.585,67.398
24.21,142.6,2.51,1.0,1.0,1.58,-43.0,-1678.87,67.216
24.2,100.1,1.32,1.0,1.94,1.67,-44.0,-1450.106,51.372
16.76,107.0,3.46,1.0,1.56,1.76,-43.0,-839.504,35.428
16.86,90.8,3.39,1.0,1.58,1.58,-43.0,-818.49,29.288
16.68,97.8,1.11,1.0,2.29,1.52,-47.0,-829.007,35.057
17.74,128.1,3.02,1.0,1.79,1.58,-43.0,-1008.663,48.76
15.93,124.6,1.0,1.0,1.34,2.07,-45.0,-760.987,50.722
17.86,123.8,3.02,1.0,1.79,1.7,-43.0,-981.404,51.714
21.99,101.3,1.03,1.0,1.87,1.76,-45.0,-1263.796,60.077
17.35,140.7,2.75,1.0,2.21,2.06,-43.0,-950.327,55.466
22.74,120.9,2.86,1.0,1.02,1.5,-43.0,-1449.247,64.514
22.77,110.7,2.88,1.0,1.0,1.52,-43.0,-1402.757,62.303
16.02,114.0,3.08,1.0,1.15,2.04,-45.0,-750.408,42.207
16.86,110.6,2.2,1.0,2.27,1.7,-45.0,-857.072,39.672
23.73,141.2,1.01,1.0,1.7,1.62,-44.0,-1610.076,62.573
24.97,99.4,2.47,1.0,1.0,1.52,-43.0,-1544.967,60.098
23.45,145.1,2.61,1.0,1.19,1.76,-43.0,-1637.381,69.451
21.91,96.2,2.35,1.0,1.74,2.18,-44.0,-1216.026,62.451
16.67,142.8,2.74,1.0,2.24,2.06,-43.0,-879.102,51.623
15.7,144.1,2.51,1.0,1.0,1.58,-45.0,-836.066,46.049
23.77,123.5,1.15,1.0,1.16,1.71,-44.0,-1546.845,64.941
24.2,105.2,1.32,1.0,1.94,1.56,-44.0,-1480.814,50.512
24.17,105.9,2.71,1.0,1.02,2.02,-44.0,-1487.893,62.848
20.74,104.0,1.54,1.0,2.8,2.0,-43.0,-1092.499,54.989
16.93,123.9,3.08,1.0,1.75,1.68,-43.0,-915.559,44.439
16.41,144.6,2.84,1.0,1.0,2.38,-45.0,-873.518,52.988
17.96,96.7,2.83,1.0,1.48,1.7,-44.0,-912.788,46.405
16.86,91.9,3.39,1.0,1.58,1.58,-43.0,-823.239,29.77
22.71,123.3,2.86,1.0,1.02,1.52,-43.0,-1461.684,64.889
24.64,123.4,2.56,1.0,1.0,1.7,-43.0,-1629.801,65.505
15.29,109.2,1.67,1.0,1.94,1.5,-46.0,-758.151,32.402
15.45,128.1,3.02,1.0,2.2,1.5,-42.0,-834.648,39.236
15.4,140.8,2.23,1.0,1.03,1.84,-45.0,-776.494,48.501
16.93,123.6,2.6,1.0,2.27,1.56,-43.0,-919.037,43.908
24.93,132.5,1.07,1.0,1.0,1.77,-44.0,-1719.667,65.663
23.44,95.4,2.0,1.0,1.48,1.5,-44.0,-1391.769,53.43
24.08,135.3,2.59,1.0,1.01,1.62,-43.0,-1632.709,66.314
17.57,96.7,2.34,1.0,2.54,1.76,-43.0,-843.225,41.611
16.31,101.9,3.58,1.0,1.54,2.19,-44.0,-748.317,37.999
23.95,145.8,1.06,1.0,1.51,2.38,-43.0,-1674.24,70.457
24.75,127.5,1.66,1.0,1.02,1.5,-44.0,-1687.336,62.192
15.82,132.1,3.42,1.0,1.65,1.8,-44.0,-827.654,39.368
22.16,97.8,2.99,1.0,1.0,1.52,-43.0,-1295.174,59.202
24.21,135.7,2.33,1.0,1.32,1.7,-43.0,-1649.343,66.795
16.86,102.3,2.2,1.0,2.27,1.7,-45.0,-830.631,37.687
24.79,141.3,1.01,1.0,1.67,1.62,-43.0,-1719.475,60.003
16.47,96.6,3.46,1.0,1.61,1.76,-43.0,-781.949,31.359
24.64,122.6,1.01,1.0,1.93,1.69,-44.0,-1609.611,53.697
24.75,145.4,2.52,1.0,1.0,1.58,-43.0,-1744.586,68.463
17.73,122.3,2.9,1.0,1.81,1.69,-43.0,-965.072,50.221
21.72,104.3,2.52,1.0,1.55,1.5,-43.0,-1271.65,57.82
24.2,103.9,1.26,1.0,1.95,1.67,-44.0,-1472.245,51.781
24.54,122.8,2.46,1.0,1.0,1.52,-43.0,-1635.656,63.945
17.46,145.0,2.17,1.0,2.72,1.71,-42.0,-934.093,56.145
24.9,99.4,2.47,1.0,1.01,1.52,-43.0,-1528.055,60.558
24.51,128.4,2.56,1.0,1.0,1.56,-43.0,-1659.552,65.312
15.29,91.8,2.51,1.0,1.03,1.52,-45.0,-693.174,29.853
15.45,96.4,1.93,1.0,2.63,1.5,-47.0,-761.417,30.369
16.94,124.9,3.91,1.0,1.01,1.71,-43.0,-895.399,48.208
15.49,115.3,3.87,1.0,1.38,1.82,-43.0,-752.565,42.528
24.6,96.4,2.6,1.0,1.0,1.82,-44.0,-1480.181,60.246
17.89,97.9,2.36,1.0,2.45,1.72,-43.0,-886.072,46.379
24.68,109.8,2.47,1.0,1.03,1.64,-43.0,-1579.749,62.856
16.55,105.5,1.18,1.0,1.54,2.19,-45.0,-755.663,44.491
19.53,97.8,2.23,1.0,2.25,1.51,-42.0,-1047.466,53.64
24.8,95.2,2.47,1.0,1.02,1.52,-43.0,-1491.209,59.756
24.92,141.2,1.01,1.0,1.7,1.62,-43.0,-1700.969,60.165
24.75,100.3,1.26,1.0,1.8,1.68,-44.0,-1507.842,52.758
16.34,107.0,3.48,1.0,1.56,1.74,-43.0,-806.731,35.476
16.93,128.4,2.5,1.0,1.79,1.56,-45.0,-924.611,46.684
15.99,135.5,2.51,1.0,1.31,1.6,-45.0,-846.427,43.893
24.06,90.1,2.78,1.0,1.0,2.18,-44.0,-1371.41,61.119
16.65,106.0,2.47,1.0,2.63,2.19,-44.0,-768.045,39.686
18.83,122.7,3.02,1.0,1.63,1.8,-43.0,-1066.566,61.961
24.94,97.3,2.37,1.0,1.09,1.54,-43.0,-1523.526,59.422
21.72,96.7,2.35,1.0,1.35,1.5,-44.0,-1267.537,55.934
18.14,99.6,2.47,1.0,1.0,1.52,-44.0,-941.66,51.311
24.91,90.5,1.25,1.0,2.27,1.7,-43.0,-1365.948,46.992
17.81,92.3,1.68,1.0,1.77,1.58,-45.0,-891.215,43.07
17.48,135.6,3.01,1.0,1.68,1.6,-43.0,-1007.218,49.383
