"torque"
-6.671307882048039
-6.957268752363062
-6.772465276217311
-6.471817742647465
-5.488095203013405
-4.479076843997874
-3.3428204916704582
-2.397392336818566
-1.772511163720212
-1.16581898694716
-0.6739778528205196
-0.06490935963362869
0.34681619691321053
0.6052876157197399
0.8848018220171302
1.0209944693188
1.287442046258641
1.284354043778364
1.234037348891495
1.276529186087429
1.339358314280966
1.251749828660061
1.083218199994558
0.8675695598521816
0.7971695437272862
0.6244254575393006
0.5489243807264063
0.4694415101674466
0.2315500629018561
0.2123896942333889
0.2309950359179297
0.1414495042513225
0.07496225361454333
0.07737753364058077
0.1126123941767305
0.2734763753798561
0.3981028487091695
0.6303700691535306
0.7117223304017478
0.7053493594217891
0.7474435760670487
0.8359219879789661
0.899668381056009
0.864475403035581
0.8125414792848482
0.7592592234343009
0.6440771155190844
0.5023296808282351
0.3782372061433185
0.3095922366909282
0.2294502275413087
0.2023611872181692
-0.0472254942279835
-0.05153827831233569
-0.28250394754766306
-0.1832044783332887
-0.1273919007618029
-0.1880953942098554
-0.09826070741587833
0.14275128608586518
0.30417135407558993
0.6175281364521926
0.9164844850610594
1.234050116362142
1.8189293926377461
2.222242316703423
2.736544155171513
3.154740287572607
3.9227784653648086
4.692431848658925
5.237439071037744
5.695992264618708
6.085159317832338
6.039662014750591
5.861451498089096
5.454351748779414
4.632291254543769
3.6047670625773898
2.2218823900101716
0.8460690891075433
-0.6472728177063699
-2.209911177345664
-3.5579380866597456
-4.812636034025067
-5.852397684003729
-6.472610211948362
-6.658369687250872
-6.571175629502311
-6.10323838525056
-5.345981003051581
-4.633826770555986
-3.96023905253563
-2.9929991040012913
-2.093900261633818
-1.275492869082514
-0.7765577149490323
-0.3454039179300401
0.03810471549062046
0.3444161818955309
0.5805731690931523
0.9178271760987686
0.9868004315249123
1.065033095102347
1.180845894536802
1.079209410338227
1.156100276074634
1.051842282777802
0.9534107099778726
0.9174894581216101
0.6055847189798448
0.4438570924865032
0.26793293143831454
0.1915092111404961
0.05381177814162173
0.09480299845871763
-0.05922598862113798
-0.034638511119410936
-0.024067999498632968
-0.04753373685294927
0.05077975203796391
0.1716513187463556
0.09278576129640821
0.2649685783954196
0.33005951972350717
0.3520370644316601
0.3778223958885721
0.48627946409034944
0.5520663103121103
0.5175751743753912
0.4154544783432113
0.42462910529197606
0.38624075594687124
0.15738408740654689
0.026884146736779368
-0.03178478437085785
-0.1584983771936182
-0.30424646027938657
-0.6613368031455606
-0.6445666667297516
-0.7185829551465972
-0.5694336535760636
-0.7069356482351181
-0.6509083432921706
-0.5726191911591267
-0.49062506665787653
-0.2375128460398859
-0.04467369751429072
0.2088334319885716
0.6153449466903156
1.0055785388889729
1.478439525743392
1.972751909503045
2.646506051746414
3.207061682713007
3.9108947719843616
4.587688939373241
5.006095837703453
5.500923975355615
5.468188548072012
5.3985969886376
5.221401053763958
4.560318687839181
3.604686067896029
2.528589381963173
1.076980974374243
-0.47398722072609284
-2.091048311149298
-3.606829759313924
-4.900575025535132
-5.987612225620227
-6.880344854216809
-7.270407206664532
-7.428558925827957
-7.151262432034788
-6.563282257841088
-5.799783692170656
-4.6318116398202624
-3.550315297028377
-2.855033157873011
-2.2278250828561332
-1.525601903756406
-1.060791484965247
-0.6380413119731565
-0.3402605087661284
0.025469845050926903
0.31380872747130095
0.524744728554869
0.6040291182577369
0.602861313861457
0.7064826763550208
0.697174054174392
0.6607509325498626
0.4471459805082329
0.4364621005714499
0.2502661293850368
0.1214445274070463
0.10131412338079711
-0.19674326862783942
-0.3019320296661133
-0.4276244086660285
-0.5118351103711383
-0.4997427616042176
-0.5708371121580894
-0.4696701356887547
-0.44482245076147303
-0.4185316447888623
-0.2615241816312947
-0.17824199020476142
-0.09946536150035626
0.026925160582105243
0.055745782311586264
0.133570031653293
0.17770330493192088
0.27003896322143706
0.249656732305099
0.1650687984610006
0.12370815129782531
0.0665997761672087
-0.0953077504062493
-0.1828112537869264
-0.39146049788044873
-0.4909991695037243
-0.4668537151636722
-0.7884505256378554
-0.6594734223259693
-0.7918465246274565
-0.8516909992207805
-0.852985701749027
-0.6387448864610824
-0.5919867514367629
-0.4356900176172322
-0.058571974932060886
0.1722018164104173
0.3710159149521795
0.7455637022195882
1.373760820958654
1.807027989097649
2.37693987698026
2.9943106402308923
3.5482473752912522
4.303948145016258
4.969520401132934
5.554389579395485
5.562406204860264
5.612341505711012
5.339475885184004
4.767145796778143
3.819584087992563
2.789507619020342
1.376946401925212
0.0495395989068255
-1.4457187997065122
-2.841709714082077
-4.175758591165578
-5.326744752841133
-6.167679841014611
-6.623666752696714
-6.68795809578705
-6.258830384210786
-5.824182519779842
-5.177892368120339
-4.250516970913448
-3.460164807301069
-2.7006967456519213
-1.870304183070789
-1.073281062779919
-0.608859650357277
-0.184870326964738
0.25335193070670614
0.5283663530039964
0.8273900122645058
1.0295599367373078
1.227933777173668
1.0645360000846071
1.225355766560497
1.376826618912731
1.377977437451914
1.027600490010126
1.1367076631008142
0.8731496227906663
0.7603172967969618
0.5510895310234916
0.5096758070439011
0.4223842819823017
0.2878365508420619
0.2934792555444604
0.2603320913103051
0.28286295391525557
0.1269540476825047
0.2015390321985169
0.2243804577214438
0.48793168625232103
0.4999858117814687
0.4132074906798699
0.5565603677588143
0.8232812159357971
0.8341888078665604
0.8420520114472813
0.924833012999538
0.8745466516086559
0.782205125323821
0.8829061865882105
0.7157838959867084
0.6828429813514992
0.5567642868802197
0.4173840299425803
0.14325809472050882
0.051858099939024446
-0.2563418392988221
0.06470011212720292
-0.2298399897118342
-0.32266588489154524
-0.1537343438189834
-0.04639607109563363
0.1447376962323699
0.1151831230550185
0.4464942422081871
0.5663877041703052
0.8621389341253934
1.278303816551986
1.75418713413307
2.2672726887301837
2.855674548232398
3.478258640013498
4.087714282607067
4.668218380696087
5.175205601123287
5.646201162832158
5.969552561699505
5.966955799785334
5.8000458498812
5.3084542897188
4.543726574588543
3.508361742428988
2.230829007243908
0.7572958383432484
-0.8218326806810274
-2.3357014241600207
-3.834810152696683
-5.020449466045994
-5.935618155180991
-6.596738293843546
-6.848490637672513
-6.852583654376843
-6.464316641607672
-5.58310851343179
-4.576697119580258
-3.526011160029536
-2.627981548288999
-1.855509133475995
-1.276726558857375
-0.6431506853150417
-0.27175863662334915
0.09109665879902522
0.5491756432740408
0.6895571311912454
0.9200185287034938
1.254357425519999
1.166502057709062
1.0917554912064138
1.1359706789748292
1.120812299260642
1.03975309017966
0.9405808707241504
0.8348304411235427
0.6608566883751427
0.4672882206121573
0.3586560871967127
0.16109369968821272
0.05359228111676994
0.02699764788155048
